player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Elvis Rexhbeçaj,de GER,MF,Wolfsburg,20,1997,12.7,28,18,11,12,5,12,24,50.0,12,18,2,16,14,42,21,0,Matches
Simon Rhein,de GER,MF,Nürnberg,20,1998,5.5,7,4,7,0,0,2,7,28.6,5,6,1,5,7,14,6,0,Matches
Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,35,1983,13.0,15,7,7,6,2,4,10,40.0,6,9,0,9,7,22,1,0,Matches
Marco Richter,de GER,"MF,FW",Augsburg,20,1997,15.8,13,8,4,5,4,7,20,35.0,13,16,1,15,13,26,9,1,Matches
Sascha Riether,de GER,FW,Schalke 04,35,1983,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Arjen Robben,nl NED,"FW,MF",Bayern Munich,34,1984,6.3,3,1,0,3,0,0,1,0.0,1,6,1,5,3,6,0,0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,27,1990,10.3,31,19,17,9,5,16,35,45.7,19,17,0,17,19,50,14,0,Matches
James Rodríguez,co COL,MF,Bayern Munich,27,1991,12.6,12,8,3,4,5,5,19,26.3,14,9,0,9,4,16,1,0,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,25,1993,27.3,42,29,25,15,2,20,30,66.7,10,50,7,43,31,73,54,0,Matches
Sebastian Rudy,de GER,MF,Schalke 04,28,1990,15.1,44,24,11,27,6,11,41,26.8,30,23,2,21,15,59,15,0,Matches
Lukas Rupp,de GER,"MF,DF",Hoffenheim,27,1991,0.3,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Marco Russ,de GER,DF,Eint Frankfurt,32,1985,4.2,7,2,5,2,0,4,6,66.7,2,2,2,0,7,14,8,0,Matches
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,25,1992,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,24,1994,26.1,45,28,17,21,7,18,46,39.1,28,21,2,19,33,78,31,0,Matches
Nuri Şahin,tr TUR,MF,Werder Bremen,29,1988,16.4,60,33,22,33,5,23,59,39.0,36,30,3,27,37,97,39,1,Matches
Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,25,1992,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,24,1993,5.1,7,3,4,3,0,4,7,57.1,3,7,3,4,9,16,22,0,Matches
Roland Sallai,hu HUN,MF,Freiburg,21,1997,5.9,12,7,5,5,2,5,13,38.5,8,3,0,3,3,15,8,0,Matches
Edgar Salli,cm CMR,"FW,MF",Nürnberg,25,1992,1.3,2,1,1,1,0,0,1,0.0,1,0,0,0,1,3,1,0,Matches
Renato Sanches,pt POR,MF,Bayern Munich,20,1997,6.4,5,5,2,1,2,3,10,30.0,7,7,0,7,4,9,2,0,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,18,2000,27.3,19,10,7,6,6,10,31,32.3,21,21,1,20,14,33,12,1,Matches
Salif Sané,sn SEN,DF,Schalke 04,27,1990,29.0,54,37,34,19,1,27,46,58.7,19,44,29,15,68,122,146,3,Matches
Marcelo Saracchi,uy URU,DF,RB Leipzig,20,1998,7.3,17,11,12,4,1,8,13,61.5,5,12,1,11,11,28,14,0,Matches
Josh Sargent,us USA,FW,Werder Bremen,18,2000,2.4,2,1,1,0,1,2,2,100.0,0,2,0,2,0,2,3,0,Matches
Julian Schieber,de GER,FW,Augsburg,29,1989,2.9,3,2,1,2,0,0,1,0.0,1,1,0,1,1,4,3,0,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,21,1997,8.6,22,16,19,2,1,8,12,66.7,4,17,11,6,13,35,26,0,Matches
Nico Schlotterbeck,de GER,DF,Freiburg,18,1999,2.5,6,6,6,0,0,2,2,100.0,0,3,1,2,5,11,10,0,Matches
Marcel Schmelzer,de GER,DF,Dortmund,30,1988,6.3,10,5,7,2,1,5,9,55.6,4,7,1,6,9,19,14,0,Matches
Jonathan Schmid,fr FRA,DF,Augsburg,28,1990,28.0,44,22,23,19,2,16,28,57.1,12,22,8,14,43,87,70,2,Matches
Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,24,1994,11.2,26,16,12,13,1,12,29,41.4,17,14,0,14,9,35,12,0,Matches
Nico Schulz,de GER,DF,Hoffenheim,25,1993,28.2,34,20,19,12,3,15,36,41.7,21,32,4,28,24,58,36,0,Matches
Pirmin Schwegler,ch SUI,MF,Hannover 96,31,1987,23.1,63,34,30,29,4,34,60,56.7,26,21,5,16,41,104,54,0,Matches
Alexander Schwolow,de GER,GK,Freiburg,26,1992,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,2,Matches
Davie Selke,de GER,FW,Hertha BSC,23,1995,19.3,5,2,1,4,0,2,9,22.2,7,11,0,11,1,6,7,0,Matches
Suat Serdar,de GER,MF,Schalke 04,21,1997,19.2,51,32,20,26,5,14,49,28.6,35,37,6,31,23,74,5,1,Matches
Meritan Shabani,al ALB,MF,Bayern Munich,19,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Steven Skrzybski,de GER,"FW,MF",Schalke 04,25,1992,7.4,9,3,0,6,3,3,11,27.3,8,8,1,7,3,12,2,0,Matches
Emile Smith Rowe,eng ENG,MF,RB Leipzig,18,2000,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,Matches
Marcel Sobottka,de GER,MF,Düsseldorf,24,1994,10.5,30,20,12,18,0,10,19,52.6,9,13,5,8,24,54,17,0,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,29,1988,34.0,2,2,2,0,0,2,2,100.0,0,1,0,1,1,3,12,5,Matches
Oliver Sorg,de GER,DF,Hannover 96,28,1990,17.6,42,28,26,16,0,20,43,46.5,23,16,9,7,46,88,47,0,Matches
Borna Sosa,hr CRO,"DF,MF",Stuttgart,20,1998,6.8,13,7,8,4,1,4,9,44.4,5,5,1,4,6,19,34,0,Matches
Sebastian Soto,us USA,"MF,FW",Hannover 96,18,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Kostas Stafylidis,gr GRE,DF,Augsburg,24,1993,10.2,22,14,17,4,1,10,19,52.6,9,13,2,11,15,37,31,0,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,27,1990,19.6,51,31,24,24,3,25,46,54.3,21,41,9,32,32,83,65,2,Matches
Jozo Stanić,hr CRO,MF,Augsburg,19,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Niklas Stark,de GER,DF,Hertha BSC,23,1995,20.8,34,19,23,11,0,9,24,37.5,15,45,26,19,37,71,141,1,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,26,1991,16.7,26,17,5,17,4,7,17,41.2,10,13,2,11,16,42,14,0,Matches
Marc Stendera,de GER,MF,Eint Frankfurt,22,1995,1.2,6,1,2,4,0,2,4,50.0,2,4,1,3,0,6,0,0,Matches
Pascal Stenzel,de GER,"DF,MF",Freiburg,22,1996,16.1,42,26,26,14,2,24,43,55.8,19,16,3,13,30,72,48,1,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,29,1988,16.8,21,14,8,11,2,3,15,20.0,12,22,2,20,14,35,13,0,Matches
Kevin Stöger,at AUT,MF,Düsseldorf,24,1993,23.5,63,35,28,27,8,30,67,44.8,37,32,5,27,31,94,19,1,Matches
Tobias Strobl,de GER,"MF,DF",M'Gladbach,28,1990,25.5,31,17,17,13,1,9,29,31.0,20,36,14,22,29,60,35,1,Matches
Niklas Süle,de GER,DF,Bayern Munich,22,1995,29.5,28,23,17,10,1,18,25,72.0,7,23,13,10,40,68,83,0,Matches
Markus Suttner,at AUT,"DF,MF",Düsseldorf,31,1987,5.4,10,7,5,4,1,4,8,50.0,4,8,3,5,8,18,10,0,Matches
Ádám Szalai,hu HUN,FW,Hoffenheim,30,1987,18.1,19,13,3,12,4,4,11,36.4,7,8,1,7,4,23,8,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,22,1996,32.6,44,30,30,10,4,17,32,53.1,15,39,26,13,45,89,142,1,Matches
Taleb Tawatha,il ISR,"FW,DF",Eint Frankfurt,26,1992,1.4,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
Georg Teigl,at AUT,"MF,FW",Augsburg,27,1991,3.3,5,3,4,0,1,2,2,100.0,0,1,0,1,7,12,5,1,Matches
Marco Terrazzino,de GER,"MF,FW",Freiburg,27,1991,5.7,6,3,4,2,0,1,7,14.3,6,5,2,3,3,9,2,0,Matches
Cedric Teuchert,de GER,"FW,MF",Schalke 04,21,1997,1.8,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,Matches
Erik Thommy,de GER,"MF,FW",Stuttgart,23,1994,8.8,5,3,3,1,1,1,7,14.3,6,16,1,15,14,19,4,0,Matches
Timothy Tillman,de GER,"FW,MF",Nürnberg,19,1999,2.3,0,0,0,0,0,0,4,0.0,4,3,0,3,3,3,0,2,Matches
George Timotheou,au AUS,DF,Schalke 04,21,1997,1.0,3,3,3,0,0,0,0,,0,1,1,0,1,4,4,0,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,25,1993,9.8,14,9,9,5,0,10,13,76.9,3,12,5,7,20,34,42,1,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,23,1994,0.6,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,Matches
Ömer Toprak,tr TUR,DF,Dortmund,29,1989,2.6,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,7,0,Matches
Lucas Torró,es ESP,MF,Eint Frankfurt,24,1994,6.2,14,7,5,7,2,5,11,45.5,6,12,1,11,14,28,13,0,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,20,1997,12.9,34,30,23,10,1,18,28,64.3,10,19,7,12,29,63,55,0,Matches
Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,22,1996,5.8,18,11,7,11,0,5,8,62.5,3,4,1,3,9,27,25,0,Matches
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,30,1988,6.1,12,6,8,2,2,3,11,27.3,8,3,1,2,3,15,1,0,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,28,1990,32.6,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,17,1,Matches
Philipp Tschauner,de GER,GK,Hannover 96,32,1985,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Anthony Ujah,ng NGA,FW,Mainz 05,27,1990,8.2,2,0,0,1,1,1,2,50.0,1,7,2,5,1,3,10,0,Matches
Sven Ulreich,de GER,GK,Bayern Munich,29,1988,8.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,19,1998,14.4,22,16,14,8,0,15,18,83.3,3,19,5,14,33,55,47,0,Matches
Takashi Usami,jp JPN,"MF,FW",Düsseldorf,26,1992,9.8,18,12,7,11,0,9,26,34.6,17,15,2,13,8,26,13,1,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,26,1991,15.6,20,11,8,8,4,4,23,17.4,19,19,2,17,8,28,12,0,Matches
Enrico Valentini,it ITA,DF,Nürnberg,29,1989,14.4,44,27,31,10,3,22,40,55.0,18,17,3,14,13,57,58,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,22,1995,20.9,36,24,29,6,1,22,37,59.5,15,27,13,14,27,63,111,0,Matches
Paul Verhaegh,nl NED,DF,Wolfsburg,34,1983,2.0,1,0,0,0,1,1,2,50.0,1,5,0,5,1,2,7,1,Matches
Kevin Vogt,de GER,DF,Hoffenheim,26,1991,26.6,24,15,20,4,0,12,32,37.5,20,28,11,17,33,57,103,3,Matches
Kevin Volland,de GER,FW,Leverkusen,26,1992,31.3,33,20,7,14,12,13,27,48.1,14,17,1,16,6,39,33,0,Matches
Sandro Wagner,de GER,FW,Bayern Munich,30,1987,1.6,3,2,0,2,1,0,1,0.0,1,0,0,0,0,3,2,0,Matches
Walace,br BRA,MF,Hannover 96,23,1995,22.2,52,22,17,28,7,27,61,44.3,34,30,4,26,45,97,36,1,Matches
Luca Waldschmidt,de GER,"FW,MF",Freiburg,22,1996,19.1,20,13,7,10,3,2,20,10.0,18,20,3,17,13,33,8,1,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,25,1992,32.5,30,23,10,12,8,7,35,20.0,28,27,3,24,9,39,33,0,Matches
Julian Weigl,de GER,"DF,MF",Dortmund,22,1995,16.2,32,18,19,12,1,24,41,58.5,17,18,10,8,16,48,56,2,Matches
Mitchell Weiser,de GER,DF,Leverkusen,24,1994,23.5,63,37,34,22,7,26,50,52.0,24,31,3,28,27,90,48,0,Matches
Wendell,br BRA,DF,Leverkusen,25,1993,25.3,75,48,47,24,4,34,57,59.6,23,49,13,36,29,104,66,0,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,32,1985,30.3,45,34,34,8,3,31,53,58.5,22,37,11,26,19,64,90,0,Matches
Timo Werner,de GER,FW,RB Leipzig,22,1996,27.9,18,12,6,8,4,3,16,18.8,13,18,2,16,3,21,7,0,Matches
Hendrik Weydandt,de GER,FW,Hannover 96,23,1995,19.1,18,12,7,8,3,3,24,12.5,21,14,4,10,5,23,44,0,Matches
Jetro Willems,nl NED,"MF,DF",Eint Frankfurt,24,1994,8.1,20,15,10,8,2,9,15,60.0,6,10,4,6,10,30,14,0,Matches
William,br BRA,DF,Wolfsburg,23,1995,29.7,82,57,52,21,9,35,75,46.7,40,41,2,39,85,167,127,3,Matches
Kevin Wimmer,at AUT,DF,Hannover 96,25,1992,18.7,25,17,17,6,2,15,27,55.6,12,30,23,7,41,66,63,0,Matches
Axel Witsel,be BEL,MF,Dortmund,29,1989,31.9,47,33,19,24,4,17,28,60.7,11,33,6,27,47,94,49,0,Matches
Marius Wolf,de GER,"DF,FW",Dortmund,23,1995,9.2,14,10,11,3,0,5,13,38.5,8,6,0,6,13,27,12,0,Matches
Jeong Woo-yeong,kr KOR,FW,Bayern Munich,18,1999,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Bobby Wood,us USA,"FW,MF",Hannover 96,25,1992,13.1,13,10,2,10,1,5,8,62.5,3,2,0,2,4,17,6,0,Matches
Haji Wright,us USA,FW,Schalke 04,20,1998,2.2,3,2,1,1,1,0,1,0.0,1,1,0,1,0,3,1,0,Matches
John Yeboah,de GER,"MF,FW",Wolfsburg,18,2000,0.6,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,0,0,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,19,1999,14.1,13,10,10,2,1,4,6,66.7,2,17,11,6,25,38,70,2,Matches
Denis Zakaria,ch SUI,MF,M'Gladbach,21,1996,21.8,40,21,15,24,1,12,30,40.0,18,38,9,29,26,66,20,0,Matches
Robin Zentner,de GER,GK,Mainz 05,23,1994,10.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0,Matches
Ron-Robert Zieler,de GER,GK,Stuttgart,29,1989,34.0,2,1,2,0,0,1,4,25.0,3,1,0,1,1,3,19,3,Matches
Jean Zimmer,de GER,"DF,FW",Düsseldorf,24,1993,15.9,17,11,11,5,1,6,16,37.5,10,13,2,11,11,28,32,1,Matches
Matthias Zimmermann,de GER,"DF,MF",Düsseldorf,26,1992,33.9,97,64,69,24,4,45,90,50.0,45,51,18,33,67,164,90,2,Matches
Adam Zreľák,sk SVK,FW,Nürnberg,24,1994,10.5,14,9,2,11,1,5,9,55.6,4,14,2,12,2,16,13,0,Matches
Steven Zuber,ch SUI,"MF,FW",Hoffenheim,26,1991,6.3,12,9,5,6,1,6,13,46.2,7,5,1,4,5,17,4,0,Matches
Steven Zuber,ch SUI,"MF,FW",Stuttgart,26,1991,11.7,6,3,2,2,2,1,13,7.7,12,14,2,12,6,12,6,0,Matches
