player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Xaver Schlager,at AUT,MF,RB Leipzig,26-005,1997,5.9,359,16,84,252,29,3,359,8,5,62.5,3,37.5,231,1295,762,10,5,0,6,7,237,7,Matches
Keven Schlotterbeck,de GER,"MF,DF",Bochum,26-158,1997,0.1,15,0,1,6,8,1,15,0,0,,0,,5,18,12,1,0,0,0,0,7,0,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,23-306,1999,5.0,400,39,188,191,22,9,400,2,0,0.0,1,50.0,236,1350,895,5,6,1,2,0,290,1,Matches
Romano Schmid,at AUT,MF,Werder Bremen,23-249,2000,5.0,294,11,41,155,103,10,294,25,8,32.0,10,40.0,162,849,452,16,12,4,15,9,186,32,Matches
Kenneth Schmidt,de GER,DF,Freiburg,21-122,2002,0.7,51,3,17,28,6,0,51,0,0,,0,,26,128,24,2,0,0,0,1,26,3,Matches
Benno Schmitz,de GER,DF,Köln,28-320,1994,4.5,286,12,74,135,81,0,286,4,2,50.0,1,25.0,129,539,293,9,7,0,3,0,138,11,Matches
Fabian Schnellhardt,de GER,"MF,DF",Darmstadt 98,29-264,1994,0.5,46,5,13,23,11,0,46,0,0,,0,,19,85,48,1,0,0,0,1,25,2,Matches
Jan Schöppner,de GER,MF,Heidenheim,24-113,1999,0.1,7,1,5,1,1,0,7,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Marcel Schuhen,de GER,GK,Darmstadt 98,30-263,1993,6.0,285,215,276,9,0,0,285,0,0,,0,,166,883,574,0,0,0,0,0,131,0,Matches
Marvin Schwäbe,de GER,GK,Köln,28-161,1995,6.0,235,161,229,6,0,0,235,0,0,,0,,158,714,459,0,0,0,0,0,142,0,Matches
Nicolas Seiwald,at AUT,MF,RB Leipzig,22-152,2001,1.1,56,5,23,29,5,0,56,1,0,0.0,1,100.0,26,54,18,0,1,0,0,1,25,0,Matches
Davie Selke,de GER,FW,Köln,28-256,1995,3.9,101,7,8,49,44,20,101,5,4,80.0,1,20.0,61,260,120,6,0,4,5,3,83,15,Matches
Benjamin Šeško,si SVN,FW,RB Leipzig,20-125,2003,1.6,50,3,6,22,22,5,50,6,4,66.7,2,33.3,27,116,46,2,0,3,1,7,35,6,Matches
Kevin Sessa,de GER,"MF,FW",Heidenheim,23-089,2000,0.7,50,0,10,21,19,3,50,3,3,100.0,0,0.0,29,164,84,4,1,0,1,0,31,10,Matches
Aaron Seydel,de GER,"MF,FW",Darmstadt 98,27-238,1996,0.3,11,0,1,3,7,1,11,1,0,0.0,0,0.0,6,45,14,1,0,0,2,0,10,2,Matches
Tim Siersleben,de GER,DF,Heidenheim,23-208,2000,6.0,341,41,207,131,5,4,341,0,0,,0,,167,905,605,5,1,0,5,1,210,0,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,21-140,2002,3.5,232,15,95,109,30,2,232,5,4,80.0,1,20.0,138,701,297,2,4,0,4,1,135,5,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,23-153,2000,5.7,493,73,223,264,10,6,493,3,3,100.0,0,0.0,329,1437,796,6,2,1,6,0,360,1,Matches
Xavi Simons,nl NED,MF,RB Leipzig,20-165,2003,5.3,267,4,44,146,82,6,267,15,8,53.3,5,33.3,174,988,527,17,18,3,14,6,202,23,Matches
Tim Skarke,de GER,"FW,MF",Darmstadt 98,27-026,1996,2.7,99,2,15,40,45,6,99,8,1,12.5,7,87.5,61,398,189,6,3,3,4,3,73,14,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28-146,1995,6.0,384,29,119,211,58,14,384,7,5,71.4,2,28.6,179,887,444,4,5,1,5,6,235,7,Matches
Robert Skov,dk DEN,"DF,MF",Hoffenheim,27-136,1996,3.2,207,10,50,94,64,4,207,6,1,16.7,4,66.7,109,550,267,6,3,3,2,2,120,21,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,23-047,2000,0.9,97,14,59,35,3,1,97,1,1,100.0,0,0.0,59,319,175,0,1,0,1,0,66,0,Matches
Danilo Soares,br BRA,DF,Bochum,31-339,1991,0.5,16,2,5,10,3,0,16,1,1,100.0,0,0.0,7,29,12,0,0,0,1,0,6,1,Matches
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25-255,1998,0.5,48,0,4,18,26,2,48,0,0,,0,,31,180,100,5,1,1,1,0,35,10,Matches
Anton Stach,de GER,MF,Hoffenheim,24-322,1998,2.4,135,6,33,76,27,3,135,5,2,40.0,2,40.0,70,416,191,7,5,2,5,1,74,3,Matches
Anton Stach,de GER,MF,Mainz 05,24-322,1998,1.9,92,5,13,50,31,5,92,5,3,60.0,2,40.0,42,214,100,3,3,1,0,1,53,10,Matches
Jens Stage,dk DEN,MF,Werder Bremen,26-329,1996,5.6,221,7,42,124,59,18,221,5,1,20.0,3,60.0,91,399,189,4,2,1,2,5,123,19,Matches
Josip Stanišić,hr CRO,DF,Leverkusen,23-184,2000,0.4,35,1,11,16,10,1,35,1,0,0.0,1,100.0,21,110,51,1,3,0,0,0,20,2,Matches
Niklas Stark,de GER,DF,Werder Bremen,28-172,1995,4.0,257,32,155,100,2,1,257,0,0,,0,,114,616,363,1,0,0,3,0,137,0,Matches
Pascal Stenzel,de GER,DF,Stuttgart,27-197,1996,5.1,390,21,95,201,97,1,390,3,2,66.7,1,33.3,178,957,545,17,13,0,5,2,228,20,Matches
Angelo Stiller,de GER,MF,Hoffenheim,22-182,2001,0.9,50,2,9,26,15,0,50,0,0,,0,,28,129,40,2,0,0,1,0,33,3,Matches
Angelo Stiller,de GER,MF,Stuttgart,22-182,2001,4.0,329,8,47,216,69,5,329,8,7,87.5,1,12.5,170,722,303,5,4,0,12,5,241,14,Matches
Kevin Stöger,at AUT,MF,Bochum,30-037,1993,5.1,372,5,37,225,114,7,371,5,2,40.0,2,40.0,177,962,470,15,7,0,3,9,232,22,Matches
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23-272,2000,1.5,25,1,2,8,15,6,25,3,1,33.3,1,33.3,19,146,97,4,2,4,2,0,18,8,Matches
Niklas Süle,de GER,DF,Dortmund,28-030,1995,2.6,266,28,109,149,8,1,266,0,0,,0,,185,902,581,3,2,0,0,0,214,0,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,24-271,1999,5.5,257,8,57,144,60,8,257,6,4,66.7,2,33.3,140,656,382,8,4,4,5,0,167,16,Matches
Attila Szalai,hu HUN,DF,Hoffenheim,25-256,1998,1.5,87,8,38,41,8,0,87,0,0,,0,,53,181,116,0,0,0,1,0,57,2,Matches
Jonathan Tah,de GER,DF,Leverkusen,27-234,1996,5.8,437,50,165,271,6,3,437,3,3,100.0,0,0.0,269,1530,904,2,0,0,6,0,303,0,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,24-243,1999,6.0,572,47,212,336,34,2,572,9,7,77.8,2,22.2,398,2486,1441,14,7,0,3,2,433,1,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,18-159,2005,1.4,89,2,12,33,47,16,89,9,7,77.8,2,22.2,66,415,177,6,0,7,3,5,64,17,Matches
Nathan Tella,eng ENG,DF,Leverkusen,24-090,1999,0.3,22,0,2,8,12,3,22,1,0,0.0,1,100.0,14,78,35,0,1,0,1,1,17,1,Matches
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36-252,1987,3.6,132,11,48,63,21,3,132,0,0,,0,,47,325,98,1,1,1,2,0,59,5,Matches
Denis Thomalla,de GER,"MF,FW",Heidenheim,31-048,1992,2.4,102,8,31,51,22,5,102,1,1,100.0,0,0.0,52,201,125,2,2,0,0,0,63,6,Matches
Phillip Tietz,de GER,FW,Augsburg,26-086,1997,3.2,109,2,17,46,49,16,109,9,5,55.6,4,44.4,58,258,111,3,2,1,6,6,74,18,Matches
Steffen Tigges,de GER,FW,Köln,25-064,1998,1.8,53,2,5,32,17,4,53,2,1,50.0,1,50.0,34,181,45,1,0,0,3,1,41,12,Matches
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21-109,2002,3.0,122,2,19,37,67,14,122,15,3,20.0,9,60.0,80,459,190,7,6,4,9,10,84,36,Matches
Lucas Tousart,fr FRA,MF,Union Berlin,26-157,1997,2.0,100,7,22,54,25,8,100,2,0,0.0,2,100.0,50,193,88,2,2,1,1,1,56,9,Matches
Omar Traoré,de GER,DF,Heidenheim,25-241,1998,5.6,295,13,93,141,68,1,295,11,3,27.3,7,63.6,133,1011,593,14,12,0,7,0,147,10,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,33-087,1990,6.0,250,211,247,5,0,0,250,0,0,,0,,133,637,385,0,0,0,0,0,114,0,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,36-221,1987,3.0,187,13,46,85,59,1,187,2,1,50.0,0,0.0,83,386,215,5,5,0,1,1,93,10,Matches
Tuta,br BRA,DF,Eint Frankfurt,24-091,1999,4.6,418,40,213,196,14,6,418,6,3,50.0,2,33.3,290,1138,581,2,1,0,5,1,304,2,Matches
Lukas Ullrich,de GER,DF,M'Gladbach,19-201,2004,0.2,17,1,4,6,7,0,17,1,0,0.0,1,100.0,11,50,10,0,1,0,2,3,11,5,Matches
Sven Ulreich,de GER,GK,Bayern Munich,35-061,1988,6.0,212,169,211,1,0,0,212,0,0,,0,,129,502,183,0,0,0,0,0,131,0,Matches
Deniz Undav,de GER,"MF,FW",Stuttgart,27-076,1996,0.5,27,1,3,13,12,5,27,2,1,50.0,1,50.0,15,131,87,3,1,1,2,2,21,1,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,24-341,1998,5.5,538,41,179,344,19,4,538,0,0,,0,,382,2409,1410,9,3,0,3,1,417,1,Matches
Ruben Vargas,ch SUI,MF,Augsburg,25-059,1998,4.8,207,10,25,83,101,17,207,10,4,40.0,6,60.0,120,652,249,9,5,1,15,7,125,31,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,28-007,1995,3.5,218,19,101,113,6,3,218,2,2,100.0,0,0.0,119,806,456,3,1,0,1,0,135,2,Matches
Oscar Vilhelmsson,se SWE,"MF,FW",Darmstadt 98,20-001,2003,1.6,32,2,3,12,17,4,32,1,0,0.0,1,100.0,12,39,10,0,1,0,4,1,19,9,Matches
Kevin Vogt,de GER,DF,Hoffenheim,32-010,1991,4.7,299,37,129,152,19,0,299,2,1,50.0,1,50.0,178,860,458,6,4,0,2,1,192,5,Matches
Kevin Volland,de GER,MF,Union Berlin,31-065,1992,1.0,35,1,7,13,15,6,35,0,0,,0,,15,82,16,1,0,0,2,4,22,5,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,20-364,2002,0.6,46,2,15,25,6,1,46,3,1,33.3,2,66.7,19,77,34,0,0,0,2,1,30,2,Matches
Luca Waldschmidt,de GER,"MF,FW",Köln,27-137,1996,3.7,179,5,28,98,57,6,179,13,7,53.8,6,46.2,112,556,260,12,7,2,8,5,109,20,Matches
Wout Weghorst,nl NED,FW,Hoffenheim,31-057,1992,3.2,127,8,19,68,40,9,127,4,1,25.0,3,75.0,72,246,76,3,0,2,11,4,84,9,Matches
Julian Weigl,de GER,MF,M'Gladbach,28-025,1995,6.0,335,19,100,201,39,2,335,4,1,25.0,1,25.0,157,695,369,1,4,0,1,1,210,2,Matches
Nelson Weiper,de GER,"FW,MF",Mainz 05,18-200,2005,1.2,46,0,3,16,27,9,46,4,1,25.0,3,75.0,29,134,60,3,1,2,4,0,34,17,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,29-165,1994,5.4,313,10,64,160,96,18,313,19,11,57.9,6,31.6,151,919,406,14,9,3,9,8,171,29,Matches
Noah Weißhaupt,de GER,"FW,MF",Freiburg,22-013,2001,0.5,38,0,8,18,12,1,38,1,0,0.0,1,100.0,28,345,150,5,3,1,5,0,27,8,Matches
Timo Werner,de GER,"MF,FW",RB Leipzig,27-211,1996,1.1,41,0,6,13,22,4,41,6,3,50.0,2,33.3,32,235,89,3,4,2,3,4,37,13,Matches
Patrick Wimmer,at AUT,FW,Wolfsburg,22-126,2001,2.5,103,0,22,48,35,4,103,5,2,40.0,3,60.0,51,280,106,3,0,2,10,0,58,12,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,24-238,1999,5.7,178,7,17,90,72,21,177,7,4,57.1,2,28.6,100,306,90,2,2,1,19,5,137,24,Matches
Florian Wirtz,de GER,MF,Leverkusen,20-153,2003,5.2,390,1,32,171,193,22,390,26,14,53.8,11,42.3,233,1315,656,18,22,2,18,19,319,53,Matches
Maximilian Wittek,de GER,"DF,MF",Bochum,28-043,1995,4.1,242,12,56,130,57,1,242,9,3,33.3,4,44.4,93,400,236,7,3,1,5,2,113,14,Matches
Maximilian Wöber,at AUT,DF,M'Gladbach,25-241,1998,5.8,378,52,176,151,55,8,378,0,0,,0,,183,1052,579,11,10,0,0,1,225,8,Matches
Marius Wolf,de GER,DF,Dortmund,28-129,1995,2.7,216,4,60,93,63,7,216,5,3,60.0,2,40.0,96,510,338,7,3,2,6,1,134,18,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,21-231,2002,2.1,99,5,9,48,43,6,99,10,5,50.0,3,30.0,65,315,90,2,2,2,13,13,81,15,Matches
Jeong Woo-yeong,kr KOR,MF,Stuttgart,24-013,1999,2.7,113,0,12,64,37,4,113,5,0,0.0,3,60.0,64,325,120,2,1,0,4,4,85,14,Matches
Granit Xhaka,ch SUI,MF,Leverkusen,31-006,1992,5.7,628,15,80,447,103,1,628,7,3,42.9,2,28.6,380,1635,804,7,14,0,6,1,528,7,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24-122,1999,5.1,435,35,186,240,12,6,435,2,2,100.0,0,0.0,236,1156,588,1,3,0,2,0,295,1,Matches
Robin Zentner,de GER,GK,Mainz 05,28-340,1994,6.0,210,174,205,5,0,0,210,0,0,,0,,107,591,274,0,0,0,0,0,103,0,Matches
Cedric Zesiger,ch SUI,DF,Wolfsburg,25-101,1998,4.0,352,37,166,184,4,4,352,1,1,100.0,0,0.0,219,1291,729,3,0,0,0,0,245,0,Matches
Christoph Zimmermann,de GER,DF,Darmstadt 98,30-264,1993,1.8,60,13,40,20,0,0,60,0,0,,0,,26,144,60,0,0,0,1,0,27,0,Matches
Simon Zoller,de GER,"FW,MF",Bochum,32-099,1991,0.5,10,1,1,8,1,0,10,0,0,,0,,2,9,0,0,0,0,1,0,6,0,Matches
