player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,19,2003,24.4,1401,19,142,667,616,144,1401,152,77,50.7,63,41.4,1018,6027,2802,89,61,33,79,70,1089,196,Matches
Marlon Mustapha,at AUT,"FW,MF",Mainz 05,21,2001,0.8,45,0,2,22,22,5,45,3,2,66.7,1,33.3,24,217,133,5,4,2,7,2,30,9,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,22,1999,29.9,2159,234,1078,1003,90,25,2159,10,6,60.0,3,30.0,1265,5821,3115,16,14,2,18,5,1394,5,Matches
Nathan N'Goumou,fr FRA,FW,M'Gladbach,22,2000,7.7,308,8,59,95,158,27,308,27,7,25.9,14,51.9,168,1167,551,23,12,12,18,4,202,63,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,14.3,931,65,415,481,43,7,931,21,12,57.1,7,33.3,598,2708,1443,17,6,0,14,4,601,10,Matches
Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,5.3,340,10,103,172,70,4,340,8,4,50.0,3,37.5,163,718,356,7,5,1,4,9,205,20,Matches
Luca Netz,de GER,DF,M'Gladbach,19,2003,7.8,446,29,155,184,113,11,446,13,10,76.9,3,23.1,199,891,463,12,10,3,13,6,244,32,Matches
Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12.0,528,436,519,8,2,2,528,0,0,,0,,338,1534,910,0,0,0,1,0,318,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,25,1997,15.6,804,22,133,448,232,41,804,34,12,35.3,15,44.1,488,2184,1238,26,26,4,22,14,597,56,Matches
Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,9.2,233,5,31,102,107,34,232,28,10,35.7,16,57.1,139,781,275,9,7,6,26,18,152,42,Matches
Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,10.1,332,13,40,143,151,39,332,20,5,25.0,12,60.0,142,487,175,1,5,1,16,11,189,51,Matches
Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,8.7,249,10,27,114,111,32,249,22,11,50.0,9,40.9,108,453,225,9,6,4,11,6,146,28,Matches
Justin Njinmah,de GER,FW,Dortmund,21,2000,0.2,4,0,0,1,3,1,4,1,0,0.0,1,100.0,6,26,8,1,0,0,0,2,5,4,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,21.1,854,17,57,356,448,128,850,77,38,49.4,27,35.1,588,2929,1225,43,23,23,45,38,672,176,Matches
Felix Nmecha,de GER,MF,Wolfsburg,21,2000,20.4,967,38,183,536,258,40,967,46,26,56.5,13,28.3,540,2356,1235,23,22,2,41,13,615,54,Matches
Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,10.0,317,6,19,131,169,34,317,26,10,38.5,8,30.8,189,1050,304,15,7,5,38,11,251,70,Matches
Hugo Novoa,es ESP,"DF,FW",RB Leipzig,19,2003,2.0,135,1,21,58,58,11,135,10,5,50.0,4,40.0,71,460,124,5,1,3,1,7,86,20,Matches
Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2.0,103,79,103,0,0,0,103,0,0,,0,,78,422,196,0,0,0,0,0,60,0,Matches
Tim Oermann,de GER,DF,Bochum,18,2003,2.2,69,16,51,18,0,0,69,0,0,,0,,32,179,82,0,0,0,1,0,38,0,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,5.7,262,10,58,116,88,9,262,9,4,44.4,5,55.6,124,686,296,6,10,2,5,5,128,15,Matches
Mathias Olesen,lu LUX,MF,Köln,21,2001,5.3,193,5,45,113,38,3,193,4,2,50.0,1,25.0,100,513,212,2,5,0,4,9,114,11,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,24,1998,14.2,802,6,71,385,360,53,802,74,38,51.4,24,32.4,508,2620,1358,34,36,15,45,30,599,86,Matches
Jan Olschowsky,de GER,GK,M'Gladbach,20,2001,4.0,177,151,177,0,0,0,177,0,0,,0,,83,528,300,0,0,0,0,0,79,0,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,28,1994,14.3,773,608,769,4,0,0,773,0,0,,0,,452,2122,1262,0,0,0,0,0,459,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,28.2,978,8,42,387,569,157,978,104,37,35.6,55,52.9,571,3458,1365,72,39,33,111,50,695,220,Matches
Willi Orban,hu HUN,DF,RB Leipzig,29,1992,32.8,3000,331,1473,1441,99,55,3000,17,8,47.1,6,35.3,2032,9699,4775,16,21,1,13,8,2167,9,Matches
Ivan Ordets,ua UKR,DF,Bochum,30,1992,27.2,1335,184,716,520,103,66,1335,3,2,66.7,1,33.3,531,1737,647,3,4,1,9,4,600,14,Matches
Jordi Osei-Tutu,eng ENG,"DF,FW",Bochum,23,1998,8.3,350,16,95,125,135,21,350,24,10,41.7,12,50.0,189,1639,758,25,13,8,25,11,169,39,Matches
Patrick Osterhage,de GER,MF,Bochum,22,2000,11.4,470,33,134,242,102,12,470,14,5,35.7,7,50.0,234,1086,386,6,11,1,17,12,248,23,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,22.7,1507,83,508,676,338,29,1507,47,22,46.8,19,40.4,744,3969,2264,41,24,2,28,7,808,84,Matches
Thomas Ouwejan,nl NED,DF,Schalke 04,25,1996,10.0,604,32,172,245,196,9,604,5,1,20.0,4,80.0,238,1297,525,14,13,1,9,4,251,21,Matches
Reece Oxford,eng ENG,DF,Augsburg,23,1998,1.0,67,10,47,19,2,0,67,0,0,,0,,24,140,70,0,0,0,1,0,26,0,Matches
Salih Özcan,tr TUR,MF,Dortmund,24,1998,17.5,1171,39,286,773,115,7,1171,12,6,50.0,5,41.7,663,2578,1014,6,10,0,18,21,759,23,Matches
Levin Öztunalı,de GER,MF,Union Berlin,26,1996,0.1,2,0,0,2,1,0,2,0,0,,0,,1,41,41,1,1,0,0,0,0,0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,18.4,1430,54,364,861,220,16,1427,16,10,62.5,5,31.3,745,2951,1349,12,15,2,19,24,959,27,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,26,1996,2.3,108,5,34,41,33,7,107,1,0,0.0,0,0.0,52,184,81,2,0,0,3,2,62,4,Matches
Antonios Papadopoulos,de GER,DF,Dortmund,22,1999,0.1,21,0,8,12,1,1,21,0,0,,0,,14,97,56,1,0,0,0,0,17,0,Matches
Kevin Paredes,us USA,"FW,MF",Wolfsburg,19,2003,5.9,277,9,52,105,122,15,277,15,4,26.7,7,46.7,177,1090,651,24,7,7,9,4,180,40,Matches
Marco Pašalić,hr CRO,MF,Dortmund,21,2000,0.1,9,0,2,3,5,0,9,1,1,100.0,0,0.0,7,60,53,2,1,0,1,1,8,2,Matches
Felix Passlack,de GER,DF,Dortmund,24,1998,0.7,47,2,13,25,10,1,47,1,1,100.0,0,0.0,24,68,43,1,1,0,1,1,27,3,Matches
Paulinho,br BRA,FW,Leverkusen,22,2000,0.9,38,2,4,18,17,3,38,4,2,50.0,2,50.0,22,175,58,3,2,3,2,1,26,8,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,27.0,2699,166,1017,1351,337,47,2699,6,0,0.0,1,16.7,1660,7436,4097,37,21,2,11,2,1947,65,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,32.3,1280,1137,1275,5,0,0,1280,1,0,0.0,1,100.0,663,3880,2157,0,2,2,1,0,521,0,Matches
Kristian Pedersen,dk DEN,DF,Köln,27,1994,3.1,215,22,94,91,31,2,215,7,2,28.6,5,71.4,86,482,222,6,0,0,1,1,100,3,Matches
Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,20.4,931,68,325,364,261,13,931,39,17,43.6,21,53.8,366,2427,1157,35,29,5,34,14,366,51,Matches
Jordan Pefok,us USA,FW,Union Berlin,26,1996,15.1,490,24,55,195,244,71,488,16,9,56.3,7,43.8,215,703,177,4,3,1,42,26,337,53,Matches
Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,0.1,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,2.3,137,10,58,66,15,0,137,0,0,,0,,62,383,213,2,0,0,1,1,68,1,Matches
Luca Pellegrini,it ITA,DF,Eint Frankfurt,23,1999,6.2,514,11,127,224,170,10,514,26,11,42.3,12,46.2,240,1188,674,19,17,2,7,5,267,28,Matches
Ricardo Pepi,us USA,FW,Augsburg,19,2003,1.1,40,1,6,21,14,2,40,5,3,60.0,2,40.0,19,144,57,2,2,1,4,0,22,4,Matches
Juan Perea,co COL,FW,Stuttgart,22,2000,4.6,145,3,14,65,66,12,145,16,4,25.0,12,75.0,89,664,165,9,4,2,17,10,95,29,Matches
Nils Petersen,de GER,FW,Freiburg,33,1988,3.1,138,8,18,55,65,15,138,5,0,0.0,4,80.0,54,145,52,1,1,1,16,4,88,12,Matches
Lukas Petkov,bg BUL,"MF,FW",Augsburg,21,2000,1.6,62,3,16,28,18,7,62,4,1,25.0,3,75.0,20,97,16,1,0,0,6,3,26,2,Matches
Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,7.8,255,5,16,156,85,29,255,6,2,33.3,3,50.0,136,565,254,9,8,0,13,6,195,38,Matches
Maximilian Philipp,de GER,FW,Wolfsburg,28,1994,1.3,51,0,3,19,29,4,51,2,0,0.0,2,100.0,31,113,31,3,0,2,1,1,34,6,Matches
Maximilian Philipp,de GER,"FW,MF",Werder Bremen,28,1994,4.9,196,6,33,102,66,15,196,10,5,50.0,5,50.0,109,415,96,3,4,2,10,8,132,24,Matches
Amos Pieper,de GER,DF,Werder Bremen,24,1998,21.7,1448,125,627,742,83,22,1448,3,1,33.3,0,0.0,751,3815,1935,14,12,0,9,8,893,4,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,30,1992,26.7,1445,94,450,649,356,7,1445,18,3,16.7,10,55.6,557,2212,1123,24,21,5,16,6,621,52,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,29,1993,19.7,947,18,94,462,400,57,945,31,16,51.6,13,41.9,568,2803,1321,41,32,13,39,22,727,156,Matches
Joel Pohjanpalo,fi FIN,"FW,MF",Leverkusen,27,1994,0.0,1,0,0,1,0,0,1,0,0,,0,,1,6,2,0,0,0,0,0,1,0,Matches
Sebastian Polter,de GER,FW,Schalke 04,31,1991,7.0,230,8,21,104,108,43,230,4,2,50.0,2,50.0,107,373,131,4,4,2,26,11,168,32,Matches
Stefan Posch,at AUT,DF,Hoffenheim,25,1997,0.2,12,2,7,5,0,0,12,0,0,,0,,6,23,11,0,0,0,0,0,7,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,4.6,198,6,17,102,80,28,198,9,6,66.7,3,33.3,125,616,271,10,3,3,27,10,165,40,Matches
Grischa Prömel,de GER,MF,Hoffenheim,27,1995,16.2,652,35,159,327,170,39,652,14,5,35.7,6,42.9,329,1568,674,19,12,6,24,13,402,46,Matches
Tymoteusz Puchacz,pl POL,DF,Union Berlin,23,1999,0.6,44,1,5,19,20,0,44,2,0,0.0,1,50.0,21,82,31,0,0,0,4,0,24,9,Matches
Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,1.0,81,4,25,53,4,1,81,2,1,50.0,0,0.0,56,228,133,4,1,0,1,0,51,0,Matches
Joshua Quarshie,de GER,MF,Hoffenheim,18,2004,0.0,3,0,0,0,3,1,3,0,0,,0,,2,10,6,0,0,0,0,0,2,0,Matches
Diant Ramaj,de GER,GK,Eint Frankfurt,20,2001,1.0,28,27,28,0,0,0,28,0,0,,0,,18,95,66,0,0,0,0,0,8,0,Matches
Nicolai Rapp,de GER,"MF,DF",Werder Bremen,25,1996,0.8,68,2,24,36,8,3,68,1,0,0.0,1,100.0,33,134,46,1,0,1,0,0,39,0,Matches
David Raum,de GER,"DF,MF",RB Leipzig,24,1998,18.7,1367,41,365,547,471,34,1367,34,8,23.5,21,61.8,721,3092,1564,44,23,10,17,9,817,127,Matches
Rocco Reitz,de GER,MF,M'Gladbach,20,2002,0.0,2,0,0,2,0,0,2,0,0,,0,,2,10,2,0,0,0,0,0,2,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,33,1989,15.0,731,15,106,329,308,61,730,25,9,36.0,13,52.0,426,2098,1006,33,25,11,29,16,510,78,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,24,1997,28.0,1177,83,370,630,194,8,1177,19,6,31.6,9,47.4,525,2654,1450,14,15,0,35,13,584,20,Matches
Gio Reyna,us USA,"FW,MF",Dortmund,19,2002,6.9,420,6,36,168,220,46,419,23,8,34.8,12,52.2,274,1610,759,23,19,7,13,15,324,57,Matches
Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,20.4,1074,31,202,482,412,44,1074,88,36,40.9,43,48.9,541,2789,1173,38,28,8,57,34,553,102,Matches
Manuel Riemann,de GER,GK,Bochum,33,1988,34.0,1879,1193,1736,148,1,1,1879,0,0,,0,,1072,5772,3752,1,0,0,1,0,887,0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,31,1990,15.7,997,29,164,661,178,21,997,14,7,50.0,4,28.6,529,2380,1321,23,16,3,12,6,688,39,Matches
Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,15.8,726,110,434,275,20,11,726,0,0,,0,,305,1300,668,1,1,0,12,0,349,2,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,20,2002,0.6,30,0,6,16,8,3,30,1,0,0.0,0,0.0,20,87,39,2,1,0,2,4,20,4,Matches
Tony Rölke,de GER,FW,Hertha BSC,19,2003,0.2,11,0,3,7,1,0,11,0,0,,0,,3,6,0,0,0,0,1,0,9,0,Matches
Tom Rothe,de GER,DF,Dortmund,17,2004,0.3,22,3,8,7,7,1,22,1,1,100.0,0,0.0,12,26,14,0,0,0,0,0,10,2,Matches
Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,29,1993,0.2,11,0,0,4,7,0,11,1,0,0.0,1,100.0,7,21,5,0,0,0,2,2,7,2,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,29,1993,10.6,551,26,142,222,193,13,551,28,11,39.3,14,50.0,250,1206,551,18,11,4,12,8,271,42,Matches
Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,8.8,547,25,141,296,112,4,547,3,0,0.0,3,100.0,247,1017,461,7,5,0,12,8,306,7,Matches
Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,11.2,338,9,27,98,219,67,338,71,34,47.9,34,47.9,235,1541,723,32,11,24,46,25,260,75,Matches
Julian Ryerson,no NOR,DF,Union Berlin,24,1997,11.5,627,29,176,246,215,12,627,38,18,47.4,15,39.5,292,1652,690,20,16,4,11,14,293,32,Matches
Julian Ryerson,no NOR,DF,Dortmund,24,1997,15.7,1162,39,313,548,311,12,1162,47,17,36.2,22,46.8,646,3311,1758,54,26,6,18,18,723,69,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29.0,1340,883,1318,23,0,0,1340,0,0,,0,,861,4709,3107,0,0,0,0,0,727,0,Matches
Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,7.0,548,10,88,323,141,9,548,3,1,33.3,2,66.7,312,1283,572,7,8,0,6,3,368,19,Matches
Dikeni Salifou,tg TOG,MF,Werder Bremen,19,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,25,1997,11.1,465,11,72,194,202,40,465,27,12,44.4,12,44.4,274,1435,579,22,11,3,21,10,328,71,Matches
Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,26,1996,0.4,23,1,5,15,3,0,23,1,1,100.0,0,0.0,9,39,13,0,0,0,0,0,13,1,Matches
Leroy Sané,de GER,"MF,FW",Bayern Munich,26,1996,22.3,1379,10,111,616,683,101,1379,136,75,55.1,56,41.2,941,6150,2650,77,69,30,60,60,1134,198,Matches
Sidi Sané,de GER,FW,Schalke 04,19,2003,0.3,10,1,1,4,5,0,10,1,0,0.0,0,0.0,5,15,12,0,0,0,1,0,6,0,Matches
Bouna Sarr,sn SEN,FW,Bayern Munich,30,1992,0.0,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Joe Scally,us USA,DF,M'Gladbach,19,2002,24.5,1373,84,456,663,263,20,1373,28,11,39.3,13,46.4,704,3297,1544,29,23,1,22,14,804,60,Matches
Kevin Schade,de GER,"FW,MF",Freiburg,20,2001,2.0,100,3,12,37,52,13,100,12,3,25.0,8,66.7,48,319,129,7,3,5,8,6,68,20,Matches
András Schäfer,hu HUN,MF,Union Berlin,23,1999,9.6,391,15,90,189,125,14,391,32,9,28.1,14,43.8,203,1157,523,15,12,4,21,13,212,18,Matches
Derry Scherhant,de GER,"FW,MF",Hertha BSC,19,2002,3.2,101,5,21,47,37,7,101,16,6,37.5,10,62.5,62,283,68,4,1,4,8,8,65,16,Matches
Patrik Schick,cz CZE,FW,Leverkusen,26,1996,10.5,358,8,22,168,172,48,358,16,7,43.8,8,50.0,195,697,234,8,9,3,28,13,298,68,Matches
Kingsley Schindler,gh GHA,"DF,MF",Köln,29,1993,12.1,699,37,165,305,234,25,699,22,8,36.4,11,50.0,345,1642,684,20,14,5,27,15,382,75,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,16.7,1090,35,275,677,160,3,1090,24,13,54.2,8,33.3,680,3392,1828,23,22,1,21,14,734,12,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,0.2,11,2,8,3,0,0,11,0,0,,0,,2,3,3,0,0,0,0,0,2,0,Matches
Keven Schlotterbeck,de GER,DF,Bochum,25,1997,8.2,437,83,228,180,31,18,437,1,0,0.0,1,100.0,157,700,396,1,0,0,4,3,167,3,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,25.0,2173,202,988,1097,111,23,2173,19,11,57.9,4,21.1,1342,6598,4158,39,39,1,14,8,1510,14,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,32,1990,0.5,34,2,8,15,11,2,34,1,1,100.0,0,0.0,10,39,16,1,0,1,1,0,18,6,Matches
Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,16.9,948,17,139,495,325,34,948,47,16,34.0,25,53.2,540,2606,1324,34,30,7,47,25,661,84,Matches
Kenneth Schmidt,de GER,DF,Freiburg,20,2002,2.8,208,16,79,119,12,0,208,3,2,66.7,1,33.3,120,725,368,5,3,0,5,0,144,0,Matches
Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,12.1,718,19,113,441,181,19,718,46,33,71.7,10,21.7,432,2322,1073,26,22,4,17,13,484,49,Matches
Benno Schmitz,de GER,DF,Köln,27,1994,26.9,1757,83,485,799,483,22,1757,11,3,27.3,7,63.6,777,3363,1919,48,39,3,24,8,915,126,Matches
Marvin Schwäbe,de GER,GK,Köln,27,1995,34.0,1457,1025,1439,20,0,0,1457,0,0,,0,,940,4444,2678,0,1,1,1,0,911,0,Matches
Alexander Schwolow,de GER,GK,Schalke 04,30,1992,22.6,916,752,910,5,1,1,916,0,0,,0,,494,2288,1124,0,0,0,0,0,443,0,Matches
Paul Seguin,de GER,MF,Union Berlin,27,1995,7.7,417,7,81,187,150,11,417,14,7,50.0,6,42.9,219,1030,458,13,10,1,8,6,250,28,Matches
Davie Selke,de GER,FW,Hertha BSC,27,1995,3.1,108,7,14,49,47,12,107,4,1,25.0,3,75.0,54,260,137,3,4,2,8,4,82,22,Matches
Davie Selke,de GER,FW,Köln,27,1995,9.7,298,17,28,147,126,53,298,9,4,44.4,5,55.6,131,504,254,7,6,0,12,9,235,40,Matches
Suat Serdar,de GER,MF,Hertha BSC,25,1997,22.5,936,32,189,549,219,32,936,74,36,48.6,31,41.9,463,2623,1226,33,23,3,35,32,465,48,Matches
Eniss Shabani,al ALB,MF,Mainz 05,19,2003,0.1,7,0,2,4,1,0,7,0,0,,0,,6,18,9,0,0,0,1,0,6,0,Matches
Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,22.0,1306,67,337,706,271,18,1306,27,12,44.4,14,51.9,650,3159,1546,20,24,2,21,15,693,47,Matches
André Silva,pt POR,FW,RB Leipzig,26,1995,19.3,717,8,39,281,409,120,717,61,21,34.4,29,47.5,478,2386,984,35,21,23,65,43,556,142,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,16.2,1301,89,434,668,211,28,1301,31,12,38.7,15,48.4,768,3765,2170,32,23,2,22,6,869,72,Matches
Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,27,1995,3.8,260,13,81,119,61,7,260,6,3,50.0,3,50.0,129,606,300,8,6,1,4,7,161,17,Matches
Tobias Sippel,de GER,GK,M'Gladbach,34,1988,5.7,272,229,272,0,0,0,272,0,0,,0,,141,635,441,0,0,0,0,0,147,0,Matches
Hugo Siquet,be BEL,DF,Freiburg,20,2002,0.2,11,2,4,7,0,0,11,0,0,,0,,3,8,0,0,0,0,1,1,5,0,Matches
Tim Skarke,de GER,"DF,MF",Union Berlin,25,1996,0.6,50,1,4,15,31,5,50,2,1,50.0,1,50.0,33,159,49,3,0,1,3,4,34,10,Matches
Tim Skarke,de GER,"FW,MF",Schalke 04,25,1996,4.9,212,4,25,80,108,10,212,11,2,18.2,9,81.8,99,509,182,4,10,1,16,5,107,26,Matches
Ellyes Skhiri,tn TUN,MF,Köln,27,1995,31.7,2056,105,583,1207,287,54,2056,32,24,75.0,8,25.0,1123,6762,3462,50,35,7,27,20,1263,61,Matches
Robert Skov,dk DEN,DF,Hoffenheim,26,1996,15.0,906,32,210,373,335,37,904,27,7,25.9,16,59.3,453,2377,1188,43,26,12,21,11,481,97,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,21,2000,5.2,432,72,234,188,12,4,432,2,2,100.0,0,0.0,231,1099,609,0,3,0,3,1,254,1,Matches
Danilo Soares,br BRA,DF,Bochum,30,1991,19.6,1251,90,469,643,154,2,1251,22,8,36.4,12,54.5,507,2188,908,17,18,2,17,13,522,24,Matches
Nikola Soldo,hr CRO,DF,Köln,21,2001,6.6,421,47,230,182,13,7,421,3,0,0.0,3,100.0,236,1193,722,3,2,0,1,0,261,0,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,33,1988,10.0,638,444,636,2,0,0,638,0,0,,0,,420,1803,981,0,0,0,0,0,405,0,Matches
Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19.0,779,603,770,9,0,0,779,2,2,100.0,0,0.0,525,2377,1226,0,0,0,0,1,505,0,Matches
Borna Sosa,hr CRO,DF,Stuttgart,24,1998,21.7,1630,51,386,631,630,20,1630,33,17,51.5,13,39.4,890,4751,2414,58,54,8,20,16,999,152,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,25,1997,29.4,1810,50,361,1190,276,25,1810,21,11,52.4,6,28.6,1100,5055,2447,35,36,4,24,16,1234,29,Matches
Anton Stach,de GER,MF,Mainz 05,23,1998,23.0,1172,34,212,644,345,50,1172,51,25,49.0,21,41.2,549,3090,1519,37,28,7,45,16,655,77,Matches
Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,11.6,564,43,187,288,92,3,564,14,8,57.1,4,28.6,240,1139,520,9,7,1,11,3,267,14,Matches
Jens Stage,dk DEN,MF,Werder Bremen,25,1996,20.6,834,47,200,429,213,57,834,16,9,56.3,5,31.3,368,1523,655,19,17,6,25,11,485,55,Matches
Veit Stange,de GER,MF,Hertha BSC,18,2004,0.1,3,0,2,1,0,0,3,1,1,100.0,0,0.0,1,29,0,0,0,0,1,0,1,0,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,6.4,689,29,206,370,117,5,689,9,5,55.6,2,22.2,452,2116,1180,12,15,1,7,3,506,35,Matches
Niklas Stark,de GER,DF,Werder Bremen,27,1995,23.1,1516,174,812,673,39,11,1516,2,2,100.0,0,0.0,839,4648,2452,9,6,0,11,4,909,3,Matches
Pascal Stenzel,de GER,DF,Stuttgart,26,1996,3.7,259,14,90,117,54,2,259,4,0,0.0,3,75.0,109,410,221,3,5,2,5,0,131,5,Matches
Angelo Stiller,de GER,MF,Hoffenheim,21,2001,7.8,466,17,106,243,121,11,466,7,3,42.9,3,42.9,226,951,357,4,7,0,15,11,266,16,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,33,1988,19.3,980,22,127,554,301,47,980,22,8,36.4,11,50.0,552,2050,903,22,21,2,33,27,771,89,Matches
Kevin Stöger,at AUT,MF,Bochum,28,1993,28.9,1917,32,281,1081,571,37,1914,52,22,42.3,21,40.4,901,4339,2056,43,40,3,43,35,1134,98,Matches
Niklas Süle,de GER,DF,Dortmund,26,1995,23.5,2031,178,811,1013,217,40,2031,10,9,90.0,1,10.0,1321,6298,3500,37,36,1,10,8,1527,57,Matches
Ivan Šunjić,hr CRO,MF,Hertha BSC,25,1996,11.0,478,31,127,305,54,7,478,6,0,0.0,5,83.3,199,778,321,6,5,2,7,6,240,6,Matches
Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,23,1999,20.4,811,29,137,393,300,59,811,45,17,37.8,22,48.9,431,2119,1024,29,21,8,48,19,483,85,Matches
Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,27.2,1908,28,235,952,750,56,1907,105,53,50.5,41,39.0,1134,6004,2911,75,68,12,57,33,1294,157,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,0.1,3,0,0,0,3,3,3,1,0,0.0,1,100.0,1,2,0,0,0,0,0,0,1,1,Matches
Jonathan Tah,de GER,DF,Leverkusen,26,1996,27.6,1895,223,952,915,40,19,1895,9,7,77.8,1,11.1,1075,6032,2961,8,4,0,5,10,1269,4,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,31.9,2522,254,1143,1286,109,20,2520,25,16,64.0,2,8.0,1516,9044,5323,40,14,0,15,12,1668,10,Matches
Niklas Tauer,de GER,"DF,MF",Mainz 05,21,2001,1.0,70,5,23,38,10,1,70,0,0,,0,,40,205,100,1,2,0,1,1,47,4,Matches
Mathys Tel,fr FRA,FW,Bayern Munich,17,2005,4.6,240,4,11,98,132,37,240,30,10,33.3,18,60.0,164,948,372,12,7,6,24,11,189,59,Matches
Semir Telalovic,de GER,"MF,FW",M'Gladbach,22,1999,0.1,4,0,0,1,3,0,4,0,0,,0,,3,19,6,0,0,0,1,1,4,0,Matches
Simon Terodde,de GER,FW,Schalke 04,34,1988,20.3,505,10,39,244,224,87,504,13,2,15.4,8,61.5,218,671,191,5,2,3,43,16,362,68,Matches
Malick Thiaw,de GER,DF,Schalke 04,20,2001,3.0,171,36,105,62,4,3,171,2,1,50.0,1,50.0,76,243,117,1,0,0,0,0,91,0,Matches
Jan Thielmann,de GER,FW,Köln,20,2002,9.7,373,7,46,146,192,31,373,35,19,54.3,13,37.1,230,1616,654,27,15,9,38,12,245,66,Matches
Morten Thorsby,no NOR,MF,Union Berlin,26,1996,9.3,297,28,85,118,94,23,297,2,0,0.0,2,100.0,115,385,116,0,2,0,15,15,127,21,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,24,1997,27.9,945,35,86,421,454,175,945,92,41,44.6,32,34.8,603,3764,1865,75,41,47,112,50,717,170,Matches
