age,games,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,season,ID,Points,Position,xG,xA,key_passes,npxG,xGChain,xGBuildup
20,10,649,3,2,5,3,0,0,1,0,1.8,4.1,33.0,38.0,45.0,13,6,0.23,0.5,18.6,0.0,0.18,0.7,0.7,213.0,262.0,2764.0,790.0,136.0,156.0,87.2,58.0,65.0,89.2,5.0,9.0,55.6,2.0,0.2,13.0,20.0,14.0,0.0,38.0,27.0,0.0,2.0,3.0,3.0,3.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,19.0,14,5.0,13.0,1.0,9.0,16.0,7.0,13.0,1.0,12.0,5,24.0,2.0,0.0,376.0,3.0,45.0,175.0,172.0,30.0,376.0,53.0,29.0,21.0,267.0,1791.0,1038.0,22.0,8.0,27.0,20.0,288.0,2023,2804,1295.0,3,2.334565088152885,1.6952108908444643,13,2.334565088152885,8.68021947145462,5.392194822430611
22,16,548,0,1,1,0,0,0,1,0,2.0,4.2,26.0,9.0,68.0,16,7,0.0,0.0,16.7,0.0,0.14,-2.2,-2.2,147.0,194.0,2249.0,453.0,79.0,92.0,85.9,46.0,59.0,78.0,11.0,21.0,52.4,2.1,-1.0,11.0,6.0,6.0,5.0,25.0,17.0,1.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,4,3.0,2.0,3.0,2.0,6.0,4.0,10.0,0.0,10.0,1,9.0,5.0,0.0,276.0,5.0,34.0,101.0,150.0,37.0,276.0,24.0,10.0,10.0,183.0,1348.0,659.0,14.0,11.0,13.0,20.0,206.0,2023,2988,707.0,4,2.1237708972766995,1.253286911174655,11,2.1237708972766995,4.629530279897153,1.4839924294501543
24,14,1173,5,7,12,5,0,1,4,0,3.0,4.4,29.0,23.0,54.0,22,9,0.23,0.56,22.5,6.0,0.06,2.8,3.6,236.0,399.0,4453.0,1839.0,108.0,136.0,79.4,68.0,117.0,58.1,48.0,106.0,45.3,2.9,4.0,34.0,10.0,10.0,4.0,56.0,17.0,31.0,1.0,3.0,4.0,0.0,13.0,4.0,6.0,0.0,1.0,2.0,0.0,25.0,14,9.0,6.0,10.0,8.0,21.0,13.0,23.0,0.0,23.0,8,33.0,11.0,0.0,555.0,8.0,82.0,180.0,300.0,24.0,554.0,34.0,15.0,17.0,263.0,1873.0,795.0,24.0,5.0,31.0,17.0,279.0,2023,2125,1671.0,3,2.019425179809332,3.166750286705792,34,1.2616484947502613,1.9250866640359163,0.6204022392630577
29,12,771,0,0,0,0,0,0,3,0,0.1,0.8,3.0,30.0,25.0,10,1,0.0,0.0,16.8,0.0,0.06,-0.6,-0.6,265.0,347.0,4153.0,896.0,143.0,174.0,82.2,94.0,114.0,82.5,17.0,34.0,50.0,0.5,-0.1,4.0,12.0,3.0,2.0,17.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,18,8.0,10.0,5.0,16.0,30.0,14.0,12.0,2.0,10.0,8,31.0,6.0,0.0,441.0,10.0,78.0,246.0,122.0,10.0,441.0,16.0,7.0,8.0,189.0,705.0,241.0,8.0,0.0,9.0,4.0,265.0,2023,1553,381.0,3,0.5882204910740256,0.1016470249742269,4,0.5882204910740256,1.5138476956635714,0.9877933012321592
29,7,604,0,0,0,0,0,0,3,0,0.0,0.1,2.0,16.0,5.0,2,0,0.0,0.0,16.1,0.0,0.04,-0.1,-0.1,238.0,303.0,4986.0,1555.0,69.0,80.0,86.3,137.0,159.0,86.2,31.0,54.0,57.4,0.1,0.0,0.0,16.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4,9.0,2.0,0.0,6.0,9.0,3.0,9.0,6.0,3.0,9,20.0,25.0,0.0,370.0,33.0,185.0,168.0,19.0,4.0,370.0,1.0,1.0,0.0,178.0,806.0,417.0,0.0,0.0,7.0,2.0,215.0,2023,2430,369.0,2,0.0480936653912067,0.0,0,0.0480936653912067,0.4147274224087596,0.3996688975021243
32,13,1080,0,0,0,0,0,0,3,0,0.6,1.0,11.0,61.0,5.0,7,1,0.0,0.0,17.7,0.0,0.06,-0.4,-0.4,515.0,657.0,11140.0,4805.0,144.0,158.0,91.1,285.0,324.0,88.0,83.0,157.0,52.9,0.5,-0.6,4.0,64.0,7.0,0.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,9,5.0,7.0,1.0,5.0,7.0,2.0,18.0,6.0,12.0,17,30.0,55.0,0.0,784.0,78.0,385.0,369.0,42.0,9.0,784.0,7.0,5.0,2.0,499.0,3120.0,1844.0,5.0,0.0,7.0,2.0,497.0,2023,1811,966.0,2,0.2403793027624488,0.4112398996949196,4,0.2403793027624488,2.272729272022844,2.0272515770047903
24,8,138,0,0,0,0,0,0,0,0,0.0,0.1,6.0,6.0,13.0,1,0,0.0,0.0,17.4,0.0,0.07,-0.1,-0.1,66.0,78.0,1049.0,270.0,31.0,34.0,91.2,30.0,34.0,88.2,4.0,6.0,66.7,0.4,0.0,1.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0,0.0,1.0,2.0,6.0,4.0,5.0,1.0,4.0,0,2.0,0.0,0.0,93.0,1.0,13.0,41.0,40.0,4.0,93.0,6.0,2.0,4.0,59.0,371.0,209.0,3.0,2.0,2.0,0.0,63.0,2023,3125,112.0,3,0.06740253418684,0.0317158810794353,1,0.06740253418684,0.5929655320942402,0.5255629904568195
27,16,1348,2,1,3,2,0,0,3,0,1.0,3.5,10.0,47.0,29.0,24,5,0.08,0.4,16.6,0.0,0.11,-0.5,-0.5,445.0,588.0,7196.0,2186.0,224.0,285.0,78.6,192.0,240.0,80.0,23.0,39.0,59.0,1.0,0.0,14.0,39.0,6.0,2.0,30.0,27.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,31.0,13,15.0,13.0,3.0,10.0,27.0,17.0,22.0,11.0,11.0,15,46.0,22.0,0.0,732.0,28.0,190.0,430.0,123.0,29.0,732.0,10.0,4.0,5.0,316.0,1363.0,629.0,6.0,1.0,8.0,7.0,413.0,2023,3481,1236.0,3,2.333835083991289,1.2342664785683155,14,2.333835083991289,6.260361544787884,3.225089594721794
24,12,380,0,2,2,0,0,0,0,0,0.9,1.7,9.0,12.0,29.0,7,3,0.0,0.0,17.6,0.0,0.12,-0.8,-0.8,136.0,165.0,1734.0,376.0,90.0,106.0,84.9,29.0,34.0,85.3,6.0,7.0,85.7,1.1,1.1,6.0,12.0,1.0,0.0,15.0,13.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,4,2.0,4.0,0.0,3.0,5.0,2.0,3.0,0.0,3.0,5,11.0,1.0,0.0,216.0,1.0,20.0,104.0,93.0,13.0,216.0,12.0,0.0,9.0,139.0,777.0,313.0,5.0,3.0,9.0,5.0,166.0,2023,2302,497.0,3,1.238170176744461,1.31102055311203,6,1.238170176744461,4.437784388661385,2.049323931336403
23,16,1314,5,6,11,5,0,0,3,0,3.6,7.6,89.0,28.0,193.0,26,15,0.19,0.33,12.9,0.0,0.15,1.0,1.0,448.0,590.0,6134.0,1346.0,301.0,345.0,87.2,119.0,168.0,70.8,17.0,30.0,56.7,3.1,2.4,28.0,15.0,20.0,5.0,45.0,32.0,0.0,10.0,2.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,13.0,8,8.0,2.0,3.0,5.0,12.0,7.0,20.0,0.0,20.0,5,18.0,6.0,0.0,760.0,10.0,87.0,256.0,427.0,108.0,760.0,57.0,26.0,27.0,461.0,3597.0,2208.0,38.0,38.0,28.0,20.0,529.0,2023,2948,2326.0,2,6.193180810660124,4.900045529939234,28,6.193180810660124,14.821709148585796,4.834846127778292
23,13,249,0,0,0,0,0,1,2,0,0.0,0.7,2.0,1.0,16.0,7,4,0.0,0.0,16.5,0.0,0.1,-1.5,-0.7,30.0,40.0,326.0,24.0,22.0,28.0,78.6,5.0,6.0,83.3,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,72.0,1.0,2.0,35.0,35.0,11.0,71.0,7.0,3.0,4.0,51.0,163.0,39.0,1.0,1.0,8.0,5.0,56.0,2023,2791,47.0,4,1.6116960383951664,0.0234496444463729,1,0.853919330984354,1.2667925246059897,0.4211394190788269
26,15,1257,1,1,2,1,0,0,3,0,1.3,2.2,41.0,57.0,77.0,12,4,0.08,0.25,18.2,0.0,0.07,0.1,0.1,657.0,811.0,10145.0,3173.0,354.0,383.0,92.4,256.0,308.0,83.1,29.0,63.0,46.0,2.6,-0.3,11.0,35.0,15.0,5.0,35.0,28.0,0.0,5.0,1.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,33.0,19,18.0,9.0,6.0,22.0,36.0,14.0,21.0,2.0,19.0,16,49.0,37.0,0.0,971.0,44.0,271.0,435.0,272.0,27.0,971.0,33.0,12.0,17.0,498.0,2885.0,1560.0,28.0,4.0,16.0,7.0,558.0,2023,7236,1242.0,2,1.0656532617285848,1.8397927656769757,11,1.0656532617285848,5.828720528632402,4.112970368936658
30,13,1080,1,0,1,1,0,0,3,0,0.1,2.1,2.0,39.0,1.0,8,2,0.13,0.5,8.2,0.0,0.25,-1.0,-1.0,482.0,583.0,10069.0,4178.0,139.0,152.0,91.4,267.0,301.0,88.7,71.0,115.0,61.7,0.2,-0.1,2.0,37.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11,13.0,6.0,1.0,10.0,22.0,12.0,22.0,13.0,9.0,21,41.0,80.0,1.0,751.0,138.0,407.0,329.0,20.0,11.0,751.0,3.0,2.0,1.0,359.0,1911.0,959.0,1.0,0.0,3.0,4.0,379.0,2023,651,1271.0,2,1.772670477628708,0.0657567009329795,2,1.772670477628708,3.550844371318817,2.9166344180703163
27,15,1269,0,0,0,0,0,0,1,0,0.4,0.7,20.0,39.0,41.0,5,0,0.0,0.0,20.0,0.0,0.05,-0.3,-0.3,467.0,654.0,9016.0,3909.0,176.0,215.0,81.9,228.0,287.0,79.4,58.0,117.0,49.6,0.5,-0.4,9.0,27.0,10.0,5.0,23.0,20.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,14,12.0,6.0,3.0,9.0,22.0,13.0,14.0,8.0,6.0,12,33.0,26.0,0.0,762.0,51.0,274.0,343.0,152.0,11.0,762.0,12.0,1.0,11.0,352.0,1648.0,968.0,13.0,0.0,8.0,7.0,389.0,2023,1871,685.0,2,0.2422942910343408,0.3927644547075033,9,0.2422942910343408,1.5148457502946258,1.2615317879244683
31,16,1272,5,5,10,5,0,0,2,0,4.7,7.5,36.0,68.0,120.0,29,13,0.17,0.38,18.3,0.0,0.1,2.2,2.2,714.0,896.0,10850.0,2524.0,416.0,473.0,87.9,204.0,249.0,81.9,59.0,102.0,57.8,4.5,0.3,36.0,39.0,23.0,2.0,79.0,57.0,16.0,1.0,3.0,1.0,1.0,11.0,5.0,4.0,0.0,1.0,1.0,0.0,14.0,9,3.0,8.0,3.0,7.0,15.0,8.0,8.0,0.0,8.0,6,20.0,5.0,0.0,1009.0,1.0,79.0,438.0,498.0,60.0,1009.0,21.0,7.0,14.0,512.0,2632.0,1208.0,27.0,8.0,22.0,7.0,791.0,2023,78,2545.0,3,3.115455891937017,4.769451402127743,37,3.115455891937017,13.29347588866949,7.882915891706943
24,16,1402,9,4,13,9,0,1,3,0,3.0,8.4,5.0,42.0,68.0,37,19,0.24,0.47,15.3,0.0,0.15,2.7,3.6,230.0,337.0,3573.0,861.0,123.0,169.0,72.8,83.0,112.0,74.1,14.0,20.0,70.0,1.9,1.0,20.0,18.0,12.0,0.0,39.0,27.0,1.0,1.0,6.0,3.0,1.0,8.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,3,2.0,1.0,2.0,3.0,8.0,5.0,8.0,3.0,5.0,1,6.0,13.0,0.0,469.0,15.0,39.0,225.0,207.0,54.0,468.0,14.0,7.0,6.0,240.0,869.0,241.0,7.0,3.0,39.0,13.0,354.0,2023,3196,1780.0,4,7.178728051483631,2.783394332975149,19,6.420951433479786,10.85806393623352,2.6858031041920185
23,5,187,0,0,0,0,0,0,1,0,0.0,0.6,5.0,6.0,15.0,4,0,0.0,0.0,13.0,0.0,0.14,-0.6,-0.6,30.0,50.0,452.0,116.0,17.0,23.0,73.9,10.0,18.0,55.6,2.0,3.0,66.7,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2,2.0,0.0,0.0,78.0,0.0,8.0,37.0,35.0,8.0,78.0,6.0,0.0,6.0,45.0,295.0,124.0,6.0,1.0,7.0,4.0,56.0,2023,2255,15.0,4,0.9042252898216248,0.0,0,0.9042252898216248,0.8381547182798386,0.0320968776941299
22,5,308,0,0,0,0,0,0,0,0,0.1,0.1,10.0,15.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,189.0,2373.0,598.0,77.0,87.0,88.5,64.0,77.0,83.1,6.0,15.0,40.0,0.1,-0.1,1.0,15.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4,4.0,2.0,1.0,4.0,6.0,2.0,5.0,0.0,5.0,5,12.0,15.0,0.0,239.0,15.0,78.0,96.0,67.0,1.0,239.0,8.0,3.0,4.0,122.0,698.0,365.0,8.0,0.0,6.0,2.0,130.0,2023,7215,420.0,2,0.0,0.0477306321263313,1,0.0,0.3349486496299505,0.2872180175036192
28,11,856,1,3,4,1,0,0,0,1,2.6,3.0,13.0,100.0,16.0,13,4,0.08,0.25,26.2,1.0,0.03,0.6,0.6,807.0,935.0,15329.0,4257.0,289.0,307.0,94.1,409.0,444.0,92.1,93.0,154.0,60.4,3.6,0.4,30.0,90.0,17.0,1.0,55.0,28.0,24.0,0.0,2.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,22.0,16,8.0,10.0,4.0,12.0,18.0,6.0,11.0,2.0,9.0,9,31.0,5.0,1.0,1008.0,27.0,156.0,595.0,262.0,2.0,1008.0,3.0,0.0,2.0,629.0,3403.0,1415.0,26.0,0.0,9.0,9.0,760.0,2023,1685,1712.0,3,0.3860552990809083,2.312007192522288,30,0.3860552990809083,9.597171291708946,8.746728464961052
28,9,598,0,2,2,0,0,0,1,0,1.3,1.6,15.0,34.0,22.0,4,1,0.0,0.0,16.7,1.0,0.07,-0.3,-0.3,260.0,357.0,5027.0,2368.0,104.0,116.0,89.7,113.0,143.0,79.0,40.0,83.0,48.2,1.7,0.7,17.0,27.0,6.0,1.0,29.0,5.0,21.0,1.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,5,4.0,3.0,1.0,2.0,7.0,5.0,5.0,1.0,4.0,1,9.0,15.0,0.0,412.0,22.0,113.0,172.0,132.0,7.0,412.0,12.0,4.0,6.0,170.0,1022.0,575.0,5.0,2.0,6.0,4.0,183.0,2023,4598,653.0,2,0.3326707258820534,1.779630083590746,17,0.3326707258820534,2.045993097126484,1.1806756425648928
33,2,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,225.0,47.0,2.0,3.0,66.7,10.0,12.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1,3.0,2.0,0.0,26.0,5.0,16.0,10.0,1.0,1.0,26.0,0.0,0.0,0.0,8.0,54.0,11.0,0.0,0.0,1.0,0.0,9.0,2023,1618,58.0,2,0.0,0.0,0,0.0,0.0538907088339328,0.0538907088339328
18,4,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,71.0,17.0,3.0,4.0,75.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,6.0,1.0,14.0,2.0,2.0,0.0,11.0,42.0,15.0,1.0,0.0,3.0,0.0,11.0,2023,6171,34.0,4,0.0,0.0,0,0.0,0.0,0.0
27,16,1213,5,7,12,5,0,0,1,0,6.5,9.5,38.0,54.0,94.0,21,9,0.24,0.56,18.2,1.0,0.14,2.0,2.0,518.0,670.0,8757.0,2300.0,252.0,293.0,86.0,169.0,207.0,81.6,71.0,117.0,60.7,4.9,0.5,48.0,28.0,18.0,7.0,77.0,42.0,27.0,5.0,2.0,0.0,1.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,12.0,11,7.0,5.0,0.0,7.0,18.0,11.0,10.0,1.0,9.0,7,19.0,8.0,0.0,803.0,13.0,107.0,326.0,378.0,36.0,803.0,39.0,16.0,22.0,424.0,2768.0,1128.0,28.0,11.0,25.0,22.0,549.0,2023,1192,2227.0,3,2.988905543461442,7.00577724725008,48,2.988905543461442,8.580615937709808,3.0059047490358357
25,4,49,0,0,0,0,0,0,0,0,0.0,0.0,8.0,5.0,12.0,1,0,0.0,0.0,25.0,0.0,0.04,0.0,0.0,35.0,55.0,560.0,223.0,20.0,27.0,74.1,12.0,19.0,63.2,3.0,5.0,60.0,0.1,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,57.0,1.0,11.0,19.0,28.0,3.0,57.0,0.0,0.0,0.0,32.0,307.0,222.0,4.0,1.0,1.0,1.0,47.0,2023,2793,-10.0,3,0.0248188041150569,0.0,0,0.0248188041150569,0.0463626012206077,0.0215437952429056
22,12,95,0,0,0,0,0,0,0,0,0.1,0.2,1.0,1.0,5.0,2,1,0.0,0.0,12.1,0.0,0.03,-0.1,-0.1,15.0,25.0,154.0,26.0,12.0,13.0,92.3,1.0,8.0,12.5,0.0,1.0,0.0,0.0,-0.1,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0,5.0,1.0,0.0,46.0,1.0,5.0,25.0,18.0,6.0,46.0,2.0,0.0,1.0,26.0,116.0,48.0,1.0,0.0,5.0,4.0,28.0,2023,6172,23.0,4,0.0992888286709785,0.3055990636348724,1,0.0992888286709785,0.5205853953957558,0.1156974919140338
23,14,361,3,2,5,3,0,0,1,0,1.6,4.0,11.0,6.0,42.0,17,9,0.18,0.33,15.5,0.0,0.14,0.6,0.6,55.0,79.0,727.0,158.0,36.0,49.0,73.5,13.0,18.0,72.2,2.0,3.0,66.7,1.5,0.4,8.0,3.0,4.0,0.0,19.0,14.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0,1.0,2.0,0.0,2.0,5.0,3.0,3.0,0.0,3.0,2,5.0,4.0,0.0,144.0,1.0,16.0,50.0,81.0,28.0,144.0,25.0,9.0,13.0,91.0,606.0,270.0,8.0,9.0,10.0,3.0,103.0,2023,3228,613.0,4,2.383800681680441,1.652234859764576,8,2.383800681680441,5.167048305273056,1.2533822283148766
30,12,475,0,1,1,0,0,0,1,0,0.4,0.4,5.0,28.0,16.0,2,1,0.0,0.0,20.7,0.0,0.03,-0.1,-0.1,189.0,253.0,3006.0,1440.0,98.0,115.0,85.2,77.0,94.0,81.9,11.0,28.0,39.3,0.3,0.6,5.0,15.0,5.0,2.0,13.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4,3.0,3.0,2.0,3.0,6.0,3.0,8.0,3.0,5.0,4,12.0,14.0,0.0,314.0,18.0,102.0,143.0,74.0,3.0,314.0,7.0,2.0,4.0,154.0,645.0,348.0,6.0,2.0,9.0,6.0,146.0,2023,2321,346.0,2,0.0452377842739224,0.568907187320292,5,0.0452377842739224,1.6717002475634215,1.4562540473416448
21,11,370,0,1,1,0,0,0,2,0,0.9,1.7,19.0,13.0,39.0,5,2,0.0,0.0,14.4,0.0,0.16,-0.8,-0.8,86.0,119.0,1184.0,344.0,48.0,60.0,80.0,28.0,38.0,73.7,4.0,7.0,57.1,1.0,0.1,3.0,6.0,4.0,1.0,7.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7,3.0,2.0,2.0,3.0,10.0,7.0,6.0,0.0,6.0,2,9.0,1.0,0.0,189.0,3.0,27.0,86.0,82.0,21.0,189.0,27.0,8.0,15.0,127.0,985.0,439.0,7.0,11.0,17.0,12.0,129.0,2023,3482,202.0,4,0.6524970615282655,0.6972251236438751,2,0.6524970615282655,1.81034073792398,0.4749977830797434
31,12,797,0,3,3,0,0,0,0,0,1.1,2.1,16.0,17.0,68.0,18,3,0.0,0.0,15.2,0.0,0.06,-1.0,-1.0,119.0,193.0,1719.0,363.0,64.0,89.0,71.9,36.0,53.0,67.9,9.0,16.0,56.3,0.8,1.9,12.0,10.0,4.0,2.0,29.0,17.0,0.0,3.0,4.0,5.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,10.0,5,1.0,5.0,4.0,3.0,6.0,3.0,12.0,3.0,9.0,1,11.0,1.0,0.0,293.0,3.0,16.0,111.0,168.0,50.0,293.0,21.0,10.0,7.0,173.0,895.0,337.0,10.0,6.0,31.0,16.0,219.0,2023,1804,439.0,4,1.1097189923748374,1.656475555151701,12,1.1097189923748374,2.978179268538952,0.7680948283523321
21,5,68,0,0,0,0,0,0,0,0,0.1,0.1,2.0,4.0,3.0,1,0,0.0,0.0,29.0,0.0,0.02,0.0,0.0,43.0,48.0,749.0,239.0,18.0,18.0,100.0,22.0,25.0,88.0,2.0,2.0,100.0,0.1,-0.1,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,1,3.0,2.0,0.0,55.0,4.0,20.0,30.0,6.0,0.0,55.0,0.0,0.0,0.0,29.0,143.0,37.0,0.0,0.0,0.0,1.0,28.0,2023,3208,14.0,2,0.0122932633385062,0.1067321375012397,2,0.0122932633385062,0.1568934945389628,0.1264183558523655
26,11,812,1,0,1,1,0,0,6,0,0.3,0.9,3.0,25.0,3.0,3,2,0.33,0.5,10.7,0.0,0.22,0.4,0.4,266.0,359.0,5110.0,2091.0,91.0,116.0,78.4,147.0,179.0,82.1,26.0,51.0,51.0,0.5,-0.3,2.0,13.0,2.0,0.0,9.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,8,11.0,2.0,1.0,7.0,8.0,1.0,15.0,11.0,4.0,12,26.0,39.0,0.0,464.0,76.0,252.0,174.0,38.0,17.0,464.0,1.0,1.0,0.0,187.0,843.0,510.0,1.0,0.0,4.0,0.0,207.0,2023,2274,769.0,2,0.7450288459658623,0.1139097195118665,2,0.7450288459658623,0.4617856163531542,0.4121898151934147
28,10,579,0,0,0,0,0,0,5,0,0.1,0.1,4.0,31.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,347.0,5476.0,1932.0,118.0,131.0,90.1,136.0,151.0,90.1,35.0,54.0,64.8,0.3,-0.1,2.0,36.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,10,15.0,5.0,1.0,15.0,19.0,4.0,14.0,5.0,9.0,10,31.0,16.0,0.0,429.0,35.0,185.0,217.0,29.0,2.0,429.0,5.0,3.0,2.0,233.0,1064.0,433.0,5.0,1.0,5.0,0.0,272.0,2023,96,402.0,2,0.0,0.1246701441705226,2,0.0,1.191590651869774,1.0669205076992512
32,15,1086,4,0,4,4,0,0,2,0,0.8,5.8,9.0,40.0,79.0,35,11,0.11,0.36,11.2,0.0,0.14,-1.0,-1.0,178.0,278.0,2830.0,706.0,93.0,128.0,72.7,57.0,83.0,68.7,19.0,29.0,65.5,1.1,-0.8,15.0,20.0,7.0,0.0,32.0,23.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,10,3.0,6.0,3.0,1.0,4.0,3.0,6.0,2.0,4.0,4,16.0,15.0,0.0,407.0,17.0,36.0,175.0,200.0,58.0,407.0,5.0,3.0,2.0,196.0,797.0,284.0,12.0,3.0,29.0,10.0,302.0,2023,2496,1010.0,4,5.184490997344256,1.015097470022738,15,5.184490997344256,5.789594203233719,1.388206610456109
