player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Christian Gentner,de GER,MF,Stuttgart,31,1985,26.8,2,24,8,33.3,0.90,0.30,0.08,0.25,17.5,0,0,0,2.4,2.4,0.10,-0.4,-0.4,Matches
Yannick Gerhardt,de GER,"DF,MF",Wolfsburg,23,1994,13.6,1,9,2,22.2,0.66,0.15,0.11,0.50,18.0,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
Rafał Gikiewicz,pl POL,GK,Freiburg,29,1987,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daniel Ginczek,de GER,FW,Stuttgart,26,1991,16.9,7,42,15,35.7,2.48,0.89,0.14,0.40,14.5,2,1,1,7.8,7.0,0.17,-0.8,-1.0,Matches
Matthias Ginter,de GER,DF,M'Gladbach,23,1994,34.0,5,29,11,37.9,0.85,0.32,0.17,0.45,12.9,0,0,0,3.8,3.8,0.13,+1.2,+1.2,Matches
Serge Gnabry,de GER,FW,Hoffenheim,22,1995,16.7,10,48,22,45.8,2.87,1.31,0.21,0.45,18.1,0,0,1,5.9,5.1,0.11,+4.1,+4.9,Matches
Mario Gómez,de GER,FW,Wolfsburg,32,1985,10.4,1,22,7,31.8,2.12,0.67,0.05,0.14,19.5,0,0,2,4.4,2.8,0.13,-3.4,-1.8,Matches
Mario Gómez,de GER,FW,Stuttgart,32,1985,15.4,8,34,15,44.1,2.21,0.97,0.24,0.53,14.7,0,0,0,5.7,5.7,0.18,+2.3,+2.3,Matches
Sergio Gómez,es ESP,MF,Dortmund,16,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jérôme Gondorf,de GER,"MF,FW",Werder Bremen,29,1988,8.9,1,16,3,18.8,1.81,0.34,0.06,0.33,17.3,0,0,0,2.3,2.3,0.14,-1.3,-1.3,Matches
Leon Goretzka,de GER,MF,Schalke 04,22,1995,22.0,4,44,17,38.6,2.00,0.77,0.07,0.18,19.7,3,1,1,4.4,3.6,0.08,-0.4,-0.6,Matches
Mario Götze,de GER,MF,Dortmund,25,1992,17.8,2,23,7,30.4,1.29,0.39,0.09,0.29,18.6,0,0,0,2.3,2.3,0.10,-0.3,-0.3,Matches
Mohamed Gouaida,tn TUN,MF,Hamburger SV,24,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,26,1991,26.5,0,14,2,14.3,0.53,0.08,0.00,0.00,14.3,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
Michael Gregoritsch,at AUT,"MF,FW",Augsburg,23,1994,28.1,13,91,35,38.5,3.24,1.25,0.13,0.34,18.0,11,1,1,11.5,10.7,0.12,+1.5,+1.3,Matches
Anto Grgić,ch SUI,MF,Stuttgart,20,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vincenzo Grifo,it ITA,"MF,FW",M'Gladbach,24,1993,8.7,0,12,6,50.0,1.37,0.69,0.00,0.00,20.8,2,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Florian Grillitsch,at AUT,MF,Hoffenheim,21,1995,21.0,1,18,6,33.3,0.86,0.29,0.06,0.17,23.7,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Karim Guédé,sk SVK,FW,Freiburg,32,1985,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,23,1993,6.1,1,9,5,55.6,1.48,0.82,0.11,0.20,17.1,0,0,0,1.0,1.0,0.11,0.0,0.0,Matches
Josuha Guilavogui,fr FRA,MF,Wolfsburg,26,1990,26.7,3,21,7,33.3,0.79,0.26,0.14,0.43,19.6,0,0,0,1.7,1.7,0.08,+1.3,+1.3,Matches
Serhou Guirassy,gn GUI,FW,Köln,21,1996,9.5,4,30,8,26.7,3.17,0.85,0.07,0.25,14.1,0,2,2,6.4,5.0,0.17,-2.4,-3.0,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,27,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Manuel Gulde,de GER,DF,Freiburg,26,1991,17.0,1,8,3,37.5,0.47,0.18,0.13,0.33,9.2,0,0,0,1.2,1.2,0.15,-0.2,-0.2,Matches
Christian Günter,de GER,"DF,MF",Freiburg,24,1993,34.0,1,25,8,32.0,0.74,0.24,0.04,0.13,24.8,2,0,1,1.9,1.1,0.05,-0.9,-0.1,Matches
Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,29,1987,12.1,0,11,4,36.4,0.91,0.33,0.00,0.00,21.3,2,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
Janik Haberer,de GER,"MF,FW",Freiburg,23,1994,30.5,3,41,15,36.6,1.34,0.49,0.05,0.13,20.7,0,1,2,4.9,3.3,0.08,-1.9,-1.3,Matches
Alexander Hack,de GER,DF,Mainz 05,23,1993,14.3,1,12,4,33.3,0.84,0.28,0.08,0.25,18.0,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
Robin Hack,de GER,"FW,MF",Hoffenheim,18,1998,0.8,1,2,1,50.0,2.61,1.30,0.50,1.00,15.1,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
André Hahn,de GER,FW,Hamburger SV,26,1990,15.1,3,42,16,38.1,2.78,1.06,0.07,0.19,17.0,0,0,0,3.5,3.5,0.08,-0.5,-0.5,Matches
Izet Hajrović,ba BIH,"MF,FW",Werder Bremen,25,1991,2.1,0,7,2,28.6,3.33,0.95,0.00,0.00,26.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Sébastien Haller,ci CIV,FW,Eint Frankfurt,23,1994,26.1,9,39,14,35.9,1.50,0.54,0.18,0.50,13.3,0,2,2,7.4,5.8,0.15,+1.6,+1.2,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,25,1991,13.1,2,25,8,32.0,1.91,0.61,0.08,0.25,18.8,3,0,0,1.7,1.7,0.07,+0.3,+0.3,Matches
Tim Handwerker,de GER,"MF,DF",Köln,19,1998,4.4,0,8,4,50.0,1.82,0.91,0.00,0.00,27.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Genki Haraguchi,jp JPN,FW,Hertha BSC,26,1991,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Amine Harit,ma MAR,"MF,FW",Schalke 04,20,1997,22.7,3,24,9,37.5,1.06,0.40,0.08,0.22,20.2,0,1,1,3.6,2.8,0.12,-0.6,-0.8,Matches
Martin Harnik,at AUT,"FW,MF",Hannover 96,30,1987,21.0,9,49,23,46.9,2.34,1.10,0.18,0.39,12.4,0,0,0,8.6,8.6,0.18,+0.4,+0.4,Matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,33,1984,23.2,0,2,1,50.0,0.09,0.04,0.00,0.00,26.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Kai Havertz,de GER,"MF,FW",Leverkusen,18,1999,23.8,3,37,14,37.8,1.55,0.59,0.08,0.21,16.5,0,0,0,3.6,3.6,0.10,-0.6,-0.6,Matches
Thorgan Hazard,be BEL,"MF,FW",M'Gladbach,24,1993,32.7,10,81,28,34.6,2.48,0.86,0.06,0.18,17.9,2,5,6,14.0,9.3,0.11,-4.0,-4.3,Matches
Jonas Hector,de GER,"DF,MF",Köln,27,1990,19.5,2,16,5,31.3,0.82,0.26,0.13,0.40,15.7,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Matches
Dominique Heintz,de GER,DF,Köln,23,1993,31.0,1,8,3,37.5,0.26,0.10,0.13,0.33,20.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
Marcel Heller,de GER,"FW,MF",Augsburg,31,1986,14.4,0,11,4,36.4,0.76,0.28,0.00,0.00,12.9,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
Benjamin Henrichs,de GER,DF,Leverkusen,20,1997,14.1,0,19,2,10.5,1.35,0.14,0.00,0.00,20.3,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Patrick Herrmann,de GER,"MF,FW",M'Gladbach,26,1991,12.5,0,20,7,35.0,1.60,0.56,0.00,0.00,15.5,0,0,0,1.9,1.9,0.10,-1.9,-1.9,Matches
Kaylen Hinds,eng ENG,FW,Wolfsburg,19,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Martin Hinteregger,at AUT,DF,Augsburg,24,1992,29.5,0,26,4,15.4,0.88,0.14,0.00,0.00,18.4,1,0,0,2.2,2.2,0.08,-2.2,-2.2,Matches
Marwin Hitz,ch SUI,GK,Augsburg,29,1987,32.0,0,1,0,0.0,0.03,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches
Nicolas Höfler,de GER,MF,Freiburg,27,1990,25.1,1,11,1,9.1,0.44,0.04,0.09,1.00,18.1,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
