player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,26,1993,26.3,48,29,26,18,4,15,29,51.7,14,33,5,28,30,78,58,0,Matches
Sebastian Rudy,de GER,"MF,DF",Hoffenheim,29,1990,30.4,73,49,31,29,13,28,75,37.3,47,26,5,21,27,100,38,0,Matches
Lukas Rupp,de GER,MF,Hoffenheim,28,1991,3.8,9,4,3,5,1,3,6,50.0,3,5,0,5,5,14,3,0,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,21,1997,4.1,7,5,2,1,4,3,6,50.0,3,5,3,2,5,12,9,0,Matches
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,26,1992,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
João Victor Santos Sá,br BRA,"MF,FW",Wolfsburg,25,1994,18.1,35,22,12,17,6,10,38,26.3,28,31,1,30,9,44,9,0,Matches
Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,22,1996,11.6,20,16,6,11,3,9,27,33.3,18,9,2,7,8,28,18,1,Matches
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,25,1994,27.8,39,25,15,18,6,19,56,33.9,37,27,4,23,23,62,25,0,Matches
Nuri Şahin,tr TUR,MF,Werder Bremen,30,1988,13.9,27,16,10,14,3,11,35,31.4,24,15,7,8,37,64,38,0,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,22,1997,12.9,17,10,4,9,4,7,20,35.0,13,12,2,10,7,24,4,0,Matches
Lazar Samardzic,rs SRB,"MF,FW",Hertha BSC,17,2002,0.4,4,4,2,2,0,1,4,25.0,3,2,1,1,0,4,0,0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,23,1996,14.6,37,18,14,17,6,12,34,35.3,22,25,8,17,40,77,27,1,Matches
Renato Sanches,pt POR,MF,Bayern Munich,21,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,19,2000,25.4,14,11,6,6,2,8,24,33.3,16,8,0,8,14,28,6,0,Matches
Salif Sané,sn SEN,DF,Schalke 04,28,1990,12.5,16,9,12,4,0,11,19,57.9,8,19,7,12,21,37,50,0,Matches
Marcelo Saracchi,uy URU,DF,RB Leipzig,21,1998,2.0,8,6,2,5,1,5,6,83.3,1,3,1,2,1,9,5,0,Matches
Josh Sargent,us USA,FW,Werder Bremen,19,2000,15.7,11,6,5,4,2,2,12,16.7,10,17,1,16,14,25,21,0,Matches
Louis Schaub,at AUT,MF,Köln,24,1994,6.9,15,12,2,9,4,5,14,35.7,9,10,1,9,3,18,2,0,Matches
Patrik Schick,cz CZE,FW,RB Leipzig,23,1996,14.4,7,3,1,3,3,2,9,22.2,7,8,2,6,2,9,17,0,Matches
Julian Schieber,de GER,FW,Augsburg,30,1989,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
Kingsley Schindler,gh GHA,"FW,MF",Köln,26,1993,9.4,8,5,3,5,0,4,12,33.3,8,6,1,5,6,14,17,0,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,21,1997,19.1,47,29,13,30,4,14,44,31.8,30,16,2,14,17,64,12,0,Matches
Keven Schlotterbeck,de GER,DF,Union Berlin,22,1997,21.5,52,27,36,15,1,17,29,58.6,12,40,21,19,40,92,113,1,Matches
Nico Schlotterbeck,de GER,DF,Freiburg,19,1999,4.1,6,3,4,2,0,2,5,40.0,3,7,5,2,3,9,20,1,Matches
Marcel Schmelzer,de GER,DF,Dortmund,31,1988,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,29,1990,31.5,42,27,19,19,4,19,37,51.4,18,23,8,15,35,77,84,0,Matches
Manuel Schmiedebach,de GER,MF,Union Berlin,30,1988,2.0,4,1,0,3,1,1,7,14.3,6,1,1,0,3,7,3,0,Matches
Benno Schmitz,de GER,DF,Köln,24,1994,12.9,28,17,13,11,4,16,36,44.4,20,11,1,10,16,44,27,0,Matches
Sebastian Schonlau,de GER,DF,Paderborn 07,24,1994,23.0,64,43,50,14,0,41,66,62.1,25,36,15,21,40,104,138,1,Matches
Alessandro Schöpf,at AUT,MF,Schalke 04,25,1994,15.9,29,16,11,10,8,12,33,36.4,21,17,1,16,26,55,8,0,Matches
Markus Schubert,de GER,GK,Schalke 04,21,1998,8.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,4,Matches
Nico Schulz,de GER,"DF,MF",Dortmund,26,1993,6.6,11,7,3,6,2,8,13,61.5,5,14,4,10,9,20,9,0,Matches
Alexander Schwolow,de GER,GK,Freiburg,27,1992,23.2,0,0,0,0,0,0,0,,0,2,0,2,1,1,8,3,Matches
Davie Selke,de GER,FW,Hertha BSC,24,1995,10.7,6,3,2,2,2,4,7,57.1,3,7,1,6,1,7,11,0,Matches
Davie Selke,de GER,FW,Werder Bremen,24,1995,5.1,2,0,1,1,0,0,2,0.0,2,1,0,1,0,2,2,0,Matches
Suat Serdar,de GER,MF,Schalke 04,22,1997,17.8,56,37,16,33,7,18,61,29.5,43,39,7,32,24,80,7,0,Matches
Khiry Shelton,us USA,FW,Paderborn 07,26,1993,0.4,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
André Silva,pt POR,FW,Eint Frankfurt,23,1995,17.5,7,2,0,5,2,2,14,14.3,12,9,0,9,8,15,4,0,Matches
Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,20,1999,0.8,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,24,1995,10.1,20,16,11,6,3,8,24,33.3,16,12,3,9,10,30,16,0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,24,1995,29.7,74,52,30,37,7,29,77,37.7,48,47,9,38,67,141,33,0,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,23,1996,29.0,41,28,30,9,2,26,50,52.0,24,26,6,20,20,61,40,0,Matches
Steven Skrzybski,de GER,"FW,MF",Düsseldorf,26,1992,5.9,4,4,2,1,1,0,16,0.0,16,10,0,10,10,14,4,0,Matches
Dennis Smarsch,de GER,GK,Hertha BSC,20,1999,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Lasse Sobiech,de GER,DF,Köln,28,1991,1.0,1,0,0,0,1,0,0,,0,0,0,0,4,5,6,0,Matches
Marcel Sobottka,de GER,MF,Düsseldorf,25,1994,7.8,15,10,6,8,1,4,13,30.8,9,9,1,8,9,24,12,0,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,30,1988,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,6,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,22,1997,19.4,56,33,26,17,13,16,47,34.0,31,15,3,12,30,86,9,0,Matches
Dennis Srbeny,de GER,"FW,MF",Paderborn 07,25,1994,12.4,11,6,4,4,3,5,18,27.8,13,11,1,10,3,14,9,0,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,22,1996,23.5,46,25,34,10,2,14,34,41.2,20,35,19,16,52,98,86,1,Matches
Kostas Stafylidis,gr GRE,DF,Hoffenheim,25,1993,4.4,10,3,7,2,1,4,10,40.0,6,10,3,7,2,12,17,0,Matches
Benjamin Stambouli,fr FRA,DF,Schalke 04,28,1990,9.0,31,19,14,15,2,11,21,52.4,10,16,6,10,12,43,28,1,Matches
Niklas Stark,de GER,DF,Hertha BSC,24,1995,19.2,36,20,24,10,2,9,21,42.9,12,27,12,15,21,57,97,2,Matches
Renato Steffen,ch SUI,"MF,FW",Wolfsburg,27,1991,17.6,25,18,4,14,7,14,39,35.9,25,25,2,23,23,48,10,0,Matches
Zack Steffen,us USA,GK,Düsseldorf,24,1995,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,4,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,30,1988,15.9,27,16,4,15,8,10,28,35.7,18,18,2,16,10,37,7,0,Matches
Kevin Stöger,at AUT,MF,Düsseldorf,25,1993,14.1,21,15,10,7,4,6,24,25.0,18,24,2,22,26,47,7,1,Matches
Tobias Strobl,de GER,"MF,DF",M'Gladbach,29,1990,6.8,9,6,5,4,0,3,8,37.5,5,8,4,4,11,20,5,0,Matches
Christian Strohdiek,de GER,DF,Paderborn 07,31,1988,15.1,26,22,21,5,0,20,42,47.6,22,16,10,6,25,51,92,0,Matches
Neven Subotić,rs SRB,DF,Union Berlin,30,1988,21.8,30,18,12,16,2,8,32,25.0,24,21,8,13,34,64,89,0,Matches
Marek Suchý,cz CZE,DF,Augsburg,31,1988,4.4,7,5,7,0,0,4,6,66.7,2,4,1,3,6,13,15,0,Matches
Niklas Süle,de GER,DF,Bayern Munich,23,1995,7.1,10,6,8,2,0,4,5,80.0,1,8,6,2,8,18,22,1,Matches
Markus Suttner,at AUT,DF,Düsseldorf,32,1987,14.9,21,16,11,9,1,11,24,45.8,13,22,7,15,13,34,33,0,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,31,1987,12.7,8,4,0,6,2,1,11,9.1,10,9,0,9,2,10,14,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,23,1996,23.2,36,26,23,11,2,18,29,62.1,11,25,13,12,27,63,98,2,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,20,1999,11.8,24,15,17,5,2,15,25,60.0,10,9,5,4,9,33,44,0,Matches
Georg Teigl,at AUT,"DF,MF",Augsburg,28,1991,1.2,3,1,1,2,0,2,4,50.0,2,0,0,0,3,6,1,0,Matches
Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,21,1997,5.0,4,4,1,2,1,0,2,0.0,2,5,0,5,2,6,0,0,Matches
Lino Tempelmann,de GER,MF,Freiburg,20,1999,0.4,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,Matches
Simon Terodde,de GER,FW,Köln,31,1988,9.0,8,5,4,3,1,3,13,23.1,10,14,3,11,2,10,14,0,Matches
Malick Thiaw,de GER,DF,Schalke 04,17,2001,0.8,2,0,1,1,0,1,2,50.0,1,2,2,0,2,4,4,1,Matches
Niclas Thiede,de GER,GK,Freiburg,20,1999,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Jan Thielmann,de GER,"FW,MF",Köln,17,2002,6.2,9,6,2,6,1,5,12,41.7,7,8,0,8,8,17,6,0,Matches
Erik Thommy,de GER,"MF,FW",Düsseldorf,24,1994,25.1,40,23,16,16,8,15,39,38.5,24,23,2,21,16,56,20,1,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,21,1997,24.5,26,18,7,8,11,11,29,37.9,18,20,1,19,12,38,18,0,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,26,1993,13.4,21,10,14,5,2,7,12,58.3,5,13,4,9,32,53,49,2,Matches
Jean-Clair Todibo,fr FRA,DF,Schalke 04,19,1999,4.1,15,10,10,5,0,8,9,88.9,1,2,0,2,15,30,24,0,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,24,1994,7.1,9,4,4,3,2,1,9,11.1,8,9,3,6,4,13,2,1,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,30,1989,7.9,7,2,4,2,1,3,6,50.0,3,6,4,2,12,19,41,0,Matches
Lucas Torró,es ESP,MF,Eint Frankfurt,25,1994,3.7,12,7,6,6,0,8,16,50.0,8,2,1,1,8,20,3,0,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,21,1997,16.2,32,19,21,11,0,18,27,66.7,9,33,18,15,31,63,75,0,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,23,1996,16.6,32,19,18,11,3,11,22,50.0,11,18,7,11,23,55,54,1,Matches
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,31,1988,1.7,4,3,1,1,2,1,7,14.3,6,1,0,1,1,5,3,0,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,29,1990,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,5,0,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,32,1987,31.8,71,41,35,32,4,32,54,59.3,22,31,10,21,51,122,88,1,Matches
Anthony Ujah,ng NGA,"FW,MF",Union Berlin,28,1990,10.5,8,6,4,2,2,1,6,16.7,5,0,0,0,3,11,10,0,Matches
Sven Ulreich,de GER,GK,Bayern Munich,30,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,20,1998,26.2,52,31,37,15,0,23,43,53.5,20,31,17,14,43,95,88,1,Matches
Mark Uth,de GER,"MF,FW",Köln,27,1991,12.9,19,12,4,10,5,9,32,28.1,23,15,0,15,7,26,3,0,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,27,1991,3.9,3,2,1,1,1,0,3,0.0,3,4,0,4,1,4,0,0,Matches
Ruben Vargas,ch SUI,"FW,MF",Augsburg,20,1998,28.1,32,16,18,7,7,8,36,22.2,28,26,1,25,26,58,35,0,Matches
Sebastian Vasiliadis,gr GRE,MF,Paderborn 07,21,1997,31.2,73,45,34,31,8,28,81,34.6,53,47,6,41,34,107,50,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,23,1995,22.8,55,33,36,18,1,33,53,62.3,20,25,11,14,26,81,92,1,Matches
Birger Verstraete,be BEL,MF,Köln,25,1994,7.4,20,11,9,10,1,11,21,52.4,10,8,1,7,4,24,10,1,Matches
Kevin Vogt,de GER,DF,Hoffenheim,27,1991,10.7,7,5,4,3,0,3,9,33.3,6,12,6,6,8,15,52,1,Matches
Kevin Vogt,de GER,"DF,MF",Werder Bremen,27,1991,12.3,14,10,8,6,0,8,16,50.0,8,15,12,3,25,39,37,1,Matches
Kevin Volland,de GER,FW,Leverkusen,27,1992,22.7,16,6,5,6,5,5,16,31.3,11,14,2,12,5,21,7,0,Matches
Luca Waldschmidt,de GER,"FW,MF",Freiburg,23,1996,14.1,10,7,3,5,2,2,18,11.1,16,11,2,9,4,14,4,0,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,26,1992,30.4,15,8,4,5,6,1,17,5.9,16,17,4,13,2,17,30,0,Matches
Julian Weigl,de GER,"MF,DF",Dortmund,23,1995,11.3,16,9,12,3,1,9,16,56.3,7,10,0,10,8,24,21,0,Matches
Mitchell Weiser,de GER,"DF,MF",Leverkusen,25,1994,13.0,41,29,20,17,4,18,30,60.0,12,19,2,17,24,65,22,1,Matches
Wendell,br BRA,"DF,MF",Leverkusen,26,1993,21.1,64,42,26,26,12,41,66,62.1,25,30,4,26,36,100,36,0,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,33,1985,18.7,26,14,16,8,2,12,31,38.7,19,27,6,21,20,46,45,0,Matches
Timo Werner,de GER,FW,RB Leipzig,23,1996,31.1,20,9,6,7,7,3,16,18.8,13,16,0,16,5,25,2,0,Matches
Felix Wiedwald,de GER,GK,Eint Frankfurt,29,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
William,br BRA,DF,Wolfsburg,24,1995,15.2,55,26,34,14,7,27,59,45.8,32,10,3,7,24,79,38,1,Matches
Florian Wirtz,de GER,FW,Leverkusen,16,2003,4.1,4,2,0,4,0,2,4,50.0,2,4,0,4,2,6,1,0,Matches
Axel Witsel,be BEL,MF,Dortmund,30,1989,24.9,28,20,10,17,1,14,33,42.4,19,26,7,19,31,59,19,1,Matches
Hannes Wolf,at AUT,"FW,MF",RB Leipzig,20,1999,0.6,3,0,0,1,2,1,4,25.0,3,0,0,0,0,3,0,0,Matches
Marius Wolf,de GER,"FW,MF",Hertha BSC,24,1995,15.7,19,11,9,7,3,10,27,37.0,17,14,1,13,17,36,13,0,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,17,2002,1.0,2,1,0,2,0,0,1,0.0,1,1,0,1,0,2,2,0,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,20,1999,10.9,16,10,12,4,0,6,8,75.0,2,12,8,4,15,31,38,0,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,22,1996,21.6,49,30,23,23,3,20,39,51.3,19,39,12,27,37,86,31,1,Matches
Robin Zentner,de GER,GK,Mainz 05,24,1994,21.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,11,0,Matches
Jean Zimmer,de GER,"DF,FW",Düsseldorf,25,1993,8.0,11,6,5,5,1,5,10,50.0,5,3,1,2,3,14,0,0,Matches
Matthias Zimmermann,de GER,"DF,MF",Düsseldorf,27,1992,32.5,62,47,26,27,9,31,64,48.4,33,41,15,26,43,105,59,0,Matches
Leopold Zingerle,de GER,GK,Paderborn 07,25,1994,28.0,3,1,3,0,0,2,4,50.0,2,0,0,0,0,3,7,2,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,18,2001,3.3,5,2,0,2,3,2,4,50.0,2,2,0,2,1,6,0,0,Matches
Ben Zolinski,de GER,"FW,MF",Paderborn 07,27,1992,13.4,17,9,7,9,1,7,27,25.9,20,12,0,12,8,25,4,0,Matches
Steven Zuber,ch SUI,"DF,FW",Hoffenheim,27,1991,8.3,11,10,7,2,2,9,19,47.4,10,4,1,3,9,20,12,0,Matches
