player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Maximilian Philipp,de GER,MF,Wolfsburg,26,1994,12.3,34,2.75,24,2,4,3,1,0,7,0.57,6,0,1,0,0,0,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,25,1995,18.1,25,1.38,21,0,1,2,0,1,3,0.17,3,0,0,0,0,0,Matches
Amos Pieper,de GER,DF,Arminia,22,1998,29.8,19,0.64,17,0,0,1,0,1,1,0.03,0,0,0,0,0,1,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,35,1985,5.1,7,1.39,6,1,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,28,1992,11.9,30,2.53,20,8,1,0,1,0,3,0.25,2,1,0,0,0,0,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,27,1993,20.0,76,3.79,57,0,6,8,4,1,9,0.45,8,0,0,1,0,0,Matches
Joel Pohjanpalo,fi FIN,FW,Union Berlin,25,1994,9.5,17,1.80,12,0,0,3,2,0,2,0.21,1,0,0,1,0,0,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,25,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,22,1997,6.4,6,0.94,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,23,1997,23.5,26,1.10,23,1,0,1,1,0,2,0.08,2,0,0,0,0,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,26,1994,15.0,41,2.72,26,0,2,5,7,1,6,0.40,4,0,1,0,1,0,Matches
Manuel Prietl,at AUT,MF,Arminia,28,1991,28.0,33,1.18,25,0,3,1,1,3,4,0.14,4,0,0,0,0,0,Matches
Grischa Prömel,de GER,MF,Union Berlin,25,1995,20.2,43,2.13,25,1,2,4,7,4,3,0.15,0,1,0,1,1,0,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,26,1993,16.4,31,1.89,21,0,4,2,3,1,7,0.43,4,0,0,2,1,0,Matches
Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,24,1996,6.8,24,3.54,16,0,6,0,2,0,7,1.03,4,0,2,0,1,0,Matches
Benito Raman,be BEL,"FW,MF",Schalke 04,25,1994,13.8,32,2.31,24,1,0,5,2,0,0,0.00,0,0,0,0,0,0,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24,1996,16.2,47,2.89,30,0,10,6,1,0,6,0.37,4,0,1,1,0,0,Matches
Daishawn Redan,nl NED,"FW,MF",Hertha BSC,19,2001,1.1,2,1.76,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Reinier,br BRA,"MF,FW",Dortmund,18,2002,2.9,8,2.81,7,0,0,0,0,1,1,0.35,1,0,0,0,0,0,Matches
Rocco Reitz,de GER,MF,M'Gladbach,18,2002,0.7,2,3.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,31,1989,25.3,102,4.03,63,11,8,8,10,2,15,0.59,9,2,0,1,2,1,Matches
Elvis Rexhbeçaj,de GER,"MF,FW",Köln,22,1997,20.4,50,2.46,30,13,2,2,3,0,3,0.15,3,0,0,0,0,0,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,17,2002,22.0,73,3.32,44,8,8,3,10,0,10,0.46,6,1,1,1,1,0,Matches
Chris Richards,us USA,DF,Hoffenheim,20,2000,10.5,11,1.05,10,0,0,0,0,1,1,0.10,1,0,0,0,0,0,Matches
Chris Richards,us USA,DF,Bayern Munich,20,2000,1.0,3,3.03,3,0,0,0,0,0,1,1.01,1,0,0,0,0,0,Matches
Marco Richter,de GER,"FW,MF",Augsburg,22,1997,15.7,49,3.11,29,5,5,6,4,0,6,0.38,4,0,0,1,1,0,Matches
Marc Roca,es ESP,MF,Bayern Munich,23,1996,2.0,3,1.53,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,29,1990,18.1,44,2.43,37,1,1,0,5,0,6,0.33,5,0,0,0,1,0,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,27,1993,13.7,24,1.76,18,2,3,1,0,0,3,0.22,2,0,1,0,0,0,Matches
Sebastian Rudy,de GER,"MF,FW",Hoffenheim,30,1990,18.6,67,3.60,45,19,1,2,0,0,6,0.32,5,1,0,0,0,0,Matches
Sebastian Rudy,de GER,DF,Schalke 04,30,1990,2.0,7,3.50,4,3,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
Georginio Rutter,fr FRA,FW,Hoffenheim,18,2002,2.7,8,2.99,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,22,1997,11.9,18,1.51,14,2,0,1,0,1,1,0.08,0,0,0,0,0,1,Matches
Frederik Rønnow,dk DEN,GK,Schalke 04,27,1992,10.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
João Victor Santos Sá,br BRA,FW,Wolfsburg,26,1994,5.2,21,4.02,15,0,2,3,0,1,1,0.19,1,0,0,0,0,0,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,26,1994,22.5,69,3.06,62,0,0,5,2,0,7,0.31,6,0,0,1,0,0,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,23,1997,18.5,43,2.33,30,0,0,3,10,0,8,0.43,5,0,0,1,2,0,Matches
Lazar Samardzic,rs SRB,MF,RB Leipzig,18,2002,2.2,3,1.35,2,0,0,0,0,1,1,0.45,1,0,0,0,0,0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,24,1996,28.5,47,1.65,39,2,1,2,1,2,7,0.25,5,0,0,1,1,0,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,20,2000,22.9,125,5.46,87,22,8,5,3,0,19,0.83,15,1,1,1,1,0,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,24,1996,20.1,79,3.95,63,3,8,4,1,0,18,0.90,16,0,0,2,0,0,Matches
Salif Sané,sn SEN,DF,Schalke 04,29,1990,11.9,13,1.09,8,2,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Mohamed Sankoh,nl NED,MF,Stuttgart,16,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,25,1995,24.5,40,1.63,31,0,3,4,1,1,4,0.16,3,0,0,1,0,0,Matches
Josh Sargent,us USA,"FW,MF",Werder Bremen,20,2000,27.8,64,2.30,47,0,7,5,5,0,3,0.11,2,0,0,0,1,0,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,28,1992,5.0,14,2.79,13,0,1,0,0,0,3,0.60,3,0,0,0,0,0,Matches
Patrik Schick,cz CZE,FW,Leverkusen,24,1996,20.7,43,2.07,31,0,4,5,3,0,6,0.29,4,0,1,0,1,0,Matches
Sven Schipplock,de GER,"FW,MF",Arminia,31,1988,8.3,16,1.93,9,0,2,0,5,0,1,0.12,1,0,0,0,0,0,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,22,1997,29.2,61,2.09,50,1,3,3,3,1,6,0.21,5,0,0,1,0,0,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,23,1997,18.4,6,0.33,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nico Schlotterbeck,de GER,DF,Union Berlin,20,1999,14.3,23,1.61,17,0,1,1,3,1,2,0.14,2,0,0,0,0,0,Matches
Jonathan Schmid,fr FRA,"MF,DF",Freiburg,30,1990,26.6,59,2.22,44,9,3,1,2,0,7,0.26,4,3,0,0,0,0,Matches
Romano Schmid,at AUT,"MF,FW",Werder Bremen,20,2000,13.1,36,2.76,30,0,1,2,3,0,8,0.61,7,0,0,0,1,0,Matches
Benno Schmitz,de GER,DF,Köln,25,1994,4.6,14,3.02,10,3,0,0,1,0,1,0.22,1,0,0,0,0,0,Matches
Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,26,1994,10.5,15,1.43,9,2,2,1,1,0,2,0.19,2,0,0,0,0,0,Matches
Nico Schulz,de GER,DF,Dortmund,27,1993,6.8,10,1.48,9,1,0,0,0,0,3,0.44,2,1,0,0,0,0,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,28,1992,26.0,2,0.08,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Christopher Scott,de GER,"MF,FW",Bayern Munich,18,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Davie Selke,de GER,FW,Werder Bremen,25,1995,9.0,20,2.21,14,0,0,5,1,0,1,0.11,0,0,0,1,0,0,Matches
Suat Serdar,de GER,MF,Schalke 04,23,1997,21.7,36,1.66,25,1,1,2,6,1,2,0.09,2,0,0,0,0,0,Matches
Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,20,2000,17.5,31,1.77,28,1,1,1,0,0,4,0.23,4,0,0,0,0,0,Matches
Nils Seufert,de GER,"MF,FW",Arminia,23,1997,3.8,8,2.10,6,1,0,0,1,0,1,0.26,1,0,0,0,0,0,Matches
Tim Siersleben,de GER,DF,Wolfsburg,20,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
André Silva,pt POR,FW,Eint Frankfurt,24,1995,30.7,88,2.87,60,2,8,11,6,1,15,0.49,7,0,1,3,4,0,Matches
Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,29,1991,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,25,1995,17.4,33,1.89,27,3,1,0,1,1,2,0.11,1,0,0,0,1,0,Matches
Tobias Sippel,de GER,GK,M'Gladbach,32,1988,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,25,1995,30.9,49,1.58,36,4,2,4,1,2,5,0.16,2,0,2,1,0,0,Matches
Robert Skov,dk DEN,"FW,MF",Hoffenheim,24,1996,12.9,36,2.78,22,10,2,2,0,0,2,0.15,1,0,0,1,0,0,Matches
Steven Skrzybski,de GER,"FW,DF",Schalke 04,27,1992,4.7,10,2.15,4,2,0,2,2,0,1,0.21,0,0,0,1,0,0,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,31,1988,30.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Borna Sosa,hr CRO,"DF,FW",Stuttgart,22,1998,22.7,85,3.75,58,20,1,2,3,1,12,0.53,9,3,0,0,0,0,Matches
Cebio Soukou,bj BEN,"FW,MF",Arminia,27,1992,5.1,10,1.97,7,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,23,1997,24.2,46,1.90,40,1,0,0,5,0,6,0.25,5,0,0,0,1,0,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,23,1996,32.0,29,0.91,22,1,2,1,2,1,4,0.12,4,0,0,0,0,0,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,29,1990,21.7,23,1.06,17,3,0,0,2,1,3,0.14,3,0,0,0,0,0,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,20,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Stark,de GER,"DF,MF",Hertha BSC,25,1995,31.0,10,0.32,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,28,1991,17.4,56,3.22,42,1,4,4,4,1,8,0.46,7,0,0,0,1,0,Matches
Pascal Stenzel,de GER,DF,Stuttgart,24,1996,14.2,15,1.06,12,1,0,2,0,0,1,0.07,0,0,0,1,0,0,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,31,1988,21.8,85,3.90,62,12,0,7,3,1,13,0.60,8,1,0,3,1,0,Matches
Kevin Stöger,at AUT,"MF,FW",Mainz 05,26,1993,6.0,25,4.17,19,5,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Tobias Strobl,de GER,MF,Augsburg,30,1990,20.5,28,1.37,27,0,0,0,0,1,2,0.10,2,0,0,0,0,0,Matches
Marek Suchý,cz CZE,DF,Augsburg,32,1988,3.4,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Süle,de GER,DF,Bayern Munich,24,1995,16.7,26,1.55,23,0,1,2,0,0,3,0.18,3,0,0,0,0,0,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,32,1987,8.1,15,1.84,11,0,0,2,1,1,0,0.00,0,0,0,0,0,0,Matches
Frederik Sørensen,dk DEN,DF,Köln,28,1992,1.1,1,0.89,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,24,1995,16.0,58,3.62,46,0,3,6,2,1,4,0.25,3,0,0,1,0,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,24,1996,24.7,7,0.28,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,21,1999,29.5,31,1.05,29,1,0,1,0,0,2,0.07,2,0,0,0,0,0,Matches
Niklas Tauer,de GER,"MF,DF",Mainz 05,19,2001,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lino Tempelmann,de GER,MF,Freiburg,21,1999,3.0,4,1.33,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Cedric Teuchert,de GER,"FW,MF",Union Berlin,23,1997,8.4,20,2.39,11,2,1,4,2,0,2,0.24,0,2,0,0,0,0,Matches
Malick Thiaw,de GER,DF,Schalke 04,18,2001,16.1,6,0.37,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jan Thielmann,de GER,"FW,MF",Köln,18,2002,11.4,19,1.66,16,0,0,2,1,0,3,0.26,2,0,0,1,0,0,Matches
Erik Thommy,de GER,"MF,DF",Stuttgart,25,1994,3.5,11,3.16,5,2,0,2,2,0,2,0.58,2,0,0,0,0,0,Matches
Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,22,1997,19.2,55,2.86,27,0,8,10,9,1,13,0.68,5,0,1,3,4,0,Matches
Steffen Tigges,de GER,"FW,DF",Dortmund,22,1998,0.6,1,1.61,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Guus Til,nl NED,FW,Freiburg,22,1997,1.4,1,0.72,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,25,1994,8.7,21,2.42,16,2,1,1,1,0,3,0.35,3,0,0,0,0,0,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,31,1989,21.6,13,0.60,9,0,0,0,3,1,1,0.05,1,0,0,0,0,0,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,22,1997,10.8,8,0.74,6,0,1,1,0,0,1,0.09,0,0,0,1,0,0,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,24,1996,7.8,29,3.70,24,1,3,0,0,1,3,0.38,3,0,0,0,0,0,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,23,1997,23.2,33,1.42,27,0,0,4,2,0,6,0.26,5,0,0,0,1,0,Matches
Ibrahima Traoré,gn GUI,"FW,DF",M'Gladbach,32,1988,1.1,1,0.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,30,1990,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Trimmel,at AUT,"DF,FW",Union Berlin,33,1987,28.6,93,3.25,56,33,0,0,3,1,11,0.38,6,4,0,0,1,0,Matches
Tuta,br BRA,DF,Eint Frankfurt,21,1999,16.2,13,0.80,11,0,0,0,1,1,1,0.06,0,0,0,0,1,0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,21,1998,25.9,27,1.04,25,0,0,2,0,0,2,0.08,1,0,0,1,0,0,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,28,1991,16.6,46,2.77,23,14,1,4,3,1,2,0.12,1,0,0,0,1,0,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,21,1998,17.9,49,2.74,36,0,4,2,7,0,4,0.22,4,0,0,0,0,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,24,1995,19.1,10,0.52,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Michel Vlap,nl NED,"MF,FW",Arminia,23,1997,4.1,9,2.18,5,3,0,0,1,0,2,0.49,1,1,0,0,0,0,Matches
Andreas Voglsammer,de GER,"FW,MF",Arminia,28,1992,11.1,26,2.34,19,0,0,4,3,0,2,0.18,1,0,0,1,0,0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,28,1991,20.5,19,0.93,18,0,1,0,0,0,3,0.15,2,0,1,0,0,0,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,27,1992,32.7,77,2.36,59,0,2,11,5,0,13,0.40,10,0,0,3,0,0,Matches
Mitchell Weiser,de GER,DF,Leverkusen,26,1994,2.5,2,0.80,1,0,0,1,0,0,1,0.40,0,0,0,1,0,0,Matches
Wendell,br BRA,DF,Leverkusen,27,1993,16.2,12,0.74,11,0,0,1,0,0,2,0.12,1,0,0,1,0,0,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,34,1985,13.9,18,1.29,11,6,0,1,0,0,2,0.14,1,0,0,1,0,0,Matches
William,br BRA,"MF,FW",Wolfsburg,25,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
William,br BRA,"DF,FW",Schalke 04,25,1995,5.3,5,0.95,3,0,1,0,1,0,1,0.19,1,0,0,0,0,0,Matches
Marten Winkler,de GER,FW,Hertha BSC,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Wirtz,de GER,MF,Leverkusen,17,2003,24.7,83,3.36,66,2,9,2,2,2,9,0.36,8,0,1,0,0,0,Matches
Axel Witsel,be BEL,MF,Dortmund,31,1989,12.6,21,1.67,18,0,0,2,1,0,1,0.08,1,0,0,0,0,0,Matches
Hannes Wolf,at AUT,"MF,FW",M'Gladbach,21,1999,15.3,38,2.48,35,0,1,0,2,0,8,0.52,7,0,0,0,1,0,Matches
Marius Wolf,de GER,"MF,DF",Köln,25,1995,28.3,63,2.22,41,0,8,5,8,1,8,0.28,6,0,0,1,1,0,Matches
Nick Woltemade,de GER,"MF,FW",Werder Bremen,18,2002,1.6,6,3.67,2,0,1,1,1,1,0,0.00,0,0,0,0,0,0,Matches
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,20,1999,9.1,28,3.05,24,0,0,3,1,0,1,0.11,1,0,0,0,0,0,Matches
Joscha Wosz,de GER,DF,RB Leipzig,18,2002,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Reinhold Yabo,de GER,"MF,FW",Arminia,28,1992,7.2,8,1.11,6,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Amin Younes,de GER,MF,Eint Frankfurt,26,1993,15.5,60,3.88,40,6,7,3,4,0,6,0.39,5,1,0,0,0,0,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,21,1999,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,23,1996,15.8,21,1.33,16,0,3,2,0,0,2,0.13,2,0,0,0,0,0,Matches
Deyovaisio Zeefuik,nl NED,"DF,FW",Hertha BSC,22,1998,10.1,29,2.89,22,0,2,0,5,0,1,0.10,0,0,0,0,1,0,Matches
Robin Zentner,de GER,GK,Mainz 05,25,1994,31.0,3,0.10,0,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Ron-Robert Zieler,de GER,GK,Köln,31,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,19,2001,1.0,2,1.94,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Steven Zuber,ch SUI,"DF,MF",Eint Frankfurt,28,1991,6.5,25,3.84,22,0,2,0,1,0,5,0.77,4,0,1,0,0,0,Matches
