age,games,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,season,ID,Points,Position,xG,xA,key_passes,npxG,xGChain,xGBuildup
26,18,523,4,0,4,3,1,1,0,0,0.0,1.9,5.0,12.0,26.0,10,5,0.3,0.6,14.2,0.0,0.19,0.5,1.1,117.0,153.0,1524.0,260.0,73.0,85.0,85.9,34.0,44.0,77.3,4.0,11.0,36.4,0.5,0.0,1.0,9.0,2.0,0.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2,2.0,1.0,2.0,2.0,10.0,8.0,6.0,0.0,6.0,3,8.0,5.0,0.0,202.0,4.0,28.0,110.0,64.0,15.0,201.0,2.0,1.0,1.0,106.0,449.0,191.0,1.0,0.0,12.0,3.0,146.0,2022,737,432.0,4,2.384880857542157,0.0358399823307991,1,1.627103941515088,1.976130194962025,1.335745608434081
25,34,2485,8,2,10,8,0,1,4,0,2.3,10.4,59.0,41.0,180.0,51,22,0.16,0.36,14.1,0.0,0.16,-0.9,-0.1,422.0,645.0,5399.0,968.0,251.0,337.0,74.5,102.0,157.0,65.0,19.0,29.0,65.5,2.0,-0.3,30.0,20.0,18.0,5.0,75.0,40.0,2.0,9.0,6.0,18.0,0.0,14.0,4.0,0.0,2.0,2.0,6.0,0.0,35.0,15,11.0,16.0,8.0,11.0,46.0,35.0,30.0,9.0,21.0,12,47.0,38.0,0.0,1039.0,39.0,153.0,413.0,491.0,113.0,1038.0,59.0,31.0,28.0,605.0,3459.0,1603.0,39.0,26.0,99.0,51.0,729.0,2019,2176,2278.0,4,9.118673797696829,2.403396101668477,31,8.36097801104188,11.835267841815948,3.1390282306820154
26,33,2089,4,4,8,4,0,0,5,0,2.8,11.3,57.0,46.0,148.0,42,12,0.1,0.33,12.7,0.0,0.21,-4.5,-4.5,439.0,679.0,6142.0,1063.0,276.0,367.0,75.2,123.0,191.0,64.4,21.0,36.0,58.3,1.8,1.2,21.0,29.0,11.0,1.0,55.0,34.0,0.0,3.0,8.0,10.0,0.0,8.0,5.0,0.0,0.0,2.0,1.0,0.0,36.0,24,13.0,19.0,4.0,12.0,32.0,20.0,19.0,2.0,17.0,16,52.0,14.0,0.0,973.0,18.0,128.0,430.0,429.0,100.0,973.0,48.0,27.0,21.0,555.0,3091.0,1405.0,33.0,17.0,87.0,31.0,725.0,2020,2176,1763.0,4,8.56891804561019,2.538550123572349,21,8.56891804561019,12.476927936077118,3.4745119884610176
27,34,2583,7,2,9,7,0,0,2,0,3.5,12.6,33.0,85.0,208.0,60,26,0.12,0.27,14.1,0.0,0.16,-2.1,-2.1,614.0,912.0,8186.0,1672.0,371.0,504.0,73.6,184.0,256.0,71.9,24.0,40.0,60.0,3.6,-1.5,41.0,35.0,33.0,1.0,94.0,71.0,0.0,3.0,10.0,10.0,0.0,10.0,7.0,0.0,1.0,1.0,1.0,0.0,41.0,25,10.0,17.0,14.0,13.0,28.0,15.0,25.0,4.0,21.0,17,58.0,39.0,2.0,1303.0,41.0,153.0,534.0,630.0,115.0,1303.0,47.0,21.0,26.0,638.0,3042.0,1147.0,23.0,13.0,94.0,44.0,957.0,2021,2176,3187.0,4,10.049275354482234,5.470116049051285,38,10.049275354482234,17.548882061615586,6.69177670031786
28,26,1503,5,2,7,5,0,0,1,0,1.9,5.1,19.0,33.0,87.0,30,15,0.17,0.33,14.2,0.0,0.11,1.7,1.7,314.0,483.0,4218.0,902.0,188.0,259.0,72.6,91.0,139.0,65.5,15.0,23.0,65.2,2.0,0.1,13.0,22.0,11.0,1.0,41.0,27.0,0.0,2.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,14,5.0,7.0,7.0,6.0,22.0,16.0,22.0,5.0,17.0,10,29.0,17.0,0.0,671.0,25.0,99.0,286.0,295.0,65.0,671.0,21.0,11.0,7.0,307.0,1432.0,630.0,11.0,4.0,29.0,14.0,468.0,2022,2176,1702.0,4,3.603257538750768,1.6405130699276924,13,3.603257538750768,3.798353884369135,1.4409705605357883
23,26,2090,1,0,1,1,0,0,7,0,1.6,3.0,24.0,84.0,23.0,30,6,0.03,0.17,21.5,0.0,0.05,-0.5,-0.5,655.0,861.0,13102.0,3688.0,219.0,284.0,77.1,312.0,371.0,84.1,100.0,147.0,68.0,1.0,-1.6,9.0,66.0,5.0,1.0,33.0,27.0,0.0,0.0,4.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,33.0,18,16.0,15.0,2.0,13.0,27.0,14.0,33.0,6.0,27.0,40,73.0,52.0,0.0,1133.0,65.0,319.0,697.0,133.0,22.0,1133.0,23.0,16.0,7.0,543.0,2909.0,1449.0,15.0,4.0,33.0,16.0,592.0,2020,2814,1764.0,3,1.3263675924390554,1.2730725966393948,9,1.3263675924390554,6.389477964490652,4.662129882723093
24,30,1962,2,0,2,2,0,0,3,0,0.9,2.4,30.0,79.0,25.0,23,7,0.09,0.29,19.5,0.0,0.07,0.5,0.5,515.0,725.0,9175.0,3191.0,222.0,281.0,79.0,215.0,273.0,78.8,58.0,104.0,55.8,1.3,-0.9,12.0,57.0,9.0,3.0,38.0,28.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,25,15.0,22.0,5.0,10.0,34.0,24.0,30.0,6.0,24.0,35,77.0,55.0,0.0,1008.0,66.0,293.0,574.0,156.0,27.0,1008.0,38.0,22.0,16.0,490.0,2926.0,1369.0,17.0,2.0,32.0,18.0,522.0,2021,2814,1423.0,3,1.449756250716746,0.9532134961336852,12,1.449756250716746,3.449976032599807,2.50373859051615
25,33,2944,5,2,7,5,0,0,1,0,2.0,5.5,37.0,93.0,79.0,43,16,0.12,0.31,16.7,0.0,0.08,1.4,1.4,530.0,885.0,8426.0,3235.0,268.0,402.0,66.7,197.0,282.0,69.9,36.0,94.0,38.3,2.1,0.0,18.0,72.0,9.0,3.0,53.0,40.0,0.0,2.0,7.0,3.0,1.0,8.0,6.0,0.0,0.0,0.0,2.0,0.0,73.0,38,35.0,28.0,10.0,27.0,60.0,33.0,42.0,6.0,36.0,48,121.0,75.0,1.0,1347.0,85.0,351.0,720.0,296.0,81.0,1347.0,53.0,23.0,24.0,543.0,3123.0,1341.0,16.0,7.0,48.0,26.0,631.0,2022,2814,2477.0,3,3.382630677893758,2.40074950363487,18,3.382630677893758,6.3994100401178,2.3205474354326725
28,17,1211,6,1,7,6,0,0,5,0,1.7,6.4,5.0,31.0,85.0,32,14,0.19,0.43,14.8,0.0,0.14,1.4,1.4,243.0,415.0,3550.0,613.0,153.0,231.0,66.2,55.0,104.0,52.9,22.0,28.0,78.6,1.6,-0.7,13.0,17.0,8.0,0.0,34.0,26.0,0.0,0.0,5.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,5,1.0,4.0,1.0,1.0,9.0,8.0,8.0,2.0,6.0,1,7.0,8.0,0.0,555.0,8.0,34.0,291.0,236.0,76.0,555.0,12.0,7.0,4.0,253.0,989.0,267.0,11.0,1.0,46.0,13.0,415.0,2022,4600,1316.0,4,4.543117884546518,1.8128424733877184,13,4.543117884546518,7.654449883848429,2.897698262706399
23,31,2643,3,1,4,3,0,0,1,0,2.4,5.1,38.0,132.0,78.0,12,6,0.25,0.5,11.1,0.0,0.23,0.3,0.3,1536.0,1814.0,25158.0,8914.0,706.0,795.0,88.8,708.0,792.0,89.4,79.0,145.0,54.5,2.0,-1.4,15.0,89.0,13.0,4.0,37.0,32.0,1.0,1.0,2.0,1.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,45.0,26,24.0,16.0,5.0,18.0,31.0,13.0,34.0,16.0,18.0,26,71.0,101.0,2.0,2092.0,170.0,750.0,1095.0,252.0,28.0,2092.0,23.0,15.0,8.0,1121.0,5468.0,3196.0,22.0,2.0,12.0,11.0,1354.0,2019,1333,3453.0,2,3.489213526248932,3.351806537248194,16,3.489213526248932,13.820111069828272,10.80620559118688
24,23,1446,1,0,1,1,0,0,2,0,0.8,1.6,13.0,106.0,23.0,12,2,0.08,0.5,12.1,0.0,0.07,0.2,0.2,1015.0,1169.0,17349.0,5891.0,448.0,486.0,92.2,491.0,528.0,93.0,68.0,125.0,54.4,1.9,-0.8,5.0,87.0,11.0,1.0,24.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,19,8.0,12.0,3.0,11.0,18.0,7.0,16.0,6.0,10.0,18,41.0,44.0,1.0,1322.0,72.0,388.0,781.0,156.0,23.0,1322.0,11.0,6.0,5.0,766.0,3479.0,1977.0,18.0,0.0,7.0,4.0,919.0,2020,1333,1850.0,2,1.015958707779646,0.7593975011259317,5,1.015958707779646,7.4350674618035555,7.249286444857717
25,23,1648,0,1,1,0,0,0,1,0,0.8,1.3,17.0,70.0,26.0,6,1,0.0,0.0,15.8,0.0,0.07,-0.4,-0.4,944.0,1100.0,15274.0,5600.0,462.0,511.0,90.4,409.0,460.0,88.9,57.0,92.0,62.0,0.8,0.2,4.0,51.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,16,11.0,15.0,3.0,13.0,19.0,6.0,16.0,3.0,13.0,26,55.0,58.0,0.0,1271.0,120.0,514.0,621.0,143.0,23.0,1271.0,5.0,3.0,2.0,704.0,2630.0,1423.0,11.0,1.0,10.0,4.0,809.0,2021,1333,1749.0,2,0.3798017995432019,0.5810260809957981,4,0.3798017995432019,5.181306775659323,4.678016752004623
26,15,907,0,0,0,0,0,0,0,0,0.1,0.5,5.0,40.0,12.0,6,1,0.0,0.0,17.9,0.0,0.06,-0.3,-0.3,687.0,784.0,12138.0,3677.0,282.0,305.0,92.5,355.0,380.0,93.4,44.0,79.0,55.7,0.5,-0.1,1.0,36.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8,7.0,9.0,0.0,8.0,15.0,7.0,6.0,3.0,3.0,13,29.0,31.0,0.0,873.0,54.0,372.0,458.0,48.0,5.0,873.0,2.0,1.0,1.0,549.0,2340.0,1092.0,8.0,0.0,3.0,4.0,634.0,2022,1333,942.0,2,0.2889015795662999,0.111005999147892,1,0.2889015795662999,3.109500966966152,2.907434955239296
26,5,209,0,0,0,0,0,0,1,0,0.0,0.1,4.0,8.0,0.0,2,1,0.0,0.0,22.8,0.0,0.04,-0.1,-0.1,76.0,99.0,1610.0,623.0,25.0,33.0,75.8,36.0,42.0,85.7,15.0,22.0,68.2,0.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,2.0,1,2.0,6.0,0.0,110.0,7.0,46.0,53.0,13.0,1.0,110.0,4.0,4.0,0.0,63.0,363.0,200.0,4.0,0.0,1.0,0.0,68.0,2019,1257,177.0,2,0.0766225978732109,0.0,0,0.0766225978732109,0.5596549063920975,0.5014586076140404
27,19,884,0,1,1,0,0,0,2,0,0.5,0.5,7.0,37.0,24.0,2,1,0.0,0.0,18.0,0.0,0.04,-0.1,-0.1,277.0,423.0,5597.0,2247.0,102.0,130.0,78.5,130.0,191.0,68.1,43.0,81.0,53.1,0.4,0.5,5.0,30.0,10.0,3.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,8,9.0,5.0,1.0,9.0,14.0,5.0,9.0,3.0,6.0,21,36.0,31.0,0.0,521.0,44.0,195.0,223.0,106.0,5.0,521.0,10.0,7.0,3.0,219.0,1051.0,446.0,10.0,0.0,9.0,4.0,233.0,2020,1257,689.0,2,0.0805985983461141,0.437145403586328,5,0.0805985983461141,1.834560614079237,1.4810883104801178
28,29,2327,2,0,2,2,0,0,2,0,1.0,2.6,20.0,89.0,68.0,13,6,0.15,0.33,15.6,0.0,0.12,0.5,0.5,898.0,1238.0,16352.0,5329.0,359.0,432.0,83.1,388.0,510.0,76.1,115.0,220.0,52.3,1.5,-1.0,14.0,71.0,21.0,8.0,38.0,31.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,35,38.0,16.0,8.0,28.0,49.0,21.0,24.0,8.0,16.0,44,106.0,70.0,0.0,1516.0,90.0,443.0,751.0,336.0,21.0,1516.0,18.0,10.0,8.0,653.0,3066.0,1338.0,28.0,2.0,23.0,6.0,748.0,2021,1257,2309.0,2,1.8020601719617844,0.8049653973430395,13,1.8020601719617844,4.735525083728135,2.5517567163333297
29,22,1639,2,1,3,2,0,0,1,0,0.4,1.3,11.0,57.0,50.0,9,4,0.22,0.5,12.2,0.0,0.1,1.1,1.1,569.0,827.0,10273.0,3706.0,240.0,294.0,81.6,244.0,333.0,73.3,67.0,146.0,45.9,0.7,0.6,7.0,59.0,9.0,4.0,18.0,13.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,25,24.0,9.0,4.0,18.0,30.0,12.0,25.0,11.0,14.0,29,66.0,50.0,0.0,1017.0,78.0,345.0,486.0,191.0,20.0,1017.0,8.0,5.0,3.0,419.0,1778.0,776.0,10.0,1.0,13.0,2.0,515.0,2022,1257,1771.0,2,1.1012414703145623,0.1311960630118847,6,1.1012414703145623,2.7091146502643824,2.28114303201437
20,6,131,0,0,0,0,0,0,1,0,0.0,0.6,7.0,0.0,11.0,3,0,0.0,0.0,16.8,0.0,0.19,-0.6,-0.6,23.0,34.0,260.0,58.0,17.0,26.0,65.4,3.0,4.0,75.0,1.0,1.0,100.0,0.2,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,2.0,25.0,24.0,3.0,50.0,8.0,4.0,4.0,32.0,231.0,146.0,4.0,2.0,6.0,3.0,37.0,2019,2724,18.0,4,0.3920069988816976,0.0722924023866653,1,0.3920069988816976,0.5568715035915375,0.0925718024373054
22,25,1627,8,0,8,8,0,0,5,0,2.1,10.8,32.0,25.0,130.0,52,22,0.15,0.36,12.8,0.0,0.17,-0.8,-0.8,258.0,395.0,3581.0,640.0,156.0,214.0,72.9,71.0,101.0,70.3,15.0,31.0,48.4,2.9,-2.1,14.0,13.0,17.0,3.0,54.0,34.0,0.0,7.0,7.0,6.0,0.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,12.0,5,5.0,5.0,2.0,5.0,19.0,14.0,9.0,1.0,8.0,4,16.0,10.0,0.0,623.0,8.0,54.0,286.0,289.0,95.0,623.0,39.0,22.0,17.0,372.0,2050.0,899.0,28.0,13.0,76.0,27.0,471.0,2021,2724,1546.0,4,9.073013249784708,2.333377905189991,14,9.073013249784708,12.664575710892676,3.2212457107380037
23,16,899,4,0,4,4,0,0,3,0,0.5,3.5,15.0,18.0,70.0,22,7,0.18,0.57,14.1,0.0,0.14,1.0,1.0,133.0,201.0,1973.0,348.0,69.0,92.0,75.0,43.0,62.0,69.4,10.0,14.0,71.4,0.4,-0.5,6.0,17.0,5.0,0.0,27.0,15.0,1.0,1.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3,0.0,2.0,3.0,3.0,3.0,0.0,5.0,1.0,4.0,3,8.0,4.0,0.0,317.0,6.0,19.0,131.0,169.0,34.0,317.0,26.0,10.0,8.0,189.0,1050.0,304.0,7.0,5.0,38.0,11.0,251.0,2022,2724,752.0,4,3.553670769557357,0.449071105569601,6,3.553670769557357,4.6232008170336485,0.7894729934632778
22,2,96,0,1,1,0,0,0,0,0,0.5,0.5,3.0,1.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,392.0,144.0,13.0,15.0,86.7,12.0,15.0,80.0,1.0,4.0,25.0,0.4,0.5,2.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2,3.0,0.0,1.0,2.0,6.0,4.0,3.0,1.0,2.0,2,6.0,0.0,0.0,50.0,4.0,16.0,18.0,16.0,2.0,50.0,2.0,0.0,2.0,16.0,113.0,39.0,1.0,1.0,1.0,1.0,18.0,2019,2651,98.0,2,0.0,0.639491118490696,2,0.0,0.9053101316094398,0.2658190131187439
23,15,887,0,0,0,0,0,0,1,0,1.3,1.3,26.0,12.0,20.0,1,0,0.0,0.0,25.2,0.0,0.03,0.0,0.0,292.0,424.0,5038.0,1975.0,141.0,163.0,86.5,113.0,158.0,71.5,31.0,76.0,40.8,0.6,-1.3,12.0,15.0,4.0,2.0,21.0,10.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,16,20.0,3.0,2.0,10.0,22.0,12.0,13.0,3.0,10.0,15,40.0,32.0,0.0,554.0,39.0,236.0,224.0,100.0,5.0,554.0,22.0,14.0,8.0,243.0,1676.0,921.0,17.0,3.0,20.0,11.0,234.0,2020,2651,383.0,2,0.0071656801737844,1.2572125159204006,12,0.0071656801737844,0.976352697238326,0.8156334981322289
24,29,1391,2,1,3,2,0,0,5,0,1.7,2.8,25.0,34.0,46.0,19,6,0.11,0.33,20.3,1.0,0.06,0.9,0.9,292.0,460.0,4879.0,2200.0,155.0,187.0,82.9,88.0,136.0,64.7,38.0,93.0,40.9,1.6,-0.7,21.0,15.0,12.0,5.0,34.0,17.0,7.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,21,8.0,15.0,5.0,12.0,27.0,15.0,13.0,4.0,9.0,15,43.0,30.0,0.0,639.0,33.0,190.0,246.0,212.0,27.0,639.0,31.0,16.0,15.0,279.0,1759.0,793.0,17.0,6.0,31.0,15.0,301.0,2021,2651,1012.0,2,1.307694397866726,1.6899368911981585,21,1.307694397866726,3.0841117799282074,1.2539188973605633
25,28,1838,0,0,0,0,0,0,6,0,0.9,1.3,35.0,46.0,51.0,9,0,0.0,0.0,23.3,1.0,0.04,-0.4,-0.4,473.0,696.0,8287.0,3196.0,214.0,258.0,82.9,204.0,306.0,66.7,41.0,90.0,45.6,0.9,-0.9,15.0,31.0,13.0,6.0,43.0,27.0,7.0,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,44.0,23,31.0,11.0,2.0,22.0,33.0,11.0,32.0,9.0,23.0,20,64.0,41.0,1.0,931.0,68.0,325.0,364.0,261.0,13.0,931.0,39.0,17.0,21.0,366.0,2427.0,1157.0,29.0,5.0,34.0,14.0,366.0,2022,2651,904.0,2,0.2617388470098376,0.731495875865221,15,0.2617388470098376,2.106668382883072,1.2319271564483645
35,23,1968,0,0,0,0,0,0,3,0,0.4,0.4,47.0,132.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,1408.0,25114.0,9094.0,358.0,394.0,90.9,677.0,727.0,93.1,174.0,239.0,72.8,1.0,-0.4,9.0,101.0,3.0,0.0,32.0,31.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,20,16.0,9.0,3.0,18.0,39.0,21.0,38.0,10.0,28.0,26,54.0,38.0,0.0,1571.0,92.0,656.0,873.0,57.0,1.0,1571.0,5.0,4.0,1.0,907.0,6617.0,4622.0,17.0,0.0,7.0,7.0,969.0,2019,285,1553.0,2,0.0,0.3459344934672117,9,0.0,7.357060814276338,7.225832510739565
36,29,2288,0,0,0,0,0,0,5,0,0.3,0.4,28.0,167.0,13.0,2,1,0.0,0.0,21.8,0.0,0.05,-0.1,-0.1,1475.0,1672.0,27106.0,9730.0,569.0,641.0,88.8,724.0,775.0,93.4,157.0,204.0,77.0,1.3,-0.3,6.0,134.0,15.0,2.0,46.0,41.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,29,21.0,20.0,2.0,25.0,51.0,26.0,31.0,12.0,19.0,31,74.0,68.0,2.0,1894.0,131.0,644.0,1151.0,113.0,2.0,1894.0,8.0,5.0,3.0,1106.0,6232.0,4060.0,29.0,2.0,18.0,11.0,1271.0,2020,285,2161.0,2,0.0979869980365037,0.2315137404948473,6,0.0979869980365037,9.71128139924258,9.381781349889934
37,18,1187,0,0,0,0,0,0,1,0,0.4,0.4,10.0,63.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,939.0,15945.0,5349.0,264.0,289.0,91.3,436.0,477.0,91.4,101.0,154.0,65.6,0.4,-0.4,3.0,53.0,4.0,0.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,12,15.0,11.0,1.0,13.0,29.0,16.0,24.0,8.0,16.0,22,49.0,36.0,0.0,1061.0,90.0,478.0,566.0,23.0,0.0,1061.0,7.0,5.0,2.0,681.0,3403.0,2049.0,5.0,1.0,4.0,3.0,679.0,2021,285,933.0,2,0.0,0.54428631067276,3,0.0,4.634778417646885,4.133094921708107
38,18,1306,0,0,0,0,0,0,1,0,0.4,0.4,9.0,57.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,1013.0,17636.0,6066.0,268.0,289.0,92.7,511.0,551.0,92.7,97.0,152.0,63.8,0.5,-0.4,2.0,51.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12,16.0,2.0,0.0,7.0,22.0,15.0,22.0,9.0,13.0,17,35.0,45.0,0.0,1131.0,139.0,542.0,569.0,24.0,0.0,1131.0,0.0,0.0,0.0,713.0,3744.0,2109.0,7.0,1.0,3.0,1.0,744.0,2022,285,990.0,2,0.0,0.3558728545904159,2,0.0,2.753947287797928,2.43730428814888
28,17,1371,1,0,1,1,0,0,0,0,0.2,1.8,17.0,62.0,4.0,14,2,0.07,0.5,10.6,0.0,0.11,-0.6,-0.6,698.0,815.0,14152.0,4610.0,215.0,235.0,91.5,382.0,415.0,92.0,94.0,145.0,64.8,0.6,-0.2,6.0,54.0,8.0,2.0,19.0,15.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,16,17.0,9.0,2.0,15.0,24.0,9.0,23.0,13.0,10.0,22,50.0,80.0,1.0,1009.0,124.0,513.0,423.0,77.0,19.0,1009.0,5.0,5.0,0.0,550.0,2927.0,1747.0,7.0,0.0,5.0,2.0,631.0,2019,1138,1496.0,2,1.1286246990785005,0.1563299000263214,5,1.1286246990785005,3.45910887606442,3.2068117782473564
29,27,1954,2,0,2,2,0,0,3,0,0.0,0.8,9.0,54.0,7.0,9,6,0.22,0.33,10.7,0.0,0.09,1.2,1.2,898.0,1030.0,17088.0,5226.0,304.0,333.0,91.3,504.0,543.0,92.8,82.0,133.0,61.7,0.4,0.0,0.0,37.0,0.0,0.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,15,12.0,12.0,3.0,5.0,21.0,16.0,25.0,15.0,10.0,37,64.0,64.0,0.0,1210.0,118.0,631.0,537.0,48.0,16.0,1210.0,5.0,3.0,2.0,670.0,2734.0,1488.0,5.0,1.0,3.0,2.0,787.0,2020,1138,1803.0,2,0.5927150063216686,0.0,0,0.5927150063216686,4.421701434999704,4.421701434999704
30,20,1225,0,0,0,0,0,0,2,0,0.0,0.0,2.0,31.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,585.0,9485.0,3236.0,158.0,189.0,83.6,268.0,292.0,91.8,50.0,85.0,58.8,0.9,0.0,1.0,27.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10,14.0,3.0,1.0,8.0,11.0,3.0,16.0,8.0,8.0,17,35.0,37.0,0.0,693.0,71.0,374.0,308.0,17.0,3.0,693.0,4.0,2.0,2.0,314.0,1341.0,638.0,1.0,0.0,6.0,1.0,410.0,2021,1138,927.0,2,0.0,0.0488441996276378,1,0.0,1.1371936835348606,1.1371936835348606
31,15,643,1,0,1,1,0,0,2,0,0.2,0.9,6.0,23.0,5.0,2,1,0.5,1.0,6.1,0.0,0.35,0.3,0.3,343.0,412.0,6393.0,1826.0,128.0,144.0,88.9,172.0,190.0,90.5,38.0,65.0,58.5,0.3,-0.2,2.0,24.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8,10.0,4.0,0.0,2.0,4.0,2.0,5.0,1.0,4.0,19,33.0,25.0,0.0,491.0,39.0,209.0,256.0,28.0,5.0,491.0,0.0,0.0,0.0,244.0,1154.0,643.0,7.0,0.0,4.0,1.0,295.0,2022,1138,594.0,2,0.5734108686447144,0.1731704324483871,2,0.5734108686447144,1.3315233793109655,1.3315233793109655
25,32,2499,9,7,16,9,0,0,4,0,5.7,12.9,68.0,175.0,169.0,70,24,0.13,0.38,21.5,8.0,0.1,1.8,1.8,1150.0,1549.0,17788.0,6186.0,592.0,700.0,84.6,347.0,455.0,76.3,112.0,186.0,60.2,5.9,1.3,59.0,131.0,46.0,17.0,117.0,98.0,8.0,1.0,5.0,2.0,3.0,12.0,10.0,0.0,0.0,1.0,1.0,0.0,39.0,25,15.0,18.0,6.0,19.0,56.0,37.0,27.0,4.0,23.0,23,62.0,25.0,0.0,1818.0,34.0,238.0,952.0,649.0,68.0,1818.0,31.0,16.0,15.0,911.0,4435.0,2347.0,56.0,12.0,36.0,28.0,1274.0,2019,1856,4448.0,3,6.577639747411013,5.927564245648682,60,6.577639747411013,19.509904481470585,11.217108350247145
