player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,24,1996,13.8,431,575,75.0,6443,1798,255,294,86.7,132,184,71.7,30,62,48.4,0,1.2,1.7,-1.2,17,25,9,3,30,Matches
Mathew Leckie,au AUS,"FW,DF",Hertha BSC,29,1991,5.6,160,208,76.9,2558,629,85,105,81.0,55,67,82.1,14,18,77.8,1,0.5,0.3,+0.5,6,9,6,3,15,Matches
Christopher Lenz,de GER,"DF,FW",Union Berlin,25,1994,25.0,937,1322,70.9,15743,6486,456,540,84.4,360,493,73.0,86,185,46.5,3,2.8,2.6,+0.2,20,82,22,13,94,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,31,1988,27.3,516,694,74.4,6933,1468,287,353,81.3,148,190,77.9,26,43,60.5,7,4.7,4.5,+2.3,32,43,24,3,67,Matches
Philipp Lienhart,at AUT,DF,Freiburg,24,1996,33.3,1661,1957,84.9,35640,11078,403,456,88.4,1021,1075,95.0,230,393,58.5,0,0.2,0.3,-0.2,5,64,1,0,76,Matches
Dimitris Limnios,gr GRE,"MF,FW",Köln,22,1998,4.2,81,126,64.3,1175,377,44,58,75.9,28,37,75.7,4,12,33.3,0,0.6,0.4,-0.6,5,4,4,0,10,Matches
Niklas Lomb,de GER,GK,Leverkusen,27,1993,1.5,47,60,78.3,1149,933,7,7,100.0,30,31,96.8,10,22,45.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Eduard Löwen,de GER,"MF,DF",Hertha BSC,23,1997,0.9,52,68,76.5,835,214,29,36,80.6,16,21,76.2,4,6,66.7,0,0.0,0.0,0.0,0,4,2,1,5,Matches
Jan Luca Schuler,de GER,FW,Schalke 04,21,1999,0.4,8,16,50.0,70,4,4,10,40.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Anderson Lucoqui,ao ANG,DF,Arminia,23,1997,17.8,472,724,65.2,8357,3211,205,257,79.8,220,318,69.2,39,97,40.2,0,0.2,0.4,-0.2,6,37,6,2,45,Matches
Kilian Ludewig,de GER,"DF,FW",Schalke 04,20,2000,5.8,213,292,72.9,3124,1388,119,140,85.0,80,102,78.4,9,22,40.9,0,0.3,0.3,-0.3,5,9,7,4,11,Matches
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,22,1997,20.6,394,533,73.9,6636,1179,195,258,75.6,136,162,84.0,44,66,66.7,5,2.8,1.7,+2.2,22,25,10,4,39,Matches
Andreas Luthe,de GER,GK,Union Berlin,33,1987,30.8,811,1143,71.0,22829,16779,167,167,100.0,373,386,96.6,268,585,45.8,0,0.0,0.1,0.0,0,12,0,0,0,Matches
Tim Maciejewski,de GER,FW,Union Berlin,19,2001,0.1,2,3,66.7,14,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Luca Mack,de GER,MF,Stuttgart,20,2000,0.1,2,4,50.0,29,5,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Mikail Maden,no NOR,FW,Schalke 04,18,2002,0.1,2,2,100.0,35,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Arminia,21,1999,11.5,319,441,72.3,5883,1277,123,160,76.9,140,176,79.5,43,75,57.3,0,1.2,1.5,-1.2,11,24,8,1,29,Matches
Arne Maier,de GER,MF,Hertha BSC,21,1999,0.3,19,20,95.0,414,144,7,7,100.0,7,7,100.0,5,6,83.3,0,0.1,0.1,-0.1,1,2,1,0,3,Matches
Yunus Mallı,tr TUR,MF,Wolfsburg,28,1992,0.6,8,11,72.7,129,47,2,3,66.7,5,7,71.4,0,0,,0,0.1,0.0,-0.1,2,1,1,0,2,Matches
Orel Mangala,be BEL,MF,Stuttgart,22,1998,23.4,847,1012,83.7,13120,3892,453,509,89.0,301,349,86.2,56,84,66.7,3,1.5,1.4,+1.5,19,72,9,0,116,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,21,1999,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Aarón Martín,es ESP,"DF,FW",Mainz 05,23,1997,2.9,120,173,69.4,2057,856,61,73,83.6,46,70,65.7,12,25,48.0,0,0.3,0.5,-0.3,3,6,3,3,9,Matches
Javi Martínez,es ESP,"DF,MF",Bayern Munich,31,1988,5.2,347,390,89.0,6576,1944,119,132,90.2,185,205,90.2,39,45,86.7,0,0.1,0.3,-0.1,1,39,3,0,36,Matches
Josep Martinez,es ESP,GK,RB Leipzig,22,1998,1.0,38,50,76.0,782,458,15,15,100.0,17,18,94.4,6,17,35.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Omar Mascarell,es ESP,MF,Schalke 04,27,1993,19.6,725,894,81.1,13883,3943,281,324,86.7,324,369,87.8,106,152,69.7,1,0.6,1.0,+0.4,5,53,6,0,69,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,19,2000,8.4,215,286,75.2,3235,796,123,147,83.7,75,97,77.3,11,14,78.6,0,1.0,1.0,-1.0,8,6,9,1,17,Matches
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,23,1997,11.1,168,238,70.6,2152,222,105,134,78.4,44,60,73.3,5,8,62.5,1,1.4,0.7,-0.4,12,7,3,0,10,Matches
Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,19,2000,2.4,34,41,82.9,534,59,19,22,86.4,12,12,100.0,2,3,66.7,0,0.2,0.1,-0.2,3,1,3,0,4,Matches
Henning Matriciani,de GER,DF,Schalke 04,20,2000,0.3,3,5,60.0,66,65,2,4,50.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,22,1997,16.3,848,1081,78.4,16426,6606,332,371,89.5,394,473,83.3,108,192,56.3,0,0.3,0.5,-0.3,5,66,5,2,82,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,31,1989,9.1,174,222,78.4,2033,332,118,134,88.1,37,48,77.1,4,6,66.7,0,1.5,0.9,-1.5,13,7,7,0,19,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,25,1995,18.2,702,1035,67.8,12846,5809,274,350,78.3,348,455,76.5,69,154,44.8,1,1.0,2.3,0.0,14,77,25,11,117,Matches
Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,20,2000,12.9,245,365,67.1,3741,1121,133,164,81.1,81,121,66.9,22,46,47.8,1,0.4,0.8,+0.6,8,19,6,3,21,Matches
Nathan de Medina,be BEL,DF,Arminia,22,1997,7.1,199,320,62.2,3269,1341,106,122,86.9,74,119,62.2,16,56,28.6,1,0.5,0.5,+0.5,3,14,3,2,13,Matches
Joshua Mees,de GER,FW,Union Berlin,24,1996,0.1,2,3,66.7,21,4,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,29,1991,9.1,340,440,77.3,4998,1304,185,220,84.1,106,132,80.3,21,36,58.3,2,2.4,2.5,-0.4,18,35,17,1,71,Matches
Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,22,1997,1.1,21,27,77.8,275,105,12,14,85.7,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Levent Mercan,de GER,FW,Schalke 04,19,2000,0.1,1,1,100.0,28,4,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jorge Meré,es ESP,DF,Köln,23,1997,14.4,596,683,87.3,12515,3769,155,174,89.1,361,381,94.8,77,120,64.2,0,0.2,0.4,-0.2,3,27,2,0,28,Matches
Thomas Meunier,be BEL,DF,Dortmund,28,1991,16.4,1007,1252,80.4,16511,4472,514,567,90.7,370,458,80.8,90,150,60.0,1,1.5,2.1,-0.5,15,72,21,7,92,Matches
Max Meyer,de GER,MF,Köln,24,1995,3.9,216,254,85.0,3365,767,119,134,88.8,79,92,85.9,14,23,60.9,0,0.5,0.3,-0.5,3,19,8,0,34,Matches
Jonas Michelbrink,de GER,MF,Hertha BSC,19,2001,0.4,10,14,71.4,107,35,8,9,88.9,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,23,1997,20.0,840,1146,73.3,15236,5407,379,444,85.4,338,430,78.6,110,209,52.6,2,2.0,3.2,0.0,23,67,30,17,89,Matches
Anthony Modeste,fr FRA,FW,Köln,32,1988,2.5,25,43,58.1,367,44,15,23,65.2,8,12,66.7,1,1,100.0,0,0.0,0.0,0.0,1,3,0,0,0,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,27,1993,17.3,825,986,83.7,12846,3304,455,500,91.0,277,308,89.9,62,110,56.4,1,0.8,1.0,+0.2,10,59,9,2,76,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,34,1985,13.6,808,933,86.6,16038,6293,263,295,89.2,448,492,91.1,94,137,68.6,0,0.1,0.2,-0.1,2,49,2,0,57,Matches
Alkhaly Momo Cissé,gn GUI,"FW,DF",Stuttgart,17,2002,0.4,12,16,75.0,180,32,7,9,77.8,5,5,100.0,0,0,,0,0.0,0.0,0.0,1,1,0,0,2,Matches
Jan Morávek,cz CZE,MF,Augsburg,30,1989,3.0,96,145,66.2,1506,455,52,73,71.2,25,36,69.4,11,17,64.7,0,0.0,0.1,0.0,1,10,0,0,14,Matches
Mateu Morey,es ESP,,Dortmund,20,2000,9.2,,,,,,,,,,,,,,,2,,,,,,,,,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,15,2004,4.7,51,68,75.0,690,90,26,31,83.9,16,23,69.6,2,2,100.0,0,0.8,0.9,-0.8,2,2,1,0,7,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,22,1997,18.6,895,1158,77.3,14987,5720,445,520,85.6,343,410,83.7,79,133,59.4,1,1.5,1.8,-0.5,11,64,16,6,73,Matches
Florian Müller,de GER,GK,Freiburg,22,1997,31.0,912,1333,68.4,25817,18738,142,143,99.3,509,517,98.5,259,668,38.8,0,0.0,0.1,0.0,0,21,1,0,0,Matches
Sebastian Müller,de GER,"MF,DF",Arminia,19,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,30,1989,29.7,1113,1539,72.3,16849,4499,572,700,81.7,393,531,74.0,76,135,56.3,19,10.0,12.8,+9.0,93,87,65,17,151,Matches
Petar Musa,hr CRO,FW,Union Berlin,22,1998,7.9,116,217,53.5,1332,259,85,137,62.0,17,42,40.5,3,8,37.5,3,1.0,0.7,+2.0,10,6,3,0,10,Matches
Jamal Musiala,de GER,"FW,MF",Bayern Munich,17,2003,9.8,351,423,83.0,4792,941,208,239,87.0,105,123,85.4,13,19,68.4,1,0.7,1.2,+0.3,9,23,10,1,39,Matches
Shkodran Mustafi,de GER,DF,Schalke 04,28,1992,11.5,449,577,77.8,9985,3933,115,139,82.7,247,278,88.8,85,143,59.4,0,0.0,0.1,0.0,1,30,1,0,22,Matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,26,1994,18.6,344,586,58.7,5982,2798,169,216,78.2,116,197,58.9,46,107,43.0,2,1.6,2.2,+0.4,16,23,21,11,39,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,20,1999,22.7,1142,1356,84.2,18110,6946,596,646,92.3,467,548,85.2,62,114,54.4,1,0.4,1.1,+0.6,6,66,4,1,95,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,27,1993,13.6,578,674,85.8,12282,3983,142,158,89.9,349,373,93.6,83,136,61.0,0,0.1,0.1,-0.1,1,15,0,0,20,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,17,2002,0.6,22,27,81.5,345,97,15,17,88.2,4,5,80.0,3,4,75.0,0,0.0,0.0,0.0,0,3,1,0,2,Matches
Luca Netz,de GER,"DF,FW",Hertha BSC,17,2003,3.4,126,165,76.4,1962,522,60,68,88.2,50,62,80.6,8,17,47.1,0,0.1,0.2,-0.1,2,4,2,1,9,Matches
Manuel Neuer,de GER,GK,Bayern Munich,34,1986,33.0,1134,1320,85.9,28936,19211,194,195,99.5,593,605,98.0,343,510,67.3,0,0.3,0.2,-0.3,1,5,0,0,5,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,23,1997,29.1,1476,1774,83.2,25833,8907,700,771,90.8,584,676,86.4,158,238,66.4,5,2.9,2.6,+2.1,24,133,34,0,201,Matches
Jessic Ngankam,de GER,FW,Hertha BSC,20,2000,3.3,37,49,75.5,433,33,24,29,82.8,7,11,63.6,1,1,100.0,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,24,1996,31.8,1135,1567,72.4,22239,10267,403,478,84.3,566,715,79.2,147,312,47.1,1,2.1,1.5,-1.1,15,98,14,7,117,Matches
Tanguy Nianzou,fr FRA,"DF,FW",Bayern Munich,18,2002,1.3,78,91,85.7,1482,558,26,30,86.7,45,47,95.7,7,11,63.6,0,0.0,0.0,0.0,0,15,0,0,13,Matches
Florian Niederlechner,de GER,FW,Augsburg,29,1990,19.3,214,324,66.0,3385,666,104,150,69.3,78,104,75.0,18,25,72.0,4,2.2,1.7,+1.8,13,15,9,1,31,Matches
Joakim Nilsson,se SWE,DF,Arminia,26,1994,24.0,894,1087,82.2,17969,6239,259,300,86.3,524,580,90.3,102,177,57.6,0,0.2,0.4,-0.2,2,34,2,1,47,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,22,1997,21.0,761,1001,76.0,10722,3271,441,499,88.4,212,270,78.5,50,131,38.2,6,7.1,7.5,-1.1,71,57,31,6,76,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,30,1990,7.8,381,451,84.5,8126,3736,113,127,89.0,206,224,92.0,59,92,64.1,0,0.6,0.3,-0.6,4,33,2,0,31,Matches
Alexander Nübel,de GER,GK,Bayern Munich,23,1996,1.0,34,36,94.4,731,476,10,10,100.0,20,20,100.0,4,6,66.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,25,1995,11.0,551,660,83.5,10950,4477,189,210,90.0,289,313,92.3,69,119,58.0,0,0.0,0.2,0.0,1,54,3,0,62,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,31,1989,21.4,865,1121,77.2,14129,5790,456,509,89.6,329,410,80.2,67,143,46.9,2,1.7,1.8,+0.3,24,58,20,10,71,Matches
Masaya Okugawa,jp JPN,MF,Arminia,24,1996,10.2,88,150,58.7,1158,417,51,75,68.0,29,47,61.7,2,15,13.3,0,0.6,0.6,-0.6,4,8,3,1,17,Matches
Dani Olmo,es ESP,MF,RB Leipzig,22,1998,24.4,958,1256,76.3,13733,4251,550,641,85.8,269,352,76.4,73,114,64.0,9,5.1,6.0,+3.9,41,106,46,3,175,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,28,1992,20.5,246,406,60.6,3462,691,130,193,67.4,85,130,65.4,10,27,37.0,0,1.8,1.5,-1.8,18,14,13,3,36,Matches
Willi Orban,hu HUN,DF,RB Leipzig,27,1992,26.3,1843,2119,87.0,32537,12346,699,775,90.2,989,1087,91.0,115,183,62.8,1,1.6,1.4,-0.6,10,186,9,2,166,Matches
Stefan Ortega,de GER,GK,Arminia,27,1992,34.0,1405,1957,71.8,46203,34403,167,168,99.4,647,659,98.2,590,1119,52.7,1,0.6,0.8,+0.4,5,112,10,0,2,Matches
Yuya Osako,jp JPN,"MF,FW",Werder Bremen,30,1990,8.5,165,242,68.2,2494,764,86,117,73.5,59,81,72.8,9,18,50.0,1,1.7,1.7,-0.7,10,19,7,2,30,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,25,1994,19.3,721,988,73.0,12293,4086,325,376,86.4,322,439,73.3,56,123,45.5,2,1.8,2.4,+0.2,14,39,22,14,58,Matches
Reece Oxford,eng ENG,DF,Augsburg,21,1998,15.1,564,689,81.9,10729,4137,198,227,87.2,315,344,91.6,48,96,50.0,0,0.0,0.4,0.0,1,29,3,1,63,Matches
Salih Özcan,tr TUR,MF,Köln,22,1998,15.2,556,703,79.1,9192,2349,265,312,84.9,221,265,83.4,44,72,61.1,1,1.3,1.4,-0.3,12,40,3,1,49,Matches
Levin Öztunalı,de GER,"DF,FW",Mainz 05,24,1996,8.4,167,270,61.9,2790,1334,92,106,86.8,52,89,58.4,17,43,39.5,2,0.9,0.8,+1.1,9,16,9,3,19,Matches
Gonçalo Paciência,pt POR,FW,Schalke 04,25,1994,8.3,98,170,57.6,1449,308,49,75,65.3,26,45,57.8,9,16,56.3,1,1.1,1.2,-0.1,3,8,5,2,11,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,21,1998,6.4,362,419,86.4,5477,1552,211,229,92.1,109,130,83.8,26,33,78.8,0,0.7,0.3,-0.7,8,39,4,1,34,Matches
Matondo-Merveille Papela,de GER,DF,Mainz 05,19,2001,0.0,1,1,100.0,13,14,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,22,1998,4.0,253,305,83.0,4011,825,131,143,91.6,99,111,89.2,13,26,50.0,0,0.2,0.5,-0.2,3,14,6,2,14,Matches
Paulinho,br BRA,FW,Leverkusen,20,2000,0.7,24,29,82.8,222,39,21,23,91.3,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,24,1996,21.6,1414,1676,84.4,22797,7611,723,796,90.8,540,616,87.7,112,188,59.6,0,1.3,2.4,-1.3,13,141,27,9,162,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,28,1992,34.0,854,1149,74.3,25060,18196,181,181,100.0,352,362,97.2,318,596,53.4,0,0.0,0.0,0.0,0,11,0,0,0,Matches
Vasileios Pavlidis,gr GRE,FW,Schalke 04,17,2002,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,23,1996,9.9,292,424,68.9,5038,1975,141,163,86.5,113,158,71.5,31,76,40.8,0,1.3,0.6,-1.3,12,15,4,2,12,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,33,1986,18.8,774,936,82.7,13022,4250,379,415,91.3,323,378,85.4,64,120,53.3,1,0.8,1.3,+0.2,9,36,13,10,61,Matches
Philipp Pentke,de GER,GK,Hoffenheim,35,1985,3.0,93,109,85.3,2080,1422,32,32,100.0,43,44,97.7,18,33,54.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,32,1987,2.0,49,70,70.0,1443,1064,6,6,100.0,25,25,100.0,18,38,47.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,31,1988,14.5,154,243,63.4,2069,363,90,130,69.2,40,59,67.8,9,16,56.3,0,0.5,0.7,-0.5,10,12,4,0,16,Matches
Lukas Petkov,bg BUL,MF,Augsburg,19,2000,0.0,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,26,1994,12.3,278,380,73.2,3793,822,168,211,79.6,82,101,81.2,12,26,46.2,2,1.1,1.1,+0.9,13,17,10,1,28,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,25,1995,18.1,282,396,71.2,3954,517,174,223,78.0,70,95,73.7,19,27,70.4,1,1.1,0.8,-0.1,10,13,5,1,21,Matches
Amos Pieper,de GER,DF,Arminia,22,1998,29.8,1269,1540,82.4,27784,8492,312,355,87.9,733,807,90.8,217,349,62.2,1,0.5,0.9,+0.5,6,62,12,1,86,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,35,1985,5.1,249,319,78.1,4228,1621,116,128,90.6,109,138,79.0,20,37,54.1,0,0.2,0.2,-0.2,3,27,3,1,20,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,28,1992,11.9,526,708,74.3,8950,3504,248,271,91.5,221,279,79.2,46,114,40.4,2,1.2,1.6,+0.8,10,42,9,8,56,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,27,1993,20.0,495,691,71.6,7486,1675,273,341,80.1,153,204,75.0,39,62,62.9,1,4.6,3.2,-3.6,28,39,33,5,75,Matches
Joel Pohjanpalo,fi FIN,FW,Union Berlin,25,1994,9.5,128,188,68.1,1933,492,73,96,76.0,40,60,66.7,9,13,69.2,0,1.2,1.0,-1.2,8,19,4,1,26,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,25,1994,0.1,2,2,100.0,32,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,22,1997,6.4,273,321,85.0,6078,2154,53,58,91.4,174,196,88.8,44,61,72.1,0,0.0,0.2,0.0,0,16,0,0,20,Matches
Stefan Posch,at AUT,DF,Hoffenheim,23,1997,23.5,1153,1464,78.8,21862,7944,434,494,87.9,573,660,86.8,128,235,54.5,0,0.7,1.0,-0.7,14,114,16,9,133,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,26,1994,15.0,316,446,70.9,3669,787,195,246,79.3,65,102,63.7,11,18,61.1,4,1.8,1.4,+2.2,14,20,10,0,37,Matches
Manuel Prietl,at AUT,MF,Arminia,28,1991,28.0,777,978,79.4,14061,3957,304,370,82.2,382,444,86.0,69,110,62.7,1,1.8,2.0,-0.8,10,62,8,1,67,Matches
Grischa Prömel,de GER,MF,Union Berlin,25,1995,20.2,557,718,77.6,9344,2188,238,301,79.1,255,303,84.2,38,57,66.7,1,1.0,0.7,0.0,9,56,5,2,66,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,26,1993,16.4,211,324,65.1,3105,851,121,161,75.2,62,96,64.6,14,28,50.0,2,2.6,1.8,-0.6,10,24,6,0,40,Matches
Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,24,1996,6.8,157,252,62.3,2188,872,98,130,75.4,40,64,62.5,8,16,50.0,2,1.0,0.9,+1.0,8,17,13,4,31,Matches
Benito Raman,be BEL,"FW,MF",Schalke 04,25,1994,13.8,220,328,67.1,3751,1280,104,144,72.2,83,105,79.0,23,30,76.7,0,1.2,1.1,-1.2,14,14,13,5,30,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24,1996,16.2,285,423,67.4,4812,975,145,194,74.7,99,136,72.8,31,54,57.4,2,1.6,2.0,+0.4,19,11,20,10,31,Matches
Daishawn Redan,nl NED,"FW,MF",Hertha BSC,19,2001,1.1,20,29,69.0,278,52,10,12,83.3,9,14,64.3,0,0,,0,0.0,0.1,0.0,1,2,0,0,4,Matches
Reinier,br BRA,"MF,FW",Dortmund,18,2002,2.9,103,121,85.1,1220,250,63,69,91.3,27,32,84.4,1,3,33.3,1,0.3,0.4,+0.7,3,3,3,0,5,Matches
Rocco Reitz,de GER,MF,M'Gladbach,18,2002,0.7,38,46,82.6,544,188,21,23,91.3,13,16,81.3,2,3,66.7,0,0.1,0.0,-0.1,2,4,1,0,6,Matches
Marco Reus,de GER,"MF,FW",Dortmund,31,1989,25.3,890,1131,78.7,13010,3208,490,564,86.9,274,335,81.8,63,94,67.0,6,7.0,6.4,-1.0,49,70,34,3,107,Matches
Elvis Rexhbeçaj,de GER,"MF,FW",Köln,22,1997,20.4,403,650,62.0,6752,2696,206,259,79.5,142,212,67.0,41,112,36.6,2,2.6,2.1,-0.6,26,51,13,2,67,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,17,2002,22.0,754,957,78.8,10611,2195,456,533,85.6,227,274,82.8,33,68,48.5,5,5.2,3.8,-0.2,35,48,27,1,64,Matches
Chris Richards,us USA,DF,Hoffenheim,20,2000,10.5,592,692,85.5,11364,3567,205,225,91.1,334,363,92.0,50,88,56.8,1,0.3,0.1,+0.7,4,31,3,0,45,Matches
Chris Richards,us USA,DF,Bayern Munich,20,2000,1.0,76,85,89.4,1152,374,43,44,97.7,26,29,89.7,5,5,100.0,1,0.5,0.3,+0.5,3,7,4,3,5,Matches
Marco Richter,de GER,"FW,MF",Augsburg,22,1997,15.7,279,480,58.1,4911,1491,134,176,76.1,98,143,68.5,34,93,36.6,1,1.7,1.5,-0.7,15,31,10,4,38,Matches
Marc Roca,es ESP,MF,Bayern Munich,23,1996,2.0,110,125,88.0,1725,757,54,59,91.5,42,46,91.3,9,10,90.0,0,0.0,0.2,0.0,1,8,2,0,20,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,29,1990,18.1,877,1041,84.2,14274,4079,443,497,89.1,354,404,87.6,62,97,63.9,0,1.1,1.5,-1.1,19,91,19,2,112,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,27,1993,13.7,498,670,74.3,8293,3196,228,262,87.0,222,291,76.3,37,82,45.1,2,1.7,1.4,+0.3,15,31,11,6,43,Matches
Sebastian Rudy,de GER,"MF,FW",Hoffenheim,30,1990,18.6,689,961,71.7,11010,3938,370,442,83.7,242,304,79.6,61,142,43.0,3,2.3,3.1,+0.7,29,83,21,8,111,Matches
Sebastian Rudy,de GER,DF,Schalke 04,30,1990,2.0,87,131,66.4,1405,712,47,61,77.0,26,37,70.3,12,21,57.1,0,0.1,0.2,-0.1,3,3,5,1,11,Matches
Georginio Rutter,fr FRA,FW,Hoffenheim,18,2002,2.7,45,61,73.8,674,157,28,32,87.5,13,17,76.5,3,4,75.0,0,0.1,0.2,-0.1,2,2,2,1,6,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,22,1997,11.9,417,563,74.1,6692,2154,223,265,84.2,147,194,75.8,32,60,53.3,2,0.9,0.8,+1.1,8,19,5,3,32,Matches
Frederik Rønnow,dk DEN,GK,Schalke 04,27,1992,10.5,287,380,75.5,7393,4984,64,64,100.0,145,147,98.6,75,161,46.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
João Victor Santos Sá,br BRA,FW,Wolfsburg,26,1994,5.2,143,186,76.9,1952,373,83,99,83.8,43,51,84.3,6,8,75.0,1,1.1,0.9,-0.1,11,7,4,0,15,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,26,1994,22.5,1051,1344,78.2,16586,5308,563,642,87.7,365,431,84.7,76,159,47.8,3,2.7,3.6,+0.3,29,117,43,8,171,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,23,1997,18.5,336,485,69.3,5384,1821,175,217,80.6,115,149,77.2,34,64,53.1,3,1.4,1.3,+1.6,15,44,16,7,65,Matches
Lazar Samardzic,rs SRB,MF,RB Leipzig,18,2002,2.2,45,62,72.6,685,183,27,32,84.4,12,16,75.0,5,9,55.6,1,0.6,0.2,+0.4,3,7,1,0,2,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,24,1996,28.5,1132,1376,82.3,19458,4461,506,577,87.7,486,573,84.8,101,138,73.2,2,1.8,1.4,+0.2,10,106,6,1,112,Matches
