player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,23,1997,20.0,1427,71,467,683,292,19,1427,35,19,54.3,16,45.7,687,3947,2051,49,38,7,24,12,745,74,Matches
Anthony Modeste,fr FRA,FW,Köln,32,1988,2.5,67,2,6,36,25,11,66,1,0,0.0,1,100.0,28,70,22,1,1,1,6,2,51,10,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,27,1993,17.3,1132,30,282,693,167,13,1132,13,7,53.8,6,46.2,571,2485,1171,12,20,3,18,21,789,24,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,34,1985,13.6,1068,123,544,524,11,0,1068,2,1,50.0,1,50.0,665,3948,2240,14,4,0,5,4,708,0,Matches
Alkhaly Momo Cissé,gn GUI,"FW,DF",Stuttgart,17,2002,0.4,24,0,3,12,9,1,24,1,0,0.0,1,100.0,12,59,31,1,1,1,3,0,14,3,Matches
Jan Morávek,cz CZE,MF,Augsburg,30,1989,3.0,166,6,37,95,35,3,166,1,1,100.0,0,0.0,63,304,152,4,0,1,4,1,101,5,Matches
Mateu Morey,es ESP,,Dortmund,20,2000,9.2,,,,,,,,,,,,,,,,,,,,,,,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,15,2004,4.7,135,0,7,38,91,29,135,14,8,57.1,6,42.9,94,451,129,6,6,4,19,9,100,43,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,22,1997,18.6,1365,43,304,695,379,51,1365,23,13,56.5,10,43.5,690,3447,1964,39,30,4,24,13,825,117,Matches
Florian Müller,de GER,GK,Freiburg,22,1997,31.0,1420,1209,1412,8,0,0,1420,1,1,100.0,0,0.0,798,3468,1836,0,0,0,3,0,731,0,Matches
Sebastian Müller,de GER,"MF,DF",Arminia,19,2001,0.0,1,0,0,0,1,0,1,0,0,,0,,1,0,0,0,0,0,1,0,1,1,Matches
Thomas Müller,de GER,MF,Bayern Munich,30,1989,29.7,1863,28,178,722,978,205,1862,36,27,75.0,9,25.0,962,3988,1799,51,56,9,80,41,1387,325,Matches
Petar Musa,hr CRO,FW,Union Berlin,22,1998,7.9,316,3,20,161,137,37,316,7,2,28.6,5,71.4,137,503,131,5,7,0,29,7,219,46,Matches
Jamal Musiala,de GER,"FW,MF",Bayern Munich,17,2003,9.8,594,5,66,246,296,65,594,65,44,67.7,21,32.3,373,2104,972,29,27,23,42,28,432,66,Matches
Shkodran Mustafi,de GER,DF,Schalke 04,28,1992,11.5,753,152,454,283,22,14,753,5,2,40.0,3,60.0,388,2197,1148,7,4,0,7,0,421,2,Matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,26,1994,18.6,777,42,227,299,258,14,777,26,15,57.7,11,42.3,343,1746,766,24,19,4,26,9,355,72,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,20,1999,22.7,1633,119,630,841,177,30,1633,20,10,50.0,10,50.0,952,5125,2861,43,45,5,26,13,1034,29,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,27,1993,13.6,804,126,442,351,11,9,804,0,0,,0,,446,1823,974,1,3,2,3,0,541,0,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,17,2002,0.6,32,0,5,23,5,0,32,2,1,50.0,1,50.0,21,106,46,1,0,0,1,1,24,1,Matches
Luca Netz,de GER,"DF,FW",Hertha BSC,17,2003,3.4,210,10,60,83,69,16,210,12,8,66.7,4,33.3,120,610,379,12,6,4,5,1,123,24,Matches
Manuel Neuer,de GER,GK,Bayern Munich,34,1986,33.0,1378,963,1358,22,0,0,1378,0,0,,0,,752,3690,2216,0,0,0,0,1,763,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,23,1997,29.1,2069,82,459,1316,321,34,2069,63,44,69.8,19,30.2,1270,6876,3889,63,52,8,47,30,1537,57,Matches
Jessic Ngankam,de GER,FW,Hertha BSC,20,2000,3.3,99,2,12,52,37,12,99,10,4,40.0,6,60.0,48,249,98,3,1,3,13,9,70,12,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,24,1996,31.8,1854,175,842,812,211,20,1853,24,12,50.0,12,50.0,938,5560,3196,47,28,4,25,7,977,18,Matches
Tanguy Nianzou,fr FRA,"DF,FW",Bayern Munich,18,2002,1.3,100,5,34,61,5,0,100,2,2,100.0,0,0.0,69,388,295,3,1,0,1,0,75,0,Matches
Florian Niederlechner,de GER,FW,Augsburg,29,1990,19.3,508,24,64,258,192,70,508,24,16,66.7,8,33.3,279,1216,529,18,19,10,34,19,333,87,Matches
Joakim Nilsson,se SWE,DF,Arminia,26,1994,24.0,1331,179,809,499,30,15,1331,4,3,75.0,1,25.0,698,2873,1653,5,0,0,7,1,763,5,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,22,1997,21.0,1261,15,89,476,710,104,1261,61,36,59.0,25,41.0,738,4050,1975,65,51,20,57,36,915,207,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,30,1990,7.8,534,78,290,239,12,4,534,5,2,40.0,3,60.0,321,1392,720,2,2,0,3,0,342,1,Matches
Alexander Nübel,de GER,GK,Bayern Munich,23,1996,1.0,40,35,38,2,0,0,40,0,0,,0,,17,77,50,0,0,0,0,0,23,0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,25,1995,11.0,769,69,325,412,34,10,769,6,5,83.3,1,16.7,460,2145,1239,17,3,1,11,4,513,7,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,31,1989,21.4,1322,72,449,627,257,8,1322,26,9,34.6,17,65.4,690,3727,1861,40,29,1,26,15,742,60,Matches
Masaya Okugawa,jp JPN,MF,Arminia,24,1996,10.2,254,10,50,108,100,17,254,12,8,66.7,4,33.3,103,504,234,9,10,2,22,5,108,39,Matches
Dani Olmo,es ESP,MF,RB Leipzig,22,1998,24.4,1570,24,150,750,683,100,1569,65,31,47.7,34,52.3,928,4036,1945,50,57,20,69,37,1195,174,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,28,1992,20.5,737,14,47,282,423,102,737,83,37,44.6,46,55.4,431,2896,1300,54,24,30,80,44,517,153,Matches
Willi Orban,hu HUN,DF,RB Leipzig,27,1992,26.3,2374,172,836,1406,141,37,2374,11,8,72.7,3,27.3,1398,7969,4931,33,30,1,10,10,1665,5,Matches
Stefan Ortega,de GER,GK,Arminia,27,1992,34.0,2043,1421,2006,37,0,0,2043,1,1,100.0,0,0.0,1390,7187,4759,0,0,0,2,0,1182,0,Matches
Yuya Osako,jp JPN,"MF,FW",Werder Bremen,30,1990,8.5,338,9,34,182,126,21,338,21,12,57.1,9,42.9,195,866,384,14,7,4,24,16,235,42,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,25,1994,19.3,1306,44,368,630,328,17,1306,40,19,47.5,21,52.5,627,4150,2348,69,67,5,39,11,686,83,Matches
Reece Oxford,eng ENG,DF,Augsburg,21,1998,15.1,889,139,432,417,43,15,889,6,4,66.7,2,33.3,478,2514,1381,6,4,0,5,4,516,1,Matches
Salih Özcan,tr TUR,MF,Köln,22,1998,15.2,859,24,173,544,149,15,859,18,7,38.9,11,61.1,454,2242,1018,16,15,2,35,22,532,50,Matches
Levin Öztunalı,de GER,"DF,FW",Mainz 05,24,1996,8.4,388,12,112,163,122,18,388,22,11,50.0,11,50.0,183,1280,717,25,13,5,20,6,185,38,Matches
Gonçalo Paciência,pt POR,FW,Schalke 04,25,1994,8.3,285,8,29,145,119,32,285,24,11,45.8,13,54.2,183,812,350,12,13,6,33,16,212,44,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,21,1998,6.4,500,14,120,318,68,4,500,6,6,100.0,0,0.0,246,813,366,4,6,1,9,11,343,5,Matches
Matondo-Merveille Papela,de GER,DF,Mainz 05,19,2001,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,22,1998,4.0,351,5,73,203,77,9,351,6,4,66.7,2,33.3,173,1091,644,15,6,1,7,4,234,22,Matches
Paulinho,br BRA,FW,Leverkusen,20,2000,0.7,37,0,0,20,18,4,37,1,1,100.0,0,0.0,25,145,74,1,1,1,3,2,33,6,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,24,1996,21.6,1890,57,458,953,491,29,1890,6,3,50.0,3,50.0,1019,4513,2567,49,29,1,18,3,1288,167,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,28,1992,34.0,1243,1053,1232,10,1,1,1243,1,1,100.0,0,0.0,601,3245,2029,0,0,0,0,0,482,0,Matches
Vasileios Pavlidis,gr GRE,FW,Schalke 04,17,2002,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,23,1996,9.9,554,39,236,224,100,5,554,22,14,63.6,8,36.4,243,1676,921,26,17,3,20,11,234,20,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,33,1986,18.8,1090,69,341,488,268,19,1090,9,5,55.6,4,44.4,543,2957,1436,42,24,4,11,6,615,74,Matches
Philipp Pentke,de GER,GK,Hoffenheim,35,1985,3.0,114,79,113,1,0,0,114,0,0,,0,,69,298,171,0,0,0,1,0,69,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,32,1987,2.0,79,74,78,1,0,0,79,0,0,,0,,44,130,63,0,0,0,0,0,38,0,Matches
Nils Petersen,de GER,FW,Freiburg,31,1988,14.5,419,28,61,172,187,53,418,13,4,30.8,9,69.2,168,533,93,4,3,1,34,9,244,60,Matches
Lukas Petkov,bg BUL,MF,Augsburg,19,2000,0.0,3,0,1,2,0,0,3,0,0,,0,,2,3,1,0,0,0,1,0,1,0,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,26,1994,12.3,504,3,55,227,224,45,504,13,11,84.6,2,15.4,272,924,284,8,7,5,33,7,362,71,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,25,1995,18.1,570,14,48,286,240,68,569,18,6,33.3,12,66.7,273,1073,371,18,7,8,46,21,413,105,Matches
Amos Pieper,de GER,DF,Arminia,22,1998,29.8,1901,269,1156,695,57,20,1901,11,8,72.7,3,27.3,1077,5068,2911,21,4,0,11,2,1153,6,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,35,1985,5.1,351,20,117,196,38,4,351,4,2,50.0,2,50.0,179,1083,548,10,5,0,1,0,220,10,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,28,1992,11.9,783,22,187,422,179,3,783,8,4,50.0,4,50.0,424,2320,1286,28,15,0,12,3,470,46,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,27,1993,20.0,902,9,48,454,407,95,902,43,25,58.1,18,41.9,552,2712,1528,55,28,21,64,21,725,178,Matches
Joel Pohjanpalo,fi FIN,FW,Union Berlin,25,1994,9.5,284,9,22,153,110,44,284,9,5,55.6,4,44.4,131,615,164,6,6,3,32,3,209,39,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,25,1994,0.1,2,0,0,0,2,0,2,0,0,,0,,1,3,0,0,1,0,0,0,2,1,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,22,1997,6.4,395,53,217,175,4,2,395,0,0,,0,,231,1333,669,2,1,0,4,0,230,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,23,1997,23.5,1714,160,688,860,184,17,1714,19,8,42.1,11,57.9,1012,5187,2949,35,22,1,16,8,1068,26,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,26,1994,15.0,625,13,46,319,270,76,625,38,26,68.4,12,31.6,326,1402,617,24,13,14,37,28,477,119,Matches
Manuel Prietl,at AUT,MF,Arminia,28,1991,28.0,1248,59,446,705,111,16,1248,27,20,74.1,7,25.9,606,2645,1059,14,12,0,34,10,669,18,Matches
Grischa Prömel,de GER,MF,Union Berlin,25,1995,20.2,938,29,206,586,160,30,938,32,17,53.1,15,46.9,425,2144,877,18,21,8,26,17,525,33,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,26,1993,16.4,485,9,50,233,209,41,484,36,18,50.0,18,50.0,257,1470,513,14,17,6,30,18,320,68,Matches
Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,24,1996,6.8,335,4,29,139,173,34,335,37,21,56.8,16,43.2,228,1720,985,40,19,20,28,10,258,77,Matches
Benito Raman,be BEL,"FW,MF",Schalke 04,25,1994,13.8,466,9,73,209,194,40,466,29,13,44.8,16,55.2,248,1298,481,14,12,10,36,15,262,75,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24,1996,16.2,640,7,80,300,282,54,639,69,35,50.7,34,49.3,425,2946,1293,52,37,24,53,32,464,134,Matches
Daishawn Redan,nl NED,"FW,MF",Hertha BSC,19,2001,1.1,38,0,4,17,19,5,38,4,2,50.0,2,50.0,22,148,110,5,2,1,0,1,27,10,Matches
Reinier,br BRA,"MF,FW",Dortmund,18,2002,2.9,153,3,24,70,60,11,153,4,2,50.0,2,50.0,74,351,154,7,4,2,5,2,107,11,Matches
Rocco Reitz,de GER,MF,M'Gladbach,18,2002,0.7,58,2,20,29,9,0,58,2,2,100.0,0,0.0,19,40,16,0,0,0,4,1,34,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,31,1989,25.3,1389,20,117,575,709,147,1387,65,42,64.6,23,35.4,812,4637,1947,61,39,23,47,24,1042,208,Matches
Elvis Rexhbeçaj,de GER,"MF,FW",Köln,22,1997,20.4,910,25,199,442,278,25,910,26,13,50.0,13,50.0,470,2225,941,27,20,5,47,24,513,73,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,17,2002,22.0,1193,13,103,532,568,96,1193,74,44,59.5,30,40.5,725,4684,2298,65,51,33,54,44,946,215,Matches
Chris Richards,us USA,DF,Hoffenheim,20,2000,10.5,808,91,417,373,24,6,808,3,2,66.7,1,33.3,492,2501,1150,4,4,0,5,2,541,2,Matches
Chris Richards,us USA,DF,Bayern Munich,20,2000,1.0,91,1,27,50,14,0,91,0,0,,0,,66,239,98,1,1,0,0,1,74,10,Matches
Marco Richter,de GER,"FW,MF",Augsburg,22,1997,15.7,724,13,82,345,309,55,724,60,34,56.7,26,43.3,428,2541,1068,32,22,12,60,31,469,107,Matches
Marc Roca,es ESP,MF,Bayern Munich,23,1996,2.0,143,4,31,78,34,4,143,3,2,66.7,1,33.3,96,338,168,1,3,1,3,2,109,1,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,29,1990,18.1,1234,42,242,749,253,11,1234,9,5,55.6,4,44.4,604,3456,1928,36,31,2,17,6,805,34,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,27,1993,13.7,827,43,220,396,218,23,827,28,18,64.3,10,35.7,407,2007,1103,35,24,8,25,15,490,69,Matches
Sebastian Rudy,de GER,"MF,FW",Hoffenheim,30,1990,18.6,1122,39,181,565,388,24,1122,24,9,37.5,15,62.5,508,2254,896,19,26,7,19,9,675,67,Matches
Sebastian Rudy,de GER,DF,Schalke 04,30,1990,2.0,155,10,59,55,42,0,155,1,1,100.0,0,0.0,70,216,86,0,1,0,2,1,79,7,Matches
Georginio Rutter,fr FRA,FW,Hoffenheim,18,2002,2.7,105,1,6,41,58,15,105,12,5,41.7,7,58.3,64,301,108,4,2,0,12,4,77,29,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,22,1997,11.9,685,25,205,337,148,5,685,19,11,57.9,8,42.1,322,1565,571,15,9,1,24,13,390,38,Matches
Frederik Rønnow,dk DEN,GK,Schalke 04,27,1992,10.5,425,382,424,1,0,0,425,0,0,,0,,208,877,527,0,0,0,0,0,172,0,Matches
João Victor Santos Sá,br BRA,FW,Wolfsburg,26,1994,5.2,262,3,33,100,136,32,262,15,11,73.3,4,26.7,158,939,371,20,9,13,21,11,162,66,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,26,1994,22.5,1579,37,255,907,427,36,1575,24,15,62.5,9,37.5,817,3635,1561,24,39,4,35,25,1082,78,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,23,1997,18.5,690,9,84,318,300,55,689,44,16,36.4,28,63.6,410,2937,1300,54,33,9,43,16,513,118,Matches
Lazar Samardzic,rs SRB,MF,RB Leipzig,18,2002,2.2,94,1,19,49,32,4,94,8,4,50.0,4,50.0,54,296,119,3,4,0,6,3,55,8,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,24,1996,28.5,1720,65,415,1048,273,7,1720,30,21,70.0,9,30.0,853,3525,1315,11,21,2,41,21,990,32,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,20,2000,22.9,1757,15,132,641,1006,114,1756,138,77,55.8,61,44.2,1111,7145,3649,114,77,48,72,35,1371,276,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,24,1996,20.1,1120,12,104,396,639,113,1120,106,61,57.5,45,42.5,733,5248,2273,73,54,27,82,48,820,230,Matches
Salif Sané,sn SEN,DF,Schalke 04,29,1990,11.9,845,122,452,371,27,13,845,5,4,80.0,1,20.0,449,1837,932,11,3,1,1,5,494,6,Matches
Mohamed Sankoh,nl NED,MF,Stuttgart,16,2003,0.2,3,0,1,2,0,0,3,0,0,,0,,2,13,0,0,0,0,0,1,3,1,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,25,1995,24.5,1350,58,305,783,276,36,1350,29,19,65.5,10,34.5,631,3003,1256,30,16,9,56,28,786,58,Matches
Josh Sargent,us USA,"FW,MF",Werder Bremen,20,2000,27.8,930,41,136,477,330,82,930,40,25,62.5,15,37.5,440,2218,863,28,20,13,76,27,585,114,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,28,1992,5.0,446,8,108,230,110,4,446,20,12,60.0,8,40.0,254,1494,740,18,14,0,13,4,293,29,Matches
Patrik Schick,cz CZE,FW,Leverkusen,24,1996,20.7,631,26,38,290,307,112,631,29,20,69.0,9,31.0,297,1409,516,19,13,10,60,19,494,132,Matches
Sven Schipplock,de GER,"FW,MF",Arminia,31,1988,8.3,292,10,41,136,119,25,292,17,11,64.7,6,35.3,143,897,484,16,14,3,21,5,179,37,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,22,1997,29.2,1647,54,314,1005,368,36,1647,52,41,78.8,11,21.2,879,4800,2601,47,37,7,65,32,931,62,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,23,1997,18.4,1037,132,564,445,35,15,1037,5,4,80.0,1,20.0,532,2553,1280,2,4,2,8,2,588,6,Matches
Nico Schlotterbeck,de GER,DF,Union Berlin,20,1999,14.3,985,79,397,529,70,23,985,17,11,64.7,6,35.3,596,3413,2226,23,20,0,10,5,654,5,Matches
Jonathan Schmid,fr FRA,"MF,DF",Freiburg,30,1990,26.6,1563,63,416,691,469,41,1563,39,19,48.7,20,51.3,719,3429,1986,49,34,9,29,13,822,122,Matches
Romano Schmid,at AUT,"MF,FW",Werder Bremen,20,2000,13.1,634,6,122,320,204,12,634,23,10,43.5,13,56.5,340,1673,901,19,20,1,29,23,394,63,Matches
Benno Schmitz,de GER,DF,Köln,25,1994,4.6,295,13,83,141,73,6,295,0,0,,0,,135,519,285,7,3,0,5,1,156,18,Matches
Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,26,1994,10.5,472,11,79,245,154,16,472,30,12,40.0,18,60.0,282,1558,608,19,16,4,23,29,313,63,Matches
Nico Schulz,de GER,DF,Dortmund,27,1993,6.8,531,32,159,249,128,12,531,3,0,0.0,3,100.0,253,1457,799,23,15,3,11,7,346,36,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,28,1992,26.0,976,828,973,3,0,0,976,1,1,100.0,0,0.0,525,2546,1487,0,0,0,0,0,468,0,Matches
Christopher Scott,de GER,"MF,FW",Bayern Munich,18,2002,0.4,14,1,3,5,6,0,14,1,1,100.0,0,0.0,10,92,63,2,1,0,1,2,10,3,Matches
Davie Selke,de GER,FW,Werder Bremen,25,1995,9.0,316,10,32,139,151,52,315,11,2,18.2,9,81.8,151,819,331,10,2,3,25,14,250,46,Matches
Suat Serdar,de GER,MF,Schalke 04,23,1997,21.7,899,44,187,526,203,44,899,63,39,61.9,24,38.1,505,3232,1622,44,23,6,54,41,526,52,Matches
Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,20,2000,17.5,1157,61,323,506,336,26,1157,36,12,33.3,24,66.7,588,3018,1601,45,31,5,26,9,653,103,Matches
Nils Seufert,de GER,"MF,FW",Arminia,23,1997,3.8,214,6,38,114,64,5,214,5,4,80.0,1,20.0,118,466,169,1,3,0,7,5,135,8,Matches
Tim Siersleben,de GER,DF,Wolfsburg,20,2000,0.4,29,1,13,15,1,1,29,0,0,,0,,13,46,11,0,0,0,0,0,15,0,Matches
André Silva,pt POR,FW,Eint Frankfurt,24,1995,30.7,1114,20,49,452,622,191,1107,57,26,45.6,31,54.4,571,2991,1179,46,31,30,87,48,838,255,Matches
Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,29,1991,0.6,19,0,2,9,8,3,19,0,0,,0,,15,63,25,2,0,1,1,1,19,6,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,25,1995,17.4,1459,39,349,865,265,14,1459,37,28,75.7,9,24.3,830,4785,2419,56,37,5,30,19,930,66,Matches
Tobias Sippel,de GER,GK,M'Gladbach,32,1988,3.8,164,150,164,0,0,0,164,0,0,,0,,82,359,190,0,0,0,2,1,64,0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,25,1995,30.9,1882,115,712,971,211,27,1882,22,15,68.2,7,31.8,921,4338,1983,19,19,2,32,17,1072,28,Matches
Robert Skov,dk DEN,"FW,MF",Hoffenheim,24,1996,12.9,674,18,106,280,297,32,674,30,12,40.0,18,60.0,380,2001,920,25,18,8,40,7,421,98,Matches
Steven Skrzybski,de GER,"FW,DF",Schalke 04,27,1992,4.7,180,3,26,82,78,9,179,6,3,50.0,3,50.0,101,412,208,6,6,1,15,8,110,23,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,31,1988,30.1,1307,984,1297,11,0,0,1307,0,0,,0,,790,3683,2012,0,0,0,2,0,751,0,Matches
Borna Sosa,hr CRO,"DF,FW",Stuttgart,22,1998,22.7,1495,90,356,596,558,38,1495,41,27,65.9,14,34.1,807,5113,2891,88,60,12,28,15,928,200,Matches
Cebio Soukou,bj BEN,"FW,MF",Arminia,27,1992,5.1,180,7,31,91,61,5,180,16,7,43.8,9,56.3,111,700,164,5,3,2,14,15,119,29,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,23,1997,24.2,1481,42,292,951,255,16,1481,28,16,57.1,12,42.9,846,4333,2031,41,42,3,37,22,976,45,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,23,1996,32.0,1715,172,823,781,131,30,1715,33,24,72.7,9,27.3,908,5428,3288,36,28,3,28,6,933,13,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,29,1990,21.7,1305,132,553,651,109,3,1305,23,17,73.9,6,26.1,647,3124,1606,16,19,1,17,14,709,9,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,20,2000,1.0,75,3,17,42,16,2,75,0,0,,0,,44,178,82,0,0,0,1,0,48,5,Matches
Niklas Stark,de GER,"DF,MF",Hertha BSC,25,1995,31.0,1867,154,850,936,92,28,1867,4,2,50.0,2,50.0,1052,6100,3344,23,12,2,20,4,1183,15,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,28,1991,17.4,827,19,108,431,299,53,827,18,8,44.4,10,55.6,451,2132,1053,39,31,11,41,20,547,113,Matches
Pascal Stenzel,de GER,DF,Stuttgart,24,1996,14.2,1279,83,521,668,101,5,1279,9,6,66.7,3,33.3,643,2987,1546,10,10,0,12,3,749,13,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,31,1988,21.8,1272,17,134,731,415,54,1265,16,10,62.5,6,37.5,630,2144,997,22,17,2,41,31,944,111,Matches
Kevin Stöger,at AUT,"MF,FW",Mainz 05,26,1993,6.0,452,5,59,245,151,9,452,5,5,100.0,0,0.0,241,1418,841,22,15,1,9,5,283,36,Matches
Tobias Strobl,de GER,MF,Augsburg,30,1990,20.5,995,49,304,566,131,15,995,12,9,75.0,3,25.0,543,2274,982,9,12,1,29,17,630,34,Matches
Marek Suchý,cz CZE,DF,Augsburg,32,1988,3.4,165,22,107,56,3,0,165,0,0,,0,,75,346,181,0,0,0,0,0,109,0,Matches
Niklas Süle,de GER,DF,Bayern Munich,24,1995,16.7,1490,101,552,772,175,24,1490,16,11,68.8,5,31.3,848,4648,3008,36,30,2,8,4,1073,29,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,32,1987,8.1,308,6,27,133,150,38,308,13,6,46.2,7,53.8,169,567,198,5,2,2,42,19,229,52,Matches
Frederik Sørensen,dk DEN,DF,Köln,28,1992,1.1,59,4,22,32,5,1,59,1,1,100.0,0,0.0,26,141,58,1,0,0,0,1,34,2,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,24,1995,16.0,653,15,39,265,354,112,652,38,24,63.2,14,36.8,329,2029,941,43,33,19,44,32,511,143,Matches
Jonathan Tah,de GER,DF,Leverkusen,24,1996,24.7,2222,162,861,1273,93,21,2222,8,7,87.5,1,12.5,1403,7066,3631,13,12,2,13,14,1567,12,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,21,1999,29.5,3143,253,1407,1648,108,23,3143,31,20,64.5,11,35.5,2073,10726,6263,25,23,1,22,9,2278,8,Matches
Niklas Tauer,de GER,"MF,DF",Mainz 05,19,2001,0.8,39,3,12,19,8,1,39,1,1,100.0,0,0.0,9,42,23,1,0,0,1,0,10,1,Matches
Lino Tempelmann,de GER,MF,Freiburg,21,1999,3.0,185,9,47,96,42,3,185,1,1,100.0,0,0.0,81,444,105,3,1,2,0,3,102,4,Matches
Cedric Teuchert,de GER,"FW,MF",Union Berlin,23,1997,8.4,320,6,43,149,133,32,320,19,7,36.8,12,63.2,170,1231,661,23,19,11,25,16,202,32,Matches
Malick Thiaw,de GER,DF,Schalke 04,18,2001,16.1,967,155,555,370,45,14,967,4,2,50.0,2,50.0,519,2150,956,4,8,2,13,3,582,10,Matches
Jan Thielmann,de GER,"FW,MF",Köln,18,2002,11.4,464,2,52,216,200,19,464,8,2,25.0,6,75.0,263,1392,592,18,15,3,34,13,311,70,Matches
Erik Thommy,de GER,"MF,DF",Stuttgart,25,1994,3.5,189,3,28,82,82,15,189,4,3,75.0,1,25.0,126,946,490,25,11,8,14,7,148,30,Matches
Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,22,1997,19.2,870,23,107,418,358,109,870,76,45,59.2,31,40.8,489,3654,1871,77,48,39,65,35,646,162,Matches
Steffen Tigges,de GER,"FW,DF",Dortmund,22,1998,0.6,32,1,4,17,12,3,32,0,0,,0,,14,39,14,0,0,0,1,1,18,2,Matches
Guus Til,nl NED,FW,Freiburg,22,1997,1.4,55,3,11,24,21,4,55,1,0,0.0,1,100.0,30,135,46,3,1,0,6,1,34,15,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,25,1994,8.7,643,19,106,392,148,22,643,8,3,37.5,5,62.5,384,1900,823,12,11,1,11,3,474,27,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,31,1989,21.6,1315,204,671,610,45,16,1315,7,5,71.4,2,28.6,747,4139,1947,12,7,1,12,11,750,1,Matches
