player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
Rune Jarstein,no NOR,GK,Hertha BSC,33,1984,31,31,"2,745",30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dennis Jastrzembski,pl POL,"FW,DF",Hertha BSC,18,2000,5,0,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,1,5,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.12,0.04,0.12,Matches
Tin Jedvaj,hr CRO,DF,Leverkusen,22,1995,16,13,"1,121",12.5,0,0,0,0,0,0,3,0,0.7,0.7,0.2,1.0,21,54,36,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,20,1997,6,2,207,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.0,3,3,9,0.00,0.00,0.00,0.00,0.00,0.12,0.33,0.45,0.12,0.45,Matches
Joelinton,br BRA,"FW,MF",Hoffenheim,21,1996,28,25,"2,130",23.7,7,5,12,7,0,0,5,0,8.3,8.3,5.2,13.5,53,72,160,0.30,0.21,0.51,0.30,0.51,0.35,0.22,0.57,0.35,0.57,Matches
Aron Jóhannsson,us USA,MF,Werder Bremen,27,1990,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Fabian Johnson,us USA,"DF,FW",M'Gladbach,30,1987,18,11,"1,012",11.2,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.6,20,43,43,0.09,0.00,0.09,0.09,0.09,0.09,0.05,0.14,0.09,0.14,Matches
Jonathas,br BRA,FW,Hannover 96,29,1989,10,6,607,6.7,3,1,4,2,1,1,3,1,2.3,1.5,0.1,1.6,9,8,33,0.44,0.15,0.59,0.30,0.44,0.34,0.01,0.35,0.22,0.24,Matches
Luka Jović,rs SRB,"FW,MF",Eint Frankfurt,20,1997,32,25,"2,243",24.9,17,5,22,16,1,1,1,0,14.9,14.1,3.9,18.0,34,64,164,0.68,0.20,0.88,0.64,0.84,0.60,0.16,0.75,0.57,0.72,Matches
Sebastian Jung,de GER,DF,Wolfsburg,28,1990,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
Ozan Kabak,tr TUR,DF,Stuttgart,18,2000,15,15,"1,350",15.0,3,0,3,3,0,0,4,0,1.3,1.3,0.1,1.4,13,44,4,0.20,0.00,0.20,0.20,0.20,0.09,0.00,0.09,0.09,0.09,Matches
Pavel Kadeřábek,cz CZE,DF,Hoffenheim,26,1992,29,28,"2,509",27.9,3,4,7,3,0,0,7,0,3.8,3.8,6.1,9.9,74,91,224,0.11,0.14,0.25,0.11,0.25,0.14,0.22,0.36,0.14,0.36,Matches
Shinji Kagawa,jp JPN,MF,Dortmund,29,1989,2,1,98,1.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,4,6,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40,Matches
Florian Kainz,at AUT,FW,Werder Bremen,25,1992,8,5,373,4.1,0,1,1,0,0,0,2,0,0.4,0.4,0.7,1.1,19,27,47,0.00,0.24,0.24,0.00,0.24,0.10,0.16,0.26,0.10,0.26,Matches
Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,32,1985,30,27,"2,317",25.7,8,2,10,5,3,3,0,0,10.1,7.7,5.1,12.9,77,87,184,0.31,0.08,0.39,0.19,0.27,0.39,0.20,0.59,0.30,0.50,Matches
Marcin Kamiński,pl POL,DF,Düsseldorf,26,1992,27,27,"2,430",27.0,0,1,1,0,0,0,1,0,0.7,0.7,0.4,1.2,25,78,6,0.00,0.04,0.04,0.00,0.04,0.03,0.02,0.04,0.03,0.04,Matches
Patrick Kammerbauer,de GER,FW,Freiburg,21,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,27,1990,27,25,"2,113",23.5,2,5,7,2,0,0,5,0,1.8,1.8,4.4,6.2,84,195,67,0.09,0.21,0.30,0.09,0.30,0.08,0.19,0.26,0.08,0.26,Matches
Stefanos Kapino,gr GRE,GK,Werder Bremen,24,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,24,1994,21,9,919,10.2,3,1,4,3,0,0,0,0,3.4,3.4,2.1,5.5,32,21,87,0.29,0.10,0.39,0.29,0.39,0.33,0.21,0.54,0.33,0.54,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,23,1995,23,23,"2,025",22.5,2,0,2,2,0,0,3,0,1.7,1.7,0.3,2.0,20,99,4,0.09,0.00,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09,Matches
Sebastian Kerk,de GER,"MF,FW",Nürnberg,24,1994,21,17,"1,179",13.1,0,1,1,0,0,0,0,0,0.8,0.8,2.9,3.7,10,20,53,0.00,0.08,0.08,0.00,0.08,0.06,0.22,0.28,0.06,0.28,Matches
Rani Khedira,de GER,"DF,MF",Augsburg,24,1994,30,30,"2,624",29.2,4,1,5,4,0,0,6,0,1.5,1.5,0.6,2.1,14,72,27,0.14,0.03,0.17,0.14,0.17,0.05,0.02,0.07,0.05,0.07,Matches
Isaac Kiese Thelin,se SWE,"FW,MF",Leverkusen,26,1992,6,1,180,2.0,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,0,1,8,0.00,0.00,0.00,0.00,0.00,0.17,0.04,0.21,0.17,0.21,Matches
Joshua Kimmich,de GER,"DF,MF",Bayern Munich,23,1995,34,34,"3,060",34.0,2,13,15,2,0,0,4,0,2.2,2.2,12.2,14.4,128,252,252,0.06,0.38,0.44,0.06,0.44,0.07,0.36,0.42,0.07,0.42,Matches
Davy Klaassen,nl NED,MF,Werder Bremen,25,1993,33,33,"2,816",31.3,5,4,9,5,0,0,5,0,3.0,3.0,3.6,6.7,28,138,112,0.16,0.13,0.29,0.16,0.29,0.10,0.12,0.21,0.10,0.21,Matches
Felix Klaus,de GER,"FW,MF",Wolfsburg,25,1992,15,5,443,4.9,1,1,2,1,0,0,0,0,1.9,1.9,2.2,4.1,8,9,37,0.20,0.20,0.41,0.20,0.41,0.40,0.44,0.84,0.40,0.84,Matches
Tim Kleindienst,de GER,FW,Freiburg,22,1995,4,2,200,2.2,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,2,5,11,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.35,0.31,0.35,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,22,1996,26,22,"2,003",22.3,5,1,6,5,0,0,1,0,2.0,2.0,2.0,4.0,43,78,109,0.22,0.04,0.27,0.22,0.27,0.09,0.09,0.18,0.09,0.18,Matches
Lukas Klünter,de GER,DF,Hertha BSC,22,1996,10,7,592,6.6,0,0,0,0,0,0,2,1,0.2,0.2,0.5,0.7,23,15,25,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches
Robin Knoche,de GER,DF,Wolfsburg,26,1992,31,31,"2,790",31.0,3,0,3,3,0,0,0,0,1.8,1.8,0.1,1.8,28,129,7,0.10,0.00,0.10,0.10,0.10,0.06,0.00,0.06,0.06,0.06,Matches
Törles Knöll,de GER,"FW,MF",Nürnberg,20,1997,16,2,370,4.1,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,4,4,18,0.24,0.00,0.24,0.24,0.24,0.25,0.02,0.26,0.25,0.26,Matches
Gregor Kobel,ch SUI,GK,Hoffenheim,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Gregor Kobel,ch SUI,GK,Augsburg,20,1997,16,16,"1,389",15.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Robin Koch,de GER,"MF,DF",Freiburg,22,1996,24,21,"1,901",21.1,1,0,1,1,0,0,3,0,0.9,0.9,0.4,1.3,5,55,6,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches
Dominik Kohr,de GER,MF,Leverkusen,24,1994,18,10,973,10.8,0,2,2,0,0,0,4,0,1.4,1.4,1.7,3.1,16,53,17,0.00,0.18,0.18,0.00,0.18,0.13,0.16,0.29,0.13,0.29,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,19,1999,28,27,"2,431",27.0,1,1,2,1,0,0,7,0,1.7,1.7,0.4,2.0,33,108,5,0.04,0.04,0.07,0.04,0.07,0.06,0.01,0.08,0.06,0.08,Matches
Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,28,1989,13,7,656,7.3,1,1,2,1,0,0,0,1,1.5,1.5,0.9,2.4,36,16,51,0.14,0.14,0.27,0.14,0.27,0.21,0.12,0.33,0.21,0.33,Matches
Pascal Köpke,de GER,"FW,MF",Hertha BSC,22,1995,7,0,74,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,8,3,5,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
Julian Korb,de GER,DF,Hannover 96,26,1992,12,11,"1,006",11.2,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,19,55,44,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,25,1992,34,33,"2,956",32.8,6,10,16,6,0,0,4,0,4.5,4.5,9.8,14.2,156,140,225,0.18,0.30,0.49,0.18,0.49,0.14,0.30,0.43,0.14,0.43,Matches
Dawid Kownacki,pl POL,"MF,FW",Düsseldorf,21,1997,10,7,575,6.4,4,0,4,4,0,0,2,0,1.6,1.6,0.4,2.0,13,10,34,0.63,0.00,0.63,0.63,0.63,0.25,0.07,0.32,0.25,0.32,Matches
Thomas Kraft,de GER,GK,Hertha BSC,30,1988,4,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,27,1991,30,28,"2,396",26.6,17,4,21,12,5,6,2,0,21.0,16.3,5.7,22.0,129,128,198,0.64,0.15,0.79,0.45,0.60,0.79,0.22,1.00,0.61,0.83,Matches
Christoph Kramer,de GER,MF,M'Gladbach,27,1991,18,13,"1,136",12.6,2,1,3,2,0,0,6,0,1.0,1.0,0.8,1.9,15,72,17,0.16,0.08,0.24,0.16,0.24,0.08,0.07,0.15,0.08,0.15,Matches
Max Kruse,de GER,"FW,MF",Werder Bremen,30,1988,32,32,"2,832",31.5,11,9,20,8,3,3,0,0,10.3,8.0,6.2,14.1,76,214,312,0.35,0.29,0.64,0.25,0.54,0.33,0.20,0.52,0.25,0.45,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,25,1992,16,15,"1,184",13.2,0,2,2,0,0,0,2,0,0.2,0.2,1.1,1.3,9,38,41,0.00,0.15,0.15,0.00,0.15,0.02,0.08,0.10,0.02,0.10,Matches
Yuya Kubo,jp JPN,"FW,MF",Nürnberg,24,1993,22,15,"1,357",15.1,1,0,1,1,0,0,2,0,2.4,2.4,0.8,3.1,30,29,95,0.07,0.00,0.07,0.07,0.07,0.16,0.05,0.21,0.16,0.21,Matches
Pierre Kunde,cm CMR,MF,Mainz 05,23,1995,29,23,"1,909",21.2,0,0,0,0,0,0,5,0,0.9,0.9,0.7,1.6,34,124,10,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.08,0.04,0.08,Matches
Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,18,2000,13,3,425,4.7,2,0,2,2,0,0,0,0,1.4,1.4,0.1,1.5,15,4,24,0.42,0.00,0.42,0.42,0.42,0.30,0.02,0.32,0.30,0.32,Matches
Konrad Laimer,at AUT,"MF,DF",RB Leipzig,21,1997,29,20,"1,874",20.8,1,1,2,1,0,0,7,0,2.5,2.5,2.1,4.7,39,101,104,0.05,0.05,0.10,0.05,0.10,0.12,0.10,0.23,0.12,0.23,Matches
Michael Lang,ch SUI,DF,M'Gladbach,27,1991,17,15,"1,255",13.9,1,0,1,1,0,0,0,0,1.9,1.9,0.4,2.3,23,57,59,0.07,0.00,0.07,0.07,0.07,0.13,0.03,0.16,0.13,0.16,Matches
Sebastian Langkamp,de GER,DF,Werder Bremen,30,1988,21,15,"1,414",15.7,0,0,0,0,0,0,4,0,1.2,1.2,0.7,1.9,30,79,5,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.12,0.07,0.12,Matches
Danny Latza,de GER,MF,Mainz 05,28,1989,24,22,"1,863",20.7,0,3,3,0,0,0,4,0,2.9,2.9,2.0,4.9,22,126,67,0.00,0.14,0.14,0.00,0.14,0.14,0.10,0.24,0.14,0.24,Matches
Valentino Lazaro,at AUT,"DF,FW",Hertha BSC,22,1996,31,31,"2,741",30.5,3,6,9,3,0,0,6,0,2.1,2.1,6.4,8.6,73,127,168,0.10,0.20,0.30,0.10,0.30,0.07,0.21,0.28,0.07,0.28,Matches
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,27,1991,18,10,941,10.5,2,0,2,2,0,0,3,0,2.7,2.7,1.0,3.7,36,33,92,0.19,0.00,0.19,0.19,0.19,0.26,0.09,0.35,0.26,0.35,Matches
Tim Leibold,de GER,DF,Nürnberg,24,1993,32,32,"2,765",30.7,0,2,2,0,0,1,6,1,2.0,1.2,2.7,3.9,85,111,106,0.00,0.07,0.07,0.00,0.07,0.06,0.09,0.15,0.04,0.13,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,29,1988,33,33,"2,957",32.9,22,7,29,19,3,4,2,0,30.7,27.5,8.9,36.4,79,92,241,0.67,0.21,0.88,0.58,0.79,0.93,0.27,1.21,0.84,1.11,Matches
Philipp Lienhart,at AUT,DF,Freiburg,22,1996,14,7,614,6.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,7,25,1,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,Matches
Davor Lovren,hr CRO,MF,Düsseldorf,19,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,8,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Eduard Löwen,de GER,"MF,FW",Nürnberg,21,1997,22,17,"1,623",18.0,3,2,5,3,0,0,3,0,3.1,3.1,1.9,5.0,46,98,59,0.17,0.11,0.28,0.17,0.28,0.17,0.11,0.28,0.17,0.28,Matches
Derrick Luckassen,nl NED,DF,Hertha BSC,23,1995,4,2,250,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dodi Lukebakio,be BEL,"FW,MF",Düsseldorf,20,1997,31,22,"1,972",21.9,10,3,13,6,4,6,6,0,12.7,8.0,2.2,10.2,72,41,207,0.46,0.14,0.59,0.27,0.41,0.58,0.10,0.68,0.36,0.47,Matches
Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,30,1988,29,24,"2,172",24.1,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,2,67,5,0.00,0.04,0.04,0.00,0.04,0.01,0.02,0.03,0.01,0.03,Matches
Andreas Luthe,de GER,GK,Augsburg,31,1987,15,14,"1,311",14.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pablo Maffeo,es ESP,"DF,MF",Stuttgart,21,1997,8,8,597,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,7,10,32,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.11,0.03,0.11,Matches
Arne Maier,de GER,MF,Hertha BSC,19,1999,24,23,"2,064",22.9,0,0,0,0,0,0,2,0,0.8,0.8,1.8,2.7,32,108,40,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,Matches
Linton Maina,de GER,"FW,MF",Hannover 96,19,1999,20,17,"1,414",15.7,1,3,4,1,0,0,0,0,1.6,1.6,2.7,4.4,61,52,89,0.06,0.19,0.25,0.06,0.25,0.10,0.17,0.28,0.10,0.28,Matches
Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,26,1992,21,5,701,7.8,1,1,2,0,1,1,0,0,1.9,1.1,1.8,2.9,25,36,45,0.13,0.13,0.26,0.00,0.13,0.24,0.23,0.47,0.14,0.37,Matches
Georg Margreitter,at AUT,DF,Nürnberg,29,1988,27,22,"2,064",22.9,2,0,2,2,0,0,2,0,1.2,1.2,0.3,1.4,18,113,5,0.09,0.00,0.09,0.09,0.09,0.05,0.01,0.06,0.05,0.06,Matches
Aarón Martín,es ESP,DF,Mainz 05,21,1997,33,32,"2,878",32.0,0,3,3,0,0,0,3,0,0.8,0.8,4.9,5.7,115,106,187,0.00,0.09,0.09,0.00,0.09,0.02,0.15,0.18,0.02,0.18,Matches
Javi Martínez,es ESP,MF,Bayern Munich,29,1988,21,16,"1,309",14.5,3,0,3,3,0,0,3,0,1.5,1.5,0.3,1.9,11,69,15,0.21,0.00,0.21,0.21,0.21,0.11,0.02,0.13,0.11,0.13,Matches
Omar Mascarell,es ESP,MF,Schalke 04,25,1993,14,11,993,11.0,0,2,2,0,0,0,2,0,0.2,0.2,0.3,0.5,8,43,1,0.00,0.18,0.18,0.00,0.18,0.02,0.02,0.04,0.02,0.04,Matches
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,21,1997,34,29,"2,483",27.6,14,2,16,14,0,0,2,0,13.8,13.8,3.2,17.0,44,37,169,0.51,0.07,0.58,0.51,0.58,0.50,0.11,0.62,0.50,0.62,Matches
Christian Mathenia,de GER,GK,Nürnberg,26,1992,22,22,"1,932",21.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,17,2000,7,1,189,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.9,6,3,11,0.00,0.00,0.00,0.00,0.00,0.17,0.26,0.43,0.17,0.43,Matches
Philipp Max,de GER,"DF,MF",Augsburg,24,1993,30,30,"2,569",28.5,4,2,6,4,0,0,1,0,2.4,2.4,4.9,7.3,63,89,155,0.14,0.07,0.21,0.14,0.21,0.08,0.17,0.25,0.08,0.25,Matches
Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,28,1990,22,3,579,6.4,1,0,1,1,0,0,3,0,1.1,1.1,2.8,3.9,37,48,51,0.16,0.00,0.16,0.16,0.16,0.17,0.44,0.61,0.17,0.61,Matches
Weston McKennie,us USA,"MF,FW",Schalke 04,19,1998,24,19,"1,746",19.4,1,4,5,1,0,0,6,0,3.0,3.0,2.3,5.3,29,59,88,0.05,0.21,0.26,0.05,0.26,0.16,0.12,0.28,0.16,0.28,Matches
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,27,1991,26,20,"1,692",18.8,6,5,11,6,0,0,1,0,4.0,4.0,3.6,7.6,36,74,176,0.32,0.27,0.59,0.32,0.59,0.21,0.19,0.41,0.21,0.41,Matches
Hamza Mendyl,ma MAR,DF,Schalke 04,20,1997,9,7,544,6.0,0,0,0,0,0,0,5,0,0.1,0.1,0.0,0.1,21,15,32,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Virgil Misidjan,nl NED,"MF,FW",Nürnberg,25,1993,23,17,"1,543",17.1,1,1,2,1,0,0,5,0,2.5,2.5,0.9,3.4,62,39,135,0.06,0.06,0.12,0.06,0.12,0.14,0.05,0.20,0.14,0.20,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,21,1997,25,20,"1,804",20.0,1,1,2,1,0,0,3,1,1.3,1.3,1.8,3.2,34,68,94,0.05,0.05,0.10,0.05,0.10,0.07,0.09,0.16,0.07,0.16,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,25,1993,23,7,873,9.7,3,1,4,3,0,0,2,0,1.0,1.0,0.9,1.9,11,56,39,0.31,0.10,0.41,0.31,0.41,0.10,0.09,0.19,0.10,0.19,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,32,1985,30,30,"2,637",29.3,0,0,0,0,0,0,7,1,0.4,0.4,1.0,1.3,45,197,6,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches
Alfredo Morales,us USA,MF,Düsseldorf,28,1990,23,16,"1,532",17.0,1,1,2,1,0,0,6,0,1.0,1.0,1.1,2.1,12,60,23,0.06,0.06,0.12,0.06,0.12,0.06,0.07,0.12,0.06,0.12,Matches
Jan Morávek,cz CZE,MF,Augsburg,28,1989,13,7,757,8.4,0,2,2,0,0,0,1,0,0.2,0.2,0.6,0.9,5,28,7,0.00,0.24,0.24,0.00,0.24,0.03,0.08,0.10,0.03,0.10,Matches
Lukas Mühl,de GER,DF,Nürnberg,21,1997,31,31,"2,790",31.0,1,0,1,1,0,0,4,0,1.0,1.0,0.8,1.8,14,70,5,0.03,0.00,0.03,0.03,0.03,0.03,0.02,0.06,0.03,0.06,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,20,1997,19,14,"1,225",13.6,1,1,2,1,0,0,3,0,0.4,0.4,1.6,2.1,40,75,43,0.07,0.07,0.15,0.07,0.15,0.03,0.12,0.15,0.03,0.15,Matches
Florian Müller,de GER,GK,Mainz 05,20,1997,24,24,"2,160",24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nicolai Müller,de GER,"MF,FW",Hannover 96,30,1987,14,11,899,10.0,3,0,3,3,0,0,2,0,2.4,2.4,0.8,3.2,19,21,48,0.30,0.00,0.30,0.30,0.30,0.24,0.08,0.32,0.24,0.32,Matches
Nicolai Müller,de GER,"FW,MF",Eint Frankfurt,30,1987,7,3,217,2.4,2,0,2,2,0,0,1,0,0.7,0.7,0.1,0.8,4,5,7,0.83,0.00,0.83,0.83,0.83,0.27,0.04,0.32,0.27,0.32,Matches
Thomas Müller,de GER,"MF,FW",Bayern Munich,28,1989,32,28,"2,378",26.4,6,9,15,6,0,0,1,0,9.3,9.3,10.6,19.9,56,141,320,0.23,0.34,0.57,0.23,0.57,0.35,0.40,0.75,0.35,0.75,Matches
Florent Muslija,xk KVX,"MF,FW",Hannover 96,20,1998,17,6,679,7.5,2,0,2,2,0,0,1,0,1.2,1.2,0.7,2.0,28,30,51,0.27,0.00,0.27,0.27,0.27,0.16,0.10,0.26,0.16,0.26,Matches
Yvon Mvogo,ch SUI,GK,RB Leipzig,24,1994,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,24,1994,6,2,274,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,5,13,12,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,18,1999,27,24,"2,304",25.6,1,1,2,1,0,0,3,0,1.1,1.1,0.1,1.3,30,105,9,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,Matches
Naldo,br BRA,DF,Schalke 04,35,1982,7,7,630,7.0,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,5,28,3,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,25,1993,28,28,"2,449",27.2,1,0,1,1,0,0,6,1,2.0,2.0,0.2,2.3,13,80,1,0.04,0.00,0.04,0.04,0.04,0.07,0.01,0.08,0.07,0.08,Matches
Reiss Nelson,eng ENG,"MF,FW",Hoffenheim,18,1999,23,5,643,7.1,7,0,7,7,0,0,0,0,3.3,3.3,0.9,4.1,35,28,57,0.98,0.00,0.98,0.98,0.98,0.46,0.12,0.58,0.46,0.58,Matches
Manuel Neuer,de GER,GK,Bayern Munich,32,1986,26,26,"2,302",25.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,21,1997,32,25,"2,062",22.9,3,8,11,3,0,0,5,0,5.7,5.7,3.1,8.9,62,120,116,0.13,0.35,0.48,0.13,0.48,0.25,0.14,0.39,0.25,0.39,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,22,1996,33,32,"2,789",31.0,1,1,2,1,0,0,3,0,1.5,1.5,0.6,2.1,19,73,10,0.03,0.03,0.06,0.03,0.06,0.05,0.02,0.07,0.05,0.07,Matches
Florian Niederlechner,de GER,"FW,MF",Freiburg,27,1990,24,12,970,10.8,4,1,5,4,0,0,3,0,4.6,4.6,0.7,5.4,11,18,53,0.37,0.09,0.46,0.37,0.46,0.43,0.07,0.50,0.43,0.50,Matches
Håvard Nordtveit,no NOR,"MF,DF",Hoffenheim,28,1990,8,4,470,5.2,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,7,31,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Alexander Nübel,de GER,GK,Schalke 04,21,1996,18,18,"1,588",17.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,23,1995,13,11,904,10.0,0,1,1,0,0,0,5,1,0.2,0.2,0.1,0.2,10,63,3,0.00,0.10,0.10,0.00,0.10,0.02,0.01,0.02,0.02,0.02,Matches
Hans Nunoo Sarpei,gh GHA,"FW,MF",Stuttgart,19,1998,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,29,1989,21,21,"1,875",20.8,1,5,6,1,0,0,3,0,0.4,0.4,4.2,4.7,63,67,65,0.05,0.24,0.29,0.05,0.29,0.02,0.20,0.22,0.02,0.22,Matches
Chima Okoroji,ng NGA,"DF,MF",Freiburg,21,1997,2,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
