player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,30,1990,5.5,2,12,4,33.3,2.17,0.72,0.17,0.50,11.3,0,0,0,1.7,1.7,0.14,+0.3,+0.3,Matches
Niko Gießelmann,de GER,"DF,FW",Union Berlin,29,1991,23.1,3,27,12,44.4,1.17,0.52,0.11,0.25,15.3,0,0,0,3.4,3.4,0.13,-0.4,-0.4,Matches
Rafał Gikiewicz,pl POL,GK,Augsburg,33,1987,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daniel Ginczek,de GER,"MF,FW",Wolfsburg,30,1991,0.1,0,1,1,100.0,6.92,6.92,0.00,0.00,16.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Matthias Ginter,de GER,DF,M'Gladbach,27,1994,26.2,1,31,14,45.2,1.18,0.54,0.03,0.07,13.9,1,0,0,2.0,2.0,0.07,-1.0,-1.0,Matches
Serge Gnabry,de GER,"FW,DF",Bayern Munich,26,1995,24.3,14,68,26,38.2,2.80,1.07,0.21,0.54,16.3,0,0,0,8.5,8.5,0.13,+5.5,+5.5,Matches
Leon Goretzka,de GER,MF,Bayern Munich,26,1995,15.5,3,45,12,26.7,2.90,0.77,0.07,0.25,17.7,0,0,0,4.1,4.1,0.09,-1.1,-1.1,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30,1991,28.6,2,11,4,36.4,0.38,0.14,0.09,0.25,19.9,1,1,1,2.0,1.2,0.11,0.0,-0.2,Matches
Jens Grahl,de GER,GK,Eint Frankfurt,32,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Julian Green,us USA,MF,Greuther Fürth,26,1995,11.7,0,19,5,26.3,1.62,0.43,0.00,0.00,25.6,2,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
Michael Gregoritsch,at AUT,"FW,MF",Augsburg,27,1994,15.5,9,41,17,41.5,2.65,1.10,0.20,0.47,16.5,4,1,1,5.1,4.4,0.11,+3.9,+3.6,Matches
Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,30,1990,27.1,1,7,2,28.6,0.26,0.07,0.14,0.50,12.0,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
Sebastian Griesbeck,de GER,MF,Union Berlin,30,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,28,1993,30.8,9,62,18,29.0,2.01,0.58,0.06,0.22,22.7,18,5,6,8.7,4.0,0.06,+0.3,0.0,Matches
Lennart Grill,de GER,GK,Leverkusen,22,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,25,1995,16.6,0,8,2,25.0,0.48,0.12,0.00,0.00,26.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Carlos Gruezo,ec ECU,MF,Augsburg,26,1995,10.8,0,10,0,0.0,0.93,0.00,0.00,,24.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Raphaël Guerreiro,pt POR,DF,Dortmund,27,1993,19.9,4,32,10,31.3,1.60,0.50,0.09,0.30,25.4,8,1,1,2.9,2.1,0.06,+1.1,+0.9,Matches
Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,30,1990,10.5,0,8,2,25.0,0.76,0.19,0.00,0.00,17.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Manuel Gulde,de GER,DF,Freiburg,30,1991,13.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Robert Gumny,pl POL,DF,Augsburg,23,1998,25.2,0,7,0,0.0,0.28,0.00,0.00,,13.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Christian Günter,de GER,"DF,MF",Freiburg,28,1993,34.0,2,24,6,25.0,0.71,0.18,0.08,0.33,25.2,1,0,0,0.8,0.8,0.03,+1.2,+1.2,Matches
Lasse Günther,de GER,DF,Augsburg,18,2003,1.8,0,2,0,0.0,1.12,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Joško Gvardiol,hr CRO,DF,RB Leipzig,19,2002,26.8,2,23,7,30.4,0.86,0.26,0.09,0.29,16.3,0,0,0,2.5,2.5,0.11,-0.5,-0.5,Matches
Erling Haaland,no NOR,FW,Dortmund,21,2000,21.2,22,74,31,41.9,3.49,1.46,0.22,0.52,13.9,0,6,6,17.9,13.2,0.18,+4.1,+2.8,Matches
Janik Haberer,de GER,MF,Freiburg,27,1994,9.1,3,14,3,21.4,1.54,0.33,0.21,1.00,18.0,0,0,0,1.1,1.1,0.08,+1.9,+1.9,Matches
Alexander Hack,de GER,DF,Mainz 05,27,1993,23.0,3,23,5,21.7,1.00,0.22,0.13,0.60,16.4,1,0,0,2.8,2.8,0.12,+0.2,+0.2,Matches
Robin Hack,de GER,"FW,MF",Arminia,22,1998,15.2,0,31,6,19.4,2.05,0.40,0.00,0.00,21.5,2,0,0,1.9,1.9,0.06,-1.9,-1.9,Matches
André Hahn,de GER,"MF,FW",Augsburg,30,1990,23.3,5,45,20,44.4,1.93,0.86,0.11,0.25,16.9,0,0,0,2.9,2.9,0.06,+2.1,+2.1,Matches
Amadou Haidara,ml MLI,MF,RB Leipzig,23,1998,14.7,3,14,5,35.7,0.95,0.34,0.21,0.60,23.4,0,0,0,1.2,1.2,0.09,+1.8,+1.8,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,29,1991,5.6,1,5,1,20.0,0.89,0.18,0.20,1.00,15.0,1,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
Genki Haraguchi,jp JPN,MF,Union Berlin,30,1991,19.5,2,29,6,20.7,1.49,0.31,0.07,0.33,20.9,0,0,0,2.1,2.1,0.07,-0.1,-0.1,Matches
Luis Hartwig,de GER,FW,Bochum,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Makoto Hasebe,jp JPN,DF,Eint Frankfurt,37,1984,13.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thorgan Hazard,be BEL,"FW,DF",Dortmund,28,1993,14.9,4,22,6,27.3,1.48,0.40,0.18,0.67,15.8,2,0,0,2.6,2.6,0.12,+1.4,+1.4,Matches
Jonas Hector,de GER,DF,Köln,31,1990,28.4,0,18,5,27.8,0.63,0.18,0.00,0.00,16.1,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
Hwang Hee-chan,kr KOR,FW,RB Leipzig,25,1996,0.5,0,1,0,0.0,1.84,0.00,0.00,,7.6,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
Dominique Heintz,de GER,DF,Union Berlin,27,1993,5.2,0,1,1,100.0,0.19,0.19,0.00,0.00,5.7,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches
Dominique Heintz,de GER,DF,Freiburg,27,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Benjamin Henrichs,de GER,DF,RB Leipzig,24,1997,12.7,3,15,6,40.0,1.18,0.47,0.20,0.50,14.5,0,0,0,1.3,1.3,0.09,+1.7,+1.7,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,25,1996,22.6,0,4,1,25.0,0.18,0.04,0.00,0.00,10.4,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
Patrick Herrmann,de GER,"DF,FW",M'Gladbach,30,1991,8.4,0,13,4,30.8,1.55,0.48,0.00,0.00,14.9,1,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Piero Hincapié,ec ECU,DF,Leverkusen,19,2002,19.5,1,9,1,11.1,0.46,0.05,0.11,1.00,15.1,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
Martin Hinteregger,at AUT,DF,Eint Frankfurt,28,1992,24.7,1,16,4,25.0,0.65,0.16,0.06,0.25,19.8,1,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Marwin Hitz,ch SUI,GK,Dortmund,33,1987,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolas Höfler,de GER,MF,Freiburg,31,1990,28.9,2,33,11,33.3,1.14,0.38,0.06,0.18,15.9,0,0,0,2.1,2.1,0.06,-0.1,-0.1,Matches
Jonas Hofmann,de GER,"MF,FW",M'Gladbach,29,1992,23.1,12,54,22,40.7,2.34,0.95,0.22,0.55,16.3,4,0,0,8.1,8.1,0.15,+3.9,+3.9,Matches
Lucas Höler,de GER,FW,Freiburg,27,1994,28.7,7,60,26,43.3,2.09,0.91,0.12,0.27,14.1,0,0,0,9.1,9.1,0.16,-2.1,-2.1,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Bochum,26,1995,20.4,5,46,18,39.1,2.25,0.88,0.11,0.28,21.0,0,0,0,3.7,3.7,0.09,+1.3,+1.3,Matches
Justin Hoogma,nl NED,DF,Greuther Fürth,23,1998,3.0,0,1,0,0.0,0.33,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jannes Horn,de GER,DF,Köln,24,1997,5.3,0,3,1,33.3,0.56,0.19,0.00,0.00,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Timo Horn,de GER,GK,Köln,28,1993,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Branimir Hrgota,se SWE,FW,Greuther Fürth,28,1993,30.9,9,60,20,33.3,1.94,0.65,0.07,0.20,20.3,6,5,5,9.1,5.1,0.09,-0.1,-1.1,Matches
Ajdin Hrustic,au AUS,MF,Eint Frankfurt,25,1996,10.7,2,29,8,27.6,2.71,0.75,0.07,0.25,24.6,1,0,0,1.2,1.2,0.04,+0.8,+0.8,Matches
Timo Hübers,de GER,DF,Köln,25,1996,19.3,1,10,3,30.0,0.52,0.16,0.10,0.33,10.8,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches
Benjamin Hübner,de GER,DF,Hoffenheim,32,1989,4.2,1,8,3,37.5,1.92,0.72,0.13,0.33,11.0,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Matches
Mats Hummels,de GER,DF,Dortmund,32,1988,19.6,1,12,3,25.0,0.61,0.15,0.08,0.33,9.7,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
Iago,br BRA,DF,Augsburg,24,1997,24.2,2,12,5,41.7,0.50,0.21,0.17,0.40,18.4,0,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,32,1989,3.0,0,4,0,0.0,1.35,0.00,0.00,,13.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Burak İnce,tr TUR,FW,Arminia,17,2004,1.5,0,4,2,50.0,2.59,1.29,0.00,0.00,18.5,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Marcus Ingvartsen,dk DEN,MF,Union Berlin,25,1996,1.4,0,1,1,100.0,0.74,0.74,0.00,0.00,16.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,25,1996,7.6,6,24,11,45.8,3.18,1.46,0.21,0.45,18.3,2,1,1,3.3,2.5,0.10,+2.7,+2.5,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,22,1999,26.1,1,11,2,18.2,0.42,0.08,0.09,0.50,22.5,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
Cedric Itten,ch SUI,FW,Greuther Fürth,24,1996,7.1,2,15,9,60.0,2.13,1.28,0.13,0.22,15.1,0,0,0,2.6,2.6,0.17,-0.6,-0.6,Matches
Gian-Luca Itter,de GER,DF,Greuther Fürth,22,1999,16.2,0,5,1,20.0,0.31,0.06,0.00,0.00,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,28,1992,16.0,4,26,10,38.5,1.63,0.63,0.15,0.40,16.7,0,0,0,3.2,3.2,0.12,+0.8,+0.8,Matches
Paul Jaeckel,de GER,DF,Union Berlin,23,1998,22.7,0,3,0,0.0,0.13,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Kristijan Jakić,hr CRO,MF,Eint Frankfurt,24,1997,20.9,1,30,7,23.3,1.44,0.34,0.03,0.14,19.0,0,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
Tony Jantschke,de GER,DF,M'Gladbach,31,1990,2.5,0,1,0,0.0,0.40,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,21,2000,2.5,0,1,0,0.0,0.40,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Fredrik Jensen,fi FIN,"MF,FW",Augsburg,23,1997,4.6,0,6,1,16.7,1.29,0.22,0.00,0.00,20.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Marco John,de GER,DF,Hoffenheim,19,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,11.3,6,44,16,36.4,3.89,1.42,0.14,0.38,18.9,5,0,0,4.4,4.4,0.10,+1.6,+1.6,Matches
Gideon Jung,de GER,DF,Greuther Fürth,26,1994,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Anton Kade,de GER,"FW,MF",Hertha BSC,17,2004,0.9,0,1,1,100.0,1.17,1.17,0.00,0.00,11.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3,Matches
Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,29,1992,13.3,1,11,2,18.2,0.83,0.15,0.09,0.50,10.2,0,0,0,2.3,2.3,0.21,-1.3,-1.3,Matches
Florian Kainz,at AUT,"MF,FW",Köln,28,1992,25.8,4,38,13,34.2,1.47,0.50,0.11,0.31,20.1,5,0,0,3.5,3.5,0.09,+0.5,+0.5,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,13.6,6,36,13,36.1,2.65,0.96,0.14,0.38,13.2,0,1,2,6.6,5.0,0.14,-0.6,0.0,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,24,1996,23.8,4,36,8,22.2,1.51,0.34,0.11,0.50,16.5,0,0,0,4.6,4.6,0.13,-0.6,-0.6,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,21.1,0,8,2,25.0,0.38,0.09,0.00,0.00,21.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Atakan Karazor,de GER,MF,Stuttgart,24,1996,21.1,0,9,2,22.2,0.43,0.09,0.00,0.00,26.6,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,22,1998,3.1,0,1,0,0.0,0.32,0.00,0.00,,13.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Noah Katterbach,de GER,DF,Köln,20,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yannik Keitel,de GER,MF,Freiburg,21,2000,5.6,0,10,2,20.0,1.79,0.36,0.00,0.00,18.3,0,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,11.7,0,8,1,12.5,0.69,0.09,0.00,0.00,9.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,9.3,3,13,6,46.2,1.39,0.64,0.23,0.50,14.1,0,0,0,1.1,1.1,0.08,+1.9,+1.9,Matches
Rani Khedira,de GER,MF,Union Berlin,27,1994,30.6,0,13,2,15.4,0.42,0.07,0.00,0.00,18.8,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Luca Kilian,de GER,FW,Mainz 05,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luca Kilian,de GER,DF,Köln,21,1999,25.3,1,5,2,40.0,0.20,0.08,0.20,0.50,6.8,0,0,0,1.3,1.3,0.27,-0.3,-0.3,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,26,1995,27.5,3,27,9,33.3,0.98,0.33,0.11,0.33,24.7,0,0,0,2.3,2.3,0.09,+0.7,+0.7,Matches
Philipp Klement,de GER,MF,Stuttgart,28,1992,3.8,1,6,2,33.3,1.60,0.53,0.17,0.50,22.8,2,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,6.7,0,11,3,27.3,1.64,0.45,0.00,0.00,18.7,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Fabian Klos,de GER,FW,Arminia,33,1987,15.8,3,37,13,35.1,2.35,0.82,0.03,0.08,16.8,0,2,2,4.6,3.0,0.08,-1.6,-2.0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,25,1996,18.3,0,6,1,16.7,0.33,0.05,0.00,0.00,15.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Lukas Klünter,de GER,DF,Hertha BSC,25,1996,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ansgar Knauff,de GER,"FW,MF",Dortmund,19,2002,1.3,0,1,0,0.0,0.79,0.00,0.00,,15.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,19,2002,8.4,1,12,4,33.3,1.42,0.47,0.08,0.25,19.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Robin Knoche,de GER,DF,Union Berlin,29,1992,33.0,0,10,3,30.0,0.30,0.09,0.00,0.00,12.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Gregor Kobel,ch SUI,GK,Dortmund,23,1997,28.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dominik Kohr,de GER,MF,Mainz 05,27,1994,17.9,0,18,2,11.1,1.00,0.11,0.00,0.00,20.6,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,24.3,2,29,10,34.5,1.20,0.41,0.07,0.20,22.2,0,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,19.9,0,4,1,25.0,0.20,0.05,0.00,0.00,14.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,28.0,4,51,18,35.3,1.82,0.64,0.08,0.22,22.8,9,0,0,2.4,2.4,0.05,+1.6,+1.6,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,30.1,6,93,35,37.6,3.09,1.16,0.06,0.17,15.8,6,0,0,12.6,12.6,0.14,-6.6,-6.6,Matches
Christoph Kramer,de GER,MF,M'Gladbach,30,1991,8.3,0,3,1,33.3,0.36,0.12,0.00,0.00,14.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Florian Krüger,de GER,"FW,MF",Arminia,22,1999,12.5,1,18,5,27.8,1.43,0.40,0.06,0.20,18.7,1,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,12.5,7,19,9,47.4,1.52,0.72,0.26,0.56,17.0,0,2,2,6.1,4.6,0.24,+0.9,+0.4,Matches
Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,14.1,5,26,8,30.8,1.84,0.57,0.08,0.25,20.7,3,3,3,4.6,2.2,0.08,+0.4,-0.2,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,25.9,2,13,6,46.2,0.50,0.23,0.15,0.33,15.6,0,0,0,1.5,1.5,0.12,+0.5,+0.5,Matches
Fabian Kunze,de GER,MF,Arminia,23,1998,14.0,0,11,1,9.1,0.79,0.07,0.00,0.00,26.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,27.7,0,17,3,17.6,0.61,0.11,0.00,0.00,14.0,0,0,0,1.5,1.5,0.09,-1.5,-1.5,Matches
Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,13.8,4,15,7,46.7,1.09,0.51,0.27,0.57,18.3,0,0,0,2.4,2.4,0.16,+1.6,+1.6,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,16.3,1,12,2,16.7,0.73,0.12,0.08,0.50,14.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13.0,0,4,1,25.0,0.31,0.08,0.00,0.00,12.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,5.7,1,12,4,33.3,2.09,0.70,0.08,0.25,12.9,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
Bryan Lasme,fr FRA,FW,Arminia,22,1998,9.7,2,13,8,61.5,1.33,0.82,0.15,0.25,14.7,0,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches
Maxim Leitsch,de GER,DF,Bochum,23,1998,17.1,1,5,1,20.0,0.29,0.06,0.20,1.00,13.1,0,0,0,1.1,1.1,0.21,-0.1,-0.1,Matches
Tim Lemperle,de GER,"FW,MF",Köln,19,2002,1.7,2,7,3,42.9,4.23,1.81,0.29,0.67,10.3,0,0,0,1.4,1.4,0.21,+0.6,+0.6,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,7.4,0,6,0,0.0,0.81,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,32.7,35,156,75,48.1,4.77,2.29,0.19,0.40,13.6,3,5,5,33.2,29.3,0.19,+1.8,+0.7,Matches
Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,21.8,5,44,17,38.6,2.02,0.78,0.11,0.29,17.6,0,0,0,4.0,4.0,0.09,+1.0,+1.0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,25,1996,31.9,5,19,7,36.8,0.60,0.22,0.26,0.71,9.2,0,0,0,3.3,3.3,0.19,+1.7,+1.7,Matches
Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,21,2000,22.0,5,54,18,33.3,2.46,0.82,0.09,0.28,17.1,3,0,0,8.0,8.0,0.15,-3.0,-3.0,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,23,1997,21.9,3,29,7,24.1,1.33,0.32,0.10,0.43,20.1,0,0,0,1.8,1.8,0.06,+1.2,+1.2,Matches
Jürgen Locadia,nl NED,"FW,MF",Bochum,27,1993,4.9,2,17,7,41.2,3.45,1.42,0.06,0.14,19.8,0,1,1,1.7,0.9,0.06,+0.3,+0.1,Matches
Anthony Losilla,fr FRA,MF,Bochum,35,1986,32.6,2,34,9,26.5,1.04,0.28,0.06,0.22,19.3,0,0,0,2.2,2.2,0.06,-0.2,-0.2,Matches
Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,9.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eduard Löwen,de GER,MF,Bochum,24,1997,15.7,2,37,13,35.1,2.35,0.83,0.03,0.08,24.8,9,1,1,2.9,2.1,0.06,-0.9,-1.1,Matches
Anderson Lucoqui,ao ANG,DF,Mainz 05,24,1997,8.3,1,8,4,50.0,0.97,0.48,0.13,0.25,18.7,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
Dodi Lukebakio,be BEL,FW,Hertha BSC,23,1997,2.0,1,3,1,33.3,1.53,0.51,0.00,0.00,25.6,0,1,1,1.2,0.4,0.12,-0.2,-0.4,Matches
Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,23,1997,9.8,1,17,7,41.2,1.73,0.71,0.06,0.14,15.4,0,0,0,2.6,2.6,0.16,-1.6,-1.6,Matches
Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andreas Luthe,de GER,GK,Union Berlin,34,1987,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matej Maglica,hr CRO,MF,Stuttgart,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arne Maier,de GER,MF,Augsburg,22,1999,20.7,1,17,8,47.1,0.82,0.39,0.06,0.13,21.1,1,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
Donyell Malen,nl NED,FW,Dortmund,22,1999,18.7,5,47,21,44.7,2.51,1.12,0.11,0.24,16.5,0,0,0,4.6,4.6,0.10,+0.4,+0.4,Matches
Lennard Maloney,us USA,DF,Dortmund,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Orel Mangala,be BEL,MF,Stuttgart,23,1998,20.6,1,17,8,47.1,0.83,0.39,0.06,0.13,16.9,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
Myziane Maolida,km COM,"FW,MF",Hertha BSC,22,1999,8.6,1,14,3,21.4,1.62,0.35,0.07,0.33,19.5,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,22,1999,0.3,0,1,0,0.0,3.75,0.00,0.00,,34.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Omar Marmoush,eg EGY,FW,Stuttgart,22,1999,17.5,3,48,13,27.1,2.75,0.74,0.06,0.23,19.4,3,0,1,5.1,4.3,0.09,-2.1,-1.3,Matches
Aarón Martín,es ESP,DF,Mainz 05,24,1997,25.5,1,18,5,27.8,0.71,0.20,0.06,0.20,21.5,5,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Erhan Mašović,rs SRB,DF,Bochum,22,1998,17.2,0,5,0,0.0,0.29,0.00,0.00,,15.7,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
