player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
Fredrik Jensen,fi FIN,"MF,FW",Augsburg,23,1997,12,2,418,4.6,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,10,10,21,0.00,0.22,0.22,0.00,0.22,0.04,0.13,0.17,0.04,0.17,Matches
Marco John,de GER,DF,Hoffenheim,19,2002,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,18,13,"1,017",11.3,6,1,7,6,0,0,3,0,4.4,4.4,1.6,5.9,28,47,70,0.53,0.09,0.62,0.53,0.62,0.39,0.14,0.52,0.39,0.52,Matches
Gideon Jung,de GER,DF,Greuther Fürth,26,1994,5,1,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Anton Kade,de GER,"FW,MF",Hertha BSC,17,2004,4,0,77,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,5,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches
Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,29,1992,19,14,"1,195",13.3,1,2,3,1,0,0,5,0,2.3,2.3,2.9,5.3,27,56,104,0.08,0.15,0.23,0.08,0.23,0.18,0.22,0.40,0.18,0.40,Matches
Florian Kainz,at AUT,"MF,FW",Köln,28,1992,32,31,"2,320",25.8,4,4,8,4,0,0,3,1,3.5,3.5,5.3,8.9,63,145,175,0.16,0.16,0.31,0.16,0.31,0.14,0.21,0.34,0.14,0.34,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,15,13,"1,221",13.6,6,1,7,5,1,2,2,0,6.6,5.0,2.5,7.5,14,26,78,0.44,0.07,0.52,0.37,0.44,0.49,0.18,0.67,0.37,0.55,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,24,1996,32,23,"2,139",23.8,4,3,7,4,0,0,0,0,4.6,4.6,2.8,7.3,57,128,142,0.17,0.13,0.29,0.17,0.29,0.19,0.12,0.31,0.19,0.31,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,27,25,"1,899",21.1,0,1,1,0,0,0,4,0,0.4,0.4,1.9,2.3,39,147,35,0.00,0.05,0.05,0.00,0.05,0.02,0.09,0.11,0.02,0.11,Matches
Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Atakan Karazor,de GER,MF,Stuttgart,24,1996,24,23,"1,898",21.1,0,1,1,0,0,0,9,1,0.3,0.3,1.2,1.5,11,82,24,0.00,0.05,0.05,0.00,0.05,0.01,0.06,0.07,0.01,0.07,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,22,1998,9,3,277,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,2,21,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Noah Katterbach,de GER,DF,Köln,20,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yannik Keitel,de GER,MF,Freiburg,21,2000,12,5,504,5.6,0,0,0,0,0,0,1,0,1.0,1.0,0.1,1.1,3,17,3,0.00,0.00,0.00,0.00,0.00,0.18,0.02,0.19,0.18,0.19,Matches
Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,12,12,"1,051",11.7,0,1,1,0,0,0,1,1,0.7,0.7,0.5,1.2,9,35,2,0.00,0.09,0.09,0.00,0.09,0.06,0.04,0.10,0.06,0.10,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,12,10,840,9.3,3,0,3,3,0,0,2,0,1.1,1.1,0.6,1.7,11,56,6,0.32,0.00,0.32,0.32,0.32,0.11,0.07,0.18,0.11,0.18,Matches
Rani Khedira,de GER,MF,Union Berlin,27,1994,32,32,"2,757",30.6,0,1,1,0,0,0,6,0,1.0,1.0,0.7,1.7,17,91,42,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.06,0.03,0.06,Matches
Luca Kilian,de GER,FW,Mainz 05,21,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luca Kilian,de GER,DF,Köln,21,1999,30,25,"2,281",25.3,1,0,1,1,0,0,3,0,1.3,1.3,0.1,1.4,10,78,5,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.06,0.05,0.06,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,26,1995,28,28,"2,474",27.5,3,9,12,3,0,0,4,0,2.3,2.3,8.7,11.0,43,292,53,0.11,0.33,0.44,0.11,0.44,0.08,0.32,0.40,0.08,0.40,Matches
Philipp Klement,de GER,MF,Stuttgart,28,1992,6,3,338,3.8,1,0,1,1,0,0,0,0,0.3,0.3,1.0,1.3,8,28,17,0.27,0.00,0.27,0.27,0.27,0.07,0.27,0.34,0.07,0.34,Matches
Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,15,7,603,6.7,0,1,1,0,0,0,2,0,0.8,0.8,0.4,1.2,14,30,25,0.00,0.15,0.15,0.00,0.15,0.12,0.05,0.17,0.12,0.17,Matches
Fabian Klos,de GER,FW,Arminia,33,1987,25,14,"1,420",15.8,3,1,4,1,2,2,2,1,4.6,3.0,1.0,4.0,13,43,74,0.19,0.06,0.25,0.06,0.13,0.29,0.07,0.36,0.19,0.26,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,25,1996,23,17,"1,648",18.3,0,1,1,0,0,0,1,0,0.4,0.4,0.8,1.3,17,70,26,0.00,0.05,0.05,0.00,0.05,0.02,0.05,0.07,0.02,0.07,Matches
Lukas Klünter,de GER,DF,Hertha BSC,25,1996,5,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,3,10,7,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches
Ansgar Knauff,de GER,"FW,MF",Dortmund,19,2002,5,0,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,12,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches
Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,19,2002,12,8,759,8.4,1,1,2,1,0,0,0,0,0.5,0.5,1.1,1.6,39,32,45,0.12,0.12,0.24,0.12,0.24,0.06,0.13,0.19,0.06,0.19,Matches
Robin Knoche,de GER,DF,Union Berlin,29,1992,33,33,"2,970",33.0,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.7,14,102,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Gregor Kobel,ch SUI,GK,Dortmund,23,1997,29,29,"2,565",28.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dominik Kohr,de GER,MF,Mainz 05,27,1994,22,19,"1,614",17.9,0,3,3,0,0,0,10,2,1.3,1.3,1.2,2.6,15,100,30,0.00,0.17,0.17,0.00,0.17,0.07,0.07,0.14,0.07,0.14,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,27,26,"2,183",24.3,2,0,2,2,0,0,10,0,1.5,1.5,0.5,2.0,41,109,36,0.08,0.00,0.08,0.08,0.08,0.07,0.02,0.09,0.07,0.09,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,27,20,"1,793",19.9,0,1,1,0,0,0,3,0,0.1,0.1,1.1,1.3,13,53,20,0.00,0.05,0.05,0.00,0.05,0.01,0.06,0.06,0.01,0.06,Matches
Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,31,28,"2,522",28.0,4,9,13,4,0,0,2,0,2.4,2.4,9.2,11.6,130,101,245,0.14,0.32,0.46,0.14,0.46,0.08,0.33,0.41,0.08,0.41,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,32,30,"2,707",30.1,6,9,15,6,0,0,2,0,12.6,12.6,8.0,20.6,96,134,229,0.20,0.30,0.50,0.20,0.50,0.42,0.27,0.68,0.42,0.68,Matches
Christoph Kramer,de GER,MF,M'Gladbach,30,1991,18,7,748,8.3,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.7,3,46,10,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
Florian Krüger,de GER,"FW,MF",Arminia,22,1999,27,12,"1,129",12.5,1,2,3,1,0,0,0,0,1.2,1.2,1.3,2.4,21,19,72,0.08,0.16,0.24,0.08,0.24,0.10,0.10,0.20,0.10,0.20,Matches
Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,14,14,"1,128",12.5,7,1,8,5,2,2,0,0,6.1,4.6,1.8,6.4,24,49,90,0.56,0.08,0.64,0.40,0.48,0.49,0.15,0.63,0.36,0.51,Matches
Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,16,16,"1,270",14.1,5,4,9,2,3,3,1,0,4.6,2.2,4.1,6.3,18,62,90,0.35,0.28,0.64,0.14,0.43,0.32,0.29,0.62,0.16,0.45,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,29,27,"2,327",25.9,2,0,2,2,0,0,2,0,1.5,1.5,1.0,2.6,20,89,68,0.08,0.00,0.08,0.08,0.08,0.06,0.04,0.10,0.06,0.10,Matches
Fabian Kunze,de GER,MF,Arminia,23,1998,22,13,"1,260",14.0,0,0,0,0,0,0,9,0,0.4,0.4,0.3,0.7,4,58,8,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,29,29,"2,491",27.7,0,0,0,0,0,0,5,3,1.5,1.5,0.9,2.3,17,117,12,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,26,15,"1,240",13.8,4,4,8,4,0,0,2,0,2.4,2.4,2.4,4.7,34,64,53,0.29,0.29,0.58,0.29,0.58,0.17,0.17,0.34,0.17,0.34,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,21,19,"1,471",16.3,1,2,3,1,0,0,2,0,0.7,0.7,2.1,2.8,23,58,76,0.06,0.12,0.18,0.06,0.18,0.05,0.14,0.18,0.05,0.18,Matches
Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13,13,"1,168",13.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.3,6,19,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,15,5,517,5.7,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.2,2,16,27,0.17,0.00,0.17,0.17,0.17,0.19,0.03,0.21,0.19,0.21,Matches
Bryan Lasme,fr FRA,FW,Arminia,22,1998,23,7,877,9.7,2,0,2,2,0,0,2,0,0.8,0.8,0.4,1.2,21,7,67,0.21,0.00,0.21,0.21,0.21,0.08,0.04,0.12,0.08,0.12,Matches
Maxim Leitsch,de GER,DF,Bochum,23,1998,19,17,"1,538",17.1,1,0,1,1,0,0,2,0,1.1,1.1,0.5,1.6,11,43,1,0.06,0.00,0.06,0.06,0.06,0.06,0.03,0.09,0.06,0.09,Matches
Tim Lemperle,de GER,"FW,MF",Köln,19,2002,13,0,149,1.7,2,0,2,2,0,0,0,0,1.4,1.4,0.7,2.2,8,4,19,1.21,0.00,1.21,1.21,1.21,0.87,0.45,1.32,0.87,1.32,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,15,6,664,7.4,0,1,1,0,0,0,6,0,0.1,0.1,1.0,1.1,14,35,36,0.00,0.14,0.14,0.00,0.14,0.02,0.13,0.15,0.02,0.15,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,34,34,"2,946",32.7,35,3,38,30,5,5,2,0,33.2,29.3,4.4,33.7,46,81,268,1.07,0.09,1.16,0.92,1.01,1.01,0.13,1.15,0.90,1.03,Matches
Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,33,22,"1,959",21.8,5,1,6,5,0,0,3,0,4.0,4.0,1.7,5.8,76,34,153,0.23,0.05,0.28,0.23,0.28,0.18,0.08,0.26,0.18,0.26,Matches
Philipp Lienhart,at AUT,DF,Freiburg,25,1996,32,32,"2,870",31.9,5,0,5,5,0,0,2,0,3.3,3.3,0.7,3.9,16,101,6,0.16,0.00,0.16,0.16,0.16,0.10,0.02,0.12,0.10,0.12,Matches
Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12,12,"1,080",12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,21,2000,29,26,"1,976",22.0,5,4,9,5,0,0,0,0,8.0,8.0,5.5,13.5,80,43,154,0.23,0.18,0.41,0.23,0.41,0.37,0.25,0.62,0.37,0.62,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,23,1997,30,22,"1,969",21.9,3,1,4,3,0,0,4,0,1.8,1.8,2.7,4.5,60,97,136,0.14,0.05,0.18,0.14,0.18,0.08,0.13,0.21,0.08,0.21,Matches
Jürgen Locadia,nl NED,"FW,MF",Bochum,27,1993,11,4,444,4.9,2,1,3,1,1,1,0,0,1.7,0.9,0.8,1.7,6,16,25,0.41,0.20,0.61,0.20,0.41,0.35,0.16,0.51,0.19,0.35,Matches
Anthony Losilla,fr FRA,MF,Bochum,35,1986,33,33,"2,935",32.6,2,0,2,2,0,0,5,0,2.2,2.2,0.7,2.9,14,96,25,0.06,0.00,0.06,0.06,0.06,0.07,0.02,0.09,0.07,0.09,Matches
Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,10,9,885,9.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Eduard Löwen,de GER,MF,Bochum,24,1997,26,15,"1,416",15.7,2,2,4,1,1,1,0,0,2.9,2.1,4.1,6.2,20,67,64,0.13,0.13,0.25,0.06,0.19,0.20,0.27,0.47,0.14,0.42,Matches
Anderson Lucoqui,ao ANG,DF,Mainz 05,24,1997,13,9,743,8.3,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,9,15,25,0.12,0.00,0.12,0.12,0.12,0.09,0.03,0.12,0.09,0.12,Matches
Dodi Lukebakio,be BEL,FW,Hertha BSC,23,1997,3,2,176,2.0,1,0,1,0,1,1,0,0,1.2,0.4,0.0,0.4,5,2,7,0.51,0.00,0.51,0.00,0.00,0.59,0.00,0.59,0.19,0.19,Matches
Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,23,1997,19,7,882,9.8,1,2,3,1,0,0,2,0,2.6,2.6,2.4,5.1,38,23,80,0.10,0.20,0.31,0.10,0.31,0.27,0.25,0.52,0.27,0.52,Matches
Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Andreas Luthe,de GER,GK,Union Berlin,34,1987,27,27,"2,430",27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Matej Maglica,hr CRO,MF,Stuttgart,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Arne Maier,de GER,MF,Augsburg,22,1999,29,21,"1,864",20.7,1,6,7,1,0,0,0,0,1.5,1.5,3.5,5.0,26,83,51,0.05,0.29,0.34,0.05,0.34,0.07,0.17,0.24,0.07,0.24,Matches
Donyell Malen,nl NED,FW,Dortmund,22,1999,27,20,"1,684",18.7,5,3,8,5,0,0,2,0,4.6,4.6,4.1,8.6,61,39,144,0.27,0.16,0.43,0.27,0.43,0.24,0.22,0.46,0.24,0.46,Matches
Lennard Maloney,us USA,DF,Dortmund,21,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.40,Matches
Orel Mangala,be BEL,MF,Stuttgart,23,1998,28,22,"1,853",20.6,1,3,4,1,0,0,4,0,2.1,2.1,2.4,4.5,34,71,56,0.05,0.15,0.19,0.05,0.19,0.10,0.11,0.22,0.10,0.22,Matches
Myziane Maolida,km COM,"FW,MF",Hertha BSC,22,1999,14,9,776,8.6,1,1,2,1,0,0,0,0,1.4,1.4,0.2,1.6,26,20,53,0.12,0.12,0.23,0.12,0.23,0.16,0.03,0.18,0.16,0.18,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,22,1999,2,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,1,2,0,0.00,0.00,0.00,0.00,0.00,0.22,0.67,0.89,0.22,0.89,Matches
Omar Marmoush,eg EGY,FW,Stuttgart,22,1999,21,19,"1,571",17.5,3,5,8,3,0,1,3,0,5.1,4.3,2.0,6.3,38,33,119,0.17,0.29,0.46,0.17,0.46,0.29,0.11,0.41,0.25,0.36,Matches
Aarón Martín,es ESP,DF,Mainz 05,24,1997,28,25,"2,292",25.5,1,1,2,1,0,0,7,0,1.0,1.0,5.0,5.9,32,69,87,0.04,0.04,0.08,0.04,0.08,0.04,0.19,0.23,0.04,0.23,Matches
Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Erhan Mašović,rs SRB,DF,Bochum,22,1998,20,17,"1,552",17.2,0,0,0,0,0,0,7,0,0.2,0.2,0.0,0.2,0,28,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,19,11,877,9.7,2,0,2,2,0,0,0,0,2.2,2.2,1.3,3.5,25,11,75,0.21,0.00,0.21,0.21,0.21,0.23,0.13,0.36,0.23,0.36,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,31,31,"2,705",30.1,4,0,4,4,0,0,3,0,2.7,2.7,0.4,3.1,33,124,18,0.13,0.00,0.13,0.13,0.13,0.09,0.01,0.10,0.09,0.10,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,20,1,377,4.2,4,2,6,4,0,0,0,0,2.3,2.3,1.0,3.3,7,15,36,0.95,0.48,1.43,0.95,1.43,0.55,0.24,0.79,0.55,0.79,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,24,14,"1,391",15.5,0,0,0,0,0,0,4,0,0.3,0.3,1.3,1.7,49,69,76,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Matches
Nathan de Medina,be BEL,DF,Arminia,23,1997,19,7,775,8.6,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,11,7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jorge Meré,es ESP,DF,Köln,24,1997,8,5,490,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,24,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Meunier,be BEL,DF,Dortmund,29,1991,17,17,"1,402",15.6,2,4,6,2,0,0,4,0,1.0,1.0,3.1,4.1,56,83,88,0.13,0.26,0.39,0.13,0.39,0.07,0.20,0.26,0.07,0.26,Matches
Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,26,25,"2,280",25.3,1,0,1,1,0,0,0,0,1.2,1.2,0.8,1.9,33,87,49,0.04,0.00,0.04,0.04,0.04,0.05,0.03,0.08,0.05,0.08,Matches
Sven Michel,de GER,FW,Union Berlin,31,1990,13,2,338,3.8,3,1,4,3,0,0,2,0,1.5,1.5,0.9,2.3,9,7,45,0.80,0.27,1.07,0.80,1.07,0.39,0.23,0.62,0.39,0.62,Matches
Enzo Millot,fr FRA,MF,Stuttgart,19,2002,6,0,53,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,2,0.00,1.70,1.70,0.00,1.70,0.00,0.25,0.25,0.00,0.25,Matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,24,16,"1,493",16.6,0,5,5,0,0,0,3,0,0.3,0.3,2.9,3.2,45,65,79,0.00,0.30,0.30,0.00,0.30,0.02,0.18,0.19,0.02,0.19,Matches
Anthony Modeste,fr FRA,FW,Köln,33,1988,32,31,"2,606",29.0,20,4,24,19,1,1,4,0,18.0,17.2,2.9,20.2,11,29,143,0.69,0.14,0.83,0.66,0.79,0.62,0.10,0.72,0.60,0.70,Matches
Kevin Möhwald,de GER,MF,Union Berlin,28,1993,16,3,354,3.9,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.1,5,25,13,0.00,0.00,0.00,0.00,0.00,0.15,0.14,0.29,0.15,0.29,Matches
Clinton Mola,eng ENG,DF,Stuttgart,20,2001,3,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jan Morávek,cz CZE,MF,Augsburg,31,1989,17,5,471,5.2,0,0,0,0,0,0,1,0,1.0,1.0,0.4,1.4,2,14,9,0.00,0.00,0.00,0.00,0.00,0.19,0.08,0.27,0.19,0.27,Matches
Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,16,1,223,2.5,2,0,2,2,0,0,1,0,1.5,1.5,0.1,1.7,2,4,14,0.81,0.00,0.81,0.81,0.81,0.61,0.06,0.67,0.61,0.67,Matches
Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,28,21,"1,842",20.5,1,3,4,1,0,0,3,0,1.9,1.9,3.5,5.4,26,76,100,0.05,0.15,0.20,0.05,0.20,0.09,0.17,0.27,0.09,0.27,Matches
Florian Müller,de GER,GK,Stuttgart,23,1997,30,30,"2,700",30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Thomas Müller,de GER,MF,Bayern Munich,31,1989,32,32,"2,558",28.4,8,18,26,8,0,0,0,0,10.5,10.5,12.7,23.2,46,155,301,0.28,0.63,0.91,0.28,0.91,0.37,0.45,0.81,0.37,0.81,Matches
Torben Müsel,de GER,MF,M'Gladbach,22,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,30,12,"1,465",16.3,5,5,10,5,0,0,2,0,4.1,4.1,4.9,9.0,55,95,137,0.31,0.31,0.61,0.31,0.61,0.25,0.30,0.55,0.25,0.55,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,21,1999,32,32,"2,857",31.7,4,4,8,4,0,0,3,0,2.6,2.6,1.5,4.1,37,114,11,0.13,0.13,0.25,0.13,0.25,0.08,0.05,0.13,0.08,0.13,Matches
Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,8,4,404,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,3,16,23,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,10,2,228,2.5,0,1,1,0,0,0,3,0,0.5,0.5,0.3,0.8,2,5,14,0.00,0.39,0.39,0.00,0.39,0.19,0.14,0.33,0.19,0.33,Matches
David Nemeth,at AUT,DF,Mainz 05,20,2001,6,2,311,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,24,17,"1,396",15.5,0,4,4,0,0,0,1,0,2.1,2.1,1.2,3.3,13,24,67,0.00,0.26,0.26,0.00,0.26,0.14,0.08,0.22,0.14,0.22,Matches
Manuel Neuer,de GER,GK,Bayern Munich,35,1986,28,28,"2,510",27.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,29,24,"2,121",23.6,4,4,8,4,0,0,2,0,4.9,4.9,2.2,7.1,48,133,58,0.17,0.17,0.34,0.17,0.34,0.22,0.10,0.31,0.22,0.31,Matches
Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,6,4,341,3.8,2,1,3,2,0,0,0,0,1.8,1.8,0.2,1.9,4,2,11,0.53,0.26,0.79,0.53,0.79,0.47,0.04,0.51,0.47,0.51,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,25,1996,30,29,"2,567",28.5,4,0,4,2,2,2,1,0,3.9,2.3,0.5,2.9,27,112,14,0.14,0.00,0.14,0.07,0.07,0.14,0.02,0.16,0.08,0.10,Matches
Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,17,6,582,6.5,1,1,2,1,0,0,4,0,0.4,0.4,1.5,1.9,6,41,3,0.15,0.15,0.31,0.15,0.31,0.06,0.23,0.29,0.06,0.29,Matches
Florian Niederlechner,de GER,FW,Augsburg,30,1990,26,13,"1,165",12.9,5,3,8,5,0,0,1,0,5.0,5.0,0.7,5.7,15,19,49,0.39,0.23,0.62,0.39,0.62,0.39,0.06,0.45,0.39,0.45,Matches
Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,26,14,"1,367",15.2,2,0,2,2,0,0,2,0,2.0,2.0,0.1,2.1,21,43,76,0.13,0.00,0.13,0.13,0.13,0.13,0.01,0.14,0.13,0.14,Matches
