player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Hamza Mendyl,ma MAR,DF,Schalke 04,20,1997,6.0,0,3,2,66.7,0.50,0.33,0.00,0.00,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Virgil Misidjan,nl NED,"MF,FW",Nürnberg,25,1993,17.1,1,23,8,34.8,1.34,0.47,0.04,0.13,19.5,0,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,21,1997,20.0,1,23,6,26.1,1.15,0.30,0.04,0.17,18.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,25,1993,9.7,3,20,10,50.0,2.06,1.03,0.15,0.30,23.0,1,0,0,1.0,1.0,0.05,+2.0,+2.0,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,32,1985,29.3,0,8,1,12.5,0.27,0.03,0.00,0.00,15.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Alfredo Morales,us USA,MF,Düsseldorf,28,1990,17.0,1,19,9,47.4,1.12,0.53,0.05,0.11,18.1,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Jan Morávek,cz CZE,MF,Augsburg,28,1989,8.4,0,3,2,66.7,0.36,0.24,0.00,0.00,9.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Lukas Mühl,de GER,DF,Nürnberg,21,1997,31.0,1,12,2,16.7,0.39,0.06,0.08,0.50,13.5,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,20,1997,13.6,1,8,3,37.5,0.59,0.22,0.13,0.33,21.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Florian Müller,de GER,GK,Mainz 05,20,1997,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolai Müller,de GER,"MF,FW",Hannover 96,30,1987,10.0,3,20,7,35.0,2.00,0.70,0.15,0.43,16.4,0,0,0,2.4,2.4,0.12,+0.6,+0.6,Matches
Nicolai Müller,de GER,"FW,MF",Eint Frankfurt,30,1987,2.4,2,3,2,66.7,1.24,0.83,0.67,1.00,15.7,0,0,0,0.7,0.7,0.22,+1.3,+1.3,Matches
Thomas Müller,de GER,"MF,FW",Bayern Munich,28,1989,26.4,6,63,27,42.9,2.38,1.02,0.10,0.22,13.2,0,0,0,9.3,9.3,0.15,-3.3,-3.3,Matches
Florent Muslija,xk KVX,"MF,FW",Hannover 96,20,1998,7.5,2,20,11,55.0,2.65,1.46,0.10,0.18,24.9,5,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
Yvon Mvogo,ch SUI,GK,RB Leipzig,24,1994,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,24,1994,3.0,0,1,0,0.0,0.33,0.00,0.00,,33.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,18,1999,25.6,1,13,2,15.4,0.51,0.08,0.08,0.50,11.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
Naldo,br BRA,DF,Schalke 04,35,1982,7.0,0,9,1,11.1,1.29,0.14,0.00,0.00,15.7,3,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,25,1993,27.2,1,21,5,23.8,0.77,0.18,0.05,0.20,13.3,4,0,0,2.0,2.0,0.10,-1.0,-1.0,Matches
Reiss Nelson,eng ENG,"MF,FW",Hoffenheim,18,1999,7.1,7,21,11,52.4,2.94,1.54,0.33,0.64,14.3,0,0,0,3.3,3.3,0.16,+3.7,+3.7,Matches
Manuel Neuer,de GER,GK,Bayern Munich,32,1986,25.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,21,1997,22.9,3,51,11,21.6,2.23,0.48,0.06,0.27,19.6,0,0,0,5.7,5.7,0.11,-2.7,-2.7,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,22,1996,31.0,1,10,3,30.0,0.32,0.10,0.10,0.33,9.7,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches
Florian Niederlechner,de GER,"FW,MF",Freiburg,27,1990,10.8,4,31,18,58.1,2.88,1.67,0.13,0.22,16.9,0,0,0,4.6,4.6,0.15,-0.6,-0.6,Matches
Håvard Nordtveit,no NOR,"MF,DF",Hoffenheim,28,1990,5.2,0,4,0,0.0,0.77,0.00,0.00,,15.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Alexander Nübel,de GER,GK,Schalke 04,21,1996,17.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,23,1995,10.0,0,2,0,0.0,0.20,0.00,0.00,,14.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Hans Nunoo Sarpei,gh GHA,"FW,MF",Stuttgart,19,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,29,1989,20.8,1,13,1,7.7,0.62,0.05,0.08,1.00,28.3,1,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
Chima Okoroji,ng NGA,"DF,MF",Freiburg,21,1997,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,26,1992,12.9,7,39,17,43.6,3.02,1.32,0.18,0.41,12.9,0,0,0,5.6,5.6,0.14,+1.4,+1.4,Matches
Willi Orban,hu HUN,DF,RB Leipzig,25,1992,22.8,4,27,9,33.3,1.19,0.40,0.15,0.44,9.5,0,0,0,4.5,4.5,0.17,-0.5,-0.5,Matches
Yuya Osako,jp JPN,"FW,MF",Werder Bremen,28,1990,15.0,3,27,6,22.2,1.81,0.40,0.11,0.50,13.8,0,0,0,3.4,3.4,0.13,-0.4,-0.4,Matches
Matthias Ostrzolek,de GER,DF,Hannover 96,28,1990,16.3,0,6,2,33.3,0.37,0.12,0.00,0.00,23.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
David Otto,de GER,"MF,FW",Hoffenheim,19,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Reece Oxford,eng ENG,DF,Augsburg,19,1998,5.6,0,4,0,0.0,0.71,0.00,0.00,,9.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Berkay Özcan,tr TUR,"MF,DF",Stuttgart,20,1998,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ramazan Özcan,at AUT,GK,Leverkusen,34,1984,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Levin Öztunalı,de GER,"MF,FW",Mainz 05,22,1996,10.2,0,16,7,43.8,1.56,0.68,0.00,0.00,26.2,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Gonçalo Paciência,pt POR,FW,Eint Frankfurt,23,1994,4.3,3,19,7,36.8,4.38,1.62,0.16,0.43,15.0,0,0,0,2.5,2.5,0.13,+0.5,+0.5,Matches
Federico Palacios Martínez,de GER,"MF,FW",Nürnberg,23,1995,10.5,2,7,2,28.6,0.67,0.19,0.29,1.00,18.9,0,0,0,1.3,1.3,0.19,+0.7,+0.7,Matches
Paulinho,br BRA,"FW,MF",Leverkusen,18,2000,2.0,0,6,0,0.0,3.00,0.00,0.00,,21.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Benjamin Pavard,fr FRA,DF,Stuttgart,22,1996,29.0,0,12,4,33.3,0.41,0.14,0.00,0.00,14.2,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,26,1992,33.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,31,1986,2.4,0,1,0,0.0,0.41,0.00,0.00,,22.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Matheus Pereira,pt POR,"MF,FW",Nürnberg,22,1996,13.7,3,29,10,34.5,2.12,0.73,0.10,0.30,22.9,2,0,0,2.3,2.3,0.08,+0.7,+0.7,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,30,1987,8.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nils Petersen,de GER,FW,Freiburg,29,1988,21.4,10,47,21,44.7,2.19,0.98,0.19,0.43,14.6,0,1,2,7.2,5.6,0.12,+2.8,+3.4,Matches
Ondřej Petrák,cz CZE,MF,Nürnberg,26,1992,18.0,0,14,4,28.6,0.78,0.22,0.00,0.00,23.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Maximilian Philipp,de GER,"FW,MF",Dortmund,24,1994,8.4,1,13,3,23.1,1.54,0.36,0.08,0.33,17.3,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,33,1985,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,18.6,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
Claudio Pizarro,pe PER,FW,Werder Bremen,39,1978,7.7,5,26,9,34.6,3.38,1.17,0.19,0.56,13.4,1,0,0,3.1,3.1,0.12,+1.9,+1.9,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,26,1992,21.4,1,11,2,18.2,0.51,0.09,0.09,0.50,26.7,5,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,25,1993,27.8,12,83,41,49.4,2.98,1.47,0.14,0.29,15.3,0,0,0,10.4,10.3,0.12,+1.6,+1.7,Matches
Luca Plogmann,de GER,GK,Werder Bremen,18,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,21,1997,15.6,0,5,2,40.0,0.32,0.13,0.00,0.00,13.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,24,1994,27.2,15,65,27,41.5,2.39,0.99,0.23,0.56,12.6,0,0,0,12.0,11.7,0.18,+3.0,+3.3,Matches
Edgar Prib,de GER,MF,Hannover 96,28,1989,2.2,0,6,1,16.7,2.67,0.45,0.00,0.00,24.6,1,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
Christian Pulisic,us USA,FW,Dortmund,19,1998,10.4,4,27,10,37.0,2.61,0.97,0.15,0.40,13.8,0,0,0,4.8,4.8,0.18,-0.8,-0.8,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,24,1993,24.4,7,50,17,34.0,2.05,0.70,0.14,0.41,14.6,0,0,0,8.5,8.5,0.17,-1.5,-1.5,Matches
Raffael,br BRA,FW,M'Gladbach,33,1985,6.0,2,11,3,27.3,1.82,0.50,0.18,0.67,13.6,1,0,0,2.1,2.1,0.19,-0.1,-0.1,Matches
Rafinha,br BRA,DF,Bayern Munich,32,1985,10.0,1,4,1,25.0,0.40,0.10,0.25,1.00,21.9,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
Baba Rahman,gh GHA,DF,Schalke 04,24,1994,1.8,0,2,0,0.0,1.11,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Benito Raman,be BEL,"MF,FW",Düsseldorf,23,1994,18.7,10,55,26,47.3,2.94,1.39,0.18,0.38,16.9,0,0,0,7.4,7.4,0.14,+2.6,+2.6,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,22,1996,17.2,9,58,24,41.4,3.37,1.39,0.14,0.33,21.0,5,1,1,7.0,6.2,0.11,+2.0,+1.8,Matches
Yoric Ravet,fr FRA,"FW,MF",Freiburg,28,1989,0.8,0,1,0,0.0,1.20,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,24,1993,22.0,9,61,28,45.9,2.78,1.27,0.15,0.32,16.7,2,0,0,9.2,9.2,0.16,-0.2,-0.2,Matches
Karim Rekik,nl NED,DF,Hertha BSC,23,1994,23.0,0,7,2,28.6,0.30,0.09,0.00,0.00,14.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Michael Rensing,de GER,GK,Düsseldorf,34,1984,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,29,1989,25.7,17,66,30,45.5,2.56,1.17,0.21,0.47,15.8,7,3,3,15.7,13.4,0.20,+1.3,+0.6,Matches
Elvis Rexhbeçaj,de GER,MF,Wolfsburg,20,1997,12.7,2,10,4,40.0,0.79,0.31,0.20,0.50,23.1,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches
Simon Rhein,de GER,MF,Nürnberg,20,1998,5.5,0,1,0,0.0,0.18,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,35,1983,13.0,6,26,11,42.3,1.99,0.84,0.23,0.55,14.3,0,0,0,3.9,3.9,0.15,+2.1,+2.1,Matches
Marco Richter,de GER,"MF,FW",Augsburg,20,1997,15.8,4,55,23,41.8,3.47,1.45,0.07,0.17,20.5,0,0,0,3.5,3.5,0.06,+0.5,+0.5,Matches
Sascha Riether,de GER,FW,Schalke 04,35,1983,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arjen Robben,nl NED,"FW,MF",Bayern Munich,34,1984,6.3,4,22,12,54.5,3.49,1.90,0.18,0.33,14.7,1,0,0,3.4,3.4,0.16,+0.6,+0.6,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,27,1990,10.3,0,4,2,50.0,0.39,0.20,0.00,0.00,20.2,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
James Rodríguez,co COL,MF,Bayern Munich,27,1991,12.6,7,36,19,52.8,2.85,1.50,0.19,0.37,17.3,5,0,0,5.1,5.1,0.14,+1.9,+1.9,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,25,1993,27.3,3,20,10,50.0,0.73,0.37,0.15,0.30,20.8,0,0,0,1.7,1.7,0.09,+1.3,+1.3,Matches
Sebastian Rudy,de GER,MF,Schalke 04,28,1990,15.1,0,5,1,20.0,0.33,0.07,0.00,0.00,17.5,0,0,0,0.3,0.2,0.04,-0.3,-0.2,Matches
Lukas Rupp,de GER,"MF,DF",Hoffenheim,27,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Russ,de GER,DF,Eint Frankfurt,32,1985,4.2,0,1,0,0.0,0.24,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Frederik Rønnow,dk DEN,GK,Eint Frankfurt,25,1992,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,24,1994,26.1,4,63,16,25.4,2.41,0.61,0.06,0.25,19.8,9,0,0,5.1,5.1,0.08,-1.1,-1.1,Matches
Nuri Şahin,tr TUR,MF,Werder Bremen,29,1988,16.4,1,12,3,25.0,0.73,0.18,0.08,0.33,22.2,2,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,24,1993,5.1,0,3,1,33.3,0.59,0.20,0.00,0.00,30.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Roland Sallai,hu HUN,MF,Freiburg,21,1997,5.9,2,14,5,35.7,2.39,0.85,0.14,0.40,19.7,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Matches
Edgar Salli,cm CMR,"FW,MF",Nürnberg,25,1992,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,17.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Renato Sanches,pt POR,MF,Bayern Munich,20,1997,6.4,1,17,4,23.5,2.65,0.62,0.06,0.25,20.5,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,18,2000,27.3,12,40,21,52.5,1.46,0.77,0.30,0.57,14.6,0,0,0,7.0,7.0,0.18,+5.0,+5.0,Matches
Salif Sané,sn SEN,DF,Schalke 04,27,1990,29.0,2,19,3,15.8,0.65,0.10,0.11,0.67,15.5,0,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
Marcelo Saracchi,uy URU,DF,RB Leipzig,20,1998,7.3,0,1,0,0.0,0.14,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Josh Sargent,us USA,FW,Werder Bremen,18,2000,2.4,2,4,2,50.0,1.70,0.85,0.50,1.00,6.5,0,0,0,1.5,1.5,0.37,+0.5,+0.5,Matches
Julian Schieber,de GER,FW,Augsburg,29,1989,2.9,1,4,1,25.0,1.40,0.35,0.25,1.00,14.9,1,0,0,0.7,0.7,0.17,+0.3,+0.3,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,21,1997,8.6,0,2,1,50.0,0.23,0.12,0.00,0.00,8.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Nico Schlotterbeck,de GER,DF,Freiburg,18,1999,2.5,0,1,0,0.0,0.40,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Marcel Schmelzer,de GER,DF,Dortmund,30,1988,6.3,0,4,0,0.0,0.64,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Jonathan Schmid,fr FRA,DF,Augsburg,28,1990,28.0,3,17,9,52.9,0.61,0.32,0.18,0.33,27.6,8,0,0,0.8,0.8,0.05,+2.2,+2.2,Matches
Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,24,1994,11.2,1,18,3,16.7,1.61,0.27,0.06,0.33,20.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
Nico Schulz,de GER,DF,Hoffenheim,25,1993,28.2,1,30,8,26.7,1.06,0.28,0.03,0.13,18.4,0,0,0,2.3,2.3,0.08,-1.3,-1.3,Matches
Pirmin Schwegler,ch SUI,MF,Hannover 96,31,1987,23.1,0,12,1,8.3,0.52,0.04,0.00,0.00,27.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Alexander Schwolow,de GER,GK,Freiburg,26,1992,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Davie Selke,de GER,FW,Hertha BSC,23,1995,19.3,3,44,19,43.2,2.28,0.98,0.07,0.16,13.7,0,0,0,5.2,5.2,0.12,-2.2,-2.2,Matches
Suat Serdar,de GER,MF,Schalke 04,21,1997,19.2,2,30,9,30.0,1.56,0.47,0.07,0.22,18.8,0,0,0,3.0,3.0,0.10,-1.0,-1.0,Matches
Meritan Shabani,al ALB,MF,Bayern Munich,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Steven Skrzybski,de GER,"FW,MF",Schalke 04,25,1992,7.4,3,17,7,41.2,2.30,0.95,0.18,0.43,14.1,0,0,0,2.6,2.6,0.15,+0.4,+0.4,Matches
Emile Smith Rowe,eng ENG,MF,RB Leipzig,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcel Sobottka,de GER,MF,Düsseldorf,24,1994,10.5,0,6,2,33.3,0.57,0.19,0.00,0.00,14.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,29,1988,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Oliver Sorg,de GER,DF,Hannover 96,28,1990,17.6,0,4,2,50.0,0.23,0.11,0.00,0.00,30.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Borna Sosa,hr CRO,"DF,MF",Stuttgart,20,1998,6.8,0,5,3,60.0,0.73,0.44,0.00,0.00,20.3,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Sebastian Soto,us USA,"MF,FW",Hannover 96,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kostas Stafylidis,gr GRE,DF,Augsburg,24,1993,10.2,0,10,1,10.0,0.98,0.10,0.00,0.00,35.2,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,27,1990,19.6,0,3,1,33.3,0.15,0.05,0.00,0.00,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jozo Stanić,hr CRO,MF,Augsburg,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Niklas Stark,de GER,DF,Hertha BSC,23,1995,20.8,1,11,4,36.4,0.53,0.19,0.09,0.25,11.2,0,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,26,1991,16.7,5,27,8,29.6,1.62,0.48,0.19,0.63,16.5,0,0,0,3.1,3.1,0.11,+1.9,+1.9,Matches
Marc Stendera,de GER,MF,Eint Frankfurt,22,1995,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pascal Stenzel,de GER,"DF,MF",Freiburg,22,1996,16.1,0,25,9,36.0,1.55,0.56,0.00,0.00,25.3,0,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,29,1988,16.8,3,34,12,35.3,2.03,0.72,0.09,0.25,18.8,1,0,0,2.3,2.3,0.07,+0.7,+0.7,Matches
Kevin Stöger,at AUT,MF,Düsseldorf,24,1993,23.5,1,33,10,30.3,1.40,0.42,0.03,0.10,25.2,5,0,0,2.4,2.4,0.07,-1.4,-1.4,Matches
Tobias Strobl,de GER,"MF,DF",M'Gladbach,28,1990,25.5,0,8,2,25.0,0.31,0.08,0.00,0.00,16.2,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
Niklas Süle,de GER,DF,Bayern Munich,22,1995,29.5,2,20,6,30.0,0.68,0.20,0.10,0.33,17.9,0,0,0,1.5,1.5,0.07,+0.5,+0.5,Matches
Markus Suttner,at AUT,"DF,MF",Düsseldorf,31,1987,5.4,1,4,1,25.0,0.74,0.18,0.25,1.00,23.2,2,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
Ádám Szalai,hu HUN,FW,Hoffenheim,30,1987,18.1,6,66,20,30.3,3.65,1.11,0.09,0.30,12.7,0,0,0,9.6,9.6,0.15,-3.6,-3.6,Matches
Jonathan Tah,de GER,DF,Leverkusen,22,1996,32.6,3,12,4,33.3,0.37,0.12,0.25,0.75,10.6,0,0,0,1.1,1.1,0.10,+1.9,+1.9,Matches
Taleb Tawatha,il ISR,"FW,DF",Eint Frankfurt,26,1992,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Georg Teigl,at AUT,"MF,FW",Augsburg,27,1991,3.3,0,1,1,100.0,0.30,0.30,0.00,0.00,18.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Marco Terrazzino,de GER,"MF,FW",Freiburg,27,1991,5.7,1,12,5,41.7,2.09,0.87,0.08,0.20,22.4,2,0,0,0.8,0.8,0.07,+0.2,+0.2,Matches
Cedric Teuchert,de GER,"FW,MF",Schalke 04,21,1997,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,7.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Erik Thommy,de GER,"MF,FW",Stuttgart,23,1994,8.8,1,25,4,16.0,2.83,0.45,0.04,0.25,24.8,5,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Timothy Tillman,de GER,"FW,MF",Nürnberg,19,1999,2.3,0,3,0,0.0,1.31,0.00,0.00,,17.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
George Timotheou,au AUS,DF,Schalke 04,21,1997,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,25,1993,9.8,1,10,2,20.0,1.02,0.20,0.10,0.50,8.7,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,23,1994,0.6,1,1,1,100.0,1.73,1.73,1.00,1.00,10.8,0,0,0,0.1,0.1,0.10,+0.9,+0.9,Matches
Ömer Toprak,tr TUR,DF,Dortmund,29,1989,2.6,0,1,0,0.0,0.38,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Lucas Torró,es ESP,MF,Eint Frankfurt,24,1994,6.2,0,5,1,20.0,0.80,0.16,0.00,0.00,16.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,20,1997,12.9,2,7,2,28.6,0.54,0.16,0.29,1.00,10.9,0,0,0,1.1,1.1,0.16,+0.9,+0.9,Matches
Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,22,1996,5.8,0,2,0,0.0,0.35,0.00,0.00,,13.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,30,1988,6.1,0,15,5,33.3,2.45,0.82,0.00,0.00,18.8,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,28,1990,32.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Philipp Tschauner,de GER,GK,Hannover 96,32,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Anthony Ujah,ng NGA,FW,Mainz 05,27,1990,8.2,4,27,12,44.4,3.31,1.47,0.15,0.33,12.6,0,0,0,4.2,4.2,0.17,-0.2,-0.2,Matches
Sven Ulreich,de GER,GK,Bayern Munich,29,1988,8.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,19,1998,14.4,0,10,1,10.0,0.70,0.07,0.00,0.00,13.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
Takashi Usami,jp JPN,"MF,FW",Düsseldorf,26,1992,9.8,1,27,7,25.9,2.76,0.72,0.04,0.14,21.0,0,0,0,2.1,2.1,0.08,-1.1,-1.1,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,26,1991,15.6,2,39,15,38.5,2.49,0.96,0.05,0.13,15.7,0,0,0,4.7,4.7,0.12,-2.7,-2.7,Matches
