player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Patrick Osterhage,de GER,MF,Bochum,23-244,2000,0.6,17,25,68.0,235,84,11,13,84.6,5,6,83.3,1,3,33.3,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Salih Özcan,tr TUR,MF,Dortmund,25-265,1998,2.1,126,140,90.0,2177,441,51,54,94.4,58,62,93.5,9,14,64.3,0,0.7,0.4,-0.7,4,8,2,0,10,Matches
Willian Pacho,ec ECU,DF,Eint Frankfurt,21-352,2001,6.0,358,428,83.6,6752,2432,112,131,85.5,224,243,92.2,21,44,47.7,0,0.0,0.1,0.0,0,23,1,1,29,Matches
Gonçalo Paciência,pt POR,FW,Bochum,29-063,1994,0.6,8,16,50.0,112,59,5,5,100.0,0,3,0.0,1,2,50.0,0,0.1,0.1,-0.1,1,1,1,0,3,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,24-363,1998,4.8,422,464,90.9,5780,1684,277,297,93.3,118,127,92.9,13,16,81.3,2,1.2,1.1,+0.8,8,37,6,1,36,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,27-088,1996,0.2,4,7,57.1,45,23,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matondo-Merveille Papela,de GER,"DF,MF",Mainz 05,22-258,2001,0.2,9,11,81.8,154,85,6,6,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Leart Paqarada,xk KVX,DF,Köln,28-360,1994,5.8,234,348,67.2,3590,1818,129,147,87.8,82,104,78.8,15,70,21.4,0,0.4,0.8,-0.4,8,18,9,3,26,Matches
Kevin Paredes,us USA,FW,Wolfsburg,20-149,2003,0.4,15,19,78.9,200,59,10,11,90.9,5,6,83.3,0,2,0.0,0,0.2,0.1,-0.2,2,2,0,0,1,Matches
Felix Passlack,de GER,DF,Bochum,25-127,1998,4.8,136,197,69.0,2341,670,57,71,80.3,64,80,80.0,9,25,36.0,0,0.4,0.5,-0.4,8,12,5,4,16,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,31-172,1992,6.0,166,214,77.6,4346,2879,36,36,100.0,85,85,100.0,45,93,48.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,27-032,1996,3.9,111,148,75.0,1949,833,50,57,87.7,46,59,78.0,13,22,59.1,0,0.0,0.5,0.0,2,5,4,1,11,Matches
Jordan Pefok,us USA,FW,M'Gladbach,27-160,1996,2.8,54,63,85.7,671,148,33,37,89.2,15,18,83.3,1,1,100.0,1,0.3,0.3,+0.7,4,3,0,0,7,Matches
Jordan Pefok,us USA,FW,Union Berlin,27-160,1996,0.3,2,5,40.0,14,0,2,3,66.7,0,0,,0,0,,0,0.1,0.0,-0.1,2,0,0,0,0,Matches
Jens Petter Hauge,no NOR,"MF,DF",Eint Frankfurt,23-356,1999,0.6,26,29,89.7,431,81,10,10,100.0,16,17,94.1,0,0,,0,0.0,0.2,0.0,1,1,1,0,2,Matches
Luca Pfeiffer,de GER,FW,Darmstadt 98,27-044,1996,4.2,70,89,78.7,1108,303,43,50,86.0,20,27,74.1,6,7,85.7,0,0.1,0.1,-0.1,2,6,1,0,8,Matches
Patric Pfeiffer,de GER,DF,Augsburg,24-044,1999,2.8,95,135,70.4,1964,680,33,37,89.2,49,64,76.6,13,28,46.4,1,0.6,0.5,+0.4,1,9,2,1,9,Matches
Maximilian Philipp,de GER,"MF,FW",Freiburg,29-216,1994,1.2,33,43,76.7,430,55,18,19,94.7,8,12,66.7,2,3,66.7,0,0.0,0.1,0.0,1,2,1,0,3,Matches
Florian Pick,de GER,"MF,FW",Heidenheim,28-025,1995,1.3,54,71,76.1,996,306,19,23,82.6,22,25,88.0,10,18,55.6,0,0.2,0.3,-0.2,2,3,1,0,4,Matches
Amos Pieper,de GER,DF,Werder Bremen,25-259,1998,6.0,219,294,74.5,4363,1814,76,97,78.4,108,124,87.1,32,62,51.6,0,0.8,0.4,-0.8,2,23,2,0,23,Matches
Marvin Pieringer,de GER,"MF,FW",Heidenheim,23-364,1999,3.8,57,79,72.2,777,229,32,44,72.7,19,24,79.2,1,4,25.0,0,0.1,0.1,-0.1,2,6,1,0,7,Matches
Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,30-207,1993,4.3,107,155,69.0,1924,716,55,70,78.6,33,49,67.3,14,21,66.7,1,1.2,1.0,-0.2,14,9,5,1,22,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,29-110,1994,4.0,64,86,74.4,711,95,47,55,85.5,8,12,66.7,1,2,50.0,1,0.1,0.1,+0.9,3,2,0,0,3,Matches
Grischa Prömel,de GER,MF,Hoffenheim,28-267,1995,5.1,102,147,69.4,1567,439,47,57,82.5,46,56,82.1,5,18,27.8,2,0.6,0.6,+1.4,5,14,4,0,15,Matches
Gustavo Puerta,co COL,FW,Leverkusen,20-072,2003,0.0,2,3,66.7,37,0,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Grant Ranos,am ARM,"MF,FW",M'Gladbach,20-075,2003,0.2,8,10,80.0,125,37,3,4,75.0,4,5,80.0,0,0,,0,0.0,0.1,0.0,0,1,0,0,2,Matches
Nicolai Rapp,de GER,DF,Werder Bremen,26-294,1996,0.1,9,10,90.0,138,81,4,4,100.0,5,6,83.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
David Raum,de GER,DF,RB Leipzig,25-164,1998,5.8,277,381,72.7,5021,1754,124,144,86.1,123,155,79.4,26,63,41.3,2,1.0,1.8,+1.0,9,13,12,4,20,Matches
Rocco Reitz,de GER,MF,M'Gladbach,21-127,2002,3.8,76,115,66.1,1293,489,41,50,82.0,29,39,74.4,6,16,37.5,1,1.0,0.4,0.0,2,8,1,0,12,Matches
Marco Reus,de GER,MF,Dortmund,34-125,1989,2.8,65,83,78.3,846,248,43,47,91.5,20,24,83.3,0,1,0.0,1,0.8,0.3,+0.2,5,2,3,1,7,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,25-336,1997,5.6,139,183,76.0,2256,669,65,76,85.5,55,72,76.4,11,18,61.1,0,0.2,0.4,-0.2,5,22,3,1,22,Matches
Marco Richter,de GER,MF,Mainz 05,25-313,1997,1.3,29,43,67.4,495,178,13,17,76.5,8,14,57.1,5,9,55.6,0,0.0,0.2,0.0,0,7,1,0,8,Matches
Clemens Riedel,de GER,DF,Darmstadt 98,20-076,2003,2.1,146,168,86.9,3019,915,41,45,91.1,87,94,92.6,18,25,72.0,0,0.0,0.1,0.0,0,17,0,0,17,Matches
Manuel Riemann,de GER,GK,Bochum,35-024,1988,6.0,192,309,62.1,6297,5195,28,29,96.6,72,73,98.6,91,205,44.4,0,0.0,0.1,0.0,1,18,1,0,1,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,32-357,1990,0.3,21,29,72.4,345,120,11,14,78.6,8,12,66.7,1,2,50.0,0,0.0,0.1,0.0,0,3,2,0,6,Matches
Rogério,br BRA,DF,Wolfsburg,25-263,1998,3.0,170,194,87.6,2694,867,92,97,94.8,65,74,87.8,10,14,71.4,0,0.0,0.2,0.0,1,10,3,3,20,Matches
Merlin Röhl,de GER,MF,Freiburg,21-090,2002,1.9,47,52,90.4,735,232,26,28,92.9,18,20,90.0,3,4,75.0,0,0.2,0.2,-0.2,2,7,2,0,8,Matches
Frank Ronstadt,de GER,DF,Darmstadt 98,26-074,1997,0.2,7,9,77.8,127,62,2,3,66.7,5,6,83.3,0,0,,0,0.1,0.0,-0.1,1,1,2,1,1,Matches
Anthony Rouault,fr FRA,DF,Stuttgart,22-127,2001,1.0,69,76,90.8,1527,479,17,20,85.0,39,40,97.5,13,15,86.7,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,30-270,1993,1.2,50,73,68.5,879,373,24,31,77.4,21,28,75.0,4,8,50.0,1,0.2,0.2,+0.8,1,3,1,1,9,Matches
Julian Ryerson,no NOR,DF,Dortmund,25-320,1997,3.9,173,208,83.2,2718,489,90,98,91.8,68,81,84.0,11,14,78.6,0,0.2,0.1,-0.2,1,8,1,1,14,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,31-060,1992,6.0,146,232,62.9,4013,2960,33,33,100.0,72,73,98.6,41,126,32.5,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Marcel Sabitzer,at AUT,MF,Dortmund,29-200,1994,3.7,123,154,79.9,1820,597,62,76,81.6,49,53,92.5,6,13,46.2,0,0.4,0.6,-0.4,5,13,6,0,25,Matches
Roland Sallai,hu HUN,"DF,FW",Freiburg,26-134,1997,5.1,101,153,66.0,1506,359,59,67,88.1,34,52,65.4,5,16,31.3,0,0.6,0.5,-0.6,8,4,8,4,11,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,27-265,1996,0.0,2,2,100.0,25,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Leroy Sané,de GER,FW,Bayern Munich,27-265,1996,5.8,197,262,75.2,2736,590,130,150,86.7,50,68,73.5,10,23,43.5,0,1.0,1.1,-1.0,9,8,11,0,28,Matches
Amin Sarr,se SWE,FW,Wolfsburg,22-206,2001,0.5,8,17,47.1,86,37,4,9,44.4,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Joe Scally,us USA,DF,M'Gladbach,20-276,2002,4.5,140,191,73.3,2424,983,66,77,85.7,53,68,77.9,19,36,52.8,0,0.1,0.2,-0.1,3,8,4,3,9,Matches
Stefan Schimmer,de GER,"FW,DF",Heidenheim,29-158,1994,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,26-005,1997,5.9,259,299,86.6,4335,1165,119,129,92.2,115,127,90.6,19,29,65.5,1,0.3,0.4,+0.7,4,22,1,0,28,Matches
Keven Schlotterbeck,de GER,"MF,DF",Bochum,26-158,1997,0.1,5,12,41.7,98,44,1,2,50.0,4,7,57.1,0,3,0.0,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,23-306,1999,5.0,292,351,83.2,6233,2586,78,85,91.8,170,186,91.4,43,72,59.7,0,0.3,0.3,-0.3,1,25,2,0,20,Matches
Romano Schmid,at AUT,MF,Werder Bremen,23-249,2000,5.0,161,215,74.9,2520,1020,73,100,73.0,61,72,84.7,14,22,63.6,1,2.1,1.9,-1.1,9,28,9,2,31,Matches
Kenneth Schmidt,de GER,DF,Freiburg,21-122,2002,0.7,41,45,91.1,713,218,18,18,100.0,20,23,87.0,2,2,100.0,0,0.1,0.1,-0.1,2,2,1,1,4,Matches
Benno Schmitz,de GER,DF,Köln,28-320,1994,4.5,165,249,66.3,2612,1377,93,104,89.4,52,85,61.2,15,38,39.5,0,0.0,0.1,0.0,1,16,4,1,28,Matches
Fabian Schnellhardt,de GER,"MF,DF",Darmstadt 98,29-264,1994,0.5,32,37,86.5,531,118,18,20,90.0,11,12,91.7,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Jan Schöppner,de GER,MF,Heidenheim,24-113,1999,0.1,1,2,50.0,15,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Marcel Schuhen,de GER,GK,Darmstadt 98,30-263,1993,6.0,183,274,66.8,5272,3831,23,23,100.0,98,101,97.0,62,148,41.9,0,0.0,0.0,0.0,0,5,1,0,2,Matches
Marvin Schwäbe,de GER,GK,Köln,28-161,1995,6.0,174,223,78.0,4760,3264,21,21,100.0,98,101,97.0,54,98,55.1,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Nicolas Seiwald,at AUT,MF,RB Leipzig,22-152,2001,1.1,33,39,84.6,600,232,18,21,85.7,11,12,91.7,4,5,80.0,0,0.0,0.0,0.0,0,5,1,0,3,Matches
Davie Selke,de GER,FW,Köln,28-256,1995,3.9,48,75,64.0,672,127,26,35,74.3,17,27,63.0,1,1,100.0,0,0.2,0.1,-0.2,6,5,3,0,9,Matches
Benjamin Šeško,si SVN,FW,RB Leipzig,20-125,2003,1.6,17,30,56.7,191,49,12,19,63.2,4,5,80.0,0,1,0.0,0,0.1,0.1,-0.1,1,0,0,0,2,Matches
Kevin Sessa,de GER,"MF,FW",Heidenheim,23-089,2000,0.7,25,39,64.1,451,116,11,14,78.6,12,16,75.0,2,6,33.3,0,0.0,0.1,0.0,0,2,1,0,4,Matches
Aaron Seydel,de GER,"MF,FW",Darmstadt 98,27-238,1996,0.3,4,8,50.0,68,22,3,5,60.0,0,2,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Tim Siersleben,de GER,DF,Heidenheim,23-208,2000,6.0,204,264,77.3,4431,1868,63,75,84.0,105,120,87.5,36,66,54.5,0,0.2,0.4,-0.2,2,14,0,0,15,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,21-140,2002,3.5,145,197,73.6,2690,988,61,77,79.2,61,83,73.5,20,28,71.4,0,0.3,0.4,-0.3,4,7,6,4,11,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,23-153,2000,5.7,388,433,89.6,7149,2484,149,160,93.1,211,224,94.2,27,45,60.0,1,0.6,0.4,+0.4,2,22,0,0,26,Matches
Xavi Simons,nl NED,MF,RB Leipzig,20-165,2003,5.3,158,209,75.6,2149,660,105,125,84.0,40,57,70.2,8,12,66.7,4,0.7,0.6,+3.3,7,19,6,0,20,Matches
Tim Skarke,de GER,"FW,MF",Darmstadt 98,27-026,1996,2.7,50,76,65.8,781,147,25,33,75.8,20,29,69.0,4,9,44.4,0,0.1,0.2,-0.1,2,0,1,0,5,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28-146,1995,6.0,253,307,82.4,3831,1083,133,146,91.1,95,112,84.8,14,23,60.9,0,0.4,0.8,-0.4,5,18,3,0,24,Matches
Robert Skov,dk DEN,"DF,MF",Hoffenheim,27-136,1996,3.2,118,168,70.2,2141,832,57,67,85.1,47,63,74.6,13,27,48.1,1,0.6,0.3,+0.4,5,12,4,3,10,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,23-047,2000,0.9,71,82,86.6,1487,493,17,23,73.9,47,49,95.9,7,10,70.0,0,0.0,0.0,0.0,0,4,0,0,6,Matches
Danilo Soares,br BRA,DF,Bochum,31-339,1991,0.5,6,10,60.0,94,26,4,4,100.0,2,6,33.3,0,0,,0,0.1,0.0,-0.1,1,1,1,0,1,Matches
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25-255,1998,0.5,27,43,62.8,481,122,16,17,94.1,7,13,53.8,4,11,36.4,0,0.3,0.1,-0.3,3,2,0,0,2,Matches
Anton Stach,de GER,MF,Hoffenheim,24-322,1998,2.4,76,95,80.0,1181,352,42,47,89.4,26,32,81.3,6,13,46.2,0,0.0,0.2,0.0,0,6,4,0,10,Matches
Anton Stach,de GER,MF,Mainz 05,24-322,1998,1.9,43,68,63.2,639,168,26,37,70.3,12,20,60.0,3,7,42.9,0,0.1,0.1,-0.1,2,7,1,0,8,Matches
Jens Stage,dk DEN,MF,Werder Bremen,26-329,1996,5.6,122,183,66.7,1571,529,80,106,75.5,36,59,61.0,1,5,20.0,0,0.3,0.5,-0.3,6,10,1,1,9,Matches
Josip Stanišić,hr CRO,DF,Leverkusen,23-184,2000,0.4,30,32,93.8,473,117,16,18,88.9,13,13,100.0,1,1,100.0,0,0.0,0.2,0.0,1,2,0,0,3,Matches
Niklas Stark,de GER,DF,Werder Bremen,28-172,1995,4.0,145,203,71.4,3059,1362,36,50,72.0,91,105,86.7,18,43,41.9,0,0.0,0.1,0.0,0,8,2,0,5,Matches
Pascal Stenzel,de GER,DF,Stuttgart,27-197,1996,5.1,286,339,84.4,5741,1937,113,126,89.7,118,134,88.1,51,67,76.1,3,1.9,1.5,+1.1,7,25,12,5,39,Matches
Angelo Stiller,de GER,MF,Hoffenheim,22-182,2001,0.9,36,43,83.7,683,273,17,19,89.5,13,13,100.0,5,7,71.4,0,0.0,0.1,0.0,1,7,1,1,7,Matches
Angelo Stiller,de GER,MF,Stuttgart,22-182,2001,4.0,263,293,89.8,4084,1355,130,143,90.9,110,114,96.5,13,24,54.2,1,0.3,0.4,+0.7,8,30,4,1,33,Matches
Kevin Stöger,at AUT,MF,Bochum,30-037,1993,5.1,210,319,65.8,3882,1352,89,117,76.1,86,124,69.4,28,60,46.7,1,1.2,1.4,-0.2,10,24,13,3,42,Matches
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23-272,2000,1.5,8,15,53.3,127,29,3,7,42.9,5,8,62.5,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Niklas Süle,de GER,DF,Dortmund,28-030,1995,2.6,226,244,92.6,4861,1460,61,66,92.4,136,141,96.5,29,36,80.6,0,0.0,0.1,0.0,0,13,0,0,23,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,24-271,1999,5.5,150,201,74.6,2497,804,71,89,79.8,63,75,84.0,12,21,57.1,2,0.8,0.5,+1.2,7,12,5,1,24,Matches
Attila Szalai,hu HUN,DF,Hoffenheim,25-256,1998,1.5,59,78,75.6,1062,549,25,30,83.3,28,34,82.4,5,10,50.0,0,0.3,0.2,-0.3,1,4,1,0,5,Matches
Jonathan Tah,de GER,DF,Leverkusen,27-234,1996,5.8,358,376,95.2,5918,2567,161,163,98.8,170,180,94.4,18,21,85.7,0,0.0,0.1,0.0,0,25,0,0,17,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,24-243,1999,6.0,477,526,90.7,8152,3852,223,236,94.5,213,232,91.8,31,42,73.8,0,0.7,0.6,-0.7,3,44,3,0,41,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,18-159,2005,1.4,50,62,80.6,676,100,30,33,90.9,15,20,75.0,2,3,66.7,1,0.2,0.4,+0.8,1,3,1,0,3,Matches
Nathan Tella,eng ENG,DF,Leverkusen,24-090,1999,0.3,16,18,88.9,209,54,10,11,90.9,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,3,1,0,3,Matches
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36-252,1987,3.6,78,101,77.2,1451,594,30,34,88.2,38,45,84.4,8,13,61.5,1,0.2,0.0,+0.8,3,5,1,0,12,Matches
Denis Thomalla,de GER,"MF,FW",Heidenheim,31-048,1992,2.4,65,84,77.4,1207,349,22,30,73.3,28,34,82.4,10,11,90.9,0,0.2,0.7,-0.2,1,4,3,0,10,Matches
Phillip Tietz,de GER,FW,Augsburg,26-086,1997,3.2,39,73,53.4,581,165,22,38,57.9,14,22,63.6,2,5,40.0,1,0.8,0.4,+0.2,7,4,2,0,5,Matches
Steffen Tigges,de GER,FW,Köln,25-064,1998,1.8,17,36,47.2,189,15,11,20,55.0,3,8,37.5,0,1,0.0,0,0.1,0.0,-0.1,2,0,1,0,1,Matches
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21-109,2002,3.0,47,72,65.3,730,163,27,35,77.1,14,24,58.3,5,8,62.5,0,0.2,0.3,-0.2,3,1,4,0,7,Matches
Lucas Tousart,fr FRA,MF,Union Berlin,26-157,1997,2.0,59,75,78.7,947,333,31,39,79.5,20,24,83.3,6,7,85.7,0,0.4,0.0,-0.4,3,7,0,0,7,Matches
Omar Traoré,de GER,DF,Heidenheim,25-241,1998,5.6,184,244,75.4,3099,1314,89,104,85.6,79,100,79.0,15,30,50.0,0,0.2,0.2,-0.2,4,10,3,2,14,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,33-087,1990,6.0,163,231,70.6,3695,2200,47,47,100.0,84,86,97.7,32,96,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,36-221,1987,3.0,109,163,66.9,2234,791,42,51,82.4,46,64,71.9,21,44,47.7,0,0.3,0.6,-0.3,9,10,6,3,14,Matches
Tuta,br BRA,DF,Eint Frankfurt,24-091,1999,4.6,331,369,89.7,6566,2415,89,98,90.8,220,230,95.7,22,37,59.5,0,0.0,0.1,0.0,1,19,2,0,24,Matches
Lukas Ullrich,de GER,DF,M'Gladbach,19-201,2004,0.2,4,11,36.4,68,8,2,3,66.7,2,2,100.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sven Ulreich,de GER,GK,Bayern Munich,35-061,1988,6.0,169,204,82.8,3553,2448,54,55,98.2,83,84,98.8,31,64,48.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Deniz Undav,de GER,"MF,FW",Stuttgart,27-076,1996,0.5,11,16,68.8,178,34,6,8,75.0,5,5,100.0,0,0,,1,0.5,0.2,+0.5,1,0,2,0,2,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,24-341,1998,5.5,468,497,94.2,9092,2707,160,165,97.0,260,278,93.5,47,51,92.2,0,0.0,0.1,0.0,1,40,0,0,39,Matches
Ruben Vargas,ch SUI,MF,Augsburg,25-059,1998,4.8,93,144,64.6,1575,448,46,59,78.0,40,59,67.8,6,17,35.3,0,0.7,1.0,-0.7,10,6,5,2,13,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,28-007,1995,3.5,162,194,83.5,3645,1106,44,51,86.3,85,93,91.4,33,48,68.8,0,0.0,0.1,0.0,0,11,1,0,18,Matches
Oscar Vilhelmsson,se SWE,"MF,FW",Darmstadt 98,20-001,2003,1.6,7,17,41.2,105,4,4,7,57.1,3,6,50.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,32-010,1991,4.7,214,254,84.3,4201,1977,73,78,93.6,101,115,87.8,33,50,66.0,0,0.0,0.1,0.0,0,27,5,0,33,Matches
Kevin Volland,de GER,MF,Union Berlin,31-065,1992,1.0,14,24,58.3,200,72,8,12,66.7,5,6,83.3,0,3,0.0,1,0.8,0.1,+0.2,1,1,3,2,2,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,20-364,2002,0.6,26,32,81.3,479,154,6,6,100.0,14,15,93.3,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Luca Waldschmidt,de GER,"MF,FW",Köln,27-137,1996,3.7,98,129,76.0,1597,513,38,45,84.4,45,58,77.6,8,14,57.1,0,0.3,0.5,-0.3,7,9,4,1,16,Matches
Wout Weghorst,nl NED,FW,Hoffenheim,31-057,1992,3.2,67,87,77.0,812,191,46,52,88.5,12,17,70.6,3,6,50.0,0,0.0,0.1,0.0,0,2,2,0,6,Matches
Julian Weigl,de GER,MF,M'Gladbach,28-025,1995,6.0,244,273,89.4,4671,1430,91,103,88.3,121,129,93.8,30,35,85.7,1,0.7,0.5,+0.3,6,25,3,0,20,Matches
Nelson Weiper,de GER,"FW,MF",Mainz 05,18-200,2005,1.2,21,34,61.8,248,37,12,15,80.0,5,10,50.0,0,0,,0,0.2,0.1,-0.2,2,2,1,0,2,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,29-165,1994,5.4,155,237,65.4,2338,1084,89,112,79.5,55,85,64.7,7,21,33.3,2,0.6,1.1,+1.4,5,12,3,2,11,Matches
Noah Weißhaupt,de GER,"FW,MF",Freiburg,22-013,2001,0.5,19,27,70.4,303,74,10,10,100.0,6,8,75.0,2,5,40.0,1,0.4,0.2,+0.6,4,1,2,2,2,Matches
Timo Werner,de GER,"MF,FW",RB Leipzig,27-211,1996,1.1,20,27,74.1,308,63,11,12,91.7,8,10,80.0,1,3,33.3,0,0.0,0.0,0.0,2,0,0,0,1,Matches
Patrick Wimmer,at AUT,FW,Wolfsburg,22-126,2001,2.5,43,67,64.2,681,194,23,30,76.7,15,22,68.2,2,6,33.3,0,0.1,0.1,-0.1,3,5,1,0,6,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,24-238,1999,5.7,79,124,63.7,1144,389,46,71,64.8,29,37,78.4,2,4,50.0,1,0.8,0.5,+0.2,6,10,6,0,21,Matches
Florian Wirtz,de GER,MF,Leverkusen,20-153,2003,5.2,262,320,81.9,3553,1253,173,198,87.4,64,75,85.3,10,12,83.3,2,2.2,2.5,-0.2,19,20,22,0,46,Matches
Maximilian Wittek,de GER,"DF,MF",Bochum,28-043,1995,4.1,129,195,66.2,2397,991,47,61,77.0,62,87,71.3,14,37,37.8,1,0.3,0.5,+0.7,9,18,4,2,18,Matches
Maximilian Wöber,at AUT,DF,M'Gladbach,25-241,1998,5.8,236,301,78.4,4439,1761,87,97,89.7,126,151,83.4,20,41,48.8,2,0.7,0.5,+1.3,5,26,5,3,34,Matches
Marius Wolf,de GER,DF,Dortmund,28-129,1995,2.7,142,197,72.1,2386,1082,66,78,84.6,57,72,79.2,13,31,41.9,1,1.0,1.0,0.0,5,13,4,1,10,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,21-231,2002,2.1,52,63,82.5,718,162,28,31,90.3,17,21,81.0,3,5,60.0,0,0.2,0.3,-0.2,4,3,4,0,7,Matches
Jeong Woo-yeong,kr KOR,MF,Stuttgart,24-013,1999,2.7,71,82,86.6,828,188,49,55,89.1,14,15,93.3,1,1,100.0,1,0.3,0.1,+0.7,2,8,0,0,6,Matches
Granit Xhaka,ch SUI,MF,Leverkusen,31-006,1992,5.7,526,572,92.0,8227,2453,285,302,94.4,199,209,95.2,30,38,78.9,0,0.7,1.1,-0.7,6,75,12,0,63,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24-122,1999,5.1,323,381,84.8,5940,2210,123,135,91.1,161,176,91.5,33,57,57.9,0,0.0,0.1,0.0,0,21,2,0,24,Matches
Robin Zentner,de GER,GK,Mainz 05,28-340,1994,6.0,150,198,75.8,4004,2792,36,36,100.0,61,62,98.4,51,97,52.6,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Cedric Zesiger,ch SUI,DF,Wolfsburg,25-101,1998,4.0,266,310,85.8,5551,2009,58,62,93.5,179,193,92.7,27,45,60.0,0,0.0,0.0,0.0,0,17,0,0,30,Matches
Christoph Zimmermann,de GER,DF,Darmstadt 98,30-264,1993,1.8,37,41,90.2,773,361,14,14,100.0,17,18,94.4,6,8,75.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Simon Zoller,de GER,"FW,MF",Bochum,32-099,1991,0.5,5,8,62.5,97,0,2,3,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
