player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Rocco Reitz,de GER,MF,M'Gladbach,20,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,33,1989,15.0,30,17,12,14,4,7,24,29.2,17,12,4,8,8,38,8,0,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,24,1997,28.0,51,30,18,24,9,29,59,49.2,30,40,13,27,17,68,40,0,Matches
Gio Reyna,us USA,"FW,MF",Dortmund,19,2002,6.9,14,7,2,5,7,5,10,50.0,5,8,2,6,3,17,5,0,Matches
Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,20.4,43,23,18,17,8,19,48,39.6,29,29,2,27,24,67,25,0,Matches
Manuel Riemann,de GER,GK,Bochum,33,1988,34.0,3,2,3,0,0,3,5,60.0,2,1,0,1,5,8,23,7,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,31,1990,15.7,38,24,7,28,3,14,45,31.1,31,18,2,16,16,54,12,0,Matches
Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,15.8,18,9,13,5,0,11,17,64.7,6,15,8,7,11,29,74,1,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,20,2002,0.6,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
Tony Rölke,de GER,FW,Hertha BSC,19,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
Tom Rothe,de GER,DF,Dortmund,17,2004,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,2,0,Matches
Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,29,1993,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,29,1993,10.6,16,9,6,8,2,8,12,66.7,4,7,2,5,4,20,22,0,Matches
Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,8.8,26,12,10,16,0,13,27,48.1,14,27,7,20,11,37,13,0,Matches
Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,11.2,7,4,1,4,2,1,3,33.3,2,10,2,8,5,12,6,0,Matches
Julian Ryerson,no NOR,DF,Union Berlin,24,1997,11.5,28,17,17,10,1,15,25,60.0,10,15,3,12,12,40,19,0,Matches
Julian Ryerson,no NOR,DF,Dortmund,24,1997,15.7,27,15,17,7,3,19,37,51.4,18,13,2,11,8,35,28,0,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29.0,0,0,0,0,0,0,5,0.0,5,0,0,0,0,0,9,1,Matches
Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,7.0,27,14,11,10,6,10,17,58.8,7,3,0,3,10,37,9,0,Matches
Dikeni Salifou,tg TOG,MF,Werder Bremen,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,25,1997,11.1,11,8,4,3,4,4,10,40.0,6,7,1,6,2,13,11,0,Matches
Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,26,1996,0.4,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
Leroy Sané,de GER,"MF,FW",Bayern Munich,26,1996,22.3,38,30,11,19,8,18,36,50.0,18,11,1,10,3,41,1,2,Matches
Sidi Sané,de GER,FW,Schalke 04,19,2003,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Bouna Sarr,sn SEN,FW,Bayern Munich,30,1992,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Joe Scally,us USA,DF,M'Gladbach,19,2002,24.5,31,20,25,5,1,24,31,77.4,7,17,6,11,8,39,61,0,Matches
Kevin Schade,de GER,"FW,MF",Freiburg,20,2001,2.0,6,4,3,2,1,3,5,60.0,2,0,0,0,0,6,2,0,Matches
András Schäfer,hu HUN,MF,Union Berlin,23,1999,9.6,21,9,7,12,2,6,14,42.9,8,12,2,10,4,25,11,0,Matches
Derry Scherhant,de GER,"FW,MF",Hertha BSC,19,2002,3.2,7,6,3,3,1,4,8,50.0,4,3,0,3,0,7,5,0,Matches
Patrik Schick,cz CZE,FW,Leverkusen,26,1996,10.5,0,0,0,0,0,0,1,0.0,1,4,1,3,1,1,7,0,Matches
Kingsley Schindler,gh GHA,"DF,MF",Köln,29,1993,12.1,23,12,13,8,2,18,28,64.3,10,14,2,12,15,38,24,0,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,16.7,41,24,13,26,2,20,43,46.5,23,19,2,17,17,58,23,0,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,0.2,0,0,0,0,0,0,0,,0,1,1,0,2,2,2,0,Matches
Keven Schlotterbeck,de GER,DF,Bochum,25,1997,8.2,17,9,12,5,0,9,11,81.8,2,11,5,6,14,31,49,0,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,25.0,59,34,34,24,1,37,53,69.8,16,38,21,17,32,91,71,1,Matches
Jonathan Schmid,fr FRA,DF,Freiburg,32,1990,0.5,1,1,1,0,0,0,0,,0,1,0,1,1,2,1,1,Matches
Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,16.9,24,15,5,13,6,10,22,45.5,12,21,3,18,7,31,12,0,Matches
Kenneth Schmidt,de GER,DF,Freiburg,20,2002,2.8,6,3,4,2,0,5,6,83.3,1,4,2,2,0,6,2,0,Matches
Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,12.1,25,10,12,11,2,13,28,46.4,15,10,0,10,5,30,12,0,Matches
Benno Schmitz,de GER,DF,Köln,27,1994,26.9,64,42,31,28,5,42,82,51.2,40,34,4,30,26,90,57,0,Matches
Marvin Schwäbe,de GER,GK,Köln,27,1995,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,8,2,Matches
Alexander Schwolow,de GER,GK,Schalke 04,30,1992,22.6,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,6,3,Matches
Paul Seguin,de GER,MF,Union Berlin,27,1995,7.7,17,8,9,4,4,8,18,44.4,10,6,0,6,6,23,7,0,Matches
Davie Selke,de GER,FW,Hertha BSC,27,1995,3.1,2,1,1,1,0,0,1,0.0,1,3,1,2,1,3,5,0,Matches
Davie Selke,de GER,FW,Köln,27,1995,9.7,0,0,0,0,0,0,4,0.0,4,4,1,3,0,0,11,0,Matches
Suat Serdar,de GER,MF,Hertha BSC,25,1997,22.5,51,23,14,30,7,20,41,48.8,21,48,12,36,29,80,24,0,Matches
Eniss Shabani,al ALB,MF,Mainz 05,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,22.0,33,20,10,19,4,18,30,60.0,12,24,9,15,21,54,47,1,Matches
André Silva,pt POR,FW,RB Leipzig,26,1995,19.3,12,6,2,5,5,3,8,37.5,5,11,1,10,3,15,3,0,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,16.2,21,14,12,5,4,14,21,66.7,7,21,4,17,16,37,55,0,Matches
Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,27,1995,3.8,10,7,7,3,0,7,9,77.8,2,8,4,4,5,15,7,0,Matches
Tobias Sippel,de GER,GK,M'Gladbach,34,1988,5.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
Hugo Siquet,be BEL,DF,Freiburg,20,2002,0.2,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0,Matches
Tim Skarke,de GER,"DF,MF",Union Berlin,25,1996,0.6,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,Matches
Tim Skarke,de GER,"FW,MF",Schalke 04,25,1996,4.9,13,7,3,8,2,8,11,72.7,3,5,0,5,0,13,4,0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,27,1995,31.7,79,44,29,42,8,26,66,39.4,40,52,12,40,56,135,48,0,Matches
Robert Skov,dk DEN,DF,Hoffenheim,26,1996,15.0,22,11,14,7,1,10,26,38.5,16,22,8,14,8,30,20,2,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,21,2000,5.2,8,7,6,2,0,5,10,50.0,5,11,4,7,6,14,38,0,Matches
Danilo Soares,br BRA,DF,Bochum,30,1991,19.6,72,46,42,23,7,43,72,59.7,29,29,6,23,30,102,56,1,Matches
Nikola Soldo,hr CRO,DF,Köln,21,2001,6.6,15,9,8,7,0,7,11,63.6,4,7,6,1,7,22,28,0,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,33,1988,10.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,8,0,Matches
Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1,Matches
Borna Sosa,hr CRO,DF,Stuttgart,24,1998,21.7,27,21,18,8,1,21,32,65.6,11,20,5,15,19,46,37,0,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,25,1997,29.4,41,25,13,25,3,22,44,50.0,22,22,4,18,28,69,23,0,Matches
Anton Stach,de GER,MF,Mainz 05,23,1998,23.0,27,21,10,15,2,16,38,42.1,22,28,2,26,41,68,25,0,Matches
Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,11.6,27,16,13,8,6,10,24,41.7,14,21,8,13,20,47,31,1,Matches
Jens Stage,dk DEN,MF,Werder Bremen,25,1996,20.6,34,17,15,18,1,10,37,27.0,27,34,11,23,16,50,37,0,Matches
Veit Stange,de GER,MF,Hertha BSC,18,2004,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,6.4,19,11,14,2,3,12,17,70.6,5,9,1,8,7,26,11,3,Matches
Niklas Stark,de GER,DF,Werder Bremen,27,1995,23.1,56,36,29,24,3,27,42,64.3,15,24,13,11,37,93,110,0,Matches
Pascal Stenzel,de GER,DF,Stuttgart,26,1996,3.7,12,8,8,4,0,5,9,55.6,4,9,2,7,5,17,6,0,Matches
Angelo Stiller,de GER,MF,Hoffenheim,21,2001,7.8,26,12,9,13,4,8,12,66.7,4,12,2,10,10,36,14,0,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,33,1988,19.3,24,14,4,17,3,10,28,35.7,18,24,5,19,11,35,19,0,Matches
Kevin Stöger,at AUT,MF,Bochum,28,1993,28.9,84,45,38,32,14,31,94,33.0,63,27,4,23,26,110,21,1,Matches
Niklas Süle,de GER,DF,Dortmund,26,1995,23.5,25,19,18,3,4,14,23,60.9,9,28,19,9,17,42,53,0,Matches
Ivan Šunjić,hr CRO,MF,Hertha BSC,25,1996,11.0,38,20,16,21,1,16,24,66.7,8,17,5,12,13,51,19,1,Matches
Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,23,1999,20.4,25,16,8,16,1,10,30,33.3,20,27,5,22,21,46,25,1,Matches
Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,27.2,45,28,12,20,13,17,42,40.5,25,43,2,41,17,62,27,0,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,26,1996,27.6,25,12,21,4,0,12,18,66.7,6,30,18,12,40,65,118,0,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,31.9,51,30,35,12,4,30,42,71.4,12,40,17,23,36,87,109,1,Matches
Niklas Tauer,de GER,"DF,MF",Mainz 05,21,2001,1.0,2,1,2,0,0,1,3,33.3,2,2,1,1,2,4,4,0,Matches
Mathys Tel,fr FRA,FW,Bayern Munich,17,2005,4.6,2,2,0,1,1,1,1,100.0,0,5,1,4,0,2,2,0,Matches
Semir Telalovic,de GER,"MF,FW",M'Gladbach,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Simon Terodde,de GER,FW,Schalke 04,34,1988,20.3,15,8,4,7,4,3,14,21.4,11,6,2,4,6,21,9,0,Matches
Malick Thiaw,de GER,DF,Schalke 04,20,2001,3.0,3,1,2,1,0,1,2,50.0,1,4,3,1,9,12,24,1,Matches
Jan Thielmann,de GER,FW,Köln,20,2002,9.7,9,8,3,4,2,2,11,18.2,9,16,3,13,9,18,7,0,Matches
Morten Thorsby,no NOR,MF,Union Berlin,26,1996,9.3,22,10,9,11,2,13,21,61.9,8,11,5,6,3,25,20,0,Matches
Marcus Thuram,fr FRA,FW,M'Gladbach,24,1997,27.9,14,7,3,6,5,6,13,46.2,7,20,3,17,6,20,22,0,Matches
Steffen Tigges,de GER,FW,Köln,24,1998,17.7,12,7,1,8,3,4,14,28.6,10,13,2,11,8,20,17,0,Matches
Umut Tohumcu,de GER,"MF,DF",Hoffenheim,17,2004,3.0,10,5,4,5,1,3,9,33.3,6,4,0,4,2,12,8,0,Matches
Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,14.3,10,4,2,4,4,8,13,61.5,5,9,2,7,1,11,5,0,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,26,1996,4.4,13,7,7,5,1,5,9,55.6,4,9,2,7,10,23,8,0,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,32.7,73,38,35,28,10,27,60,45.0,33,42,6,36,48,121,75,1,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,32,1990,33.0,1,1,1,0,0,0,2,0.0,2,2,0,2,0,1,10,0,Matches
Christopher Trimmel,at AUT,DF,Union Berlin,35,1987,20.1,31,16,16,12,3,20,31,64.5,11,14,1,13,25,56,48,0,Matches
Tuta,br BRA,DF,Eint Frankfurt,23,1999,30.2,53,35,27,19,7,33,57,57.9,24,47,14,33,49,102,134,2,Matches
Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,1,Matches
Lauren Ulrich,de GER,MF,Stuttgart,17,2005,0.1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,26.1,65,37,43,22,0,28,45,62.2,17,26,6,20,27,92,71,4,Matches
Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,19.2,38,23,29,8,1,14,22,63.6,8,18,13,5,36,74,88,2,Matches
Jere Uronen,fi FIN,DF,Schalke 04,28,1994,7.5,14,10,6,6,2,6,10,60.0,4,5,2,3,8,22,13,0,Matches
Mark Uth,de GER,"MF,FW",Köln,30,1991,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Josha Vagnoman,de GER,DF,Stuttgart,21,2000,16.4,26,15,12,11,3,15,27,55.6,12,20,2,18,8,34,29,1,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,23,1998,12.6,15,7,6,7,2,5,11,45.5,6,8,2,6,6,21,16,1,Matches
Renato Veiga,pt POR,DF,Augsburg,19,2003,7.1,9,6,4,3,2,7,9,77.8,2,20,6,14,7,16,29,1,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,25.2,30,19,17,13,0,18,29,62.1,11,32,16,16,33,63,103,0,Matches
Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33.0,45,30,26,18,1,28,39,71.8,11,42,24,18,26,71,108,2,Matches
Gabriel Vidovic,hr CRO,FW,Bayern Munich,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,30,1991,19.7,15,10,10,5,0,9,22,40.9,13,18,11,7,26,41,67,0,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Robert Wagner,de GER,MF,Freiburg,19,2003,0.4,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0,Matches
Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,5.8,5,2,2,1,2,2,10,20.0,8,6,0,6,3,8,5,0,Matches
Paul Wanner,de GER,MF,Bayern Munich,16,2005,0.3,3,1,1,2,0,1,1,100.0,0,0,0,0,0,3,1,0,Matches
Julian Weigl,de GER,MF,M'Gladbach,26,1995,21.0,43,16,21,21,1,23,41,56.1,18,23,2,21,18,61,32,0,Matches
Nelson Weiper,de GER,"FW,DF",Mainz 05,17,2005,1.1,2,0,0,0,2,1,3,33.3,2,2,0,2,0,2,1,0,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,28,1994,28.0,71,43,38,24,9,38,75,50.7,37,50,7,43,28,99,38,1,Matches
Noah Weißhaupt,de GER,"MF,DF",Freiburg,20,2001,4.7,11,6,3,7,1,2,7,28.6,5,4,0,4,6,17,8,0,Matches
Marcel Wenig,de GER,MF,Eint Frankfurt,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,21.5,10,5,4,3,3,4,12,33.3,8,12,0,12,7,17,5,0,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,29,1993,18.8,26,17,15,10,1,20,39,51.3,19,22,8,14,31,57,28,0,Matches
Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,21,2001,18.3,39,26,18,11,10,12,38,31.6,26,27,2,25,15,54,15,0,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,14.3,14,6,2,7,5,5,10,50.0,5,14,4,10,1,15,10,0,Matches
Frederik Winther,dk DEN,DF,Augsburg,21,2001,1.0,2,2,1,1,0,0,2,0.0,2,1,1,0,0,2,7,0,Matches
Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,12.1,18,10,9,7,2,8,16,50.0,8,15,1,14,1,19,6,0,Matches
Hannes Wolf,at AUT,FW,M'Gladbach,23,1999,5.0,11,8,4,5,2,5,13,38.5,8,3,0,3,3,14,9,0,Matches
Marius Wolf,de GER,DF,Dortmund,27,1995,17.4,25,18,9,12,4,16,29,55.2,13,40,10,30,18,43,22,1,Matches
Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,7.3,7,3,4,2,1,2,5,40.0,3,7,1,6,1,8,7,0,Matches
Kelvin Yeboah,it ITA,"FW,MF",Augsburg,22,2000,3.9,6,4,2,4,0,2,5,40.0,3,7,0,7,1,7,2,0,Matches
Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,28.4,34,22,19,13,2,18,29,62.1,11,40,29,11,46,80,132,2,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,14.1,14,9,10,4,0,5,14,35.7,9,19,16,3,21,35,81,1,Matches
Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,14.7,16,8,5,9,2,9,24,37.5,15,16,1,15,7,23,13,0,Matches
Aaron Zehnter,de GER,DF,Augsburg,17,2004,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
Robin Zentner,de GER,GK,Mainz 05,27,1994,26.0,0,0,0,0,0,0,4,0.0,4,0,0,0,0,0,17,1,Matches
Michael Zetterer,de GER,GK,Werder Bremen,27,1995,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Simon Zoller,de GER,FW,Bochum,31,1991,16.2,11,4,2,8,1,4,12,33.3,8,14,1,13,6,17,21,0,Matches
