ID,Name,Team,birth_year,Stats,Einsatzquote
3228,Justin Njinmah,SV Werder Bremen,2000,"{'Passquote': '65,6%', 'Zweikampfquote': '47,4%', 'Luftkämpfe': '48,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,79', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0,34', 'Balleroberungen': '0,22', 'Ballverluste': '2,24', 'Erfolgreiche Dribblings': '30,0%', 'Torschussvorlagen': '0,79', 'Kreierte Großchancen': '0,11', 'Schüsse aufs Tor': '1,01', 'Schussgenauigkeit': '52,9%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",36
3166,Keke Topp,SV Werder Bremen,2004,"{'Passquote': '51,9%', 'Zweikampfquote': '29,8%', 'Luftkämpfe': '35,0%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '1,88', 'Geklärte Bälle': '0,38', 'Abgefangene Bälle': '0,38', 'Balleroberungen': '0,38', 'Ballverluste': '5,27', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '2,26', 'Kreierte Großchancen': '0,75', 'Schüsse aufs Tor': '1,51', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",12
1767,Jannik Huth,SC Freiburg,1994,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0
1910,Florian Müller,SC Freiburg,1997,"{'Abgewehrte Schüsse': '41,7%', 'Paraden': '0,95', 'Weiße Weste': '0', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",20
3019,Noah Atubolu,SC Freiburg,2002,"{'Abgewehrte Schüsse': '69,8%', 'Paraden': '2,28', 'Weiße Weste': '7', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '100,0%', 'Großchancen vereitelt': '28,6%', 'Fehler vor Schuss/Gegentor': '0,14'}",79
1138,Manuel Gulde,SC Freiburg,1991,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
49,Matthias Ginter,SC Freiburg,1994,"{'Passquote': '82,6%', 'Zweikampfquote': '67,3%', 'Luftkämpfe': '66,7%', 'Tacklingquote': '48,0%', 'Begangene Fouls': '0,51', 'Geklärte Bälle': '4,44', 'Abgefangene Bälle': '0,51', 'Balleroberungen': '0,61', 'Ballverluste': '0,05', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '0,31', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,31', 'Schussgenauigkeit': '42,9%', 'Fehler vor Schuss/Gegentor': '0,15', 'Geblockte Bälle': '1,02'}",79
2084,Philipp Lienhart,SC Freiburg,1996,"{'Passquote': '87,3%', 'Zweikampfquote': '57,6%', 'Luftkämpfe': '61,8%', 'Tacklingquote': '36,7%', 'Begangene Fouls': '0,48', 'Geklärte Bälle': '3,04', 'Abgefangene Bälle': '1,38', 'Balleroberungen': '0,52', 'Ballverluste': '0,38', 'Erfolgreiche Dribblings': '36,4%', 'Torschussvorlagen': '0,1', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,1', 'Schussgenauigkeit': '25,0%', 'Fehler vor Schuss/Gegentor': '0,1', 'Geblockte Bälle': '0,71'}",85
7216,Max Rosenfelder,SC Freiburg,2003,"{'Passquote': '85,1%', 'Zweikampfquote': '61,2%', 'Luftkämpfe': '37,5%', 'Tacklingquote': '58,3%', 'Begangene Fouls': '0,79', 'Geklärte Bälle': '5,03', 'Abgefangene Bälle': '0,49', 'Balleroberungen': '1,38', 'Ballverluste': '0,89', 'Erfolgreiche Dribblings': '55,6%', 'Torschussvorlagen': '0,4', 'Kreierte Großchancen': '0,2', 'Schüsse aufs Tor': '0,2', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,99'}",43
8364,Bruno Ogbus,SC Freiburg,2005,"{'Passquote': '60,0%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '2,9', 'Geklärte Bälle': '2,9', 'Abgefangene Bälle': '2,9', 'Balleroberungen': '2,9', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '2,9'}",4
89,Christian Günter,SC Freiburg,1993,"{'Passquote': '75,3%', 'Zweikampfquote': '41,3%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '54,8%', 'Begangene Fouls': '0,56', 'Geklärte Bälle': '1,53', 'Abgefangene Bälle': '0,37', 'Balleroberungen': '0,79', 'Ballverluste': '0,37', 'Erfolgreiche Dribblings': '28,6%', 'Torschussvorlagen': '0,93', 'Kreierte Großchancen': '0,09', 'Schüsse aufs Tor': '0,56', 'Schussgenauigkeit': '63,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,56'}",89
7215,Jordy Makengo,SC Freiburg,2001,"{'Passquote': '84,8%', 'Zweikampfquote': '52,2%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '3,45', 'Abgefangene Bälle': '1,15', 'Balleroberungen': '2,3', 'Ballverluste': '2,68', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,38', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,38'}",10
1257,Lukas Kübler,SC Freiburg,1992,"{'Passquote': '77,7%', 'Zweikampfquote': '54,3%', 'Luftkämpfe': '64,3%', 'Tacklingquote': '32,1%', 'Begangene Fouls': '1,12', 'Geklärte Bälle': '2,18', 'Abgefangene Bälle': '2,65', 'Balleroberungen': '1', 'Ballverluste': '0,77', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,41', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,59', 'Schussgenauigkeit': '76,9%', 'Fehler vor Schuss/Gegentor': '0,18', 'Geblockte Bälle': '0,83'}",63
2946,Kiliann Sildillia,SC Freiburg,2002,"{'Passquote': '72,5%', 'Zweikampfquote': '52,8%', 'Luftkämpfe': '52,0%', 'Tacklingquote': '53,8%', 'Begangene Fouls': '0,91', 'Geklärte Bälle': '4,19', 'Abgefangene Bälle': '0,73', 'Balleroberungen': '1,28', 'Ballverluste': '0,91', 'Erfolgreiche Dribblings': '60,0%', 'Torschussvorlagen': '0,36', 'Kreierte Großchancen': '0,18', 'Schüsse aufs Tor': '0,36', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,73'}",26
581,Nicolas Höfler,SC Freiburg,1990,"{'Passquote': '86,8%', 'Zweikampfquote': '59,5%', 'Luftkämpfe': '64,3%', 'Tacklingquote': '52,3%', 'Begangene Fouls': '1,22', 'Geklärte Bälle': '3,11', 'Abgefangene Bälle': '1,44', 'Balleroberungen': '2,56', 'Ballverluste': '1,11', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,44', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,33', 'Schussgenauigkeit': '75,0%', 'Fehler vor Schuss/Gegentor': '0,11', 'Geblockte Bälle': '0,11'}",34
2722,Patrick Osterhage,SC Freiburg,2000,"{'Passquote': '82,6%', 'Zweikampfquote': '50,3%', 'Luftkämpfe': '46,3%', 'Tacklingquote': '54,8%', 'Begangene Fouls': '1,31', 'Geklärte Bälle': '1,12', 'Abgefangene Bälle': '1', 'Balleroberungen': '1,44', 'Ballverluste': '1,56', 'Erfolgreiche Dribblings': '45,5%', 'Torschussvorlagen': '0,56', 'Kreierte Großchancen': '0,19', 'Schüsse aufs Tor': '0,44', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,31'}",69
1645,Maximilian Eggestein,SC Freiburg,1996,"{'Passquote': '83,1%', 'Zweikampfquote': '56,2%', 'Luftkämpfe': '55,4%', 'Tacklingquote': '37,3%', 'Begangene Fouls': '0,55', 'Geklärte Bälle': '1,42', 'Abgefangene Bälle': '1,1', 'Balleroberungen': '0,87', 'Ballverluste': '0,97', 'Erfolgreiche Dribblings': '55,6%', 'Torschussvorlagen': '0,55', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,69', 'Schussgenauigkeit': '78,9%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '0,28'}",89
9515,Johan Manzambi,SC Freiburg,2005,"{'Passquote': '76,2%', 'Zweikampfquote': '75,0%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '1,8', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '1,8', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '3,6', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,8'}",2
3306,Daniel-Kofi Kyereh,SC Freiburg,1996,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
3345,Merlin Röhl,SC Freiburg,2002,"{'Passquote': '76,3%', 'Zweikampfquote': '35,7%', 'Luftkämpfe': '27,9%', 'Tacklingquote': '55,6%', 'Begangene Fouls': '1,87', 'Geklärte Bälle': '0,21', 'Abgefangene Bälle': '0,42', 'Balleroberungen': '1,04', 'Ballverluste': '4,99', 'Erfolgreiche Dribblings': '25,6%', 'Torschussvorlagen': '0,52', 'Kreierte Großchancen': '0,21', 'Schüsse aufs Tor': '0,52', 'Schussgenauigkeit': '45,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,1'}",37
0,Yann Sturm,SC Freiburg,2005,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
118,Vincenzo Grifo,SC Freiburg,1993,"{'Passquote': '77,6%', 'Zweikampfquote': '45,6%', 'Luftkämpfe': '52,6%', 'Tacklingquote': '40,0%', 'Begangene Fouls': '0,43', 'Geklärte Bälle': '0,59', 'Abgefangene Bälle': '0,16', 'Balleroberungen': '0,65', 'Ballverluste': '1,61', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '2,42', 'Kreierte Großchancen': '0,59', 'Schüsse aufs Tor': '2,26', 'Schussgenauigkeit': '79,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,05'}",76
2346,Florent Muslija,SC Freiburg,1998,"{'Passquote': '72,4%', 'Zweikampfquote': '68,8%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '80,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0,44', 'Abgefangene Bälle': '0,44', 'Balleroberungen': '1,77', 'Ballverluste': '1,77', 'Erfolgreiche Dribblings': '57,1%', 'Torschussvorlagen': '1,33', 'Kreierte Großchancen': '0,44', 'Schüsse aufs Tor': '0,89', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",11
2125,Niklas Beste,SC Freiburg,1999,"{'Passquote': '71,4%', 'Zweikampfquote': '11,1%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '1,61', 'Geklärte Bälle': '1,61', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '6,43', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,61', 'Kreierte Großchancen': '1,61', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",15
2939,Eren Dinkçi,SC Freiburg,2001,"{'Passquote': '75,9%', 'Zweikampfquote': '41,1%', 'Luftkämpfe': '29,4%', 'Tacklingquote': '37,1%', 'Begangene Fouls': '0,64', 'Geklärte Bälle': '0,48', 'Abgefangene Bälle': '0,48', 'Balleroberungen': '1,04', 'Ballverluste': '2,55', 'Erfolgreiche Dribblings': '41,7%', 'Torschussvorlagen': '1,67', 'Kreierte Großchancen': '0,32', 'Schüsse aufs Tor': '0,64', 'Schussgenauigkeit': '61,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,16'}",48
2887,Ritsu Doan,SC Freiburg,1998,"{'Passquote': '71,5%', 'Zweikampfquote': '48,9%', 'Luftkämpfe': '31,2%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,74', 'Geklärte Bälle': '0,97', 'Abgefangene Bälle': '0,55', 'Balleroberungen': '1,38', 'Ballverluste': '3,91', 'Erfolgreiche Dribblings': '45,3%', 'Torschussvorlagen': '0,69', 'Kreierte Großchancen': '0,14', 'Schüsse aufs Tor': '1,33', 'Schussgenauigkeit': '74,4%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '0,37'}",86
493,Michael Gregoritsch,SC Freiburg,1994,"{'Passquote': '64,7%', 'Zweikampfquote': '42,7%', 'Luftkämpfe': '45,7%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '0,79', 'Geklärte Bälle': '1,19', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,4', 'Ballverluste': '2,18', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,59', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,39', 'Schussgenauigkeit': '63,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,2'}",25
1226,Maximilian Philipp,SC Freiburg,1994,"{'Passquote': '42,9%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '3,33', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",4
2176,Lucas Höler,SC Freiburg,1994,"{'Passquote': '65,8%', 'Zweikampfquote': '51,7%', 'Luftkämpfe': '55,4%', 'Tacklingquote': '28,1%', 'Begangene Fouls': '1,45', 'Geklärte Bälle': '1,37', 'Abgefangene Bälle': '0,38', 'Balleroberungen': '0,69', 'Ballverluste': '1,9', 'Erfolgreiche Dribblings': '60,0%', 'Torschussvorlagen': '0,99', 'Kreierte Großchancen': '0,23', 'Schüsse aufs Tor': '0,91', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,46'}",56
6172,Junior Adamu,SC Freiburg,2001,"{'Passquote': '63,9%', 'Zweikampfquote': '32,6%', 'Luftkämpfe': '29,9%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '2,13', 'Geklärte Bälle': '1,15', 'Abgefangene Bälle': '0,53', 'Balleroberungen': '0', 'Ballverluste': '1,77', 'Erfolgreiche Dribblings': '53,3%', 'Torschussvorlagen': '0,89', 'Kreierte Großchancen': '0,09', 'Schüsse aufs Tor': '1,06', 'Schussgenauigkeit': '52,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",44
2195,Finn Dahmen,FC Augsburg,1998,"{'Abgewehrte Schüsse': '93,1%', 'Paraden': '2,01', 'Weiße Weste': '6', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '88,9%', 'Fehler vor Schuss/Gegentor': '0'}",40
3024,Daniel Klein,FC Augsburg,2001,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0
7696,Nediljko Labrović,FC Augsburg,1999,"{'Abgewehrte Schüsse': '56,8%', 'Paraden': '1,69', 'Weiße Weste': '2', 'Strafraum-beherrschung': '88,9%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '18,5%', 'Fehler vor Schuss/Gegentor': '0,06'}",60
1811,Jeffrey Gouweleeuw,FC Augsburg,1991,"{'Passquote': '81,9%', 'Zweikampfquote': '61,6%', 'Luftkämpfe': '69,4%', 'Tacklingquote': '45,5%', 'Begangene Fouls': '0,82', 'Geklärte Bälle': '5,07', 'Abgefangene Bälle': '0,95', 'Balleroberungen': '0,87', 'Ballverluste': '0,39', 'Erfolgreiche Dribblings': '55,6%', 'Torschussvorlagen': '0,39', 'Kreierte Großchancen': '0,13', 'Schüsse aufs Tor': '0,13', 'Schussgenauigkeit': '30,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,43'}",95
0,Reece Oxford,FC Augsburg,1998,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
2274,Keven Schlotterbeck,FC Augsburg,1997,"{'Passquote': '83,8%', 'Zweikampfquote': '69,5%', 'Luftkämpfe': '69,8%', 'Tacklingquote': '71,4%', 'Begangene Fouls': '0,72', 'Geklärte Bälle': '4,45', 'Abgefangene Bälle': '0,93', 'Balleroberungen': '1,08', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,43', 'Kreierte Großchancen': '0,07', 'Schüsse aufs Tor': '0,43', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0,07', 'Geblockte Bälle': '0,65'}",60
6179,Cédric Zesiger,FC Augsburg,1998,"{'Passquote': '76,7%', 'Zweikampfquote': '46,7%', 'Luftkämpfe': '44,4%', 'Tacklingquote': '40,9%', 'Begangene Fouls': '1,73', 'Geklärte Bälle': '5,55', 'Abgefangene Bälle': '1', 'Balleroberungen': '0,82', 'Ballverluste': '0,36', 'Erfolgreiche Dribblings': '80,0%', 'Torschussvorlagen': '0,27', 'Kreierte Großchancen': '0,09', 'Schüsse aufs Tor': '0,18', 'Schussgenauigkeit': '33,3%', 'Fehler vor Schuss/Gegentor': '0,09', 'Geblockte Bälle': '0,64'}",43
9642,Chrislain Matsima,FC Augsburg,2002,"{'Passquote': '84,4%', 'Zweikampfquote': '65,0%', 'Luftkämpfe': '74,6%', 'Tacklingquote': '44,4%', 'Begangene Fouls': '0,38', 'Geklärte Bälle': '5,13', 'Abgefangene Bälle': '1,97', 'Balleroberungen': '0,44', 'Ballverluste': '0,6', 'Erfolgreiche Dribblings': '75,0%', 'Torschussvorlagen': '0,11', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,11', 'Schussgenauigkeit': '25,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,47'}",82
8355,Noahkai Banks,FC Augsburg,2006,"{'Passquote': '92,7%', 'Zweikampfquote': '58,8%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '35,7%', 'Begangene Fouls': '0,64', 'Geklärte Bälle': '7,63', 'Abgefangene Bälle': '1,59', 'Balleroberungen': '1,59', 'Ballverluste': '0,64', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,32', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,32'}",10
0,Felix Meiser,FC Augsburg,2007,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
8384,Dimitrios Giannoulis,FC Augsburg,1995,"{'Passquote': '74,9%', 'Zweikampfquote': '46,7%', 'Luftkämpfe': '32,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,76', 'Geklärte Bälle': '1,92', 'Abgefangene Bälle': '1,36', 'Balleroberungen': '1,26', 'Ballverluste': '1,72', 'Erfolgreiche Dribblings': '35,7%', 'Torschussvorlagen': '1,01', 'Kreierte Großchancen': '0,3', 'Schüsse aufs Tor': '0,3', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,71'}",62
2651,Mads Pedersen,FC Augsburg,1996,"{'Passquote': '77,5%', 'Zweikampfquote': '43,5%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '71,4%', 'Begangene Fouls': '1,77', 'Geklärte Bälle': '1,77', 'Abgefangene Bälle': '0,71', 'Balleroberungen': '1,77', 'Ballverluste': '2,12', 'Erfolgreiche Dribblings': '28,6%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,35', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",12
1809,Marius Wolf,FC Augsburg,1995,"{'Passquote': '67,7%', 'Zweikampfquote': '43,7%', 'Luftkämpfe': '58,3%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '0,62', 'Geklärte Bälle': '1,92', 'Abgefangene Bälle': '0,87', 'Balleroberungen': '0,5', 'Ballverluste': '1,61', 'Erfolgreiche Dribblings': '41,9%', 'Torschussvorlagen': '1,98', 'Kreierte Großchancen': '0,06', 'Schüsse aufs Tor': '0,43', 'Schussgenauigkeit': '70,0%', 'Fehler vor Schuss/Gegentor': '0,06', 'Geblockte Bälle': '0,37'}",68
2885,Robert Gumny,FC Augsburg,1998,"{'Passquote': '74,7%', 'Zweikampfquote': '42,1%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '1,66', 'Geklärte Bälle': '2,76', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,1', 'Ballverluste': '2,21', 'Erfolgreiche Dribblings': '25,0%', 'Torschussvorlagen': '1,1', 'Kreierte Großchancen': '0,55', 'Schüsse aufs Tor': '1,1', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",6
3502,Henri Koudossou,FC Augsburg,1999,"{'Passquote': '77,2%', 'Zweikampfquote': '57,9%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '43,5%', 'Begangene Fouls': '0,54', 'Geklärte Bälle': '3,64', 'Abgefangene Bälle': '1,48', 'Balleroberungen': '1,35', 'Ballverluste': '0,95', 'Erfolgreiche Dribblings': '53,8%', 'Torschussvorlagen': '0,68', 'Kreierte Großchancen': '0,14', 'Schüsse aufs Tor': '0,27', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,08'}",30
3143,Kristijan Jakić,FC Augsburg,1997,"{'Passquote': '80,8%', 'Zweikampfquote': '53,0%', 'Luftkämpfe': '52,2%', 'Tacklingquote': '31,2%', 'Begangene Fouls': '0,87', 'Geklärte Bälle': '1,85', 'Abgefangene Bälle': '1,15', 'Balleroberungen': '0,82', 'Ballverluste': '1,47', 'Erfolgreiche Dribblings': '38,1%', 'Torschussvorlagen': '0,44', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,27', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,33'}",74
0,Mahmut Kücüksahin,FC Augsburg,2004,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
2005,Arne Maier,FC Augsburg,1999,"{'Passquote': '76,5%', 'Zweikampfquote': '43,1%', 'Luftkämpfe': '40,0%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '0,83', 'Geklärte Bälle': '0,83', 'Abgefangene Bälle': '0,41', 'Balleroberungen': '0,52', 'Ballverluste': '1,55', 'Erfolgreiche Dribblings': '36,4%', 'Torschussvorlagen': '2,17', 'Kreierte Großchancen': '0,1', 'Schüsse aufs Tor': '1,03', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,1', 'Geblockte Bälle': '0,31'}",40
2091,Elvis Rexhbeçaj,FC Augsburg,1997,"{'Passquote': '69,1%', 'Zweikampfquote': '46,7%', 'Luftkämpfe': '26,3%', 'Tacklingquote': '41,9%', 'Begangene Fouls': '0,5', 'Geklärte Bälle': '0,93', 'Abgefangene Bälle': '0,81', 'Balleroberungen': '1,12', 'Ballverluste': '2,54', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,74', 'Kreierte Großchancen': '0,06', 'Schüsse aufs Tor': '0,68', 'Schussgenauigkeit': '57,9%', 'Fehler vor Schuss/Gegentor': '0,06', 'Geblockte Bälle': '0,43'}",64
