player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Philipp Lienhart,at AUT,DF,Freiburg,25,1996,31.9,1491,1757,84.9,32387,10782,355,402,88.3,909,976,93.1,220,350,62.9,0,0.7,0.7,-0.7,4,81,5,1,101,Matches
Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12.0,324,501,64.7,8748,6370,59,61,96.7,162,168,96.4,100,263,38.0,0,0.0,0.0,0.0,0,6,1,0,0,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,21,2000,22.0,413,587,70.4,5975,1580,224,281,79.7,126,174,72.4,29,58,50.0,4,5.5,4.8,-1.5,47,26,16,6,43,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,23,1997,21.9,495,717,69.0,8053,2634,240,297,80.8,195,270,72.2,38,70,54.3,1,2.7,3.8,-1.7,28,42,35,12,97,Matches
Jürgen Locadia,nl NED,"FW,MF",Bochum,27,1993,4.9,93,123,75.6,1493,322,49,60,81.7,32,39,82.1,9,13,69.2,1,0.8,0.2,+0.2,8,9,2,0,16,Matches
Anthony Losilla,fr FRA,MF,Bochum,35,1986,32.6,960,1259,76.3,19031,5050,339,442,76.7,437,539,81.1,162,209,77.5,0,0.7,1.2,-0.7,16,55,11,2,96,Matches
Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,9.8,201,336,59.8,6643,5439,28,29,96.6,83,87,95.4,90,219,41.1,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Eduard Löwen,de GER,MF,Bochum,24,1997,15.7,427,657,65.0,8014,3075,194,247,78.5,139,194,71.6,74,142,52.1,2,4.1,3.8,-2.1,38,53,11,5,67,Matches
Anderson Lucoqui,ao ANG,DF,Mainz 05,24,1997,8.3,147,246,59.8,2438,1085,73,96,76.0,60,92,65.2,12,44,27.3,0,0.3,0.3,-0.3,6,11,3,2,15,Matches
Dodi Lukebakio,be BEL,FW,Hertha BSC,23,1997,2.0,24,37,64.9,385,64,13,17,76.5,7,10,70.0,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,23,1997,9.8,227,301,75.4,3432,630,122,148,82.4,68,89,76.4,20,34,58.8,2,2.4,2.1,-0.4,11,14,10,4,23,Matches
Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1.0,43,49,87.8,1028,707,9,9,100.0,27,27,100.0,7,13,53.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Andreas Luthe,de GER,GK,Union Berlin,34,1987,27.0,660,1005,65.7,19469,14518,119,120,99.2,290,300,96.7,249,576,43.2,0,0.0,0.1,0.0,0,26,0,0,0,Matches
Matej Maglica,hr CRO,MF,Stuttgart,22,1998,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Augsburg,22,1999,20.7,609,849,71.7,11377,3577,249,300,83.0,235,315,74.6,99,171,57.9,6,3.5,3.1,+2.5,33,55,19,6,83,Matches
Donyell Malen,nl NED,FW,Dortmund,22,1999,18.7,394,542,72.7,4863,1149,241,308,78.2,95,137,69.3,13,24,54.2,3,4.1,2.1,-1.1,21,19,18,5,39,Matches
Lennard Maloney,us USA,DF,Dortmund,21,1999,0.1,13,16,81.3,267,83,5,5,100.0,6,6,100.0,2,5,40.0,0,0.0,0.1,0.0,1,1,1,1,1,Matches
Orel Mangala,be BEL,MF,Stuttgart,23,1998,20.6,655,793,82.6,9824,2143,339,388,87.4,249,281,88.6,32,50,64.0,3,2.4,1.2,+0.6,29,45,9,0,71,Matches
Myziane Maolida,km COM,"FW,MF",Hertha BSC,22,1999,8.6,155,229,67.7,1976,556,100,128,78.1,38,57,66.7,4,10,40.0,1,0.2,0.6,+0.8,4,4,7,1,20,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,22,1999,0.3,6,9,66.7,59,30,4,4,100.0,1,2,50.0,0,0,,0,0.2,0.1,-0.2,1,2,0,0,2,Matches
Omar Marmoush,eg EGY,FW,Stuttgart,22,1999,17.5,309,451,68.5,4764,1246,162,211,76.8,97,133,72.9,25,46,54.3,5,2.0,2.0,+3.0,32,24,8,2,33,Matches
Aarón Martín,es ESP,DF,Mainz 05,24,1997,25.5,768,1126,68.2,13643,5220,377,427,88.3,274,364,75.3,104,272,38.2,1,5.0,4.8,-4.0,46,57,29,17,69,Matches
Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1.0,18,21,85.7,435,368,4,4,100.0,10,10,100.0,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Erhan Mašović,rs SRB,DF,Bochum,22,1998,17.2,504,649,77.7,10842,2666,112,131,85.5,316,349,90.5,71,152,46.7,0,0.0,0.1,0.0,0,21,1,0,28,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,9.7,222,295,75.3,3115,710,134,155,86.5,66,81,81.5,10,24,41.7,0,1.3,1.3,-1.3,12,9,6,3,11,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,30.1,1493,1859,80.3,30155,12003,568,645,88.1,670,777,86.2,235,373,63.0,0,0.4,0.8,-0.4,10,109,7,1,124,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,4.2,102,139,73.4,1337,378,59,73,80.8,31,40,77.5,4,6,66.7,2,1.0,0.8,+1.0,6,7,4,0,15,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,15.5,599,883,67.8,11209,4657,236,288,81.9,291,386,75.4,66,148,44.6,0,1.3,2.1,-1.3,21,45,18,8,69,Matches
Nathan de Medina,be BEL,DF,Arminia,23,1997,8.6,219,314,69.7,3880,1429,88,103,85.4,117,153,76.5,12,37,32.4,0,0.0,0.1,0.0,0,8,1,1,11,Matches
Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,0.0,3,5,60.0,39,9,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Jorge Meré,es ESP,DF,Köln,24,1997,5.4,255,305,83.6,5548,1771,63,75,84.0,149,160,93.1,41,64,64.1,0,0.0,0.1,0.0,1,20,1,0,24,Matches
Thomas Meunier,be BEL,DF,Dortmund,29,1991,15.6,897,1155,77.7,14520,5543,443,498,89.0,354,453,78.1,70,130,53.8,4,3.1,2.9,+0.9,15,62,25,15,83,Matches
Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,25.3,878,1200,73.2,13765,6400,477,534,89.3,315,438,71.9,65,143,45.5,0,0.8,0.9,-0.8,18,72,7,3,87,Matches
Sven Michel,de GER,FW,Union Berlin,31,1990,3.8,66,115,57.4,876,178,36,56,64.3,15,31,48.4,5,8,62.5,1,0.9,0.8,+0.1,5,4,3,2,7,Matches
Enzo Millot,fr FRA,MF,Stuttgart,19,2002,0.6,24,31,77.4,330,87,13,15,86.7,8,10,80.0,1,1,100.0,1,0.1,0.2,+0.9,1,1,2,1,4,Matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,16.6,526,780,67.4,8495,3835,287,348,82.5,179,257,69.6,48,122,39.3,5,2.9,3.0,+2.1,22,45,18,9,65,Matches
Anthony Modeste,fr FRA,FW,Köln,33,1988,29.0,289,450,64.2,4169,575,162,225,72.0,88,137,64.2,18,35,51.4,4,2.9,2.3,+1.1,20,18,9,1,29,Matches
Kevin Möhwald,de GER,MF,Union Berlin,28,1993,3.9,145,187,77.5,2268,680,62,78,79.5,61,70,87.1,10,19,52.6,0,0.6,0.4,-0.6,3,14,5,1,25,Matches
Clinton Mola,eng ENG,DF,Stuttgart,20,2001,1.3,110,124,88.7,2032,575,39,45,86.7,63,69,91.3,7,9,77.8,0,0.0,0.0,0.0,0,6,0,0,6,Matches
Jan Morávek,cz CZE,MF,Augsburg,31,1989,5.2,132,190,69.5,1953,557,71,95,74.7,33,46,71.7,14,28,50.0,0,0.4,0.3,-0.4,7,11,4,0,14,Matches
Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,0.4,17,21,81.0,254,61,11,14,78.6,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,2.5,30,34,88.2,415,36,14,17,82.4,13,14,92.9,0,0,,0,0.1,0.1,-0.1,2,3,0,0,4,Matches
Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,20.5,851,1147,74.2,14008,5492,411,491,83.7,338,423,79.9,70,132,53.0,3,3.5,2.8,-0.5,14,42,30,6,76,Matches
Florian Müller,de GER,GK,Stuttgart,23,1997,30.0,853,1014,84.1,19929,12915,243,243,100.0,390,394,99.0,205,361,56.8,0,0.0,0.0,0.0,0,5,1,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,31,1989,28.4,1117,1516,73.7,16251,4168,650,771,84.3,373,500,74.6,49,120,40.8,18,12.7,11.7,+5.3,84,79,69,16,155,Matches
Torben Müsel,de GER,MF,M'Gladbach,22,1999,0.1,1,1,100.0,9,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,16.3,595,710,83.8,8196,2137,353,394,89.6,196,218,89.9,18,28,64.3,5,4.9,5.2,+0.1,28,63,31,0,95,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,21,1999,31.7,1581,1892,83.6,27387,9785,684,751,91.1,790,889,88.9,92,202,45.5,4,1.5,1.2,+2.5,11,68,8,2,114,Matches
Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,4.5,144,197,73.1,2143,656,81,99,81.8,52,68,76.5,7,18,38.9,0,0.1,0.9,-0.1,4,5,6,1,16,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,2.5,60,97,61.9,783,178,35,51,68.6,13,18,72.2,4,10,40.0,1,0.3,0.5,+0.7,4,0,1,1,5,Matches
David Nemeth,at AUT,DF,Mainz 05,20,2001,3.5,146,174,83.9,2446,842,70,73,95.9,63,72,87.5,11,24,45.8,0,0.0,0.0,0.0,0,8,0,0,7,Matches
Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,15.5,412,545,75.6,6556,1969,220,257,85.6,151,187,80.7,27,65,41.5,4,1.2,1.3,+2.8,15,17,13,5,24,Matches
Manuel Neuer,de GER,GK,Bayern Munich,35,1986,27.9,1097,1255,87.4,27026,18257,221,221,100.0,573,583,98.3,299,442,67.6,0,0.0,0.1,0.0,0,7,2,0,8,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,23.6,874,1101,79.4,14973,5596,400,474,84.4,354,426,83.1,84,128,65.6,4,2.2,2.9,+1.8,20,96,18,1,133,Matches
Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,3.8,25,46,54.3,338,46,14,20,70.0,10,13,76.9,0,1,0.0,1,0.2,0.1,+0.8,1,3,0,0,2,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,25,1996,28.5,1206,1611,74.9,22233,10148,472,536,88.1,583,734,79.4,128,277,46.2,0,0.5,1.3,-0.5,11,92,11,3,112,Matches
Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,6.5,492,539,91.3,8709,3378,189,203,93.1,267,281,95.0,31,43,72.1,1,1.5,0.8,-0.5,5,43,2,0,41,Matches
Florian Niederlechner,de GER,FW,Augsburg,30,1990,12.9,153,217,70.5,2334,494,80,105,76.2,60,76,78.9,7,13,53.8,3,0.7,1.0,+2.3,15,15,2,1,19,Matches
Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,15.2,224,342,65.5,2874,902,141,202,69.8,63,90,70.0,5,8,62.5,0,0.1,0.5,-0.1,4,26,4,1,43,Matches
Joakim Nilsson,se SWE,DF,Arminia,27,1994,30.4,978,1222,80.0,19293,7088,324,390,83.1,538,609,88.3,110,198,55.6,0,0.3,0.6,-0.3,4,64,4,0,68,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23,1997,30.3,813,1037,78.4,11116,2829,452,523,86.4,237,294,80.6,45,80,56.3,13,9.7,10.0,+3.3,64,47,60,6,117,Matches
Felix Nmecha,de GER,"MF,FW",Wolfsburg,20,2000,3.6,88,124,71.0,1200,302,55,72,76.4,26,34,76.5,2,6,33.3,0,0.0,0.1,0.0,0,6,3,0,13,Matches
Lukas Nmecha,de GER,"FW,MF",Wolfsburg,22,1998,18.1,258,395,65.3,3581,640,156,214,72.9,71,101,70.3,15,31,48.4,0,2.1,2.9,-2.1,14,13,17,3,25,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,31,1990,3.4,206,258,79.8,4121,1560,76,82,92.7,99,112,88.4,30,56,53.6,0,0.1,0.3,-0.1,1,17,1,0,25,Matches
Connor Noß,ie IRL,MF,M'Gladbach,20,2001,0.6,11,14,78.6,128,20,7,8,87.5,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,1,2,0,0,0,Matches
Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,1.5,29,48,60.4,328,63,19,25,76.0,7,12,58.3,0,1,0.0,0,0.2,0.1,-0.2,2,0,1,0,3,Matches
Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,0.9,12,18,66.7,175,81,5,8,62.5,6,8,75.0,0,1,0.0,0,0.0,0.1,0.0,0,2,1,0,2,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,0.1,6,9,66.7,93,46,4,6,66.7,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,7.1,262,325,80.6,4976,1555,103,113,91.2,128,147,87.1,27,55,49.1,0,0.0,0.1,0.0,0,14,1,0,16,Matches
Bastian Oczipka,de GER,DF,Union Berlin,32,1989,10.4,402,561,71.7,6571,2836,198,234,84.6,148,188,78.7,38,87,43.7,1,2.1,2.5,-1.1,16,25,17,9,47,Matches
Masaya Okugawa,jp JPN,"MF,FW",Arminia,25,1996,28.1,292,483,60.5,4047,1424,166,240,69.2,86,137,62.8,15,28,53.6,1,1.4,0.9,-0.4,27,31,11,1,47,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,20,2001,0.2,10,14,71.4,103,45,7,8,87.5,2,4,50.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,23,1998,8.3,273,353,77.3,3916,1298,148,169,87.6,90,111,81.1,16,34,47.1,3,2.6,3.4,+0.4,12,31,16,2,53,Matches
Karim Onisiwo,at AUT,FW,Mainz 05,29,1992,26.2,333,567,58.7,4743,1305,189,272,69.5,98,152,64.5,22,44,50.0,8,6.6,4.7,+1.4,40,24,26,7,51,Matches
Willi Orban,hu HUN,DF,RB Leipzig,28,1992,29.4,1820,2045,89.0,32747,11967,656,714,91.9,1033,1109,93.1,106,170,62.4,1,1.4,1.7,-0.4,6,99,5,1,89,Matches
Stefan Ortega,de GER,GK,Arminia,28,1992,33.0,1245,1768,70.4,41924,32569,132,134,98.5,544,548,99.3,569,1081,52.6,0,0.2,0.4,-0.2,5,89,6,0,3,Matches
Patrick Osterhage,de GER,MF,Bochum,21,2000,6.7,148,197,75.1,2291,517,77,94,81.9,52,59,88.1,12,28,42.9,1,0.1,0.1,+0.9,4,9,2,0,11,Matches
Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,0.3,10,15,66.7,164,84,3,3,100.0,6,7,85.7,0,1,0.0,1,0.6,0.6,+0.4,2,1,3,2,3,Matches
Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,4.0,144,202,71.3,2526,799,68,77,88.3,58,80,72.5,16,30,53.3,1,0.6,0.6,+0.4,3,11,4,2,16,Matches
Reece Oxford,eng ENG,DF,Augsburg,22,1998,29.9,931,1173,79.4,19414,6632,278,333,83.5,494,568,87.0,146,235,62.1,1,0.7,0.7,+0.3,3,38,0,0,41,Matches
Salih Özcan,tr TUR,MF,Köln,23,1998,25.7,1128,1360,82.9,19294,4884,486,570,85.3,520,590,88.1,97,133,72.9,0,1.0,1.9,-1.0,19,90,12,5,113,Matches
Levin Öztunalı,de GER,MF,Union Berlin,25,1996,6.4,117,173,67.6,1949,574,66,81,81.5,33,47,70.2,15,29,51.7,0,0.4,0.4,-0.4,6,8,5,3,18,Matches
Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,5.7,99,152,65.1,1584,411,58,82,70.7,23,31,74.2,13,25,52.0,0,0.2,0.2,-0.2,6,17,1,0,18,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,12.2,677,796,85.1,11225,4122,333,375,88.8,257,289,88.9,61,83,73.5,2,2.2,1.8,-0.2,8,78,9,0,77,Matches
Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,17.0,324,510,63.5,5579,1989,155,208,74.5,113,173,65.3,42,89,47.2,3,3.9,4.5,-0.9,33,37,18,4,45,Matches
Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,0.2,9,11,81.8,193,50,2,2,100.0,4,4,100.0,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matondo-Merveille Papela,de GER,MF,Mainz 05,20,2001,0.9,17,24,70.8,273,53,9,13,69.2,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,0.2,6,8,75.0,67,7,5,6,83.3,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,23,1998,5.2,291,364,79.9,4481,1498,158,176,89.8,106,134,79.1,18,38,47.4,0,0.2,0.4,-0.2,2,19,6,0,23,Matches
Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,13.5,401,505,79.4,5103,1249,252,282,89.4,104,127,81.9,13,24,54.2,1,2.1,2.1,-1.1,21,21,14,2,43,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,23.1,1838,2114,86.9,30278,11382,914,985,92.8,745,846,88.1,138,210,65.7,1,1.6,3.2,-0.6,18,199,26,9,193,Matches
Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,15.5,292,460,63.5,4879,2200,155,187,82.9,88,136,64.7,38,93,40.9,1,1.7,1.6,-0.7,21,15,12,5,34,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,24.8,921,1198,76.9,14714,6400,498,558,89.2,332,401,82.8,71,169,42.0,0,0.8,1.0,-0.8,13,61,14,11,69,Matches
Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1.0,31,39,79.5,704,485,8,8,100.0,17,17,100.0,6,14,42.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,5.3,67,101,66.3,943,155,38,54,70.4,23,33,69.7,2,2,100.0,0,0.6,0.4,-0.6,5,2,3,1,4,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6.0,159,207,76.8,3860,2542,38,39,97.4,79,82,96.3,40,84,47.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,32,1988,6.4,83,137,60.6,1061,195,59,79,74.7,16,32,50.0,3,6,50.0,1,0.5,0.5,+0.5,7,3,4,1,9,Matches
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,21,1999,11.6,305,426,71.6,4386,848,185,229,80.8,85,109,78.0,19,43,44.2,2,0.8,0.9,+1.2,12,16,8,2,35,Matches
Immanuel Pherai,nl NED,MF,Dortmund,20,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,27,1994,10.7,248,332,74.7,3508,989,138,162,85.2,79,89,88.8,11,42,26.2,4,1.0,1.3,+3.0,17,14,12,3,32,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,26,1995,3.9,50,82,61.0,676,70,31,43,72.1,11,19,57.9,4,9,44.4,0,0.0,0.0,0.0,0,3,0,0,6,Matches
Amos Pieper,de GER,DF,Arminia,23,1998,26.4,902,1158,77.9,18378,6508,244,301,81.1,543,616,88.1,108,221,48.9,0,0.3,0.6,-0.3,5,53,4,2,63,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,29,1992,18.2,650,941,69.1,11525,5898,307,342,89.8,259,367,70.6,70,183,38.3,3,4.3,4.1,-1.3,39,34,12,11,55,Matches
Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,28,1993,23.0,561,771,72.8,9200,2946,280,350,80.0,192,241,79.7,59,87,67.8,6,7.4,7.5,-1.4,55,81,37,4,133,Matches
Joel Pohjanpalo,fi FIN,FW,Leverkusen,26,1994,0.1,1,3,33.3,6,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sebastian Polter,de GER,FW,Bochum,30,1991,26.0,259,489,53.0,3409,1048,157,253,62.1,67,133,50.4,13,30,43.3,1,2.4,1.4,-1.4,28,29,6,1,49,Matches
Marin Pongračić,hr CRO,DF,Dortmund,23,1997,9.2,545,635,85.8,10328,3608,184,198,92.9,300,337,89.0,52,85,61.2,0,0.0,0.1,0.0,1,23,1,0,31,Matches
Stefan Posch,at AUT,DF,Hoffenheim,24,1997,24.4,1134,1416,80.1,20426,7669,467,517,90.3,549,628,87.4,107,223,48.0,0,0.7,0.7,-0.7,5,74,8,2,104,Matches
Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,12.0,212,324,65.4,2714,743,132,175,75.4,50,73,68.5,10,17,58.8,0,1.7,1.7,-1.7,8,14,9,1,30,Matches
Manuel Prietl,at AUT,MF,Arminia,29,1991,23.6,518,665,77.9,8804,2643,229,282,81.2,230,272,84.6,38,65,58.5,1,0.7,0.8,+0.3,6,50,4,0,46,Matches
Grischa Prömel,de GER,MF,Union Berlin,26,1995,26.9,713,949,75.1,12183,3004,303,378,80.2,315,390,80.8,63,96,65.6,1,1.1,1.3,-0.1,14,75,12,1,95,Matches
Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,0.3,3,4,75.0,32,1,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Afimico Pululu,fr FRA,"FW,MF",Greuther Fürth,22,1999,0.8,15,22,68.2,213,57,9,12,75.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,0.0,2,2,100.0,27,6,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1.0,30,41,73.2,748,545,7,7,100.0,16,16,100.0,7,18,38.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Guilherme Ramos,pt POR,DF,Arminia,23,1997,10.1,305,457,66.7,6125,2043,78,99,78.8,186,248,75.0,37,95,38.9,0,0.0,0.2,0.0,1,24,8,0,32,Matches
Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,6.6,215,265,81.1,3192,880,119,134,88.8,82,93,88.2,8,18,44.4,1,0.0,0.1,+1.0,2,21,1,0,18,Matches
David Raum,de GER,"DF,FW",Hoffenheim,23,1998,30.6,1463,2003,73.0,25583,9807,694,805,86.2,561,722,77.7,168,345,48.7,11,11.4,13.9,-0.4,83,105,74,51,130,Matches
Reinier,br BRA,"FW,MF",Dortmund,19,2002,1.8,62,83,74.7,876,167,29,35,82.9,19,22,86.4,6,10,60.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,22,1998,0.4,10,12,83.3,171,82,4,5,80.0,6,7,85.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Marco Reus,de GER,"MF,FW",Dortmund,32,1989,27.8,1003,1242,80.8,13424,3446,581,675,86.1,267,327,81.7,54,79,68.4,13,7.9,6.2,+5.1,52,80,38,3,119,Matches
Elvis Rexhbeçaj,de GER,MF,Bochum,23,1997,28.2,520,799,65.1,8734,2991,238,307,77.5,215,295,72.9,43,124,34.7,0,1.1,1.0,-1.1,20,70,7,1,93,Matches
Gio Reyna,us USA,MF,Dortmund,18,2002,4.9,197,248,79.4,2774,689,106,122,86.9,56,64,87.5,14,26,53.8,1,1.6,1.2,-0.6,15,11,5,1,10,Matches
Chris Richards,us USA,DF,Hoffenheim,21,2000,14.5,829,984,84.2,14667,4710,353,396,89.1,411,457,89.9,56,109,51.4,1,0.4,0.9,+0.6,3,48,2,0,59,Matches
Chris Richards,us USA,DF,Bayern Munich,21,2000,0.0,3,3,100.0,85,49,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Omar Richards,eng ENG,DF,Bayern Munich,23,1998,4.9,312,361,86.4,4336,1321,190,201,94.5,102,115,88.7,10,19,52.6,0,0.2,0.5,-0.2,3,16,3,0,21,Matches
Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,18.9,345,527,65.5,5569,1869,175,220,79.5,112,170,65.9,40,77,51.9,1,1.6,2.2,-0.6,17,29,17,4,45,Matches
Manuel Riemann,de GER,GK,Bochum,32,1988,31.0,1003,1605,62.5,37987,31175,80,82,97.6,280,289,96.9,643,1223,52.6,1,0.3,0.4,+0.7,5,83,5,0,6,Matches
Marc Roca,es ESP,MF,Bayern Munich,24,1996,4.2,252,289,87.2,3918,1354,130,142,91.5,91,100,91.0,17,28,60.7,0,0.3,0.6,-0.3,5,28,2,0,26,Matches
Cimo Röcker,de GER,DF,Hertha BSC,27,1994,0.2,11,16,68.8,206,81,4,4,100.0,5,6,83.3,2,6,33.3,0,0.1,0.1,-0.1,1,0,0,0,0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,8.4,336,414,81.2,5286,1829,163,193,84.5,132,155,85.2,22,27,81.5,0,0.9,0.7,-0.9,12,29,8,1,54,Matches
Romario Rösch,de GER,MF,Mainz 05,22,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Tom Rothe,de GER,DF,Dortmund,16,2004,1.0,40,54,74.1,574,202,23,27,85.2,16,19,84.2,1,5,20.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,19.7,675,918,73.5,11140,4068,328,414,79.2,269,339,79.4,54,94,57.4,0,1.6,1.2,-1.6,15,43,19,8,64,Matches
Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,8.6,305,405,75.3,4857,1770,144,174,82.8,117,146,80.1,24,44,54.5,1,0.3,1.2,+0.7,6,35,5,1,44,Matches
Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,17.9,198,319,62.1,2950,756,102,145,70.3,60,90,66.7,17,29,58.6,2,4.2,2.9,-2.2,15,14,15,4,42,Matches
Julian Ryerson,no NOR,DF,Union Berlin,23,1997,15.9,482,650,74.2,8233,2877,242,286,84.6,181,226,80.1,47,91,51.6,0,1.5,1.5,-1.5,18,37,22,13,50,Matches
