player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Rafinha,br BRA,DF,Bayern Munich,31,1985,20.6,50,2.43,47,2,0,0,1,0,6,0.29,6,0,0,0,0,0,Matches
Baba Rahman,gh GHA,DF,Schalke 04,23,1994,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
André Ramalho,br BRA,"DF,FW",Leverkusen,25,1992,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,21,1996,4.3,21,4.92,11,0,4,5,1,0,1,0.23,0,0,0,1,0,0,Matches
Konstantin Rausch,ru RUS,DF,Köln,27,1990,10.3,21,2.04,15,5,0,1,0,0,2,0.19,1,1,0,0,0,0,Matches
Yoric Ravet,fr FRA,"FW,MF",Freiburg,27,1989,5.5,32,5.79,19,10,1,1,1,0,4,0.72,1,3,0,0,0,0,Matches
Ante Rebić,hr CRO,FW,Eint Frankfurt,23,1993,19.5,68,3.50,39,0,9,10,8,2,9,0.46,6,0,0,2,1,0,Matches
Fabian Reese,de GER,"FW,MF",Schalke 04,19,1997,0.8,3,3.60,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Karim Rekik,nl NED,DF,Hertha BSC,22,1994,25.6,9,0.35,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Panagiotis Retsos,gr GRE,DF,Leverkusen,18,1998,19.1,25,1.31,21,3,1,0,0,0,8,0.42,6,1,1,0,0,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,28,1989,10.3,37,3.59,28,5,3,1,0,0,4,0.39,2,0,2,0,0,0,Matches
Elvis Rexhbeçaj,de GER,"DF,MF",Wolfsburg,19,1997,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,34,1983,13.4,82,6.14,59,5,6,1,10,1,8,0.60,4,0,2,1,1,0,Matches
Marco Richter,de GER,FW,Augsburg,19,1997,7.2,20,3.01,13,0,4,1,2,0,1,0.15,0,0,0,0,1,0,Matches
Birk Risa,no NOR,FW,Köln,19,1998,0.9,2,2.22,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcel Risse,de GER,"DF,MF",Köln,27,1989,13.0,32,2.46,19,10,1,1,1,0,5,0.38,3,1,1,0,0,0,Matches
Arjen Robben,nl NED,"FW,MF",Bayern Munich,33,1984,16.7,99,5.91,66,14,2,7,9,1,14,0.84,10,2,0,1,1,0,Matches
James Rodríguez,co COL,"MF,FW",Bayern Munich,26,1991,18.0,110,6.11,75,25,2,6,1,1,16,0.89,14,1,0,0,1,0,Matches
Sebastian Rudy,de GER,MF,Bayern Munich,27,1990,16.8,45,2.67,33,10,0,2,0,0,8,0.48,5,3,0,0,0,0,Matches
Lukas Rupp,de GER,"MF,FW",Hoffenheim,26,1991,12.9,40,3.10,34,1,1,1,2,1,5,0.39,3,1,1,0,0,0,Matches
Marco Russ,de GER,DF,Eint Frankfurt,31,1985,12.7,10,0.79,8,0,0,2,0,0,2,0.16,1,0,0,1,0,0,Matches
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,23,1994,19.9,71,3.57,54,3,2,6,6,0,11,0.55,7,1,0,2,1,0,Matches
Nuri Şahin,tr TUR,MF,Dortmund,28,1988,13.6,47,3.45,40,2,0,5,0,0,3,0.22,2,0,0,1,0,0,Matches
Gōtoku Sakai,jp JPN,"DF,MF",Hamburger SV,26,1991,25.4,40,1.57,24,6,6,0,3,1,1,0.04,1,0,0,0,0,0,Matches
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,23,1993,17.9,8,0.45,7,1,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Sejad Salihović,ba BIH,MF,Hamburger SV,32,1984,4.1,14,3.41,7,5,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Jairo Samperio,es ESP,"MF,FW",Mainz 05,24,1993,0.4,1,2.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Jadon Sancho,eng ENG,FW,Dortmund,17,2000,7.7,42,5.49,35,1,4,1,0,1,6,0.78,4,0,1,0,0,1,Matches
Lamine Sané,sn SEN,DF,Werder Bremen,30,1987,8.7,2,0.23,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Salif Sané,sn SEN,DF,Hannover 96,26,1990,32.0,39,1.22,30,3,0,4,0,2,3,0.09,3,0,0,0,0,0,Matches
Douglas Santos,br BRA,DF,Hamburger SV,23,1994,26.4,54,2.04,39,5,7,0,0,3,2,0.08,1,1,0,0,0,0,Matches
Julian Schieber,de GER,"MF,FW",Hertha BSC,28,1989,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Sven Schipplock,de GER,"FW,MF",Hamburger SV,28,1988,3.8,8,2.11,5,0,0,2,1,0,1,0.26,0,0,0,1,0,0,Matches
Marcel Schmelzer,de GER,DF,Dortmund,29,1988,16.6,26,1.57,20,2,0,2,1,1,1,0.06,1,0,0,0,0,0,Matches
Jonathan Schmid,fr FRA,"DF,FW",Augsburg,27,1990,16.4,51,3.12,27,18,1,3,2,0,0,0.00,0,0,0,0,0,0,Matches
Manuel Schmiedebach,de GER,MF,Hannover 96,28,1988,1.8,6,3.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benno Schmitz,de GER,DF,RB Leipzig,22,1994,0.9,4,4.39,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Alessandro Schöpf,at AUT,"DF,FW",Schalke 04,23,1994,9.0,15,1.67,12,0,1,1,1,0,1,0.11,0,0,0,0,1,0,Matches
Nico Schulz,de GER,"FW,MF",Hoffenheim,24,1993,19.8,62,3.14,51,2,4,2,1,2,9,0.46,5,0,1,1,1,1,Matches
André Schürrle,de GER,FW,Dortmund,26,1990,13.7,47,3.43,34,3,2,7,1,0,6,0.44,3,1,1,1,0,0,Matches
Julian Schuster,de GER,"DF,MF",Freiburg,32,1985,14.5,34,2.34,15,18,0,0,1,0,2,0.14,0,2,0,0,0,0,Matches
Pirmin Schwegler,ch SUI,MF,Hannover 96,30,1987,25.8,78,3.03,28,42,0,0,6,2,8,0.31,3,5,0,0,0,0,Matches
Alexander Schwolow,de GER,GK,Freiburg,25,1992,32.3,12,0.37,6,6,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Davie Selke,de GER,FW,Hertha BSC,22,1995,21.0,51,2.43,25,0,7,7,10,2,10,0.48,3,0,1,1,4,1,Matches
Suat Serdar,de GER,MF,Mainz 05,20,1997,18.9,55,2.91,41,0,5,1,4,4,0,0.00,0,0,0,0,0,0,Matches
Meritan Shabani,al ALB,FW,Bayern Munich,18,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Vincent Sierro,ch SUI,"MF,FW",Freiburg,21,1995,2.4,6,2.54,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Tobias Sippel,de GER,GK,M'Gladbach,29,1988,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,28,1988,29.2,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Oliver Sorg,de GER,"DF,MF",Hannover 96,27,1990,18.7,24,1.28,17,2,0,2,2,1,1,0.05,1,0,0,0,0,0,Matches
Çağlar Söyüncü,tr TUR,DF,Freiburg,21,1996,23.9,8,0.33,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Kostas Stafylidis,gr GRE,"FW,DF",Augsburg,23,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,26,1990,24.4,29,1.19,26,0,0,0,0,3,3,0.12,3,0,0,0,0,0,Matches
Caleb Stanko,us USA,DF,Freiburg,24,1993,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Stark,de GER,"DF,MF",Hertha BSC,22,1995,24.6,16,0.65,14,0,0,2,0,0,3,0.12,2,0,0,1,0,0,Matches
Tom Starke,de GER,GK,Bayern Munich,36,1981,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,25,1991,7.3,13,1.77,10,1,1,0,1,0,1,0.14,0,0,0,0,1,0,Matches
Marc Stendera,de GER,MF,Eint Frankfurt,21,1995,4.1,8,1.94,6,2,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
Pascal Stenzel,de GER,"MF,DF",Freiburg,21,1996,21.6,40,1.85,28,4,4,2,0,2,1,0.05,1,0,0,0,0,0,Matches
Lars Stindl,de GER,"FW,MF",M'Gladbach,28,1988,30.3,139,4.59,108,5,5,5,11,5,14,0.46,10,0,1,2,1,0,Matches
Valentin Stocker,ch SUI,MF,Hertha BSC,28,1989,0.6,2,3.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tobias Strobl,de GER,MF,M'Gladbach,27,1990,1.3,2,1.58,2,0,0,0,0,0,1,0.79,1,0,0,0,0,0,Matches
Neven Subotić,rs SRB,DF,Dortmund,28,1988,3.0,2,0.66,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Süle,de GER,DF,Bayern Munich,21,1995,21.4,18,0.84,17,0,0,1,0,0,3,0.14,3,0,0,0,0,0,Matches
Ádám Szalai,hu HUN,FW,Hoffenheim,29,1987,10.0,21,2.11,16,0,2,3,0,0,0,0.00,0,0,0,0,0,0,Matches
Frederik Sørensen,dk DEN,DF,Köln,25,1992,22.2,24,1.08,20,2,0,1,0,1,2,0.09,1,1,0,0,0,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,21,1996,27.0,29,1.08,26,0,1,0,1,1,3,0.11,2,0,0,0,0,1,Matches
Taleb Tawatha,il ISR,"DF,MF",Eint Frankfurt,25,1992,4.9,10,2.04,7,2,1,0,0,0,1,0.20,1,0,0,0,0,0,Matches
Simon Terodde,de GER,FW,Stuttgart,29,1988,10.6,20,1.88,16,0,0,1,2,1,1,0.09,1,0,0,0,0,0,Matches
Simon Terodde,de GER,FW,Köln,29,1988,12.9,28,2.17,22,0,1,1,4,0,2,0.16,0,0,0,0,2,0,Matches
Marco Terrazzino,de GER,"MF,FW",Freiburg,26,1991,16.5,66,3.98,53,1,2,1,8,1,2,0.12,1,0,0,0,1,0,Matches
Cedric Teuchert,de GER,FW,Schalke 04,20,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Erik Thommy,de GER,FW,Augsburg,22,1994,1.9,7,3.75,7,0,0,0,0,0,1,0.54,1,0,0,0,0,0,Matches
Erik Thommy,de GER,MF,Stuttgart,22,1994,10.9,44,4.04,21,12,1,4,6,0,9,0.83,4,0,1,3,1,0,Matches
Marcel Tisserand,cd COD,DF,Wolfsburg,24,1993,13.9,10,0.72,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,22,1994,17.5,58,3.41,53,0,1,2,2,0,9,0.53,9,0,0,0,0,0,Matches
Jeremy Toljan,de GER,"DF,FW",Hoffenheim,22,1994,2.0,4,2.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jeremy Toljan,de GER,DF,Dortmund,22,1994,13.5,33,2.45,28,1,0,0,4,0,2,0.15,2,0,0,0,0,0,Matches
Ömer Toprak,tr TUR,DF,Dortmund,28,1989,22.4,20,0.89,18,0,0,2,0,0,2,0.09,0,0,0,2,0,0,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,19,1997,7.4,2,0.27,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ibrahima Traoré,gn GUI,MF,M'Gladbach,29,1988,2.2,12,5.37,8,1,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Tschauner,de GER,GK,Hannover 96,31,1985,31.0,3,0.10,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Anthony Ujah,ng NGA,FW,Mainz 05,26,1990,2.3,9,3.95,6,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
Sven Ulreich,de GER,GK,Bayern Munich,28,1988,29.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,18,1998,25.2,22,0.87,20,0,0,0,0,2,1,0.04,1,0,0,0,0,0,Matches
Mark Uth,de GER,FW,Hoffenheim,25,1991,24.2,55,2.27,43,3,2,2,2,3,14,0.58,10,1,1,0,1,1,Matches
Josha Vagnoman,de GER,MF,Hamburger SV,16,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,21,1995,29.5,23,0.78,22,0,0,0,0,1,1,0.03,1,0,0,0,0,0,Matches
Paul Verhaegh,nl NED,DF,Wolfsburg,33,1983,29.0,52,1.79,43,3,0,3,1,2,4,0.14,3,0,0,1,0,0,Matches
Jannik Vestergaard,dk DEN,DF,M'Gladbach,24,1992,32.0,17,0.53,16,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
Arturo Vidal,cl CHI,MF,Bayern Munich,30,1987,16.2,56,3.46,45,0,0,7,1,3,11,0.68,8,0,0,2,0,1,Matches
Julio Villalba,py PAR,DF,M'Gladbach,18,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,25,1991,31.0,33,1.06,30,2,0,0,1,0,5,0.16,5,0,0,0,0,0,Matches
Kevin Volland,de GER,"FW,MF",Leverkusen,25,1992,28.8,67,2.33,50,0,6,3,7,1,8,0.28,5,0,2,1,0,0,Matches
Sandro Wagner,de GER,FW,Hoffenheim,29,1987,9.7,33,3.41,28,0,1,2,2,0,3,0.31,3,0,0,0,0,0,Matches
Sandro Wagner,de GER,FW,Bayern Munich,29,1987,8.1,11,1.37,6,0,0,4,1,0,3,0.37,1,0,0,2,0,0,Matches
Walace,br BRA,MF,Hamburger SV,22,1995,14.6,25,1.71,23,0,0,1,1,0,4,0.27,3,0,0,1,0,0,Matches
Luca Waldschmidt,de GER,"MF,FW",Hamburger SV,21,1996,8.8,25,2.83,16,1,0,4,4,0,3,0.34,0,0,0,3,0,0,Matches
Roman Weidenfeller,de GER,GK,Dortmund,36,1980,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Julian Weigl,de GER,MF,Dortmund,21,1995,21.6,21,0.97,19,0,0,0,0,2,1,0.05,1,0,0,0,0,0,Matches
Mitchell Weiser,de GER,"DF,FW",Hertha BSC,23,1994,22.0,73,3.32,44,20,2,0,6,1,7,0.32,2,2,0,0,3,0,Matches
Wendell,br BRA,DF,Leverkusen,24,1993,23.5,47,2.00,36,9,0,0,1,1,6,0.26,5,1,0,0,0,0,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,31,1985,27.3,44,1.61,30,13,0,1,0,0,1,0.04,0,1,0,0,0,0,Matches
Timo Werner,de GER,FW,RB Leipzig,21,1996,27.7,66,2.39,42,0,10,6,8,0,18,0.65,12,0,3,2,1,0,Matches
Jetro Willems,nl NED,"FW,DF",Eint Frankfurt,23,1994,18.5,72,3.89,34,28,4,5,0,1,5,0.27,1,3,0,1,0,0,Matches
William,br BRA,DF,Wolfsburg,22,1995,17.9,31,1.73,28,1,1,0,0,1,1,0.06,1,0,0,0,0,0,Matches
Marius Wolf,de GER,"MF,FW",Eint Frankfurt,22,1995,26.3,70,2.66,50,14,2,2,1,1,13,0.49,12,1,0,0,0,0,Matches
Bobby Wood,us USA,"FW,MF",Hamburger SV,24,1992,17.9,36,2.02,23,0,5,6,1,1,2,0.11,1,0,0,0,1,0,Matches
Andriy Yarmolenko,ua UKR,"FW,MF",Dortmund,27,1989,11.5,56,4.86,40,3,3,3,5,2,6,0.52,5,0,0,1,0,0,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,18,1999,7.3,13,1.79,12,1,0,0,0,0,3,0.41,3,0,0,0,0,0,Matches
Denis Zakaria,ch SUI,MF,M'Gladbach,20,1996,25.5,42,1.65,35,0,3,1,2,1,5,0.20,4,0,0,0,0,1,Matches
Robin Zentner,de GER,GK,Mainz 05,22,1994,15.0,4,0.27,3,1,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
Ron-Robert Zieler,de GER,GK,Stuttgart,28,1989,34.0,5,0.15,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matthias Zimmermann,de GER,DF,Stuttgart,25,1992,0.9,1,1.17,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Simon Zoller,de GER,"MF,FW",Köln,26,1991,10.7,18,1.68,16,0,2,0,0,0,2,0.19,1,0,1,0,0,0,Matches
Steven Zuber,ch SUI,"FW,DF",Hoffenheim,25,1991,15.9,31,1.95,24,1,2,1,3,0,4,0.25,3,0,1,0,0,0,Matches
Robert Žulj,at AUT,"MF,FW",Hoffenheim,25,1992,2.3,5,2.16,4,0,0,0,1,0,1,0.43,0,0,0,0,1,0,Matches
