ID,Name,Born,Position,Value,Squad,Zustand,Stats,Einsätze,Spieltagspunkte,Punkteschnitt,Punktetotal
2030,Phillip Tietz,1997,Stürmer, 0 ⌀  ,FC Augsburg,Angeschlagen,"{'Passquote': '60,4%', 'Zweikampfquote': '42,5%', 'Luftkämpfe': '45,5%', 'Tacklingquote': '12,5%', 'Begangene Fouls': '1,61', 'Geklärte Bälle': '1,21', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,2', 'Ballverluste': '2,83', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,82', 'Kreierte Großchancen': '0,2', 'Schüsse aufs Tor': '1,41', 'Schussgenauigkeit': '63,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,78,"49,67",149
4586,Irvin Cardona,1997,Stürmer, 0 ⌀  ,FC Augsburg,Fit,"{'Passquote': '57,1%', 'Zweikampfquote': '25,0%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '1,25', 'Geklärte Bälle': '1,25', 'Abgefangene Bälle': '0', 'Balleroberungen': '1,25', 'Ballverluste': '1,25', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,25', 'Schussgenauigkeit': '33,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2854,Ermedin Demirović,1998,Stürmer, 0 ⌀  ,FC Augsburg,Fit,"{'Passquote': '59,1%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '29,7%', 'Tacklingquote': '29,4%', 'Begangene Fouls': '1,71', 'Geklärte Bälle': '0,86', 'Abgefangene Bälle': '0,49', 'Balleroberungen': '0,61', 'Ballverluste': '2,94', 'Erfolgreiche Dribblings': '47,6%', 'Torschussvorlagen': '1,47', 'Kreierte Großchancen': '0,37', 'Schüsse aufs Tor': '1,59', 'Schussgenauigkeit': '65,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,219,"143,00",429
4580,Dion Beljo,2002,Stürmer, 0 ⌀  ,FC Augsburg,Fit,"{'Passquote': '75,0%', 'Zweikampfquote': '51,7%', 'Luftkämpfe': '58,3%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0,8', 'Geklärte Bälle': '0,54', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '1,34', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,54', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,88', 'Schussgenauigkeit': '87,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,127,"74,33",223
1581,Alexander Nübel,1996,Torhüter," 0,12 ⌀ (1) ",VfB Stuttgart,Fit,"{'Abgewehrte Schüsse': '79,4%', 'Paraden': '2,59', 'Weiße Weste': '5', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '80,0%', 'Fehler vor Schuss/Gegentor': '0,12'}",3,236,"167,00",501
2237,Fabian Bredlow,1995,Torhüter, 0 ⌀  ,VfB Stuttgart,Angeschlagen,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
0,Florian Schock,2001,Torhüter, 0 ⌀  ,VfB Stuttgart,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
6085,Dennis Seimen,2005,Torhüter, 0 ⌀  ,VfB Stuttgart,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
1704,Waldemar Anton,1996,Abwehrspieler," 0,59 ⌀ (5) ",VfB Stuttgart,Fit,"{'Passquote': '87,0%', 'Zweikampfquote': '61,3%', 'Luftkämpfe': '65,5%', 'Tacklingquote': '41,7%', 'Begangene Fouls': '0,83', 'Geklärte Bälle': '4,83', 'Abgefangene Bälle': '1,06', 'Balleroberungen': '0,59', 'Ballverluste': '0,59', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '0,24', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,24', 'Schussgenauigkeit': '33,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,59'}",3,134,"97,67",293
2068,Dan-Axel Zagadou,1999,Abwehrspieler," 0,77 ⌀ (5) ",VfB Stuttgart,Angeschlagen,"{'Passquote': '85,0%', 'Zweikampfquote': '74,5%', 'Luftkämpfe': '78,1%', 'Tacklingquote': '66,7%', 'Begangene Fouls': '0,93', 'Geklärte Bälle': '4,02', 'Abgefangene Bälle': '1,24', 'Balleroberungen': '0,93', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,46', 'Schussgenauigkeit': '60,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,77'}",3,153,"148,33",445
7301,Anthony Rouault,2001,Abwehrspieler," 1,29 ⌀ (4) ",VfB Stuttgart,Fit,"{'Passquote': '88,2%', 'Zweikampfquote': '48,3%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '87,5%', 'Begangene Fouls': '0,65', 'Geklärte Bälle': '2,58', 'Abgefangene Bälle': '0,97', 'Balleroberungen': '2,26', 'Ballverluste': '0,32', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,32', 'Kreierte Großchancen': '0,32', 'Schüsse aufs Tor': '0,65', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,29'}",0,0,0,0
3089,Hiroki Ito,1999,Abwehrspieler," 0,93 ⌀ (7) ",VfB Stuttgart,Fit,"{'Passquote': '86,2%', 'Zweikampfquote': '40,0%', 'Luftkämpfe': '35,7%', 'Tacklingquote': '66,7%', 'Begangene Fouls': '0,79', 'Geklärte Bälle': '1,85', 'Abgefangene Bälle': '1,06', 'Balleroberungen': '0,26', 'Ballverluste': '0,66', 'Erfolgreiche Dribblings': '60,0%', 'Torschussvorlagen': '1,32', 'Kreierte Großchancen': '0,26', 'Schüsse aufs Tor': '0,79', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,93'}",3,192,"157,00",471
7257,Leonidas Stergiou,2002,Abwehrspieler, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '100,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
1664,Maximilian Mittelstädt,1997,Abwehrspieler," 0,8 ⌀ (2) ",VfB Stuttgart,Fit,"{'Passquote': '78,8%', 'Zweikampfquote': '48,8%', 'Luftkämpfe': '55,6%', 'Tacklingquote': '26,7%', 'Begangene Fouls': '2,79', 'Geklärte Bälle': '1,59', 'Abgefangene Bälle': '1,59', 'Balleroberungen': '1,59', 'Ballverluste': '2,79', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,4', 'Kreierte Großchancen': '0,4', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,8'}",2,63,"26,00",52
1758,Pascal Stenzel,1996,Abwehrspieler," 0,98 ⌀ (6) ",VfB Stuttgart,Fit,"{'Passquote': '84,5%', 'Zweikampfquote': '44,8%', 'Luftkämpfe': '42,1%', 'Tacklingquote': '26,1%', 'Begangene Fouls': '0,98', 'Geklärte Bälle': '2,45', 'Abgefangene Bälle': '1,47', 'Balleroberungen': '0,98', 'Ballverluste': '0,49', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '1,14', 'Kreierte Großchancen': '0,65', 'Schüsse aufs Tor': '0,49', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,98'}",3,101,"145,33",436
2546,Roberto Massimo,2000,Abwehrspieler, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '78,8%', 'Zweikampfquote': '40,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '1,32', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '1,32', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2199,Josha Vagnoman,2000,Abwehrspieler, 0 ⌀  ,VfB Stuttgart,Angeschlagen,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2214,Atakan Karazor,1996,Mittelfeldspieler," 0,63 ⌀ (5) ",VfB Stuttgart,Fit,"{'Passquote': '87,9%', 'Zweikampfquote': '61,5%', 'Luftkämpfe': '57,1%', 'Tacklingquote': '61,5%', 'Begangene Fouls': '0,63', 'Geklärte Bälle': '1,13', 'Abgefangene Bälle': '1,01', 'Balleroberungen': '2,01', 'Ballverluste': '1,63', 'Erfolgreiche Dribblings': '10,0%', 'Torschussvorlagen': '0,75', 'Kreierte Großchancen': '0,25', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,63'}",3,210,"153,00",459
2694,Angelo Stiller,2001,Mittelfeldspieler," 0,14 ⌀ (1) ",VfB Stuttgart,Fit,"{'Passquote': '89,2%', 'Zweikampfquote': '56,1%', 'Luftkämpfe': '52,9%', 'Tacklingquote': '38,9%', 'Begangene Fouls': '0,95', 'Geklärte Bälle': '0,95', 'Abgefangene Bälle': '0,55', 'Balleroberungen': '0,95', 'Ballverluste': '1,09', 'Erfolgreiche Dribblings': '88,9%', 'Torschussvorlagen': '1,63', 'Kreierte Großchancen': '0,14', 'Schüsse aufs Tor': '0,55', 'Schussgenauigkeit': '80,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,14'}",2,199,"136,50",273
2120,Nikolas Nartey,2000,Mittelfeldspieler, 0 ⌀  ,VfB Stuttgart,Verletzung,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
3130,Enzo Millot,2002,Mittelfeldspieler," 0,16 ⌀ (1) ",VfB Stuttgart,Fit,"{'Passquote': '82,7%', 'Zweikampfquote': '47,9%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '35,7%', 'Begangene Fouls': '1,47', 'Geklärte Bälle': '0,82', 'Abgefangene Bälle': '0,65', 'Balleroberungen': '0,82', 'Ballverluste': '2,94', 'Erfolgreiche Dribblings': '48,0%', 'Torschussvorlagen': '1,47', 'Kreierte Großchancen': '0,16', 'Schüsse aufs Tor': '0,98', 'Schussgenauigkeit': '85,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,16'}",2,132,"153,50",307
1571,Genki Haraguchi,1991,Mittelfeldspieler, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '76,9%', 'Zweikampfquote': '33,3%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '100,0%', 'Begangene Fouls': '6,92', 'Geklärte Bälle': '3,46', 'Abgefangene Bälle': '0', 'Balleroberungen': '3,46', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"-10,00",-10
2302,Wooyeong Jeong,1999,Mittelfeldspieler, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '84,3%', 'Zweikampfquote': '38,5%', 'Luftkämpfe': '20,0%', 'Tacklingquote': '57,1%', 'Begangene Fouls': '0,35', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '1,4', 'Balleroberungen': '1,4', 'Ballverluste': '3,14', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '1,05', 'Kreierte Großchancen': '0,7', 'Schüsse aufs Tor': '1,4', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,164,"98,67",296
2832,Lilian Egloff,2002,Mittelfeldspieler," 0,96 ⌀ (1) ",VfB Stuttgart,Fit,"{'Passquote': '84,8%', 'Zweikampfquote': '60,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '20,0%', 'Begangene Fouls': '0,96', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,96', 'Ballverluste': '1,92', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,96'}",2,,"11,00",22
3559,Laurin Ulrich,2005,Mittelfeldspieler, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
0,Luca Raimund,2005,Mittelfeldspieler, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2172,Chris Führich,1998,Mittelfeldspieler, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '81,6%', 'Zweikampfquote': '45,0%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0,27', 'Abgefangene Bälle': '0,27', 'Balleroberungen': '0,27', 'Ballverluste': '3,52', 'Erfolgreiche Dribblings': '53,1%', 'Torschussvorlagen': '2,3', 'Kreierte Großchancen': '0,81', 'Schüsse aufs Tor': '1,08', 'Schussgenauigkeit': '61,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,305,"212,33",637
1920,Serhou Guirassy,1996,Stürmer," 0,13 ⌀ (1) ",VfB Stuttgart,Verletzung,"{'Passquote': '78,4%', 'Zweikampfquote': '53,1%', 'Luftkämpfe': '57,8%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0,67', 'Geklärte Bälle': '1,21', 'Abgefangene Bälle': '0,13', 'Balleroberungen': '0', 'Ballverluste': '2,69', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,75', 'Kreierte Großchancen': '0,27', 'Schüsse aufs Tor': '2,82', 'Schussgenauigkeit': '65,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,13'}",3,284,"214,33",643
7158,Deniz Undav,1996,Stürmer, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '66,0%', 'Zweikampfquote': '24,1%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '3,18', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '6,35', 'Erfolgreiche Dribblings': '16,7%', 'Torschussvorlagen': '1,06', 'Kreierte Großchancen': '0,53', 'Schüsse aufs Tor': '3,71', 'Schussgenauigkeit': '87,5%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
2988,Jamie Leweling,2001,Stürmer, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '73,0%', 'Zweikampfquote': '36,4%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '1,02', 'Geklärte Bälle': '0,68', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,34', 'Ballverluste': '5,75', 'Erfolgreiche Dribblings': '45,5%', 'Torschussvorlagen': '1,35', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,69', 'Schussgenauigkeit': '83,3%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3,17,"16,00",48
2822,Silas,1998,Stürmer, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '68,6%', 'Zweikampfquote': '40,6%', 'Luftkämpfe': '37,5%', 'Tacklingquote': '40,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0,21', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,43', 'Ballverluste': '6,58', 'Erfolgreiche Dribblings': '35,3%', 'Torschussvorlagen': '0,85', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,27', 'Schussgenauigkeit': '75,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
3560,Thomas Kastanaras,2003,Stürmer, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
6171,Jovan Milošević,2005,Stürmer, 0 ⌀  ,VfB Stuttgart,Fit,"{'Passquote': '60,0%', 'Zweikampfquote': '66,7%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2,23,"19,50",39
755,Kevin Müller,1991,Torhüter," 0,12 ⌀ (1) ",1. FC Heidenheim,Fit,"{'Abgewehrte Schüsse': '64,9%', 'Paraden': '3,14', 'Weiße Weste': '1', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '16,7%', 'Großchancen vereitelt': '36,4%', 'Fehler vor Schuss/Gegentor': '0,12'}",3,106,"82,33",247
1527,Vitus Eicher,1990,Torhüter, 0 ⌀  ,1. FC Heidenheim,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
0,Frank Feller,2004,Torhüter, 0 ⌀  ,1. FC Heidenheim,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
3245,Paul Tschernuth,2002,Torhüter, 0 ⌀  ,1. FC Heidenheim,Fit,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0,0,0,0
841,Patrick Mainka,1994,Abwehrspieler," 0,58 ⌀ (5) ",1. FC Heidenheim,Fit,"{'Passquote': '88,2%', 'Zweikampfquote': '56,2%', 'Luftkämpfe': '59,5%', 'Tacklingquote': '35,3%', 'Begangene Fouls': '0,35', 'Geklärte Bälle': '4,54', 'Abgefangene Bälle': '1,05', 'Balleroberungen': '0,7', 'Ballverluste': '0,47', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,58', 'Schussgenauigkeit': '71,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,58'}",3,90,"80,33",241
2690,Tim Siersleben,2000,Abwehrspieler," 1,05 ⌀ (9) ",1. FC Heidenheim,Fit,"{'Passquote': '79,5%', 'Zweikampfquote': '59,4%', 'Luftkämpfe': '57,9%', 'Tacklingquote': '26,7%', 'Begangene Fouls': '1,16', 'Geklärte Bälle': '2,67', 'Abgefangene Bälle': '1,86', 'Balleroberungen': '0,93', 'Ballverluste': '0,35', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,12', 'Kreierte Großchancen': '0,12', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0,12', 'Geblockte Bälle': '1,05'}",3,54,"53,33",160
3339,Thomas Keller,1999,Abwehrspieler, 0 ⌀  ,1. FC Heidenheim,Fit,"{'Passquote': '71,4%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '6,92', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
1871,Jonas Föhrenbach,1996,Abwehrspieler," 0,67 ⌀ (5) ",1. FC Heidenheim,Fit,"{'Passquote': '73,9%', 'Zweikampfquote': '51,2%', 'Luftkämpfe': '61,5%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,4', 'Geklärte Bälle': '1,61', 'Abgefangene Bälle': '0,8', 'Balleroberungen': '1,07', 'Ballverluste': '1,07', 'Erfolgreiche Dribblings': '20,0%', 'Torschussvorlagen': '0,54', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,13', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,67'}",2,,"34,00",68
0,Seedy Jarju,2004,Abwehrspieler, 0 ⌀  ,1. FC Heidenheim,Fit,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0,0,0,0
1622,Marnon Busch,1994,Abwehrspieler, 0 ⌀  ,1. FC Heidenheim,Fit,"{'Passquote': '72,0%', 'Zweikampfquote': '60,0%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '3,1', 'Balleroberungen': '0', 'Ballverluste': '1,55', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",1,,"-4,00",-4
6134,Omar Traoré,1998,Abwehrspieler," 0,38 ⌀ (3) ",1. FC Heidenheim,Fit,"{'Passquote': '76,1%', 'Zweikampfquote': '50,8%', 'Luftkämpfe': '44,4%', 'Tacklingquote': '31,2%', 'Begangene Fouls': '1,01', 'Geklärte Bälle': '1,01', 'Abgefangene Bälle': '1,26', 'Balleroberungen': '0,63', 'Ballverluste': '2,02', 'Erfolgreiche Dribblings': '26,3%', 'Torschussvorlagen': '0,89', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,25', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,38'}",3,28,"35,33",106
699,Norman Theuerkauf,1987,Mittelfeldspieler," 0,46 ⌀ (2) ",1. FC Heidenheim,Fit,"{'Passquote': '81,2%', 'Zweikampfquote': '63,6%', 'Luftkämpfe': '62,5%', 'Tacklingquote': '57,1%', 'Begangene Fouls': '0,69', 'Geklärte Bälle': '0,69', 'Abgefangene Bälle': '1,84', 'Balleroberungen': '0,92', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0,69', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,46', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,46'}",0,0,0,0
