player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Jérôme Gondorf,de GER,"MF,FW",Freiburg,30,1988,14.4,700,34,150,319,238,29,700,17,6,35.3,11,64.7,272,1600,766,22,13,3,22,17,372,62,Matches
Nicolás González,ar ARG,"FW,MF",Stuttgart,20,1998,24.0,945,28,103,416,441,110,945,66,46,69.7,20,30.3,497,3426,1645,62,59,17,74,42,684,154,Matches
Leon Goretzka,de GER,MF,Bayern Munich,23,1995,22.5,1399,30,225,847,338,72,1399,22,15,68.2,7,31.8,792,4333,2390,58,38,8,23,17,1022,79,Matches
Felix Götze,de GER,MF,Augsburg,20,1998,1.4,53,7,24,19,12,2,53,0,0,,0,,22,143,16,0,0,0,1,2,25,2,Matches
Mario Götze,de GER,"FW,MF",Dortmund,26,1992,18.6,1095,8,67,465,574,82,1095,52,26,50.0,26,50.0,682,3131,1518,54,38,11,45,41,884,182,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,27,1991,23.2,1487,146,775,689,49,9,1487,19,10,52.6,9,47.4,833,4960,2946,25,15,1,11,13,800,2,Matches
Michael Gregoritsch,at AUT,"MF,FW",Augsburg,24,1994,27.6,1274,69,200,654,429,99,1273,33,14,42.4,19,57.6,623,2940,1481,36,42,8,71,26,891,145,Matches
Vincenzo Grifo,it ITA,"MF,FW",Hoffenheim,25,1993,3.7,224,5,21,83,123,13,223,8,3,37.5,5,62.5,140,960,473,15,10,1,4,3,156,36,Matches
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,25,1993,15.9,927,16,136,437,367,48,926,42,30,71.4,12,28.6,523,4023,1890,63,35,22,30,25,655,110,Matches
Florian Grillitsch,at AUT,MF,Hoffenheim,22,1995,26.6,1899,79,540,1116,271,18,1899,32,24,75.0,8,25.0,1000,6039,3345,54,41,1,28,11,1144,14,Matches
Marko Grujić,rs SRB,MF,Hertha BSC,22,1996,19.8,1221,60,222,799,217,44,1221,45,30,66.7,15,33.3,759,4079,1935,45,26,13,23,20,800,43,Matches
Raphaël Guerreiro,pt POR,"FW,DF",Dortmund,24,1993,17.0,1349,15,170,683,515,60,1349,47,31,66.0,16,34.0,791,4512,2120,51,55,13,43,23,1018,126,Matches
Josuha Guilavogui,fr FRA,MF,Wolfsburg,27,1990,17.4,980,71,322,584,82,12,980,10,8,80.0,2,20.0,480,1807,853,10,12,1,10,7,527,14,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,28,1990,32.5,1099,856,1089,10,0,0,1099,0,0,,0,,473,3076,2143,0,0,0,0,0,401,0,Matches
Manuel Gulde,de GER,DF,Freiburg,27,1991,19.0,1060,120,601,430,34,10,1060,2,1,50.0,1,50.0,481,2988,1992,19,9,0,4,1,663,2,Matches
Christian Günter,de GER,"DF,MF",Freiburg,25,1993,32.0,1770,70,440,697,655,40,1770,78,39,50.0,39,50.0,760,5362,3158,97,80,17,46,21,987,201,Matches
Ahmet Gürleyen,de GER,DF,Mainz 05,19,1999,0.1,4,1,2,1,1,1,4,1,1,100.0,0,0.0,2,24,23,1,0,1,0,0,2,1,Matches
Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,30,1987,17.4,1109,20,167,659,297,17,1109,19,13,68.4,6,31.6,576,2907,1363,29,28,4,28,16,686,53,Matches
Janik Haberer,de GER,"MF,FW",Freiburg,24,1994,26.0,1383,53,328,777,291,38,1383,38,24,63.2,14,36.8,638,3370,1656,30,23,6,42,41,845,80,Matches
Alexander Hack,de GER,DF,Mainz 05,24,1993,11.3,738,95,365,341,36,12,738,10,8,80.0,2,20.0,335,1547,989,12,10,0,2,0,352,2,Matches
Benjamin Hadžić,ba BIH,"FW,MF",Hannover 96,19,1999,0.3,6,0,1,5,0,0,6,1,1,100.0,0,0.0,5,33,3,0,0,0,0,2,6,2,Matches
André Hahn,de GER,"FW,MF",Augsburg,27,1990,22.8,863,35,152,386,336,64,863,43,17,39.5,26,60.5,429,2710,1071,41,24,8,44,28,511,127,Matches
Amadou Haidara,ml MLI,MF,RB Leipzig,20,1998,4.2,256,8,29,157,73,8,256,12,10,83.3,2,16.7,121,773,444,10,7,2,8,7,165,13,Matches
Achraf Hakimi,ma MAR,DF,Dortmund,19,1998,19.3,1819,67,430,944,463,32,1819,61,38,62.3,23,37.7,1109,5908,3184,72,50,17,30,27,1277,106,Matches
Sébastien Haller,ci CIV,FW,Eint Frankfurt,24,1994,24.2,1111,27,66,596,461,116,1108,49,28,57.1,21,42.9,483,2231,824,30,29,17,86,48,847,169,Matches
Marcel Halstenberg,de GER,"DF,FW",RB Leipzig,26,1991,26.8,1885,60,423,883,602,39,1883,41,28,68.3,13,31.7,675,3810,2327,56,48,6,27,25,906,133,Matches
Genki Haraguchi,jp JPN,"MF,DF",Hannover 96,27,1991,23.7,1148,41,276,532,355,40,1148,75,46,61.3,29,38.7,614,4296,2179,60,41,16,24,29,692,78,Matches
Amine Harit,ma MAR,"MF,FW",Schalke 04,21,1997,12.0,559,4,65,289,227,26,559,52,36,69.2,16,30.8,402,3097,1702,64,43,10,25,39,445,89,Matches
Martin Harnik,at AUT,"FW,MF",Werder Bremen,31,1987,9.2,390,8,35,177,180,56,390,12,6,50.0,6,50.0,180,854,323,14,6,9,28,9,260,97,Matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,34,1984,28.0,1736,181,752,964,40,0,1736,5,5,100.0,0,0.0,941,6332,4318,30,9,1,9,5,938,2,Matches
Kai Havertz,de GER,"MF,FW",Leverkusen,19,1999,32.2,2217,35,204,1214,825,124,2214,87,48,55.2,39,44.8,1265,7385,3251,107,68,29,75,68,1831,263,Matches
Thorgan Hazard,be BEL,"FW,MF",M'Gladbach,25,1993,31.9,1775,24,229,678,902,122,1770,120,71,59.2,49,40.8,1018,8634,5006,167,124,30,71,50,1208,321,Matches
Dominique Heintz,de GER,DF,Freiburg,24,1993,33.9,2064,251,979,1013,91,12,2064,26,21,80.8,5,19.2,1074,6924,4436,47,25,2,20,10,1328,5,Matches
Rouwen Hennings,de GER,FW,Düsseldorf,30,1987,20.4,640,24,43,315,285,82,639,10,4,40.0,6,60.0,291,983,375,15,8,8,35,13,455,119,Matches
Benjamin Henrichs,de GER,DF,Leverkusen,21,1997,0.7,45,1,11,22,12,0,45,0,0,,0,,19,85,61,2,1,0,1,1,29,6,Matches
Patrick Herrmann,de GER,"FW,DF",M'Gladbach,27,1991,12.0,624,13,113,230,287,31,624,22,12,54.5,10,45.5,308,2200,1335,42,21,10,13,8,421,110,Matches
Martin Hinteregger,at AUT,DF,Augsburg,25,1992,17.5,1062,116,553,485,40,15,1062,6,2,33.3,4,66.7,571,3254,1751,16,9,1,13,4,584,2,Matches
Martin Hinteregger,at AUT,DF,Eint Frankfurt,25,1992,12.7,744,77,351,360,44,11,744,6,5,83.3,1,16.7,378,2069,1086,9,9,1,4,6,381,4,Matches
Marwin Hitz,ch SUI,GK,Dortmund,30,1987,2.0,66,51,66,0,0,0,66,0,0,,0,,40,199,131,0,0,0,0,0,33,0,Matches
André Hoffmann,de GER,"DF,MF",Düsseldorf,25,1993,11.7,610,85,327,259,28,7,610,1,0,0.0,1,100.0,360,1520,739,6,4,0,3,3,366,1,Matches
Nicolas Höfler,de GER,MF,Freiburg,28,1990,17.9,1088,56,299,679,127,13,1088,17,10,58.8,7,41.2,472,2820,1424,14,20,0,23,12,653,11,Matches
Jonas Hofmann,de GER,MF,M'Gladbach,26,1992,21.2,1333,28,176,708,462,56,1331,27,11,40.7,16,59.3,769,5061,2549,58,46,8,37,26,931,117,Matches
Lucas Höler,de GER,FW,Freiburg,24,1994,11.2,422,11,51,177,201,40,422,27,9,33.3,18,66.7,253,1636,643,22,23,9,34,26,325,86,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Mainz 05,23,1995,1.6,55,3,10,19,30,5,55,10,6,60.0,4,40.0,32,380,117,5,5,4,5,3,31,14,Matches
Justin Hoogma,nl NED,"DF,MF",Hoffenheim,20,1998,1.2,116,4,31,84,1,0,116,0,0,,0,,79,447,313,3,0,0,1,0,85,1,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,28,1989,32.0,1418,1019,1403,15,0,0,1418,0,0,,0,,754,4675,2831,0,0,0,1,0,822,0,Matches
Branimir Hrgota,se SWE,FW,Eint Frankfurt,25,1993,0.1,2,0,0,1,1,1,2,0,0,,0,,1,21,0,0,0,1,0,1,1,1,Matches
Benjamin Hübner,de GER,DF,Hoffenheim,29,1989,9.0,631,65,322,284,27,11,631,2,1,50.0,1,50.0,359,1594,968,6,7,1,4,1,430,1,Matches
Mats Hummels,de GER,DF,Bayern Munich,29,1988,19.7,1917,101,752,1077,98,25,1917,11,10,90.9,1,9.1,1238,6279,3950,19,27,0,8,2,1470,6,Matches
Vedad Ibišević,ba BIH,FW,Hertha BSC,33,1984,20.1,659,26,53,348,263,90,658,24,14,58.3,9,37.5,391,1300,498,14,13,5,70,27,476,111,Matches
Ivo Iličević,hr CRO,MF,Nürnberg,31,1986,0.4,18,0,2,12,4,0,18,1,1,100.0,0,0.0,10,69,40,2,1,0,2,0,14,4,Matches
Stefan Ilsanker,at AUT,"DF,MF",RB Leipzig,29,1989,10.4,575,47,226,310,41,7,575,2,2,100.0,0,0.0,194,856,547,2,7,0,7,1,261,4,Matches
Emiliano Insúa,ar ARG,DF,Stuttgart,29,1989,23.5,1605,67,377,774,476,17,1605,54,33,61.1,21,38.9,692,3978,2259,70,53,9,27,20,857,108,Matches
Mikael Ishak,se SWE,FW,Nürnberg,25,1993,21.3,580,15,52,293,242,56,579,23,16,69.6,7,30.4,314,1408,591,25,17,11,45,21,387,100,Matches
Gian-Luca Itter,de GER,DF,Wolfsburg,19,1999,1.0,64,0,14,43,8,0,64,5,3,60.0,2,40.0,33,182,100,6,1,0,3,1,39,0,Matches
Koo Ja-cheol,kr KOR,MF,Augsburg,29,1989,18.2,862,33,157,505,212,26,862,22,14,63.6,8,36.4,479,2423,986,24,19,1,39,41,564,48,Matches
Lukas Jäger,at AUT,"FW,MF",Nürnberg,24,1994,0.3,10,0,7,2,1,0,10,0,0,,0,,1,5,0,0,0,0,1,0,5,0,Matches
Christoph Janker,de GER,"MF,FW",Augsburg,33,1985,0.8,34,4,15,17,2,0,34,0,0,,0,,25,117,62,0,0,0,0,1,28,0,Matches
Tony Jantschke,de GER,DF,M'Gladbach,28,1990,10.4,918,65,471,436,16,5,918,3,2,66.7,1,33.3,536,2934,1454,7,1,0,3,1,674,2,Matches
Rune Jarstein,no NOR,GK,Hertha BSC,33,1984,30.5,1226,977,1224,2,0,0,1226,0,0,,0,,689,3845,2613,0,0,0,2,0,511,0,Matches
Dennis Jastrzembski,pl POL,"FW,DF",Hertha BSC,18,2000,0.7,26,1,1,16,11,2,26,2,1,50.0,1,50.0,21,188,110,6,5,1,1,1,21,5,Matches
Tin Jedvaj,hr CRO,DF,Leverkusen,22,1995,12.5,888,52,247,484,160,15,888,12,7,58.3,5,41.7,369,1982,1023,21,15,4,17,8,527,36,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,20,1997,2.3,86,6,17,39,30,6,86,3,2,66.7,1,33.3,46,124,41,3,0,2,5,4,53,9,Matches
Joelinton,br BRA,"FW,MF",Hoffenheim,21,1996,23.7,1047,17,84,497,479,102,1047,84,47,56.0,37,44.0,643,3624,1720,53,46,24,81,62,742,160,Matches
Aron Jóhannsson,us USA,MF,Werder Bremen,27,1990,0.0,2,0,0,1,1,1,2,1,1,100.0,0,0.0,2,22,8,1,0,0,1,0,2,1,Matches
Fabian Johnson,us USA,"DF,FW",M'Gladbach,30,1987,11.2,635,30,169,338,132,15,635,5,1,20.0,4,80.0,363,1786,1034,20,18,3,11,8,435,43,Matches
Jonathas,br BRA,FW,Hannover 96,29,1989,6.7,248,5,24,135,90,21,247,11,5,45.5,6,54.5,130,526,127,9,5,4,31,21,168,33,Matches
Luka Jović,rs SRB,"FW,MF",Eint Frankfurt,20,1997,24.9,931,34,65,479,400,146,930,45,25,55.6,20,44.4,494,2744,1027,34,28,23,74,45,722,164,Matches
Sebastian Jung,de GER,DF,Wolfsburg,28,1990,0.6,60,1,11,37,13,0,60,0,0,,0,,30,139,93,2,1,0,0,0,46,2,Matches
Ozan Kabak,tr TUR,DF,Stuttgart,18,2000,15.0,726,74,314,377,45,18,726,16,14,87.5,2,12.5,361,2084,1308,13,11,1,11,4,403,4,Matches
Pavel Kadeřábek,cz CZE,DF,Hoffenheim,26,1992,27.9,1690,84,401,744,554,63,1690,16,8,50.0,8,50.0,848,4481,2585,74,63,1,28,13,1035,224,Matches
Shinji Kagawa,jp JPN,MF,Dortmund,29,1989,1.1,81,0,1,51,31,2,81,0,0,,0,,50,236,103,0,3,0,1,2,75,6,Matches
Florian Kainz,at AUT,FW,Werder Bremen,25,1992,4.1,255,5,36,105,116,7,255,12,5,41.7,7,58.3,159,955,435,19,9,3,12,12,192,47,Matches
Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,32,1985,25.7,1003,28,108,491,422,94,1000,77,55,71.4,22,28.6,687,4562,2351,77,74,26,74,59,731,184,Matches
Marcin Kamiński,pl POL,DF,Düsseldorf,26,1992,27.0,1378,167,754,592,41,18,1378,1,1,100.0,0,0.0,752,4123,2537,25,6,3,6,1,861,6,Matches
Patrick Kammerbauer,de GER,FW,Freiburg,21,1997,0.0,6,1,1,0,5,0,6,0,0,,0,,2,11,0,0,0,0,0,0,3,0,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,27,1990,23.5,1739,24,184,1074,507,22,1739,33,25,75.8,8,24.2,903,6300,3425,84,55,7,29,24,1149,67,Matches
Stefanos Kapino,gr GRE,GK,Werder Bremen,24,1994,0.5,17,16,17,0,0,0,17,0,0,,0,,11,66,38,0,0,0,0,0,5,0,Matches
Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,24,1994,10.2,399,10,38,184,181,53,399,28,18,64.3,10,35.7,257,1555,684,32,17,12,37,16,316,87,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,23,1995,22.5,1350,160,597,696,61,19,1350,6,2,33.3,4,66.7,573,3304,2069,20,6,0,12,4,711,4,Matches
Sebastian Kerk,de GER,"MF,FW",Nürnberg,24,1994,13.1,598,26,144,243,219,15,598,7,4,57.1,3,42.9,227,1092,551,10,12,1,17,14,326,53,Matches
Rani Khedira,de GER,"DF,MF",Augsburg,24,1994,29.2,1594,151,748,744,114,27,1594,6,2,33.3,4,66.7,784,3732,1589,14,9,1,20,9,902,27,Matches
Isaac Kiese Thelin,se SWE,"FW,MF",Leverkusen,26,1992,2.0,61,4,6,31,24,8,61,1,1,100.0,0,0.0,21,58,7,0,0,0,8,4,51,8,Matches
Joshua Kimmich,de GER,"DF,MF",Bayern Munich,23,1995,34.0,3311,88,651,1673,1016,53,3311,62,38,61.3,24,38.7,1948,11570,5837,128,103,9,41,25,2315,252,Matches
Davy Klaassen,nl NED,MF,Werder Bremen,25,1993,31.3,1588,61,294,837,474,37,1588,27,17,63.0,10,37.0,731,3142,1336,28,33,4,43,18,966,112,Matches
Felix Klaus,de GER,"FW,MF",Wolfsburg,25,1992,4.9,203,0,35,76,96,27,203,5,3,60.0,2,40.0,115,647,301,8,4,4,12,5,139,37,Matches
Tim Kleindienst,de GER,FW,Freiburg,22,1995,2.2,91,7,13,47,33,11,91,5,3,60.0,2,40.0,52,251,87,2,5,1,7,3,69,11,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,22,1996,22.3,1284,74,366,571,360,40,1284,16,7,43.8,9,56.3,444,2858,1585,43,31,10,11,8,596,109,Matches
Lukas Klünter,de GER,DF,Hertha BSC,22,1996,6.6,333,24,95,170,73,6,333,20,10,50.0,10,50.0,180,1371,688,23,14,3,8,4,157,25,Matches
Robin Knoche,de GER,DF,Wolfsburg,26,1992,31.0,2358,234,1235,1082,54,25,2358,10,8,80.0,2,20.0,1500,8782,5327,28,12,1,11,5,1603,7,Matches
Törles Knöll,de GER,"FW,MF",Nürnberg,20,1997,4.1,133,1,17,65,53,16,133,8,5,62.5,3,37.5,61,244,103,4,3,0,16,4,81,18,Matches
Gregor Kobel,ch SUI,GK,Hoffenheim,20,1997,1.0,47,42,47,0,0,0,47,0,0,,0,,26,203,111,0,0,0,0,0,22,0,Matches
Gregor Kobel,ch SUI,GK,Augsburg,20,1997,15.4,564,492,560,4,0,0,564,1,1,100.0,0,0.0,316,1668,928,0,0,0,0,0,236,0,Matches
Robin Koch,de GER,"MF,DF",Freiburg,22,1996,21.1,1101,108,427,621,56,11,1101,10,7,70.0,3,30.0,496,2454,1374,5,6,1,11,14,665,6,Matches
Dominik Kohr,de GER,MF,Leverkusen,24,1994,10.8,646,32,161,373,118,14,646,9,4,44.4,5,55.6,247,1350,663,16,15,4,10,11,388,17,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,19,1999,27.0,1362,113,588,727,64,22,1362,26,22,84.6,4,15.4,579,4084,2569,33,16,1,19,10,646,5,Matches
Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,28,1989,7.3,280,3,31,101,153,21,280,22,14,63.6,8,36.4,176,1931,1055,36,19,13,11,4,204,51,Matches
Pascal Köpke,de GER,"FW,MF",Hertha BSC,22,1995,0.8,41,0,2,20,19,5,41,1,1,100.0,0,0.0,31,211,101,8,3,4,3,6,33,5,Matches
Julian Korb,de GER,DF,Hannover 96,26,1992,11.2,685,43,216,305,170,7,685,11,4,36.4,7,63.6,255,1238,748,19,18,3,14,3,325,44,Matches
Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,25,1992,32.8,2007,53,390,860,800,93,2007,93,58,62.4,35,37.6,860,6888,4237,156,76,47,58,46,969,225,Matches
Dawid Kownacki,pl POL,"MF,FW",Düsseldorf,21,1997,6.4,235,7,42,116,79,24,235,13,5,38.5,8,61.5,125,780,349,13,4,7,4,8,145,34,Matches
Thomas Kraft,de GER,GK,Hertha BSC,30,1988,3.5,134,113,132,2,0,0,134,0,0,,0,,70,430,197,0,0,0,0,0,54,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,27,1991,26.6,1347,23,136,541,684,151,1341,52,28,53.8,24,46.2,836,5935,3333,129,80,41,44,50,987,198,Matches
Christoph Kramer,de GER,MF,M'Gladbach,27,1991,12.6,898,33,200,593,111,14,898,16,9,56.3,7,43.8,439,2239,1170,15,9,1,24,16,573,17,Matches
Max Kruse,de GER,"FW,MF",Werder Bremen,30,1988,31.5,2084,11,112,1058,935,100,2081,55,37,67.3,18,32.7,1222,6946,2610,76,78,19,76,44,1576,312,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,25,1992,13.2,714,53,232,360,129,9,714,9,6,66.7,3,33.3,229,1256,611,9,2,2,13,4,302,41,Matches
Yuya Kubo,jp JPN,"FW,MF",Nürnberg,24,1993,15.1,595,7,74,314,217,32,595,29,12,41.4,17,58.6,359,2398,961,30,17,10,43,29,441,95,Matches
Pierre Kunde,cm CMR,MF,Mainz 05,23,1995,21.2,1408,73,336,904,205,7,1408,33,24,72.7,9,27.3,780,4139,1997,34,35,2,18,23,858,10,Matches
Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,18,2000,4.7,150,1,16,77,63,9,150,15,12,80.0,3,20.0,90,663,382,15,10,6,13,15,99,24,Matches
Konrad Laimer,at AUT,"MF,DF",RB Leipzig,21,1997,20.8,1132,23,201,565,384,50,1132,55,32,58.2,23,41.8,469,2780,1273,39,34,14,44,41,597,104,Matches
Michael Lang,ch SUI,DF,M'Gladbach,27,1991,13.9,917,48,236,489,198,23,917,10,2,20.0,8,80.0,435,2259,1201,23,12,4,4,2,579,59,Matches
Sebastian Langkamp,de GER,DF,Werder Bremen,30,1988,15.7,1137,92,457,642,43,17,1137,2,2,100.0,0,0.0,680,4474,2922,30,8,0,5,0,767,5,Matches
Danny Latza,de GER,MF,Mainz 05,28,1989,20.7,1304,43,229,753,333,36,1304,32,16,50.0,16,50.0,762,3580,1651,22,24,3,39,24,872,67,Matches
Valentino Lazaro,at AUT,"DF,FW",Hertha BSC,22,1996,30.5,1954,80,419,956,605,42,1954,66,34,51.5,32,48.5,1013,5273,2664,73,65,13,42,24,1065,168,Matches
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,27,1991,10.5,522,17,63,254,214,41,522,26,11,42.3,15,57.7,344,2030,922,36,22,6,34,18,371,92,Matches
Tim Leibold,de GER,DF,Nürnberg,24,1993,30.7,1880,82,592,875,436,32,1879,48,25,52.1,23,47.9,878,5762,3236,85,55,13,39,19,1055,106,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,29,1988,32.9,1114,18,44,436,655,246,1110,76,51,67.1,25,32.9,719,4029,1935,79,53,28,92,51,924,241,Matches
Philipp Lienhart,at AUT,DF,Freiburg,22,1996,6.8,380,44,186,184,13,3,380,5,5,100.0,0,0.0,178,1442,845,7,6,1,5,2,234,1,Matches
Davor Lovren,hr CRO,MF,Düsseldorf,19,1998,0.5,26,0,2,14,10,0,26,1,0,0.0,1,100.0,15,65,20,0,0,0,2,1,19,8,Matches
Eduard Löwen,de GER,"MF,FW",Nürnberg,21,1997,18.0,955,36,196,526,247,21,955,63,29,46.0,34,54.0,553,3707,1997,46,32,6,36,35,632,59,Matches
Derrick Luckassen,nl NED,DF,Hertha BSC,23,1995,2.8,211,14,90,119,2,0,211,2,2,100.0,0,0.0,130,621,365,0,0,0,2,0,151,1,Matches
Dodi Lukebakio,be BEL,"FW,MF",Düsseldorf,20,1997,21.9,883,15,111,391,395,83,877,85,50,58.8,35,41.2,613,4475,1967,72,49,27,73,47,667,207,Matches
Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,30,1988,24.1,1598,138,726,848,34,3,1598,4,3,75.0,1,25.0,878,2842,1021,2,9,3,8,5,927,5,Matches
Andreas Luthe,de GER,GK,Augsburg,31,1987,14.6,520,479,519,1,0,0,520,0,0,,0,,262,1430,910,0,0,0,0,0,215,0,Matches
Pablo Maffeo,es ESP,"DF,MF",Stuttgart,21,1997,6.6,381,25,107,174,104,7,381,16,10,62.5,6,37.5,176,1034,363,7,7,2,15,18,206,32,Matches
Arne Maier,de GER,MF,Hertha BSC,19,1999,22.9,1413,48,275,940,218,15,1413,31,22,71.0,9,29.0,851,3786,1861,32,27,5,42,13,946,40,Matches
Linton Maina,de GER,"FW,MF",Hannover 96,19,1999,15.7,689,13,137,286,283,45,689,42,19,45.2,23,54.8,365,2917,1684,61,40,16,41,18,397,89,Matches
Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,26,1992,7.8,410,4,50,209,157,24,409,17,9,52.9,8,47.1,250,1612,827,25,26,7,14,13,283,45,Matches
Georg Margreitter,at AUT,DF,Nürnberg,29,1988,22.9,1494,195,767,673,60,26,1494,9,5,55.6,4,44.4,788,4347,2686,18,5,0,8,7,957,5,Matches
Aarón Martín,es ESP,DF,Mainz 05,21,1997,32.0,2043,114,504,824,731,28,2043,56,45,80.4,11,19.6,976,6575,3864,115,85,11,22,23,1079,187,Matches
Javi Martínez,es ESP,MF,Bayern Munich,29,1988,14.5,1051,13,201,736,118,24,1051,9,5,55.6,4,44.4,511,2369,1223,11,14,1,19,2,715,15,Matches
Omar Mascarell,es ESP,MF,Schalke 04,25,1993,11.0,593,20,128,421,50,2,593,7,5,71.4,2,28.6,279,1561,534,8,5,1,10,8,351,1,Matches
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,21,1997,27.6,826,26,60,321,452,131,826,66,34,51.5,32,48.5,472,2563,917,44,12,21,100,60,597,169,Matches
Christian Mathenia,de GER,GK,Nürnberg,26,1992,21.5,962,810,959,3,0,0,962,1,1,100.0,0,0.0,431,2552,1808,0,0,0,1,0,430,0,Matches
Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,17,2000,2.1,58,3,9,17,35,10,58,4,2,50.0,2,50.0,38,376,135,6,3,3,6,1,40,11,Matches
Philipp Max,de GER,"DF,MF",Augsburg,24,1993,28.5,1451,58,333,637,501,34,1451,19,11,57.9,8,42.1,687,3902,2117,63,36,7,27,14,799,155,Matches
Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,28,1990,6.4,475,5,59,228,195,26,475,17,10,58.8,7,41.2,295,1883,1045,37,17,7,15,15,316,51,Matches
Weston McKennie,us USA,"MF,FW",Schalke 04,19,1998,19.4,968,62,223,488,270,62,968,26,16,61.5,10,38.5,381,2519,1275,29,30,8,35,23,525,88,Matches
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,27,1991,18.8,1007,9,130,418,468,78,1007,29,13,44.8,16,55.2,533,2681,1112,36,30,17,45,28,654,176,Matches
Hamza Mendyl,ma MAR,DF,Schalke 04,20,1997,6.0,324,6,88,161,78,3,324,10,7,70.0,3,30.0,145,1231,659,21,10,4,5,3,174,32,Matches
Virgil Misidjan,nl NED,"MF,FW",Nürnberg,25,1993,17.1,650,5,86,269,316,38,650,96,41,42.7,55,57.3,465,4137,1852,62,50,10,54,46,474,135,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,21,1997,20.0,1197,72,303,651,255,23,1197,39,24,61.5,15,38.5,618,2956,1262,34,22,3,33,24,638,94,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,25,1993,9.7,634,15,96,366,177,24,634,18,9,50.0,9,50.0,296,1371,576,11,16,3,22,10,404,39,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,32,1985,29.3,2233,194,1002,1162,82,13,2233,18,11,61.1,7,38.9,1355,10047,6415,45,19,0,14,6,1515,6,Matches
Alfredo Morales,us USA,MF,Düsseldorf,28,1990,17.0,863,49,234,493,141,32,863,12,4,33.3,8,66.7,416,1791,767,12,9,2,17,15,502,23,Matches
Jan Morávek,cz CZE,MF,Augsburg,28,1989,8.4,496,11,123,313,69,7,496,6,4,66.7,2,33.3,229,1094,530,5,3,1,8,8,307,7,Matches
Lukas Mühl,de GER,DF,Nürnberg,21,1997,31.0,1798,213,1011,759,42,18,1798,8,7,87.5,1,12.5,991,5927,3704,14,7,0,7,4,1153,5,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,20,1997,13.6,894,47,227,452,225,15,894,27,18,66.7,9,33.3,353,2380,1336,40,20,5,20,14,456,43,Matches
Florian Müller,de GER,GK,Mainz 05,20,1997,24.0,909,758,907,2,0,0,909,1,1,100.0,0,0.0,454,2328,1440,0,0,0,0,0,377,0,Matches
Nicolai Müller,de GER,"MF,FW",Hannover 96,30,1987,10.0,376,9,47,187,147,33,376,27,17,63.0,10,37.0,202,1164,559,19,18,5,19,20,225,48,Matches
Nicolai Müller,de GER,"FW,MF",Eint Frankfurt,30,1987,2.4,64,1,8,32,26,6,64,1,0,0.0,1,100.0,41,188,83,4,1,2,3,4,47,7,Matches
Thomas Müller,de GER,"MF,FW",Bayern Munich,28,1989,26.4,1558,17,139,596,841,194,1558,35,23,65.7,12,34.3,726,3443,1936,56,39,17,49,15,1190,320,Matches
Florent Muslija,xk KVX,"MF,FW",Hannover 96,20,1998,7.5,418,2,57,197,174,11,418,29,16,55.2,13,44.8,287,2226,999,28,25,5,25,15,308,51,Matches
Yvon Mvogo,ch SUI,GK,RB Leipzig,24,1994,1.5,34,30,34,0,0,0,34,0,0,,0,,14,70,47,0,0,0,0,0,14,0,Matches
