player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,2.9,39,57,68.4,546,108,24,28,85.7,8,15,53.3,4,7,57.1,1,0.3,0.3,+0.7,3,2,2,2,4,Matches
Philipp Lienhart,at AUT,DF,Freiburg,26,1996,27.8,1369,1612,84.9,29859,8951,332,375,88.5,833,896,93.0,196,308,63.6,0,0.3,0.5,-0.3,3,74,4,0,79,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,26.7,1902,2088,91.1,36626,12291,619,660,93.8,1114,1178,94.6,162,216,75.0,1,0.5,0.8,+0.5,6,155,6,1,143,Matches
Dimitris Limnios,gr GRE,FW,Köln,24,1998,0.4,13,23,56.5,190,28,7,8,87.5,4,8,50.0,1,3,33.3,0,0.1,0.1,-0.1,2,1,0,0,0,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,22,2000,18.7,325,514,63.2,4294,1166,208,279,74.6,83,129,64.3,14,39,35.9,2,2.8,3.2,-0.8,19,20,15,2,33,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,24,1997,19.0,445,615,72.4,6899,1962,249,301,82.7,142,185,76.8,36,66,54.5,1,2.1,1.9,-1.1,27,39,22,6,65,Matches
Anthony Losilla,fr FRA,MF,Bochum,36,1986,30.2,650,962,67.6,10825,3793,311,413,75.3,266,376,70.7,52,110,47.3,2,2.2,2.2,-0.2,14,62,8,2,93,Matches
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,26.6,422,613,68.8,6794,1573,224,296,75.7,117,165,70.9,52,86,60.5,3,4.4,4.8,-1.4,29,18,26,6,42,Matches
Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1.0,35,44,79.5,880,696,9,9,100.0,17,19,89.5,9,16,56.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Arne Maier,de GER,MF,Augsburg,23,1999,21.8,421,658,64.0,7205,2336,196,264,74.2,161,223,72.2,45,102,44.1,1,1.8,2.1,-0.8,21,41,15,1,66,Matches
Linton Maina,de GER,"FW,MF",Köln,23,1999,24.9,474,684,69.3,6857,1622,279,332,84.0,155,213,72.8,23,62,37.1,7,5.9,4.8,+1.1,35,32,25,9,61,Matches
Donyell Malen,nl NED,FW,Dortmund,23,1999,19.0,463,625,74.1,6680,1678,271,315,86.0,128,178,71.9,33,64,51.6,6,4.4,5.2,+1.6,29,41,26,9,60,Matches
Sadio Mané,sn SEN,"FW,MF",Bayern Munich,30,1992,15.8,307,418,73.4,4444,1192,185,222,83.3,98,118,83.1,15,23,65.2,5,3.9,3.6,+1.1,24,17,30,5,43,Matches
Myziane Maolida,km COM,"FW,MF",Hertha BSC,23,1999,1.1,8,15,53.3,129,30,4,7,57.1,3,6,50.0,1,1,100.0,0,0.2,0.5,-0.2,1,1,0,0,0,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,23,1999,16.4,299,458,65.3,4423,987,161,233,69.1,99,136,72.8,21,36,58.3,1,1.2,1.4,-0.2,11,29,14,1,51,Matches
Eric Martel,de GER,MF,Köln,20,2002,22.4,695,888,78.3,11692,2691,307,360,85.3,321,385,83.4,48,84,57.1,1,0.8,1.3,+0.2,7,50,8,4,72,Matches
Aarón Martín,es ESP,DF,Mainz 05,25,1997,20.5,761,1028,74.0,12672,5222,385,424,90.8,283,356,79.5,73,187,39.0,3,2.8,3.4,+0.2,27,68,29,16,86,Matches
Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,24.2,662,821,80.6,12688,4290,223,259,86.1,367,407,90.2,62,127,48.8,0,1.0,1.0,-1.0,10,41,2,0,60,Matches
Henning Matriciani,de GER,DF,Schalke 04,22,2000,20.7,638,883,72.3,12414,4817,219,264,83.0,343,436,78.7,69,141,48.9,0,0.2,0.5,-0.2,3,38,8,4,51,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,25.4,1255,1512,83.0,27727,9978,370,430,86.0,631,711,88.7,246,329,74.8,1,1.1,0.9,-0.1,15,92,12,2,120,Matches
Philipp Max,de GER,DF,Eint Frankfurt,28,1993,7.7,364,479,76.0,5827,2134,198,219,90.4,134,169,79.3,29,74,39.2,1,1.6,2.4,-0.6,16,28,18,9,34,Matches
Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,12.4,223,290,76.9,2934,827,137,167,82.0,55,66,83.3,10,16,62.5,2,1.9,2.1,+0.1,16,23,12,1,43,Matches
Keke Maximilian Topp,de GER,FW,Schalke 04,18,2004,0.2,4,5,80.0,81,42,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.2,0.0,0,0,1,1,0,Matches
Ibrahim Maza,de GER,"MF,FW",Hertha BSC,16,2005,0.8,11,15,73.3,141,46,9,10,90.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,11.9,738,867,85.1,10684,3976,432,475,90.9,264,301,87.7,24,44,54.5,4,1.9,1.7,+2.1,19,58,19,3,99,Matches
Noah Mbamba,be BEL,MF,Leverkusen,17,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jean-Manuel Mbom,de GER,MF,Werder Bremen,22,2000,0.1,2,3,66.7,47,39,0,1,0.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Nathanael Mbuku,fr FRA,"MF,FW",Augsburg,20,2002,0.4,3,7,42.9,27,9,2,2,100.0,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Thomas Meunier,be BEL,DF,Dortmund,30,1991,6.5,322,435,74.0,5628,2069,146,173,84.4,130,170,76.5,34,59,57.6,0,0.6,0.8,-0.6,6,27,11,5,30,Matches
Alexander Meyer,de GER,GK,Dortmund,31,1991,7.0,280,323,86.7,6953,4124,56,57,98.2,145,146,99.3,79,117,67.5,0,0.0,0.0,0.0,0,4,0,0,1,Matches
Sven Michel,de GER,"FW,MF",Union Berlin,32,1990,5.5,100,181,55.2,1279,290,66,93,71.0,19,39,48.7,6,18,33.3,1,0.9,0.3,+0.1,7,9,4,2,12,Matches
Enzo Millot,fr FRA,MF,Stuttgart,20,2002,9.9,311,396,78.5,4366,1069,176,207,85.0,107,122,87.7,13,28,46.4,1,1.6,2.2,-0.6,12,22,12,4,29,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,25,1997,9.4,326,472,69.1,5021,2310,182,206,88.3,113,168,67.3,21,74,28.4,0,0.8,1.2,-0.8,11,29,7,4,37,Matches
Anthony Modeste,fr FRA,FW,Dortmund,34,1988,9.0,73,127,57.5,940,170,40,60,66.7,22,44,50.0,2,4,50.0,1,1.1,0.5,-0.1,7,5,5,1,8,Matches
Tobias Mohr,de GER,"DF,MF",Schalke 04,26,1995,9.3,308,506,60.9,6380,2809,108,135,80.0,137,193,71.0,55,139,39.6,3,1.6,2.0,+1.4,20,24,13,8,28,Matches
Clinton Mola,eng ENG,DF,Stuttgart,21,2001,0.2,3,6,50.0,52,24,1,1,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Florent Mollet,fr FRA,MF,Schalke 04,30,1991,4.6,113,152,74.3,1664,410,59,71,83.1,39,45,86.7,5,15,33.3,0,0.4,0.5,-0.4,4,12,2,1,14,Matches
Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,12.7,142,202,70.3,1813,340,72,92,78.3,38,48,79.2,8,12,66.7,3,1.8,1.0,+1.2,12,6,8,2,11,Matches
Florian Müller,de GER,GK,Stuttgart,24,1997,19.0,597,733,81.4,15453,10711,130,131,99.2,299,304,98.4,164,292,56.2,0,0.1,0.1,-0.1,2,7,1,0,2,Matches
Thomas Müller,de GER,"FW,MF",Bayern Munich,32,1989,18.5,621,831,74.7,8689,2465,351,417,84.2,214,281,76.2,22,52,42.3,8,6.6,7.1,+1.4,40,39,37,4,88,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,19,2003,24.4,857,1018,84.2,12410,2603,490,553,88.6,303,332,91.3,31,47,66.0,10,6.6,5.4,+3.4,52,67,37,3,124,Matches
Marlon Mustapha,at AUT,"FW,MF",Mainz 05,21,2001,0.8,13,23,56.5,182,76,7,12,58.3,5,9,55.6,0,0,,0,0.3,0.0,-0.3,1,1,1,0,2,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,22,1999,29.9,1563,1815,86.1,26918,10983,683,736,92.8,750,834,89.9,108,199,54.3,0,0.2,0.3,-0.2,3,74,3,0,94,Matches
Nathan N'Goumou,fr FRA,FW,M'Gladbach,22,2000,7.7,166,226,73.5,2186,587,108,127,85.0,39,59,66.1,8,12,66.7,0,0.3,0.7,-0.3,3,3,7,5,14,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,14.3,652,796,81.9,11918,4902,262,299,87.6,314,358,87.7,63,116,54.3,0,0.3,0.5,-0.3,3,62,3,0,64,Matches
Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,5.3,225,282,79.8,3486,1202,130,149,87.2,80,100,80.0,12,26,46.2,0,0.3,0.2,-0.3,4,17,5,1,22,Matches
Luca Netz,de GER,DF,M'Gladbach,19,2003,7.8,279,348,80.2,4100,1108,161,176,91.5,99,121,81.8,11,31,35.5,3,1.2,1.0,+1.8,5,11,3,0,12,Matches
Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12.0,449,504,89.1,10571,7280,96,96,100.0,234,238,98.3,118,169,69.8,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,25,1997,15.6,510,644,79.2,7872,2540,282,318,88.7,183,220,83.2,30,53,56.6,0,2.3,2.3,-2.3,16,55,15,2,78,Matches
Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,9.2,70,113,61.9,881,201,50,64,78.1,12,25,48.0,3,7,42.9,0,0.3,0.3,-0.3,6,7,3,0,7,Matches
Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,10.1,118,200,59.0,1833,417,57,89,64.0,47,67,70.1,5,16,31.3,1,0.4,0.7,+0.6,5,13,6,0,18,Matches
Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,8.7,95,146,65.1,1480,258,50,65,76.9,35,50,70.0,6,11,54.5,0,0.2,0.4,-0.2,4,10,2,0,11,Matches
Justin Njinmah,de GER,FW,Dortmund,21,2000,0.2,0,2,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,21.1,497,620,80.2,7415,1852,289,335,86.3,136,160,85.0,44,66,66.7,4,4.3,4.6,-0.3,39,35,28,2,71,Matches
Felix Nmecha,de GER,MF,Wolfsburg,21,2000,20.4,534,706,75.6,9025,2662,249,311,80.1,218,264,82.6,50,82,61.0,5,3.3,1.6,+1.7,20,70,11,1,86,Matches
Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,10.0,133,201,66.2,1973,348,69,92,75.0,43,62,69.4,10,14,71.4,0,0.5,0.4,-0.5,6,17,5,0,18,Matches
Hugo Novoa,es ESP,"DF,FW",RB Leipzig,19,2003,2.0,77,108,71.3,1064,275,48,53,90.6,23,33,69.7,2,7,28.6,0,0.0,0.1,0.0,2,1,0,0,4,Matches
Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2.0,75,99,75.8,1997,1298,19,20,95.0,36,36,100.0,20,42,47.6,1,0.1,0.0,+0.9,1,6,1,0,0,Matches
Tim Oermann,de GER,DF,Bochum,18,2003,2.2,39,51,76.5,738,268,14,16,87.5,18,19,94.7,6,12,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,5.7,148,210,70.5,2257,828,81,98,82.7,45,66,68.2,12,23,52.2,0,0.3,0.3,-0.3,4,14,4,0,19,Matches
Mathias Olesen,lu LUX,MF,Köln,21,2001,5.3,123,157,78.3,1974,458,61,75,81.3,41,48,85.4,10,16,62.5,0,0.1,0.2,-0.1,2,9,3,1,15,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,24,1998,14.2,450,596,75.5,6561,1888,258,300,86.0,134,173,77.5,31,57,54.4,5,4.5,5.1,+0.5,38,36,27,1,68,Matches
Jan Olschowsky,de GER,GK,M'Gladbach,20,2001,4.0,131,159,82.4,2935,1863,35,35,100.0,73,73,100.0,23,51,45.1,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,28,1994,14.3,595,738,80.6,14423,9281,130,132,98.5,323,328,98.5,141,277,50.9,0,0.4,0.0,-0.4,2,5,1,0,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,28.2,343,608,56.4,4970,1063,189,300,63.0,111,179,62.0,16,32,50.0,2,3.4,4.2,-1.4,33,23,22,7,48,Matches
Willi Orban,hu HUN,DF,RB Leipzig,29,1992,32.8,2345,2638,88.9,46398,16406,683,740,92.3,1415,1500,94.3,240,352,68.2,0,0.4,0.6,-0.4,6,154,2,0,153,Matches
Ivan Ordets,ua UKR,DF,Bochum,30,1992,27.2,731,1005,72.7,14758,4989,195,269,72.5,452,542,83.4,75,160,46.9,0,0.8,1.0,-0.8,8,30,3,0,53,Matches
Jordi Osei-Tutu,eng ENG,"DF,FW",Bochum,23,1998,8.3,150,217,69.1,2287,881,84,102,82.4,50,71,70.4,12,26,46.2,0,0.2,0.3,-0.2,5,11,5,2,19,Matches
Patrick Osterhage,de GER,MF,Bochum,22,2000,11.4,238,340,70.0,3496,985,132,171,77.2,82,109,75.2,12,23,52.2,0,0.3,0.6,-0.3,5,15,6,3,26,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,22.7,873,1182,73.9,15683,5876,376,442,85.1,417,526,79.3,72,163,44.2,5,2.7,3.3,+2.3,23,69,28,17,98,Matches
Thomas Ouwejan,nl NED,DF,Schalke 04,25,1996,10.0,295,503,58.6,5638,3049,118,149,79.2,135,190,71.1,36,123,29.3,1,1.2,1.7,-0.2,18,21,15,7,41,Matches
Reece Oxford,eng ENG,DF,Augsburg,23,1998,1.0,28,52,53.8,638,273,2,5,40.0,22,31,71.0,3,14,21.4,0,0.1,0.1,-0.1,1,2,1,0,4,Matches
Salih Özcan,tr TUR,MF,Dortmund,24,1998,17.5,882,999,88.3,13911,3887,446,489,91.2,317,357,88.8,69,91,75.8,1,0.5,0.5,+0.5,9,75,7,1,81,Matches
Levin Öztunalı,de GER,MF,Union Berlin,26,1996,0.1,1,1,100.0,18,15,0,0,,1,1,100.0,0,0,,1,0.2,0.1,+0.8,1,0,1,0,1,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,18.4,1022,1204,84.9,15831,5084,513,578,88.8,418,473,88.4,51,77,66.2,2,1.3,1.6,+0.7,15,95,11,1,105,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,26,1996,2.3,46,75,61.3,693,285,27,35,77.1,13,23,56.5,4,10,40.0,0,0.0,0.2,0.0,0,2,2,1,4,Matches
Antonios Papadopoulos,de GER,DF,Dortmund,22,1999,0.1,17,19,89.5,348,123,5,5,100.0,10,12,83.3,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Kevin Paredes,us USA,"FW,MF",Wolfsburg,19,2003,5.9,159,211,75.4,2576,866,82,98,83.7,59,73,80.8,12,27,44.4,3,1.7,1.4,+1.3,13,15,16,5,29,Matches
Marco Pašalić,hr CRO,MF,Dortmund,21,2000,0.1,6,7,85.7,69,32,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Felix Passlack,de GER,DF,Dortmund,24,1998,0.7,30,40,75.0,655,309,8,10,80.0,16,17,94.1,6,11,54.5,0,0.4,0.2,-0.4,2,3,2,1,8,Matches
Paulinho,br BRA,FW,Leverkusen,22,2000,0.9,23,28,82.1,279,86,16,19,84.2,5,6,83.3,0,0,,0,0.0,0.0,0.0,0,1,0,0,4,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,27.0,2120,2400,88.3,37520,14296,867,940,92.2,1064,1162,91.6,155,231,67.1,1,2.4,3.9,-1.4,19,184,21,9,202,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,32.3,832,1176,70.7,25281,18992,148,150,98.7,362,367,98.6,321,651,49.3,0,0.0,0.1,0.0,0,20,1,0,0,Matches
Kristian Pedersen,dk DEN,DF,Köln,27,1994,3.1,121,173,69.9,2180,1051,48,59,81.4,58,78,74.4,12,25,48.0,0,0.1,0.0,-0.1,2,7,1,0,10,Matches
Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,20.4,473,696,68.0,8287,3196,214,258,82.9,204,306,66.7,41,90,45.6,0,0.9,0.9,-0.9,15,31,13,6,46,Matches
Jordan Pefok,us USA,FW,Union Berlin,26,1996,15.1,165,300,55.0,1999,598,108,153,70.6,35,83,42.2,6,16,37.5,4,1.8,1.1,+2.2,18,18,8,0,27,Matches
Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,2.3,89,115,77.4,1465,603,43,47,91.5,35,46,76.1,9,17,52.9,0,0.0,0.1,0.0,1,4,1,1,7,Matches
Luca Pellegrini,it ITA,DF,Eint Frankfurt,23,1999,6.2,292,431,67.7,5244,2035,140,164,85.4,106,137,77.4,38,90,42.2,0,0.8,0.9,-0.8,8,16,4,2,22,Matches
Ricardo Pepi,us USA,FW,Augsburg,19,2003,1.1,18,27,66.7,223,7,10,15,66.7,6,7,85.7,0,0,,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
Juan Perea,co COL,FW,Stuttgart,22,2000,4.6,50,79,63.3,753,185,30,40,75.0,13,21,61.9,5,9,55.6,0,0.7,0.4,-0.7,2,7,2,1,8,Matches
Nils Petersen,de GER,FW,Freiburg,33,1988,3.1,33,74,44.6,408,79,18,36,50.0,10,22,45.5,2,6,33.3,0,0.0,0.0,0.0,1,1,1,0,5,Matches
Lukas Petkov,bg BUL,"MF,FW",Augsburg,21,2000,1.6,18,34,52.9,295,96,9,16,56.3,5,9,55.6,3,6,50.0,0,0.0,0.1,0.0,0,3,0,0,2,Matches
Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,7.8,129,201,64.2,2051,499,68,96,70.8,44,67,65.7,11,16,68.8,0,1.0,1.1,-1.0,12,8,5,1,22,Matches
Maximilian Philipp,de GER,FW,Wolfsburg,28,1994,1.3,27,42,64.3,427,64,17,19,89.5,7,9,77.8,2,9,22.2,0,0.0,0.1,0.0,1,1,1,0,1,Matches
Maximilian Philipp,de GER,"FW,MF",Werder Bremen,28,1994,4.9,109,138,79.0,1495,286,65,75,86.7,29,38,76.3,5,5,100.0,0,0.2,0.2,-0.2,4,5,1,0,6,Matches
Amos Pieper,de GER,DF,Werder Bremen,24,1998,21.7,943,1206,78.2,18821,6486,295,351,84.0,513,589,87.1,127,224,56.7,1,0.3,0.9,+0.7,5,64,12,5,84,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,30,1992,26.7,794,1208,65.7,13900,7002,385,431,89.3,306,457,67.0,88,258,34.1,2,3.0,3.9,-1.0,30,38,8,6,84,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,29,1993,19.7,529,763,69.3,8211,2867,295,355,83.1,153,219,69.9,47,92,51.1,9,4.0,5.3,+5.0,32,72,34,7,94,Matches
Joel Pohjanpalo,fi FIN,"FW,MF",Leverkusen,27,1994,0.0,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sebastian Polter,de GER,FW,Schalke 04,31,1991,7.0,84,160,52.5,1126,290,44,80,55.0,28,50,56.0,1,4,25.0,3,1.0,0.8,+2.0,9,5,5,0,11,Matches
Stefan Posch,at AUT,DF,Hoffenheim,25,1997,0.2,8,12,66.7,163,27,1,3,33.3,6,6,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,4.6,69,126,54.8,844,220,40,61,65.6,14,37,37.8,4,9,44.4,1,1.8,1.6,-0.8,8,7,2,1,7,Matches
Grischa Prömel,de GER,MF,Hoffenheim,27,1995,16.2,363,473,76.7,5687,1378,201,242,83.1,128,154,83.1,25,45,55.6,1,1.1,0.8,-0.1,8,29,5,1,39,Matches
Tymoteusz Puchacz,pl POL,DF,Union Berlin,23,1999,0.6,22,36,61.1,367,71,12,15,80.0,8,12,66.7,2,7,28.6,0,0.0,0.0,0.0,1,0,0,0,2,Matches
Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,1.0,60,68,88.2,1119,317,21,24,87.5,36,39,92.3,3,5,60.0,0,0.0,0.0,0.0,0,5,1,0,10,Matches
Joshua Quarshie,de GER,MF,Hoffenheim,18,2004,0.0,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Diant Ramaj,de GER,GK,Eint Frankfurt,20,2001,1.0,21,25,84.0,501,271,5,5,100.0,12,12,100.0,4,8,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Nicolai Rapp,de GER,"MF,DF",Werder Bremen,25,1996,0.8,47,59,79.7,905,278,20,24,83.3,17,21,81.0,8,11,72.7,0,0.0,0.0,0.0,0,3,1,0,5,Matches
David Raum,de GER,"DF,MF",RB Leipzig,24,1998,18.7,898,1189,75.5,15022,4628,454,503,90.3,347,436,79.6,79,178,44.4,2,4.6,5.0,-2.6,36,42,26,15,69,Matches
Rocco Reitz,de GER,MF,M'Gladbach,20,2002,0.0,2,2,100.0,30,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,33,1989,15.0,450,568,79.2,5844,1398,259,309,83.8,148,170,87.1,9,24,37.5,4,2.6,1.4,+1.4,20,27,9,1,45,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,24,1997,28.0,622,911,68.3,11034,3474,253,328,77.1,296,386,76.7,56,130,43.1,0,0.8,0.9,-0.8,12,67,10,1,89,Matches
Gio Reyna,us USA,"FW,MF",Dortmund,19,2002,6.9,248,314,79.0,3622,872,147,174,84.5,66,86,76.7,16,23,69.6,2,1.3,1.9,+0.7,12,14,12,2,25,Matches
Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,20.4,461,747,61.7,8175,3008,206,264,78.0,170,260,65.4,62,149,41.6,5,2.9,2.7,+2.1,20,38,26,5,68,Matches
Manuel Riemann,de GER,GK,Bochum,33,1988,34.0,1065,1761,60.5,41782,36334,86,87,98.9,302,312,96.8,677,1348,50.2,0,0.1,0.8,-0.1,2,136,7,1,18,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,31,1990,15.7,711,857,83.0,11453,3658,346,392,88.3,293,339,86.4,51,78,65.4,1,0.9,1.3,+0.1,12,98,12,0,105,Matches
Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,15.8,426,572,74.5,8612,3341,117,155,75.5,251,298,84.2,51,100,51.0,1,0.0,0.1,+1.0,1,11,0,0,23,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,20,2002,0.6,13,18,72.2,158,41,8,9,88.9,4,5,80.0,0,0,,1,0.5,0.2,+0.5,3,1,1,0,1,Matches
Tony Rölke,de GER,FW,Hertha BSC,19,2003,0.2,5,8,62.5,60,0,3,5,60.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Tom Rothe,de GER,DF,Dortmund,17,2004,0.3,15,18,83.3,282,72,5,6,83.3,9,9,100.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,29,1993,0.2,3,7,42.9,40,5,2,3,66.7,1,3,33.3,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,29,1993,10.6,307,438,70.1,4732,2037,177,217,81.6,106,143,74.1,19,54,35.2,2,1.1,1.5,+0.9,6,19,9,5,28,Matches
Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,8.8,330,442,74.7,6007,2289,146,171,85.4,132,159,83.0,43,81,53.1,1,0.8,1.6,+0.2,14,32,7,4,42,Matches
Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,11.2,95,158,60.1,1532,455,49,73,67.1,31,52,59.6,10,12,83.3,2,2.3,3.2,-0.3,10,11,9,0,25,Matches
Julian Ryerson,no NOR,DF,Union Berlin,24,1997,11.5,350,501,69.9,5692,2097,183,215,85.1,121,167,72.5,33,81,40.7,0,0.5,1.7,-0.5,8,22,12,8,32,Matches
Julian Ryerson,no NOR,DF,Dortmund,24,1997,15.7,817,998,81.9,12525,3546,458,494,92.7,284,347,81.8,53,96,55.2,1,1.5,1.7,-0.5,13,49,10,9,55,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29.0,888,1280,69.4,26806,20811,142,143,99.3,436,436,100.0,308,696,44.3,1,0.0,0.2,+1.0,1,69,3,0,0,Matches
Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,7.0,402,466,86.3,6205,1668,210,230,91.3,159,181,87.8,19,32,59.4,1,0.4,0.6,+0.6,6,36,5,0,52,Matches
Dikeni Salifou,tg TOG,MF,Werder Bremen,19,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,25,1997,11.1,238,342,69.6,3506,824,136,160,85.0,74,106,69.8,13,35,37.1,3,1.3,1.6,+1.7,17,11,12,7,17,Matches
Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,26,1996,0.4,17,20,85.0,252,66,6,7,85.7,10,11,90.9,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Leroy Sané,de GER,"MF,FW",Bayern Munich,26,1996,22.3,880,1078,81.6,12202,3032,533,614,86.8,264,311,84.9,43,69,62.3,7,4.3,5.1,+2.7,35,58,47,1,134,Matches
Sidi Sané,de GER,FW,Schalke 04,19,2003,0.3,7,7,100.0,103,6,1,1,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Bouna Sarr,sn SEN,FW,Bayern Munich,30,1992,0.0,1,2,50.0,17,3,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Joe Scally,us USA,DF,M'Gladbach,19,2002,24.5,921,1173,78.5,14499,4462,482,547,88.1,366,434,84.3,60,121,49.6,0,1.8,2.4,-1.8,13,40,20,13,57,Matches
Kevin Schade,de GER,"FW,MF",Freiburg,20,2001,2.0,26,55,47.3,326,84,14,25,56.0,8,13,61.5,0,1,0.0,0,0.0,0.5,0.0,0,5,1,0,3,Matches
András Schäfer,hu HUN,MF,Union Berlin,23,1999,9.6,205,274,74.8,3141,695,108,131,82.4,81,97,83.5,9,23,39.1,0,0.2,0.6,-0.2,3,22,4,1,26,Matches
