index,ID,Name,Born,Position,Value,Squad,Zustand,Einsätze,Spieltagspunkte,Punkteschnitt,Punktetotal,nationality,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,gk_goals_against,gk_pens_allowed,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_pct_launched,gk_pct_passes_launched,gk_passes_length_avg,gk_pct_goal_kicks_launched,gk_crosses_stopped_pct,gk_avg_distance_def_actions,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,npxg_per_shot,xg_net,npxg_net,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,xg_assist_net,sca_per90,gca_per90,challenges,challenge_tackles_pct,blocks,blocked_shots,interceptions,clearances,errors,take_ons_won_pct,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received
305,7289,Niels Nkounkou,2000,Abwehrspieler,6.908.622,Eintracht Frankfurt,Fit,1,98.0,"98,00",98,fr FRA,2.0,165.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,14.0,0.55,0.0,0.55,0.55,0.55,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.55,0.55,1.0,0.08,0.9,0.9,69.2,71.1,76.6,58.3,0.0,1.64,0.0,5.0,60.0,5.0,0.0,2.0,1.0,0.0,33.3,58.3,356.0,172.0,4.0,1.0,5.0,0.0,62.0
306,461,Timothy Chandler,1990,Abwehrspieler,500.000,Eintracht Frankfurt,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,3479,Aurélio Buta,1997,Abwehrspieler,8.733.343,Eintracht Frankfurt,Fit,3,68.0,"35,00",105,pt POR,4.0,319.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.2,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.03,-0.1,-0.1,76.6,79.2,83.9,47.1,-0.2,1.13,0.0,6.0,50.0,3.0,0.0,1.0,9.0,0.0,40.0,60.0,572.0,286.0,5.0,6.0,4.0,6.0,141.0
308,2718,Ellyes Skhiri,1995,Mittelfeldspieler,21.621.987,Eintracht Frankfurt,Fit,3,132.0,"80,00",240,tn TUN,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.3,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.16,0.06,0.22,0.16,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.83,0.67,0.0,0.21,-1.0,-1.0,82.4,91.1,84.8,60.9,-0.4,1.5,0.0,8.0,12.5,14.0,2.0,8.0,15.0,1.0,71.4,28.6,887.0,444.0,5.0,1.0,5.0,6.0,235.0
309,3143,Kristijan Jakić,1997,Mittelfeldspieler,2.932.696,Eintracht Frankfurt,Fit,2,0.0,"40,50",81,hr CRO,1.0,154.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.13,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.04,0.0,0.0,80.9,86.0,93.9,66.7,-0.2,0.58,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,325.0,77.0,4.0,1.0,1.0,2.0,71.0
310,392,Sebastian Rode,1990,Mittelfeldspieler,3.821.893,Eintracht Frankfurt,Verletzung,2,35.0,"30,00",60,de GER,1.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4,78.6,66.7,50.0,0.0,3.91,0.0,3.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,58.0,2.0,0.0,2.0,0.0,20.0
311,4406,Éric-Junior Dina-Ebimbe,2000,Mittelfeldspieler,14.840.386,Eintracht Frankfurt,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,6185,Hugo Larsson,2004,Mittelfeldspieler,8.265.659,Eintracht Frankfurt,Fit,1,57.0,"57,00",57,se SWE,4.0,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.53,0.26,0.0,0.05,-0.1,-0.1,83.6,92.9,85.7,47.4,-0.3,0.79,0.0,3.0,0.0,6.0,2.0,5.0,1.0,0.0,42.9,57.1,732.0,307.0,5.0,2.0,5.0,3.0,154.0
314,513,Mario Götze,1992,Mittelfeldspieler,17.849.605,Eintracht Frankfurt,Gelb-Rote Karte,3,68.0,"73,33",220,de GER,5.0,425.0,4.7,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.7,0.7,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.16,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.21,0.21,0.0,0.02,0.0,0.0,75.2,85.7,77.6,62.1,-0.7,3.6,0.21,6.0,50.0,7.0,0.0,1.0,2.0,0.0,50.0,35.7,694.0,271.0,6.0,0.0,11.0,7.0,217.0
315,3084,Marcel Wenig,2004,Mittelfeldspieler,500.000,Eintracht Frankfurt,Nicht im Kader,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,4545,Paxten Aaronson,2003,Mittelfeldspieler,3.624.600,Eintracht Frankfurt,Fit,2,56.0,"35,50",71,us USA,0.0,39.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,3.0,0.0,2.31,2.31,0.0,2.31,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,70.0,90.0,0.0,0.9,2.31,2.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,92.0,33.0,0.0,1.0,1.0,1.0,18.0
317,7277,Farès Chaïbi,2002,Mittelfeldspieler,8.014.342,Eintracht Frankfurt,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,3125,Jens Petter Hauge,1999,Mittelfeldspieler,2.961.499,Eintracht Frankfurt,Fit,1,48.0,"48,00",48,no NOR,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.07,-0.1,-0.1,89.7,100.0,94.1,0.0,0.0,1.67,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,155.0,56.0,1.0,1.0,0.0,0.0,23.0
319,2863,Ansgar Knauff,2002,Mittelfeldspieler,2.578.937,Eintracht Frankfurt,Fit,1,0.0,"-65,00",-65,de GER,1.0,117.0,1.3,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.03,0.0,0.0,69.3,78.8,66.7,60.0,0.0,0.77,0.0,5.0,0.0,5.0,1.0,1.0,2.0,0.0,50.0,0.0,246.0,90.0,2.0,0.0,7.0,3.0,53.0
320,2157,Lucas Alario,1992,Stürmer,3.008.652,Eintracht Frankfurt,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2791,Jessic Ngankam,2000,Stürmer,6.422.677,Eintracht Frankfurt,Fit,3,17.0,"15,00",45,de GER,1.0,121.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.98,1.49,0.0,0.06,-0.3,-0.3,57.9,54.5,66.7,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,95.0,36.0,1.0,1.0,6.0,5.0,34.0
322,2792,Omar Marmoush,1999,Stürmer,8.684.845,Eintracht Frankfurt,Fit,3,14.0,"53,67",161,eg EGY,4.0,353.0,3.9,1.0,0.0,1.0,1.0,3.0,0.0,1.5,1.5,1.2,2.7,15.0,21.0,0.25,0.0,0.25,0.25,0.25,0.38,0.3,0.69,0.38,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.55,1.02,0.1,0.15,-0.5,-0.5,67.9,89.2,65.4,50.0,-1.2,2.29,0.25,3.0,66.7,1.0,0.0,2.0,2.0,0.0,22.2,66.7,745.0,279.0,5.0,9.0,14.0,9.0,100.0
323,6182,Ignacio Ferri Julià,2004,Stürmer,1.262.357,Eintracht Frankfurt,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,497,Koen Casteels,1992,Torhüter,19.002.385,VfL Wolfsburg,Fit,3,19.0,"85,00",255,be BEL,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.34,1.3,48.2,28.1,32.5,54.9,4.7,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,100.0,100.0,64.5,0.0,0.17,0.17,1.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,794.0,433.0,0.0,0.0,1.0,0.0,137.0
325,1829,Niklas Klinger,1995,Torhüter,500.000,VfL Wolfsburg,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2278,Pavao Pervan,1987,Torhüter,500.000,VfL Wolfsburg,Fit,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2725,Sebastiaan Bornauw,1999,Abwehrspieler,2.107.245,VfL Wolfsburg,Fit,0,0.0,0,0,be BEL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,6179,Cédric Zesiger,1998,Abwehrspieler,8.732.062,VfL Wolfsburg,Fit,3,31.0,"101,33",304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2878,Maxence Lacroix,2000,Abwehrspieler,15.172.623,VfL Wolfsburg,Fit,3,82.0,"101,67",305,fr FRA,6.0,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.17,0.0,0.12,-0.1,-0.1,86.4,90.2,91.1,80.9,0.0,0.5,0.17,8.0,75.0,9.0,4.0,8.0,31.0,0.0,66.7,33.3,1204.0,618.0,0.0,0.0,4.0,0.0,297.0
332,4611,Moritz Jenz,1999,Abwehrspieler,9.882.303,VfL Wolfsburg,Angeschlagen,0,0.0,0,0,de GER,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,100.0,95.2,81.8,0.0,1.0,0.0,1.0,100.0,3.0,2.0,5.0,13.0,0.0,0.0,0.0,475.0,256.0,1.0,0.0,3.0,1.0,80.0
333,7163,Rogério,1998,Abwehrspieler,5.356.065,VfL Wolfsburg,Angeschlagen,1,57.0,"57,00",57,br BRA,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.04,0.0,0.0,87.6,94.8,87.8,71.4,0.0,2.0,0.33,2.0,50.0,6.0,1.0,2.0,6.0,0.0,16.7,83.3,942.0,504.0,8.0,2.0,2.0,2.0,138.0
334,4610,Nicolas Cozza,1999,Abwehrspieler,3.515.437,VfL Wolfsburg,Fit,2,0.0,"52,50",105,fr FRA,1.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9,76.9,76.5,42.9,0.0,1.38,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,100.0,118.0,63.0,0.0,0.0,3.0,0.0,32.0
335,2141,Ridle Baku,1998,Abwehrspieler,13.071.605,VfL Wolfsburg,Fit,3,38.0,"89,33",268,de GER,2.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.09,0.24,0.33,0.09,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.71,1.03,0.0,0.05,-0.3,-0.3,77.4,84.8,81.1,55.0,-0.7,3.42,0.0,8.0,37.5,6.0,0.0,4.0,8.0,0.0,50.0,50.0,616.0,381.0,6.0,1.0,7.0,1.0,134.0
336,7236,Joakim Mæhle,1997,Abwehrspieler,17.032.018,VfL Wolfsburg,Fit,3,46.0,"102,00",306,dk DEN,6.0,516.0,5.7,1.0,0.0,1.0,1.0,1.0,0.0,0.3,0.3,0.7,1.0,14.0,30.0,0.17,0.0,0.17,0.17,0.17,0.05,0.12,0.17,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,1.22,0.52,0.14,0.04,0.7,0.7,80.8,91.1,85.2,50.0,-0.7,2.27,0.0,16.0,43.8,10.0,0.0,10.0,16.0,0.0,40.0,40.0,1252.0,661.0,14.0,3.0,7.0,5.0,231.0
337,3362,Kilian Fischer,2000,Abwehrspieler,500.000,VfL Wolfsburg,Aufbautraining,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,44,Maximilian Arnold,1994,Mittelfeldspieler,18.963.179,VfL Wolfsburg,Fit,2,49.0,"29,00",58,de GER,4.0,389.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.1,1.2,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.25,0.27,0.03,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.69,0.46,0.0,0.04,-0.1,-0.1,82.4,91.2,88.2,64.4,-1.1,1.85,0.0,6.0,66.7,3.0,0.0,3.0,12.0,0.0,0.0,100.0,637.0,262.0,0.0,0.0,2.0,1.0,151.0
339,1298,Yannick Gerhardt,1994,Mittelfeldspieler,9.260.541,VfL Wolfsburg,Fit,3,-13.0,"35,00",105,de GER,4.0,340.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.53,0.53,0.0,0.06,-0.1,-0.1,76.1,80.8,84.4,62.5,0.0,1.06,0.0,6.0,16.7,4.0,1.0,1.0,4.0,0.0,0.0,50.0,378.0,183.0,3.0,2.0,5.0,1.0,87.0
340,7243,Lovro Majer,1998,Mittelfeldspieler,13.427.242,VfL Wolfsburg,Fit,3,20.0,"52,33",157,hr CRO,6.0,463.0,5.1,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,10.0,36.0,0.0,0.19,0.19,0.0,0.19,0.1,0.05,0.15,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,1.36,0.58,0.0,0.07,-0.5,-0.5,73.5,92.5,71.4,43.8,0.7,3.11,0.58,7.0,28.6,6.0,1.0,3.0,2.0,0.0,55.6,44.4,939.0,343.0,5.0,2.0,16.0,6.0,172.0
341,3004,Aster Vranckx,2002,Mittelfeldspieler,1.868.368,VfL Wolfsburg,Fit,2,0.0,"23,00",46,be BEL,0.0,56.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3,100.0,93.3,50.0,0.0,0.0,0.0,2.0,100.0,1.0,1.0,3.0,0.0,0.0,33.3,66.7,77.0,34.0,0.0,0.0,2.0,1.0,30.0
342,4266,Mattias Svanberg,1999,Mittelfeldspieler,13.587.744,VfL Wolfsburg,Fit,3,-1.0,"104,67",314,se SWE,6.0,498.0,5.5,0.0,2.0,2.0,0.0,2.0,0.0,0.6,0.6,0.8,1.4,8.0,16.0,0.0,0.36,0.36,0.0,0.36,0.11,0.14,0.26,0.11,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.99,0.54,0.0,0.06,-0.6,-0.6,74.6,79.8,84.0,57.1,1.2,3.07,0.54,13.0,23.1,5.0,0.0,7.0,7.0,0.0,66.7,33.3,656.0,382.0,4.0,4.0,5.0,0.0,167.0
343,3475,Jakub Kamiński,2002,Mittelfeldspieler,3.503.047,VfL Wolfsburg,Fit,3,12.0,"25,67",77,pl POL,0.0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.27,0.22,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,4.22,1.41,0.0,0.05,-0.2,-0.2,90.3,100.0,90.0,50.0,0.0,2.81,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,80.0,195.0,107.0,1.0,3.0,1.0,2.0,33.0
344,3191,Kevin Paredes,2003,Mittelfeldspieler,3.103.963,VfL Wolfsburg,Fit,2,18.0,"20,00",40,us USA,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9,90.9,83.3,0.0,-0.2,17.5,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,134.0,73.0,2.0,2.0,2.0,3.0,20.0
345,6180,Václav Černý,1997,Mittelfeldspieler,8.305.844,VfL Wolfsburg,Fit,3,53.0,"73,33",220,cz CZE,4.0,295.0,3.3,0.0,1.0,1.0,0.0,2.0,0.0,0.6,0.6,0.3,0.9,10.0,21.0,0.0,0.31,0.31,0.0,0.31,0.17,0.09,0.26,0.17,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.83,0.31,0.0,0.09,-0.6,-0.6,64.3,87.1,51.6,54.5,0.7,3.34,0.3,8.0,12.5,4.0,0.0,3.0,2.0,0.0,50.0,50.0,577.0,294.0,8.0,2.0,6.0,5.0,86.0
346,3124,Patrick Wimmer,2001,Mittelfeldspieler,8.693.563,VfL Wolfsburg,Fit,2,0.0,"49,00",98,at AUT,3.0,229.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.24,-0.2,-0.2,64.2,76.7,68.2,33.3,-0.1,1.97,0.0,4.0,75.0,7.0,0.0,2.0,3.0,0.0,40.0,60.0,280.0,106.0,0.0,2.0,10.0,0.0,58.0
347,2724,Lukas Nmecha,1998,Stürmer,2.056.470,VfL Wolfsburg,Verletzung,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,3196,Jonas Wind,1999,Stürmer,21.133.733,VfL Wolfsburg,Fit,3,104.0,"196,00",588,dk DEN,6.0,515.0,5.7,7.0,1.0,8.0,7.0,1.0,0.0,4.7,3.8,0.8,4.6,2.0,24.0,1.22,0.17,1.4,1.22,1.4,0.82,0.14,0.97,0.66,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,2.8,1.75,0.44,0.26,2.3,3.2,63.7,64.8,78.4,50.0,0.2,2.45,0.87,3.0,33.3,4.0,2.0,0.0,6.0,0.0,57.1,28.6,306.0,90.0,2.0,1.0,19.0,5.0,137.0
