player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches
Tom Krauß,de GER,MF,Mainz 05,22-187,2001,15,8,800,8.9,1,0,1,1,0,0,3,0,0.3,0.3,0.1,0.5,7,34,14,0.11,0.00,0.11,0.11,0.11,0.04,0.01,0.05,0.04,0.05,Matches
Lukas Kübler,de GER,DF,Freiburg,31-118,1992,12,10,853,9.5,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.5,3,27,18,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
Moritz-Broni Kwarteng,gh GHA,"FW,MF",Bochum,25-242,1998,6,1,164,1.8,0,1,1,0,0,0,1,0,0.5,0.5,0.5,1.0,5,5,13,0.00,0.55,0.55,0.00,0.55,0.26,0.30,0.56,0.26,0.56,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,23-264,2000,14,14,"1,192",13.2,1,0,1,1,0,0,3,2,0.4,0.4,0.2,0.7,2,54,2,0.08,0.00,0.08,0.08,0.08,0.03,0.02,0.05,0.03,0.05,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,27-013,1996,13,8,724,8.0,0,3,3,0,0,0,1,0,0.4,0.4,0.5,0.9,11,42,26,0.00,0.37,0.37,0.00,0.37,0.05,0.07,0.11,0.05,0.11,Matches
Konrad Laimer,at AUT,"DF,MF",Bayern Munich,26-213,1997,15,10,"1,016",11.3,0,2,2,0,0,0,2,0,0.3,0.3,2.4,2.7,42,57,48,0.00,0.18,0.18,0.00,0.18,0.03,0.21,0.24,0.03,0.24,Matches
Hugo Larsson,se SWE,MF,Eint Frankfurt,19-182,2004,14,13,"1,155",12.8,2,1,3,2,0,0,0,0,1.2,1.2,1.3,2.5,20,39,25,0.16,0.08,0.23,0.16,0.23,0.10,0.10,0.20,0.10,0.20,Matches
Diogo Leite,pt POR,DF,Union Berlin,24-337,1999,15,15,"1,315",14.6,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,10,74,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.05,0.05,0.05,Matches
Maxim Leitsch,de GER,DF,Mainz 05,25-222,1998,5,4,367,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Christopher Lenz,de GER,"DF,MF",RB Leipzig,29-095,1994,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.29,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,29-095,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jamie Leweling,de GER,"MF,FW",Stuttgart,22-303,2001,16,6,548,6.1,0,1,1,0,0,0,1,0,2.2,2.2,2.0,4.2,26,9,68,0.00,0.16,0.16,0.00,0.16,0.36,0.33,0.69,0.36,0.69,Matches
Philipp Lienhart,at AUT,DF,Freiburg,27-168,1996,14,14,"1,236",13.7,1,0,1,1,0,0,3,0,1.1,1.1,1.1,2.2,14,52,3,0.07,0.00,0.07,0.07,0.07,0.08,0.08,0.16,0.08,0.16,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,24-136,1999,8,3,279,3.1,1,0,1,1,0,0,2,0,1.2,1.2,0.0,1.2,2,10,1,0.32,0.00,0.32,0.32,0.32,0.38,0.00,0.38,0.38,0.38,Matches
Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,23-300,2000,1,1,83,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,1,9,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,26-079,1997,15,13,"1,109",12.3,0,0,0,0,0,0,3,0,0.8,0.8,1.4,2.2,26,51,39,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.18,0.06,0.18,Matches
Noah Loosli,ch SUI,"DF,MF",Bochum,26-337,1997,7,0,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Anthony Losilla,fr FRA,MF,Bochum,37-291,1986,15,15,"1,216",13.5,1,1,2,1,0,0,3,0,0.9,0.9,0.5,1.4,7,47,19,0.07,0.07,0.15,0.07,0.15,0.07,0.04,0.11,0.07,0.11,Matches
Castello Lukeba,fr FRA,DF,RB Leipzig,21-009,2002,15,11,987,11.0,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,11,51,4,0.09,0.00,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,Matches
Senne Lynen,be BEL,MF,Werder Bremen,24-310,1999,15,4,444,4.9,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.8,4,13,9,0.00,0.20,0.20,0.00,0.20,0.02,0.15,0.17,0.02,0.17,Matches
Matej Maglica,hr CRO,DF,Darmstadt 98,25-092,1998,13,9,741,8.2,1,0,1,1,0,0,2,2,0.4,0.4,0.2,0.5,7,32,4,0.12,0.00,0.12,0.12,0.12,0.04,0.02,0.07,0.04,0.07,Matches
Arne Maier,de GER,"DF,MF",Augsburg,24-352,1999,4,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Linton Maina,de GER,"FW,MF",Köln,24-186,1999,14,12,991,11.0,1,1,2,1,0,0,0,0,0.8,0.8,1.7,2.4,66,27,87,0.09,0.09,0.18,0.09,0.18,0.07,0.15,0.22,0.07,0.22,Matches
Patrick Mainka,de GER,DF,Heidenheim,29-050,1994,16,16,"1,440",16.0,2,0,2,2,0,0,1,0,1.8,1.8,0.0,1.8,15,60,2,0.12,0.00,0.12,0.12,0.12,0.11,0.00,0.11,0.11,0.11,Matches
Lovro Majer,hr CRO,"MF,FW",Wolfsburg,25-343,1998,16,14,"1,122",12.5,2,2,4,1,1,1,2,0,2.4,1.6,1.8,3.4,28,59,75,0.16,0.16,0.32,0.08,0.24,0.19,0.14,0.34,0.13,0.27,Matches
Jordy Makengo,fr FRA,DF,Freiburg,22-145,2001,5,3,308,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,10,15,13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Donyell Malen,nl NED,"FW,MF",Dortmund,24-351,1999,15,11,955,10.6,5,0,5,5,0,0,1,0,5.0,5.0,1.4,6.4,45,29,80,0.47,0.00,0.47,0.47,0.47,0.47,0.13,0.60,0.47,0.60,Matches
Lennard Maloney,us USA,MF,Heidenheim,24-079,1999,16,16,"1,332",14.8,0,1,1,0,0,0,0,0,0.5,0.5,0.6,1.1,1,38,9,0.00,0.07,0.07,0.00,0.07,0.03,0.04,0.08,0.03,0.08,Matches
David Mamutovic,de GER,DF,Mainz 05,23-021,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Braydon Manu,gh GHA,MF,Darmstadt 98,26-273,1997,2,1,81,0.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,2,1,8,0.00,0.00,0.00,0.00,0.00,0.37,0.02,0.40,0.37,0.40,Matches
Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,24-322,1999,15,13,"1,084",12.0,7,3,10,6,1,1,5,0,5.3,4.5,3.1,7.6,37,25,73,0.58,0.25,0.83,0.50,0.75,0.44,0.26,0.70,0.37,0.63,Matches
Eric Martel,de GER,MF,Köln,21-241,2002,13,13,"1,115",12.4,0,0,0,0,0,0,2,0,1.3,1.3,0.2,1.6,5,33,18,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
Erhan Mašović,rs SRB,DF,Bochum,25-034,1998,14,12,"1,118",12.4,0,0,0,0,0,0,4,0,0.8,0.8,0.3,1.1,1,23,7,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,23-075,2000,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Philipp Max,de GER,"DF,MF",Eint Frankfurt,30-087,1993,13,11,841,9.3,0,1,1,0,0,0,2,0,0.1,0.1,1.2,1.2,17,32,35,0.00,0.11,0.11,0.00,0.11,0.01,0.12,0.13,0.01,0.13,Matches
Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,34-278,1989,14,3,330,3.7,2,0,2,2,0,0,1,0,3.9,3.9,1.4,5.3,7,10,32,0.55,0.00,0.55,0.55,0.55,1.06,0.37,1.43,1.06,1.43,Matches
Noussair Mazraoui,ma MAR,DF,Bayern Munich,26-042,1997,11,10,820,9.1,0,3,3,0,0,0,3,0,0.8,0.8,1.5,2.2,24,81,52,0.00,0.33,0.33,0.00,0.33,0.09,0.16,0.25,0.09,0.25,Matches
Kevin Mbabu,ch SUI,DF,Augsburg,28-251,1995,10,7,714,7.9,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,24,26,31,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches
Noah Mbamba,be BEL,MF,Leverkusen,18-355,2005,2,0,15,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,1,2,1,0.00,6.00,6.00,0.00,6.00,0.15,3.37,3.52,0.15,3.52,Matches
Nathanael Mbuku,fr FRA,FW,Augsburg,21-285,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.56,0.69,1.25,0.56,1.25,Matches
Marvin Mehlem,de GER,MF,Darmstadt 98,26-106,1997,13,13,972,10.8,3,2,5,3,0,0,3,0,3.6,3.6,0.7,4.3,22,35,50,0.28,0.19,0.46,0.28,0.46,0.33,0.07,0.40,0.33,0.40,Matches
Thomas Meunier,be BEL,DF,Dortmund,32-105,1991,4,3,258,2.9,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,6,10,12,0.00,0.00,0.00,0.00,0.00,0.13,0.03,0.16,0.13,0.16,Matches
Alexander Meyer,de GER,GK,Dortmund,32-257,1991,1,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sven Michel,de GER,"FW,MF",Augsburg,33-164,1990,11,5,434,4.8,1,1,2,0,1,1,2,0,1.0,0.2,0.3,0.6,4,11,25,0.21,0.21,0.41,0.00,0.21,0.21,0.07,0.29,0.05,0.12,Matches
Enzo Millot,fr FRA,"MF,FW",Stuttgart,21-162,2002,14,12,"1,028",11.4,2,2,4,2,0,0,1,0,1.3,1.3,2.0,3.3,24,64,85,0.18,0.18,0.35,0.18,0.35,0.11,0.18,0.29,0.11,0.29,Matches
Jovan Milošević,rs SRB,FW,Stuttgart,18-148,2005,4,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kim Min-jae,kr KOR,DF,Bayern Munich,27-041,1996,15,15,"1,317",14.6,1,0,1,1,0,0,2,0,0.6,0.6,0.2,0.8,9,89,2,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,Matches
Maximilian Mittelstädt,de GER,DF,Stuttgart,26-283,1997,14,7,706,7.8,0,2,2,0,0,0,2,0,0.2,0.2,1.6,1.8,26,52,44,0.00,0.25,0.25,0.00,0.25,0.03,0.21,0.23,0.03,0.23,Matches
Youssoufa Moukoko,de GER,FW,Dortmund,19-036,2004,8,0,150,1.7,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.4,4,2,5,0.60,0.00,0.60,0.60,0.60,0.20,0.02,0.22,0.20,0.22,Matches
Andreas Müller,de GER,MF,Darmstadt 98,23-159,2000,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jannik Müller,de GER,DF,Darmstadt 98,29-342,1994,7,7,604,6.7,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,2,16,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Kevin Müller,de GER,GK,Heidenheim,32-286,1991,16,16,"1,440",16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marcus Müller,de GER,MF,Mainz 05,21-128,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,Matches
Thomas Müller,de GER,MF,Bayern Munich,34-104,1989,13,6,500,5.6,1,6,7,1,0,0,0,0,2.0,2.0,4.4,6.4,13,24,50,0.18,1.08,1.26,0.18,1.26,0.35,0.80,1.15,0.35,1.15,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,20-303,2003,10,7,649,7.2,3,2,5,3,0,0,1,0,2.3,2.3,1.8,4.1,33,38,45,0.42,0.28,0.69,0.42,0.69,0.32,0.24,0.57,0.32,0.57,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,29-331,1994,9,9,754,8.4,0,1,1,0,0,0,1,0,0.3,0.3,1.4,1.7,18,26,38,0.00,0.12,0.12,0.00,0.12,0.04,0.17,0.21,0.04,0.21,Matches
Joakim Mæhle,dk DEN,DF,Wolfsburg,26-220,1997,15,14,"1,257",14.0,1,1,2,1,0,0,3,0,0.9,0.9,1.3,2.2,41,57,77,0.07,0.07,0.14,0.07,0.14,0.06,0.10,0.16,0.06,0.16,Matches
Nathan N'Goumou,fr FRA,"FW,MF",M'Gladbach,23-287,2000,15,7,668,7.4,2,1,3,2,0,0,0,0,1.6,1.6,0.3,1.9,19,17,64,0.27,0.13,0.40,0.27,0.40,0.22,0.04,0.26,0.22,0.26,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,24-261,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luca Netz,de GER,DF,M'Gladbach,20-225,2003,14,13,"1,121",12.5,0,3,3,0,0,0,1,0,0.6,0.6,2.2,2.7,23,36,53,0.00,0.24,0.24,0.00,0.24,0.04,0.17,0.22,0.04,0.22,Matches
Manuel Neuer,de GER,GK,Bayern Munich,37-274,1986,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,26-285,1997,13,7,606,6.7,3,0,3,3,0,0,1,0,1.7,1.7,0.5,2.2,15,36,19,0.45,0.00,0.45,0.45,0.45,0.25,0.08,0.33,0.25,0.33,Matches
Jessic Ngankam,de GER,"FW,DF",Eint Frankfurt,23-159,2000,13,2,249,2.8,0,0,0,0,0,1,2,0,1.5,0.7,0.0,0.7,2,1,16,0.00,0.00,0.00,0.00,0.00,0.54,0.01,0.55,0.26,0.27,Matches
Moritz Nicolas,de GER,GK,M'Gladbach,26-066,1997,14,14,"1,260",14.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Justin Njinmah,de GER,"FW,MF",Werder Bremen,23-041,2000,14,2,361,4.0,3,2,5,3,0,0,1,0,2.4,2.4,1.6,4.0,11,6,42,0.75,0.50,1.25,0.75,1.25,0.60,0.40,1.00,0.60,1.00,Matches
Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,23-055,2000,12,3,417,4.6,1,1,2,1,0,0,0,0,0.2,0.2,0.2,0.4,14,13,27,0.22,0.22,0.43,0.22,0.43,0.05,0.04,0.09,0.05,0.09,Matches
Felix Nmecha,de GER,MF,Dortmund,23-077,2000,10,6,605,6.7,0,2,2,0,0,0,2,0,1.0,1.0,0.6,1.5,11,29,18,0.00,0.30,0.30,0.00,0.30,0.14,0.09,0.23,0.14,0.23,Matches
Alexander Nübel,de GER,GK,Stuttgart,27-087,1996,16,16,"1,440",16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Fabian Nürnberger,de GER,"DF,MF",Darmstadt 98,24-151,1999,12,11,955,10.6,1,1,2,1,0,0,2,0,0.5,0.5,1.4,1.9,16,41,56,0.09,0.09,0.19,0.09,0.19,0.05,0.13,0.18,0.05,0.18,Matches
Tim Oermann,de GER,"DF,MF",Bochum,20-081,2003,5,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
Masaya Okugawa,jp JPN,"FW,DF",Augsburg,27-256,1996,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,23-201,2000,12,3,340,3.8,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,10,19,19,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.14,0.06,0.14,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,22-280,2001,6,0,112,1.2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,25-233,1998,5,3,282,3.1,2,1,3,2,0,0,0,0,0.6,0.6,0.9,1.5,7,11,21,0.64,0.32,0.96,0.64,0.96,0.18,0.29,0.48,0.18,0.48,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,29-350,1994,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.50,0.50,0.00,0.50,0.00,0.18,0.18,0.00,0.18,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,31-284,1992,12,9,797,8.9,0,3,3,0,0,0,0,0,1.0,1.0,1.1,2.1,16,17,68,0.00,0.34,0.34,0.00,0.34,0.11,0.13,0.24,0.11,0.24,Matches
Loïs Openda,be BEL,FW,RB Leipzig,23-313,2000,16,16,"1,255",13.9,11,4,15,9,2,2,4,0,10.5,8.9,2.9,11.8,40,21,117,0.79,0.29,1.08,0.65,0.93,0.75,0.21,0.96,0.64,0.85,Matches
Leon Opitz,de GER,"FW,DF",Werder Bremen,18-259,2005,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Willi Orban,hu HUN,DF,RB Leipzig,31-053,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,25,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
Ivan Ordets,ua UKR,DF,Bochum,31-171,1992,9,9,753,8.4,0,0,0,0,0,0,2,0,0.5,0.5,0.3,0.8,3,16,4,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
Patrick Osterhage,de GER,"MF,DF",Bochum,23-328,2000,11,8,772,8.6,1,0,1,1,0,0,2,0,0.7,0.7,0.2,0.8,11,28,34,0.12,0.00,0.12,0.12,0.12,0.08,0.02,0.10,0.08,0.10,Matches
Salih Özcan,tr TUR,MF,Dortmund,25-349,1998,9,6,548,6.1,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.9,7,27,10,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.14,0.02,0.14,Matches
Willian Pacho,ec ECU,DF,Eint Frankfurt,22-071,2001,16,16,"1,440",16.0,0,0,0,0,0,0,4,0,0.7,0.7,0.1,0.8,12,64,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Gonçalo Paciência,pt POR,FW,Bochum,29-147,1994,10,4,414,4.6,3,0,3,3,0,0,2,0,2.0,2.0,0.8,2.7,6,17,28,0.65,0.00,0.65,0.65,0.65,0.42,0.16,0.59,0.42,0.59,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,25-082,1998,15,14,"1,205",13.4,2,2,4,1,1,1,5,0,1.4,0.6,2.7,3.3,15,98,33,0.15,0.15,0.30,0.07,0.22,0.11,0.20,0.30,0.05,0.25,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,27-172,1996,1,0,15,0.2,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,1,0,1,6.00,0.00,6.00,6.00,6.00,4.55,0.00,4.55,4.55,4.55,Matches
Antonios Papadopoulos,de GER,DF,Dortmund,24-107,1999,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Matondo-Merveille Papela,de GER,"MF,DF",Mainz 05,22-342,2001,7,1,141,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,5,6,4,0.00,0.00,0.00,0.00,0.00,0.03,0.19,0.23,0.03,0.23,Matches
Leart Paqarada,xk KVX,DF,Köln,29-079,1994,12,9,864,9.6,0,0,0,0,0,0,0,0,0.2,0.2,1.3,1.5,20,42,22,0.00,0.00,0.00,0.00,0.00,0.02,0.14,0.16,0.02,0.16,Matches
Kevin Paredes,us USA,"MF,FW",Wolfsburg,20-233,2003,13,3,350,3.9,1,0,1,1,0,0,1,0,0.9,0.9,0.3,1.2,9,12,32,0.26,0.00,0.26,0.26,0.26,0.23,0.08,0.31,0.23,0.31,Matches
Felix Passlack,de GER,DF,Bochum,25-211,1998,7,6,434,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,2,16,25,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,31-256,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Aleksandar Pavlovic,de GER,MF,Bayern Munich,19-237,2004,5,3,299,3.3,0,2,2,0,0,0,1,0,0.2,0.2,0.6,0.9,7,26,2,0.00,0.60,0.60,0.00,0.60,0.07,0.19,0.26,0.07,0.26,Matches
Mads Pedersen,dk DEN,DF,Augsburg,27-116,1996,15,13,"1,113",12.4,1,1,2,1,0,0,5,0,0.3,0.3,1.4,1.7,31,29,38,0.08,0.08,0.16,0.08,0.16,0.03,0.11,0.14,0.03,0.14,Matches
Jordan Pefok,us USA,FW,M'Gladbach,27-244,1996,9,7,497,5.5,2,1,3,2,0,0,0,0,2.4,2.4,0.5,2.9,3,11,30,0.36,0.18,0.54,0.36,0.54,0.44,0.09,0.53,0.44,0.53,Matches
Jordan Pefok,us USA,FW,Union Berlin,27-244,1996,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.40,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,36-043,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,24-075,1999,8,0,138,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,6,13,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07,Matches
Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,27-128,1996,16,13,"1,004",11.2,1,3,4,1,0,0,3,0,2.0,2.0,0.9,2.9,7,21,47,0.09,0.27,0.36,0.09,0.36,0.18,0.08,0.26,0.18,0.26,Matches
Patric Pfeiffer,de GER,DF,Augsburg,24-128,1999,6,4,371,4.1,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,1,12,3,0.00,0.24,0.24,0.00,0.24,0.06,0.14,0.19,0.06,0.19,Matches
Maximilian Philipp,de GER,"FW,MF",Freiburg,29-300,1994,6,1,227,2.5,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,4,24,0.40,0.00,0.40,0.40,0.40,0.14,0.02,0.16,0.14,0.16,Matches
Florian Pick,de GER,"MF,FW",Heidenheim,28-109,1995,11,1,215,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,7,7,18,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.14,0.06,0.14,Matches
Amos Pieper,de GER,DF,Werder Bremen,25-343,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1.0,3,23,3,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17,Matches
Marvin Pieringer,de GER,"FW,MF",Heidenheim,24-083,1999,14,9,733,8.1,2,0,2,2,0,0,4,0,1.3,1.3,0.8,2.1,13,18,38,0.25,0.00,0.25,0.25,0.25,0.16,0.10,0.26,0.16,0.26,Matches
Alassane Pléa,fr FRA,"FW,MF",M'Gladbach,30-291,1993,16,15,"1,169",13.0,7,2,9,6,1,1,1,0,5.5,4.7,2.1,6.8,36,66,94,0.54,0.15,0.69,0.46,0.62,0.42,0.17,0.59,0.36,0.53,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,29-194,1994,15,9,850,9.4,3,1,4,3,0,0,0,0,3.6,3.6,0.8,4.5,8,13,59,0.32,0.11,0.42,0.32,0.42,0.39,0.09,0.47,0.39,0.47,Matches
Grischa Prömel,de GER,MF,Hoffenheim,28-351,1995,15,15,"1,222",13.6,2,5,7,2,0,0,6,0,2.7,2.7,2.5,5.2,20,57,38,0.15,0.37,0.52,0.15,0.52,0.20,0.18,0.38,0.20,0.38,Matches
Gustavo Puerta,co COL,"DF,MF",Leverkusen,20-156,2003,4,0,26,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,Matches
Luca Raimund,de GER,FW,Stuttgart,18-261,2005,1,0,20,0.2,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,0,0,1,0.00,0.00,0.00,0.00,0.00,4.18,0.00,4.18,4.18,4.18,Matches
