player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Vincent Koziello,fr FRA,MF,Köln,21,1995,8.8,470,520,90.4,7825,1666,233,252,92.5,192,207,92.8,32,37,86.5,0,0.4,0.5,-0.4,6,30,6,2,42,Matches
Thomas Kraft,de GER,GK,Hertha BSC,29,1988,3.0,83,137,60.6,2896,2437,4,4,100.0,37,38,97.4,41,93,44.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,26,1991,24.8,687,945,72.7,11446,3377,328,379,86.5,234,305,76.7,81,179,45.3,6,6.0,7.1,0.0,52,70,42,13,114,Matches
Christoph Kramer,de GER,MF,M'Gladbach,26,1991,23.9,1340,1535,87.3,22143,5961,646,704,91.8,546,613,89.1,106,147,72.1,0,0.5,0.7,-0.5,13,136,10,0,142,Matches
Max Kruse,de GER,FW,Werder Bremen,29,1988,27.3,1035,1389,74.5,20160,3837,409,509,80.4,439,536,81.9,167,266,62.8,6,5.1,4.2,+0.9,58,91,38,9,140,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,24,1992,12.8,383,543,70.5,7572,3046,127,157,80.9,199,258,77.1,52,117,44.4,0,0.1,0.3,-0.1,3,24,7,2,41,Matches
Filip Kusić,rs SRB,"DF,MF",Köln,21,1996,0.2,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Konrad Laimer,at AUT,"DF,MF",RB Leipzig,20,1997,14.9,590,755,78.1,8947,3666,326,377,86.5,203,258,78.7,37,68,54.4,2,1.7,2.2,+0.3,13,60,13,5,86,Matches
Sebastian Langkamp,de GER,DF,Hertha BSC,29,1988,10.6,489,565,86.5,10904,4235,107,122,87.7,286,307,93.2,93,128,72.7,0,0.0,0.2,0.0,1,28,0,0,41,Matches
Sebastian Langkamp,de GER,DF,Werder Bremen,29,1988,4.6,184,214,86.0,3824,1332,47,53,88.7,113,128,88.3,22,29,75.9,0,0.1,0.1,-0.1,1,6,1,0,17,Matches
Danny Latza,de GER,MF,Mainz 05,27,1989,26.1,984,1263,77.9,17910,5000,404,489,82.6,441,522,84.5,116,184,63.0,1,2.2,2.2,-1.2,35,101,15,2,139,Matches
Valentino Lazaro,at AUT,"MF,FW",Hertha BSC,21,1996,20.7,477,694,68.7,7422,2238,251,306,82.0,164,219,74.9,38,108,35.2,5,3.9,3.0,+1.1,29,38,22,11,59,Matches
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,26,1991,20.6,549,793,69.2,9216,2349,260,353,73.7,216,293,73.7,50,80,62.5,1,1.6,1.6,-0.6,17,51,19,5,77,Matches
Matthias Lehmann,de GER,MF,Köln,34,1983,16.8,682,847,80.5,12938,5595,269,305,88.2,314,370,84.9,82,135,60.7,0,0.1,0.6,-0.1,3,105,7,1,119,Matches
Bernd Leno,de GER,GK,Leverkusen,25,1992,33.0,875,1245,70.3,25960,18891,109,109,100.0,446,452,98.7,317,679,46.7,0,0.2,0.1,-0.2,3,20,0,0,0,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,28,1988,24.1,472,613,77.0,7147,1289,254,320,79.4,173,201,86.1,26,37,70.3,2,2.4,2.5,-0.4,21,41,18,0,71,Matches
Philipp Lienhart,at AUT,DF,Freiburg,21,1996,9.6,325,405,80.2,6769,2440,85,96,88.5,192,200,96.0,46,102,45.1,0,0.0,0.1,0.0,1,19,0,0,22,Matches
Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,19,1997,6.4,173,232,74.6,2427,758,108,135,80.0,49,63,77.8,9,16,56.3,3,2.5,1.8,+0.5,17,21,6,0,23,Matches
Lars Lukas Mai,de GER,DF,Bayern Munich,17,2000,2.0,102,113,90.3,1905,635,37,37,100.0,58,65,89.2,7,11,63.6,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,29,1988,17.6,711,862,82.5,14971,4210,206,245,84.1,389,439,88.6,110,166,66.3,0,0.7,0.3,-0.7,6,53,0,0,59,Matches
Andreas Luthe,de GER,GK,Augsburg,30,1987,2.0,63,79,79.7,1695,1087,8,8,100.0,36,36,100.0,18,34,52.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Hertha BSC,18,1999,13.6,530,642,82.6,9688,2641,203,230,88.3,257,295,87.1,59,85,69.4,1,1.2,1.4,-0.2,7,59,11,1,81,Matches
Sebastian Maier,de GER,MF,Hannover 96,23,1993,2.9,88,136,64.7,1503,574,46,61,75.4,24,43,55.8,13,23,56.5,0,0.3,0.4,-0.3,3,8,3,1,14,Matches
Linton Maina,de GER,MF,Hannover 96,18,1999,0.1,18,20,90.0,253,111,8,8,100.0,7,9,77.8,1,1,100.0,1,1.0,0.7,0.0,3,2,2,0,3,Matches
Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,25,1992,24.9,641,854,75.1,9847,2944,320,392,81.6,239,305,78.4,44,91,48.4,4,3.1,5.0,+0.9,29,76,34,11,108,Matches
Orel Mangala,be BEL,MF,Stuttgart,19,1998,8.7,274,353,77.6,4337,977,153,182,84.1,99,121,81.8,19,37,51.4,0,0.3,0.2,-0.3,2,27,3,0,31,Matches
Dominic Maroh,si SVN,DF,Köln,30,1987,10.2,427,485,88.0,8671,3777,137,148,92.6,227,248,91.5,61,83,73.5,0,0.2,0.2,-0.2,2,11,1,0,16,Matches
Javi Martínez,es ESP,"MF,DF",Bayern Munich,28,1988,17.9,1048,1191,88.0,19404,5707,411,439,93.6,514,572,89.9,109,157,69.4,2,2.2,2.1,-0.2,12,114,10,3,112,Matches
Omar Mascarell,es ESP,MF,Eint Frankfurt,24,1993,8.6,402,486,82.7,7796,2360,146,167,87.4,186,213,87.3,59,83,71.1,0,0.4,0.5,-0.4,7,53,6,2,48,Matches
Christian Mathenia,de GER,GK,Hamburger SV,25,1992,24.0,414,711,58.2,14178,11635,36,36,100.0,189,192,98.4,189,477,39.6,0,0.1,0.0,-0.1,1,7,0,0,0,Matches
Ville Matti Steinmann,de GER,MF,Hamburger SV,22,1995,6.6,350,427,82.0,6208,1623,142,173,82.1,147,172,85.5,42,51,82.4,0,0.2,0.2,-0.2,5,24,2,0,31,Matches
Mërgim Mavraj,al ALB,DF,Hamburger SV,31,1986,16.1,564,736,76.6,11882,4667,171,202,84.7,302,354,85.3,89,162,54.9,0,0.2,0.1,-0.2,3,38,2,1,49,Matches
Philipp Max,de GER,DF,Augsburg,23,1993,32.9,1116,1698,65.7,20700,9563,495,566,87.5,407,605,67.3,177,425,41.6,12,9.3,9.3,+2.7,79,64,54,41,102,Matches
Alexandru Maxim,ro ROU,MF,Mainz 05,27,1990,10.6,351,478,73.4,6600,2161,152,179,84.9,120,145,82.8,65,115,56.5,2,1.4,2.3,+0.6,19,45,4,1,55,Matches
Florian Mayer,de GER,DF,M'Gladbach,19,1998,0.2,8,8,100.0,173,35,1,1,100.0,6,6,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Weston McKennie,us USA,MF,Schalke 04,18,1998,14.0,364,512,71.1,5941,1816,181,226,80.1,146,199,73.4,25,60,41.7,0,0.9,0.8,-0.9,10,36,9,1,55,Matches
Slobodan Medojević,rs SRB,MF,Eint Frankfurt,26,1990,0.3,10,14,71.4,166,60,4,5,80.0,6,8,75.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,4,Matches
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,26,1991,3.2,97,134,72.4,1589,420,51,65,78.5,37,44,84.1,6,14,42.9,0,0.3,0.3,-0.3,5,8,3,1,14,Matches
Admir Mehmedi,ch SUI,"DF,MF",Leverkusen,26,1991,7.8,331,425,77.9,5026,2120,197,226,87.2,104,134,77.6,22,45,48.9,3,1.9,1.7,+1.1,21,26,15,6,43,Matches
Alexander Meier,de GER,FW,Eint Frankfurt,34,1983,0.0,2,3,66.7,37,7,0,0,,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jorge Meré,es ESP,DF,Köln,20,1997,21.0,833,988,84.3,17202,6312,273,310,88.1,403,442,91.2,148,210,70.5,1,0.3,0.5,+0.7,1,53,4,1,70,Matches
Max Meyer,de GER,MF,Schalke 04,21,1995,19.2,938,1060,88.5,16261,3023,415,459,90.4,438,481,91.1,70,91,76.9,0,0.4,0.8,-0.4,9,69,7,0,89,Matches
Maximilian Mittelstädt,de GER,"MF,DF",Hertha BSC,20,1997,4.7,121,182,66.5,2350,703,53,69,76.8,53,71,74.6,15,31,48.4,0,0.2,0.4,-0.2,4,12,7,3,17,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,31,1985,25.0,1235,1486,83.1,27514,11116,292,339,86.1,725,802,90.4,213,327,65.1,0,0.6,1.2,-0.6,8,108,9,0,126,Matches
Jan Morávek,cz CZE,MF,Augsburg,27,1989,7.8,255,338,75.4,3708,1226,128,152,84.2,80,108,74.1,17,32,53.1,0,0.2,0.4,-0.2,7,25,8,0,36,Matches
Florian Müller,de GER,GK,Mainz 05,19,1997,5.0,89,158,56.3,2844,2239,11,11,100.0,41,42,97.6,37,104,35.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Nicolai Müller,de GER,"DF,MF",Hamburger SV,29,1987,1.1,10,12,83.3,144,63,4,4,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0.0,1,1,1,0,1,Matches
Thomas Müller,de GER,"MF,FW",Bayern Munich,27,1989,22.3,752,1025,73.4,12046,2671,402,499,80.6,278,371,74.9,52,96,54.2,14,10.3,7.9,+3.7,57,54,45,21,87,Matches
Yoshinori Mutō,jp JPN,FW,Mainz 05,25,1992,21.2,255,348,73.3,3394,501,144,186,77.4,82,104,78.8,6,9,66.7,2,2.7,1.6,-0.7,18,9,6,1,26,Matches
Yvon Mvogo,ch SUI,GK,RB Leipzig,23,1994,1.0,35,42,83.3,1075,776,8,8,100.0,12,12,100.0,15,22,68.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Naldo,br BRA,DF,Schalke 04,34,1982,34.0,1453,1705,85.2,31771,10960,337,386,87.3,878,969,90.6,232,325,71.4,2,2.5,0.5,-0.5,14,50,8,0,73,Matches
Nikolas Nartey,dk DEN,MF,Köln,17,2000,0.1,5,5,100.0,65,3,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,24,1993,22.1,997,1176,84.8,20743,8052,249,276,90.2,612,667,91.8,130,217,59.9,0,0.2,0.2,-0.2,3,56,1,1,62,Matches
Manuel Neuer,de GER,GK,Bayern Munich,31,1986,3.0,82,95,86.3,2391,1500,7,7,100.0,39,40,97.5,36,48,75.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Florian Niederlechner,de GER,"FW,MF",Freiburg,26,1990,7.7,98,132,74.2,1553,379,44,58,75.9,38,48,79.2,8,13,61.5,0,0.6,0.3,-0.6,7,4,7,0,15,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,27,1990,10.8,499,577,86.5,10185,4001,164,177,92.7,260,275,94.5,69,113,61.1,0,0.0,0.3,0.0,1,52,3,0,61,Matches
Paul-Georges Ntep,cm CMR,"FW,MF",Wolfsburg,25,1992,1.8,47,73,64.4,690,148,27,37,73.0,12,16,75.0,4,9,44.4,0,0.4,0.3,-0.4,2,5,3,1,3,Matches
Alexander Nübel,de GER,GK,Schalke 04,20,1996,0.5,14,22,63.6,515,361,0,0,,5,5,100.0,9,17,52.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Philipp Ochs,de GER,"FW,DF",Hoffenheim,20,1997,0.8,14,22,63.6,215,46,5,9,55.6,6,9,66.7,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
Bastian Oczipka,de GER,"DF,MF",Schalke 04,28,1989,25.8,1023,1418,72.1,18155,7424,454,516,88.0,450,596,75.5,108,237,45.6,2,4.5,4.9,-2.5,57,87,28,14,135,Matches
Ebenezer Ofori,gh GHA,MF,Stuttgart,22,1995,0.1,6,8,75.0,131,18,3,3,100.0,1,2,50.0,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Kwasi Okyere Wriedt,gh GHA,MF,Bayern Munich,23,1994,0.3,3,6,50.0,41,7,2,2,100.0,1,4,25.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Paweł Olkowski,pl POL,DF,Köln,27,1990,5.0,71,149,47.7,1410,756,30,44,68.2,30,60,50.0,10,36,27.8,0,0.0,0.1,0.0,0,11,0,0,8,Matches
Karim Onisiwo,at AUT,"DF,FW",Mainz 05,25,1992,2.8,55,88,62.5,706,271,34,40,85.0,17,30,56.7,1,5,20.0,0,0.6,0.6,-0.6,3,3,1,0,6,Matches
Daniel Opare,gh GHA,DF,Augsburg,26,1990,15.7,365,601,60.7,7140,3448,123,153,80.4,168,259,64.9,62,147,42.2,0,0.6,0.9,-0.6,6,36,14,7,54,Matches
Willi Orban,hu HUN,DF,RB Leipzig,24,1992,23.6,1143,1375,83.1,21677,9111,408,455,89.7,602,691,87.1,117,203,57.6,0,1.4,1.5,-1.4,7,72,0,0,97,Matches
Divock Origi,be BEL,FW,Wolfsburg,22,1995,21.9,316,424,74.5,4329,626,192,231,83.1,90,124,72.6,13,20,65.0,2,1.1,1.9,+0.9,11,21,5,1,24,Matches
Yuya Osako,jp JPN,"FW,MF",Köln,27,1990,21.1,449,640,70.2,6924,1908,237,304,78.0,152,209,72.7,35,62,56.5,2,2.1,2.3,-0.1,24,63,22,5,93,Matches
Victor Osimhen,ng NGA,"FW,MF",Wolfsburg,18,1998,3.2,57,89,64.0,827,134,36,48,75.0,14,29,48.3,5,7,71.4,0,0.2,0.1,-0.2,1,5,0,0,5,Matches
Matthias Ostrzolek,de GER,"DF,MF",Hannover 96,27,1990,26.4,875,1254,69.8,15514,8069,389,467,83.3,374,507,73.8,98,198,49.5,1,1.7,2.7,-0.7,22,79,33,20,111,Matches
Anas Ouahim,de GER,MF,Köln,19,1997,0.2,6,8,75.0,91,40,3,3,100.0,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Reece Oxford,eng ENG,"DF,MF",M'Gladbach,18,1998,5.1,208,280,74.3,3813,1374,87,107,81.3,85,112,75.9,30,46,65.2,0,0.1,0.1,-0.1,2,16,3,1,21,Matches
Berkay Özcan,tr TUR,"MF,FW",Stuttgart,19,1998,11.1,350,464,75.4,5369,1228,195,223,87.4,105,132,79.5,35,67,52.2,2,1.6,1.3,+0.4,14,22,6,1,33,Matches
Ramazan Özcan,at AUT,GK,Leverkusen,33,1984,1.0,30,39,76.9,718,479,6,6,100.0,19,19,100.0,5,14,35.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Salih Özcan,tr TUR,MF,Köln,19,1998,18.6,720,922,78.1,11749,3369,340,425,80.0,298,362,82.3,53,77,68.8,1,1.7,1.6,-0.7,18,76,14,1,88,Matches
Levin Öztunalı,de GER,"FW,MF",Mainz 05,21,1996,19.3,344,530,64.9,4717,1244,212,265,80.0,84,142,59.2,24,54,44.4,4,2.2,2.8,+1.8,23,28,17,4,39,Matches
Kyriakos Papadopoulos,gr GRE,DF,Hamburger SV,25,1992,29.0,895,1223,73.2,18368,8758,263,302,87.1,512,641,79.9,113,245,46.1,1,0.6,0.7,+0.4,9,78,6,1,106,Matches
Sokratis Papastathopoulos,gr GRE,DF,Dortmund,29,1988,26.4,1665,1921,86.7,33580,11781,522,560,93.2,940,1013,92.8,188,311,60.5,0,0.2,0.8,-0.2,5,125,8,1,115,Matches
Shawn Parker,de GER,"FW,MF",Augsburg,24,1993,0.5,5,9,55.6,70,17,3,6,50.0,2,3,66.7,0,0,,0,0.1,0.0,-0.1,1,0,1,0,1,Matches
Felix Passlack,de GER,"FW,DF",Hoffenheim,19,1998,0.7,37,43,86.0,736,294,14,16,87.5,20,22,90.9,3,5,60.0,0,0.1,0.2,-0.1,1,6,2,0,5,Matches
Felix Passlack,de GER,DF,Dortmund,19,1998,0.1,8,9,88.9,127,62,4,4,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Benjamin Pavard,fr FRA,DF,Stuttgart,21,1996,34.0,1616,1943,83.2,31458,11486,555,607,91.4,871,989,88.1,177,314,56.4,0,1.1,1.7,-1.1,9,122,4,0,103,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,25,1992,34.0,795,1176,67.6,26831,19924,53,53,100.0,361,369,97.8,381,749,50.9,0,0.0,0.1,0.0,0,12,0,0,1,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,30,1986,15.3,606,782,77.5,9971,4396,311,344,90.4,243,303,80.2,41,92,44.6,2,1.7,1.4,+0.3,12,60,10,5,65,Matches
Nils Petersen,de GER,FW,Freiburg,28,1988,24.9,405,639,63.4,5446,1470,214,295,72.5,120,218,55.0,17,42,40.5,1,2.7,3.0,-1.7,36,33,17,2,48,Matches
Maximilian Philipp,de GER,FW,Dortmund,23,1994,13.4,221,310,71.3,3079,757,129,165,78.2,58,85,68.2,12,14,85.7,1,1.9,2.5,-0.9,14,16,10,1,28,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,32,1985,23.8,1265,1609,78.6,21799,7203,571,661,86.4,544,676,80.5,119,200,59.5,3,2.5,2.3,+0.5,17,95,26,9,121,Matches
Claudio Pizarro,pe PER,"FW,MF",Köln,38,1978,6.4,171,228,75.0,2392,617,103,133,77.4,40,54,74.1,12,14,85.7,1,0.6,1.2,+0.4,8,18,8,0,26,Matches
Marko Pjaca,hr CRO,"FW,MF",Schalke 04,22,1995,2.9,41,60,68.3,550,141,30,38,78.9,9,15,60.0,1,2,50.0,0,0.0,0.1,0.0,0,3,3,0,7,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,25,1992,33.0,1301,1746,74.5,25030,9503,491,552,88.9,628,771,81.5,164,359,45.7,7,3.8,4.0,+3.2,32,106,20,14,137,Matches
Joel Pohjanpalo,fi FIN,"MF,FW",Leverkusen,22,1994,1.3,12,20,60.0,165,24,9,13,69.2,3,6,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Eugen Polanski,pl POL,MF,Hoffenheim,31,1986,2.9,117,137,85.4,1873,479,65,72,90.3,42,48,87.5,8,12,66.7,1,0.1,0.1,+0.9,3,12,3,0,13,Matches
Julian Pollersbeck,de GER,GK,Hamburger SV,22,1994,10.0,405,546,74.2,10974,6828,55,55,100.0,218,221,98.6,131,268,48.9,0,0.0,0.0,0.0,0,11,0,0,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,20,1997,8.4,410,492,83.3,7523,3045,147,158,93.0,221,249,88.8,35,75,46.7,0,0.0,0.1,0.0,1,22,1,0,25,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,23,1994,18.5,364,592,61.5,3944,842,252,351,71.8,58,119,48.7,7,17,41.2,2,2.5,1.5,-0.5,20,23,9,1,34,Matches
Christian Pulisic,us USA,"FW,DF",Dortmund,18,1998,25.6,675,903,74.8,9673,1965,391,467,83.7,214,278,77.0,34,61,55.7,5,4.9,5.3,+0.1,30,37,32,14,64,Matches
Robin Quaison,se SWE,FW,Mainz 05,23,1993,15.7,206,297,69.4,3026,611,117,160,73.1,64,80,80.0,10,19,52.6,1,1.3,1.2,-0.3,13,16,5,0,22,Matches
Raffael,br BRA,FW,M'Gladbach,32,1985,23.0,665,807,82.4,9475,2401,398,452,88.1,187,215,87.0,45,66,68.2,1,3.9,3.4,-2.9,34,61,29,4,98,Matches
Rafinha,br BRA,DF,Bayern Munich,31,1985,20.6,1574,1798,87.5,29194,8017,621,669,92.8,774,862,89.8,163,223,73.1,2,1.7,3.0,+0.3,22,167,20,7,174,Matches
Baba Rahman,gh GHA,DF,Schalke 04,23,1994,0.4,14,21,66.7,251,176,8,11,72.7,5,8,62.5,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
André Ramalho,br BRA,"DF,FW",Leverkusen,25,1992,0.4,11,14,78.6,261,123,1,1,100.0,9,10,90.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,3,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,21,1996,4.3,72,116,62.1,1403,328,34,44,77.3,21,35,60.0,15,25,60.0,0,0.7,0.6,-0.7,5,4,5,2,8,Matches
Konstantin Rausch,ru RUS,DF,Köln,27,1990,10.3,384,557,68.9,6751,3075,171,196,87.2,163,226,72.1,39,96,40.6,1,0.6,0.7,+0.4,8,33,4,1,38,Matches
Yoric Ravet,fr FRA,"FW,MF",Freiburg,27,1989,5.5,112,199,56.3,1963,973,52,73,71.2,37,70,52.9,15,42,35.7,2,1.7,0.9,+0.3,17,14,6,2,20,Matches
Ante Rebić,hr CRO,FW,Eint Frankfurt,23,1993,19.5,266,490,54.3,3986,1305,154,229,67.2,71,139,51.1,25,44,56.8,2,4.3,3.4,-2.3,26,28,32,6,59,Matches
Fabian Reese,de GER,"FW,MF",Schalke 04,19,1997,0.8,20,23,87.0,291,47,14,16,87.5,5,5,100.0,1,1,100.0,0,0.0,0.1,0.0,0,1,1,0,3,Matches
Karim Rekik,nl NED,DF,Hertha BSC,22,1994,25.6,1129,1349,83.7,25922,9357,203,237,85.7,693,748,92.6,220,337,65.3,2,0.6,0.3,+1.4,2,51,5,0,61,Matches
Panagiotis Retsos,gr GRE,DF,Leverkusen,18,1998,19.1,1006,1208,83.3,17594,7300,471,526,89.5,436,509,85.7,87,130,66.9,3,1.2,1.2,+1.8,7,72,5,1,93,Matches
Marco Reus,de GER,"MF,FW",Dortmund,28,1989,10.3,292,384,76.0,4407,1281,144,172,83.7,93,120,77.5,27,43,62.8,0,2.4,1.6,-2.4,18,30,10,1,44,Matches
Elvis Rexhbeçaj,de GER,"DF,MF",Wolfsburg,19,1997,1.4,44,59,74.6,843,299,16,20,80.0,22,27,81.5,4,7,57.1,0,0.0,0.0,0.0,0,1,1,0,3,Matches
Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,34,1983,13.4,687,821,83.7,11664,2566,337,376,89.6,267,306,87.3,63,89,70.8,1,4.2,4.3,-3.2,34,62,28,4,93,Matches
Marco Richter,de GER,FW,Augsburg,19,1997,7.2,112,157,71.3,1728,484,54,70,77.1,34,48,70.8,11,20,55.0,0,1.6,1.2,-1.6,8,7,10,4,15,Matches
Birk Risa,no NOR,FW,Köln,19,1998,0.9,12,21,57.1,181,58,5,7,71.4,4,5,80.0,1,5,20.0,0,0.0,0.1,0.0,1,1,0,0,1,Matches
Marcel Risse,de GER,"DF,MF",Köln,27,1989,13.0,384,643,59.7,6886,3408,192,236,81.4,142,215,66.0,46,142,32.4,3,2.6,3.1,+0.4,21,38,19,9,44,Matches
Arjen Robben,nl NED,"FW,MF",Bayern Munich,33,1984,16.7,711,882,80.6,11906,3243,380,437,87.0,248,307,80.8,66,100,66.0,5,5.1,5.1,-0.1,34,60,54,7,122,Matches
James Rodríguez,co COL,"MF,FW",Bayern Munich,26,1991,18.0,1347,1590,84.7,26078,7221,554,599,92.5,584,678,86.1,197,272,72.4,11,7.5,7.7,+3.5,63,180,33,7,204,Matches
Sebastian Rudy,de GER,MF,Bayern Munich,27,1990,16.8,944,1082,87.2,17655,4883,383,419,91.4,439,482,91.1,113,150,75.3,4,1.4,1.7,+2.6,20,112,12,0,121,Matches
Lukas Rupp,de GER,"MF,FW",Hoffenheim,26,1991,12.9,360,476,75.6,5285,1838,205,245,83.7,111,147,75.5,22,41,53.7,2,2.0,1.5,0.0,17,38,12,4,51,Matches
Marco Russ,de GER,DF,Eint Frankfurt,31,1985,12.7,479,593,80.8,9182,3854,160,186,86.0,254,291,87.3,57,95,60.0,0,0.1,0.2,-0.1,3,33,3,0,59,Matches
Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,23,1994,19.9,674,946,71.2,10230,3763,374,456,82.0,207,291,71.1,57,120,47.5,5,3.3,4.3,+1.7,34,78,29,9,112,Matches
Nuri Şahin,tr TUR,MF,Dortmund,28,1988,13.6,922,1106,83.4,15910,5473,418,466,89.7,404,452,89.4,77,146,52.7,2,3.2,2.7,-1.2,22,137,27,4,147,Matches
Gōtoku Sakai,jp JPN,"DF,MF",Hamburger SV,26,1991,25.4,1036,1368,75.7,19068,7309,460,553,83.2,434,547,79.3,128,211,60.7,0,0.7,1.7,-0.7,13,116,21,7,151,Matches
Carlos Salcedo,mx MEX,DF,Eint Frankfurt,23,1993,17.9,778,973,80.0,16683,6223,214,245,87.3,423,476,88.9,134,222,60.4,0,0.0,0.2,0.0,1,50,1,0,65,Matches
Sejad Salihović,ba BIH,MF,Hamburger SV,32,1984,4.1,174,244,71.3,3013,862,90,104,86.5,56,75,74.7,23,51,45.1,1,0.6,0.9,+0.4,8,18,3,2,19,Matches
Jairo Samperio,es ESP,"MF,FW",Mainz 05,24,1993,0.4,4,7,57.1,40,14,3,5,60.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Jadon Sancho,eng ENG,FW,Dortmund,17,2000,7.7,306,374,81.8,4334,793,186,212,87.7,90,110,81.8,16,27,59.3,4,2.9,2.2,+1.1,19,12,13,0,31,Matches
Lamine Sané,sn SEN,DF,Werder Bremen,30,1987,8.7,324,395,82.0,7136,2757,76,100,76.0,188,213,88.3,56,74,75.7,0,0.0,0.1,0.0,0,25,0,0,31,Matches
Salif Sané,sn SEN,DF,Hannover 96,26,1990,32.0,1459,1813,80.5,30484,12944,414,486,85.2,799,898,89.0,227,374,60.7,1,0.6,1.5,+0.4,10,98,7,1,138,Matches
Douglas Santos,br BRA,DF,Hamburger SV,23,1994,26.4,1040,1498,69.4,18913,8340,456,546,83.5,426,602,70.8,134,270,49.6,1,1.9,2.5,-0.9,22,114,32,16,129,Matches
Julian Schieber,de GER,"MF,FW",Hertha BSC,28,1989,0.6,6,13,46.2,98,49,4,7,57.1,1,5,20.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Sven Schipplock,de GER,"FW,MF",Hamburger SV,28,1988,3.8,48,83,57.8,556,148,34,49,69.4,10,22,45.5,0,1,0.0,0,0.5,0.3,-0.5,4,5,0,0,3,Matches
Marcel Schmelzer,de GER,DF,Dortmund,29,1988,16.6,1063,1313,81.0,15623,6134,568,614,92.5,404,492,82.1,42,104,40.4,0,0.6,1.4,-0.6,11,98,10,4,113,Matches
Jonathan Schmid,fr FRA,"DF,FW",Augsburg,27,1990,16.4,455,645,70.5,7351,3333,224,260,86.2,142,202,70.3,52,113,46.0,0,1.8,2.3,-1.8,28,18,7,4,34,Matches
Manuel Schmiedebach,de GER,MF,Hannover 96,28,1988,1.8,48,70,68.6,971,353,15,21,71.4,25,32,78.1,6,12,50.0,0,0.2,0.3,-0.2,3,8,1,1,9,Matches
Benno Schmitz,de GER,DF,RB Leipzig,22,1994,0.9,44,55,80.0,599,195,28,31,90.3,12,16,75.0,2,6,33.3,0,0.1,0.0,-0.1,2,1,0,0,0,Matches
Alessandro Schöpf,at AUT,"DF,FW",Schalke 04,23,1994,9.0,321,428,75.0,4959,1716,179,212,84.4,115,149,77.2,21,45,46.7,0,0.5,0.4,-0.5,6,20,7,0,38,Matches
