player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Ivan Ordets,ua UKR,DF,Bochum,31-172,1992,8.4,0,8,3,37.5,0.96,0.36,0.00,0.00,11.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Patrick Osterhage,de GER,"MF,DF",Bochum,23-329,2000,8.6,1,11,2,18.2,1.28,0.23,0.09,0.50,18.4,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
Salih Özcan,tr TUR,MF,Dortmund,25-350,1998,6.1,0,3,1,33.3,0.49,0.16,0.00,0.00,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Willian Pacho,ec ECU,DF,Eint Frankfurt,22-072,2001,16.0,0,7,2,28.6,0.44,0.12,0.00,0.00,13.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Gonçalo Paciência,pt POR,FW,Bochum,29-148,1994,4.6,3,24,8,33.3,5.22,1.74,0.13,0.38,18.0,1,0,0,2.0,2.0,0.08,+1.0,+1.0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,25-083,1998,13.4,2,8,2,25.0,0.60,0.15,0.13,0.50,23.4,0,1,1,1.4,0.6,0.08,+0.6,+0.4,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,27-173,1996,0.2,1,1,1,100.0,6.00,6.00,1.00,1.00,13.2,0,0,0,0.8,0.8,0.76,+0.2,+0.2,Matches
Antonios Papadopoulos,de GER,DF,Dortmund,24-108,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matondo-Merveille Papela,de GER,"MF,DF",Mainz 05,22-343,2001,1.6,0,2,1,50.0,1.28,0.64,0.00,0.00,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Leart Paqarada,xk KVX,DF,Köln,29-080,1994,9.6,0,8,4,50.0,0.83,0.42,0.00,0.00,26.1,2,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Kevin Paredes,us USA,"MF,FW",Wolfsburg,20-234,2003,3.9,1,6,3,50.0,1.54,0.77,0.17,0.33,20.5,0,0,0,0.9,0.9,0.15,+0.1,+0.1,Matches
Felix Passlack,de GER,DF,Bochum,25-212,1998,4.8,0,4,0,0.0,0.83,0.00,0.00,,22.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,31-257,1992,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Aleksandar Pavlovic,de GER,MF,Bayern Munich,19-238,2004,3.3,0,3,0,0.0,0.90,0.00,0.00,,20.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Mads Pedersen,dk DEN,DF,Augsburg,27-117,1996,12.4,1,7,1,14.3,0.57,0.08,0.14,1.00,20.9,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
Jordan Pefok,us USA,FW,M'Gladbach,27-245,1996,5.5,2,13,4,30.8,2.35,0.72,0.15,0.50,12.7,0,0,0,2.4,2.4,0.19,-0.4,-0.4,Matches
Jordan Pefok,us USA,FW,Union Berlin,27-245,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,36-044,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,24-076,1999,1.5,0,1,0,0.0,0.65,0.00,0.00,,17.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,27-129,1996,11.2,1,27,9,33.3,2.42,0.81,0.04,0.11,16.5,0,0,0,2.0,2.0,0.07,-1.0,-1.0,Matches
Patric Pfeiffer,de GER,DF,Augsburg,24-129,1999,4.1,0,6,0,0.0,1.46,0.00,0.00,,20.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Maximilian Philipp,de GER,"FW,MF",Freiburg,29-301,1994,2.5,1,6,1,16.7,2.38,0.40,0.17,1.00,12.9,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Florian Pick,de GER,"MF,FW",Heidenheim,28-110,1995,2.4,0,5,0,0.0,2.09,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Amos Pieper,de GER,DF,Werder Bremen,25-344,1998,6.0,0,3,0,0.0,0.50,0.00,0.00,,11.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Marvin Pieringer,de GER,"FW,MF",Heidenheim,24-084,1999,8.1,2,12,4,33.3,1.47,0.49,0.17,0.50,13.8,0,0,0,1.3,1.3,0.11,+0.7,+0.7,Matches
Alassane Pléa,fr FRA,"FW,MF",M'Gladbach,30-292,1993,13.0,7,38,12,31.6,2.93,0.92,0.16,0.50,18.5,0,1,1,5.5,4.7,0.12,+1.5,+1.3,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,29-195,1994,9.4,3,21,13,61.9,2.22,1.38,0.14,0.23,11.6,0,0,0,3.6,3.6,0.17,-0.6,-0.6,Matches
Grischa Prömel,de GER,MF,Hoffenheim,28-352,1995,13.6,2,15,6,40.0,1.10,0.44,0.13,0.33,13.9,0,0,0,2.7,2.7,0.18,-0.7,-0.7,Matches
Gustavo Puerta,co COL,"DF,MF",Leverkusen,20-157,2003,0.3,0,1,0,0.0,3.46,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Luca Raimund,de GER,FW,Stuttgart,18-262,2005,0.2,0,2,0,0.0,9.00,0.00,0.00,,7.2,0,0,0,0.9,0.9,0.55,-0.9,-0.9,Matches
Grant Ranos,am ARM,"FW,MF",M'Gladbach,20-160,2003,0.5,0,1,0,0.0,2.14,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Nicolai Rapp,de GER,DF,Werder Bremen,27-014,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
David Raum,de GER,DF,RB Leipzig,25-249,1998,15.7,2,11,4,36.4,0.70,0.26,0.18,0.50,20.1,3,0,0,0.7,0.7,0.06,+1.3,+1.3,Matches
Rocco Reitz,de GER,MF,M'Gladbach,21-212,2002,12.3,4,15,6,40.0,1.22,0.49,0.27,0.67,15.1,0,0,0,2.1,2.1,0.14,+1.9,+1.9,Matches
Marco Reus,de GER,"MF,FW",Dortmund,34-210,1989,9.9,3,18,9,50.0,1.82,0.91,0.17,0.33,13.5,3,0,0,2.6,2.6,0.15,+0.4,+0.4,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,26-056,1997,15.3,2,19,2,10.5,1.24,0.13,0.05,0.50,25.9,0,1,1,1.4,0.6,0.03,+0.6,+0.4,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,21-044,2002,2.6,0,6,2,33.3,2.30,0.77,0.00,0.00,17.0,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
Marco Richter,de GER,"MF,FW",Mainz 05,26-033,1997,5.8,1,33,8,24.2,5.72,1.39,0.03,0.13,21.6,4,0,0,1.8,1.8,0.05,-0.8,-0.8,Matches
Clemens Riedel,de GER,DF,Darmstadt 98,20-161,2003,4.1,0,4,2,50.0,0.99,0.49,0.00,0.00,22.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Manuel Riemann,de GER,GK,Bochum,35-109,1988,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,33-077,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rogério,br BRA,"DF,MF",Wolfsburg,25-348,1998,5.8,1,3,2,66.7,0.51,0.34,0.33,0.50,11.2,0,0,0,0.3,0.3,0.10,+0.7,+0.7,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,21-175,2002,8.5,1,16,5,31.3,1.89,0.59,0.06,0.20,14.4,0,0,0,1.6,1.6,0.10,-0.6,-0.6,Matches
Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26-159,1997,0.8,0,3,0,0.0,3.55,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Anthony Rouault,fr FRA,DF,Stuttgart,22-212,2001,5.1,0,2,1,50.0,0.39,0.20,0.00,0.00,24.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,30-355,1993,5.3,0,2,1,50.0,0.38,0.19,0.00,0.00,20.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Fabian Rüdlin,de GER,MF,Freiburg,26-348,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Julian Ryerson,no NOR,DF,Dortmund,26-040,1997,9.9,3,10,4,40.0,1.01,0.40,0.30,0.75,20.5,0,0,0,1.0,1.0,0.10,+2.0,+2.0,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,31-145,1992,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcel Sabitzer,at AUT,MF,Dortmund,29-285,1994,9.3,2,18,6,33.3,1.93,0.64,0.11,0.33,22.4,2,0,0,1.5,1.5,0.09,+0.5,+0.5,Matches
Roland Sallai,hu HUN,"FW,DF",Freiburg,26-219,1997,8.4,2,25,11,44.0,2.96,1.30,0.08,0.18,15.9,0,0,0,3.6,3.6,0.15,-1.6,-1.6,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,27-350,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Leroy Sané,de GER,FW,Bayern Munich,27-350,1996,14.6,8,46,22,47.8,3.15,1.51,0.17,0.36,16.8,5,0,0,8.6,8.6,0.19,-0.6,-0.6,Matches
Amin Sarr,se SWE,"FW,MF",Wolfsburg,22-291,2001,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,31-330,1992,1.2,0,1,1,100.0,0.85,0.85,0.00,0.00,5.0,0,0,0,0.2,0.2,0.22,-0.2,-0.2,Matches
Joe Scally,us USA,DF,M'Gladbach,20-361,2002,12.9,1,5,1,20.0,0.39,0.08,0.20,1.00,31.6,0,0,0,0.1,0.1,0.01,+0.9,+0.9,Matches
András Schäfer,hu HUN,MF,Union Berlin,24-258,1999,1.9,0,3,0,0.0,1.60,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Patrik Schick,cz CZE,"FW,MF",Leverkusen,27-337,1996,1.3,3,6,3,50.0,4.66,2.33,0.33,0.67,13.0,0,1,1,1.6,0.8,0.13,+1.4,+1.2,Matches
Stefan Schimmer,de GER,"MF,FW",Heidenheim,29-243,1994,0.8,0,2,0,0.0,2.50,0.00,0.00,,11.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,26-090,1997,13.7,0,9,0,0.0,0.66,0.00,0.00,,26.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Keven Schlotterbeck,de GER,DF,Bochum,26-243,1997,9.0,1,3,2,66.7,0.33,0.22,0.33,0.50,10.7,0,0,0,0.6,0.6,0.22,+0.4,+0.4,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,24-026,1999,14.5,1,16,2,12.5,1.10,0.14,0.06,0.50,15.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Romano Schmid,at AUT,MF,Werder Bremen,23-334,2000,13.6,1,20,6,30.0,1.47,0.44,0.05,0.17,20.8,0,0,0,2.7,2.7,0.14,-1.7,-1.7,Matches
Kenneth Schmidt,de GER,DF,Freiburg,21-207,2002,0.8,0,1,0,0.0,1.32,0.00,0.00,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Benno Schmitz,de GER,DF,Köln,29-040,1994,6.0,0,3,2,66.7,0.50,0.34,0.00,0.00,23.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Fabian Schnellhardt,de GER,MF,Darmstadt 98,29-349,1994,2.3,0,5,2,40.0,2.16,0.87,0.00,0.00,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Jan Schöppner,de GER,MF,Heidenheim,24-198,1999,7.0,2,9,2,22.2,1.29,0.29,0.22,1.00,16.4,0,0,0,0.8,0.8,0.09,+1.2,+1.2,Matches
Marcel Schuhen,de GER,GK,Darmstadt 98,30-348,1993,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marvin Schwäbe,de GER,GK,Köln,28-246,1995,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolas Seiwald,at AUT,MF,RB Leipzig,22-237,2001,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Davie Selke,de GER,FW,Köln,28-341,1995,11.3,4,26,9,34.6,2.31,0.80,0.15,0.44,11.3,0,0,0,3.6,3.6,0.14,+0.4,+0.4,Matches
Benjamin Šeško,si SVN,FW,RB Leipzig,20-210,2003,3.9,3,13,7,53.8,3.33,1.79,0.23,0.43,13.4,0,0,0,1.8,1.8,0.14,+1.2,+1.2,Matches
Kevin Sessa,de GER,"MF,FW",Heidenheim,23-174,2000,2.4,0,7,0,0.0,2.89,0.00,0.00,,17.6,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
Aaron Seydel,de GER,FW,Darmstadt 98,27-323,1996,2.9,0,4,2,50.0,1.40,0.70,0.00,0.00,11.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Tim Siersleben,de GER,DF,Heidenheim,23-293,2000,9.0,0,3,0,0.0,0.33,0.00,0.00,,28.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,21-225,2002,11.5,0,4,1,25.0,0.35,0.09,0.00,0.00,20.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,23-238,2000,14.8,1,11,4,36.4,0.74,0.27,0.09,0.25,10.4,0,0,0,1.7,1.7,0.15,-0.7,-0.7,Matches
Xavi Simons,nl NED,MF,RB Leipzig,20-250,2003,14.1,4,37,15,40.5,2.63,1.07,0.11,0.27,21.3,2,0,1,3.8,3.0,0.08,+0.2,+1.0,Matches
Tim Skarke,de GER,"FW,DF",Darmstadt 98,27-111,1996,12.0,6,39,13,33.3,3.24,1.08,0.15,0.46,20.6,0,0,0,1.7,1.7,0.04,+4.3,+4.3,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28-231,1995,13.3,2,12,7,58.3,0.90,0.53,0.17,0.29,13.4,0,0,0,1.9,1.9,0.16,+0.1,+0.1,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,27-221,1996,9.1,3,22,7,31.8,2.41,0.77,0.14,0.43,20.0,5,0,0,1.1,1.1,0.05,+1.9,+1.9,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,23-132,2000,2.8,1,3,1,33.3,1.09,0.36,0.33,1.00,15.5,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches
Danilo Soares,br BRA,DF,Bochum,32-059,1991,3.9,0,3,0,0.0,0.77,0.00,0.00,,28.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25-340,1998,0.5,0,1,0,0.0,1.96,0.00,0.00,,24.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Anton Stach,de GER,MF,Hoffenheim,25-042,1998,11.5,1,15,5,33.3,1.31,0.44,0.07,0.20,23.4,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
Anton Stach,de GER,MF,Mainz 05,25-042,1998,1.9,0,2,1,50.0,1.06,0.53,0.00,0.00,12.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Jens Stage,dk DEN,MF,Werder Bremen,27-049,1996,15.0,2,24,5,20.8,1.60,0.33,0.08,0.40,16.6,0,0,0,2.5,2.5,0.11,-0.5,-0.5,Matches
Josip Stanišić,hr CRO,DF,Leverkusen,23-269,2000,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Niklas Stark,de GER,DF,Werder Bremen,28-257,1995,6.4,1,3,1,33.3,0.47,0.16,0.33,1.00,7.4,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
Pascal Stenzel,de GER,DF,Stuttgart,27-282,1996,8.4,0,9,4,44.4,1.07,0.47,0.00,0.00,29.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Leonidas Stergiou,ch SUI,DF,Stuttgart,21-299,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Angelo Stiller,de GER,MF,Hoffenheim,22-267,2001,0.9,0,2,1,50.0,2.14,1.07,0.00,0.00,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Angelo Stiller,de GER,MF,Stuttgart,22-267,2001,13.2,0,8,2,25.0,0.61,0.15,0.00,0.00,24.6,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Kevin Stöger,at AUT,MF,Bochum,30-122,1993,13.2,4,37,10,27.0,2.81,0.76,0.03,0.10,26.3,4,3,3,3.7,1.3,0.04,+0.3,-0.3,Matches
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23-357,2000,1.7,0,4,1,25.0,2.34,0.58,0.00,0.00,20.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Niklas Süle,de GER,DF,Dortmund,28-115,1995,6.9,1,6,1,16.7,0.88,0.15,0.17,1.00,17.7,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,24-356,1999,13.4,1,30,8,26.7,2.24,0.60,0.03,0.13,22.0,4,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
Attila Szalai,hu HUN,DF,Hoffenheim,25-341,1998,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,39.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Jonathan Tah,de GER,DF,Leverkusen,27-319,1996,14.5,3,11,5,45.5,0.76,0.34,0.27,0.60,10.7,0,0,0,1.2,1.2,0.11,+1.8,+1.8,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,24-328,1999,13.0,0,5,1,20.0,0.38,0.08,0.00,0.00,11.4,0,0,0,0.6,0.6,0.13,-0.6,-0.6,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,18-244,2005,2.4,3,12,6,50.0,5.07,2.54,0.25,0.50,17.5,0,0,0,0.7,0.7,0.06,+2.3,+2.3,Matches
Nathan Tella,ng NGA,DF,Leverkusen,24-175,1999,0.9,1,3,2,66.7,3.42,2.28,0.33,0.50,19.2,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36-337,1987,8.1,0,4,1,25.0,0.50,0.12,0.00,0.00,21.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jan Thielmann,de GER,"FW,MF",Köln,21-215,2002,4.9,0,9,5,55.6,1.85,1.03,0.00,0.00,19.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Denis Thomalla,de GER,"MF,FW",Heidenheim,31-133,1992,3.9,0,3,0,0.0,0.76,0.00,0.00,,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Phillip Tietz,de GER,FW,Augsburg,26-171,1997,11.7,3,30,10,33.3,2.56,0.85,0.10,0.30,13.3,1,0,0,4.8,4.8,0.16,-1.8,-1.8,Matches
Steffen Tigges,de GER,"FW,MF",Köln,25-149,1998,4.1,0,7,3,42.9,1.69,0.73,0.00,0.00,13.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Umut Tohumcu,de GER,MF,Hoffenheim,19-138,2004,2.3,0,4,1,25.0,1.77,0.44,0.00,0.00,20.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21-194,2002,6.5,1,17,7,41.2,2.62,1.08,0.06,0.14,14.4,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
Fabio Torsiello,it ITA,"DF,FW",Darmstadt 98,18-328,2005,0.3,0,2,0,0.0,6.92,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Lucas Tousart,fr FRA,MF,Union Berlin,26-242,1997,3.4,0,5,1,20.0,1.48,0.30,0.00,0.00,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Omar Traoré,de GER,DF,Heidenheim,25-326,1998,12.6,0,4,1,25.0,0.32,0.08,0.00,0.00,27.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,33-172,1990,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,36-306,1987,8.3,0,3,3,100.0,0.36,0.36,0.00,0.00,20.1,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
Tuta,br BRA,DF,Eint Frankfurt,24-176,1999,14.0,0,7,1,14.3,0.50,0.07,0.00,0.00,12.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Lukas Ullrich,de GER,DF,M'Gladbach,19-286,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sven Ulreich,de GER,GK,Bayern Munich,35-146,1988,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Deniz Undav,de GER,FW,Stuttgart,27-161,1996,8.7,9,40,22,55.0,4.62,2.54,0.23,0.41,16.7,0,0,1,7.9,7.1,0.18,+1.1,+1.9,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,25-061,1998,11.7,1,7,2,28.6,0.60,0.17,0.14,0.50,9.0,0,0,0,0.9,0.9,0.12,+0.1,+0.1,Matches
Mark Uth,de GER,"MF,FW",Köln,32-125,1991,2.9,0,5,1,20.0,1.74,0.35,0.00,0.00,13.0,1,0,0,1.2,1.2,0.23,-1.2,-1.2,Matches
Josha Vagnoman,de GER,"DF,MF",Stuttgart,23-016,2000,2.9,0,3,1,33.3,1.04,0.35,0.00,0.00,14.4,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,25-144,1998,8.1,1,15,4,26.7,1.84,0.49,0.07,0.25,16.0,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,28-092,1995,12.2,1,4,2,50.0,0.33,0.16,0.25,0.50,20.3,0,0,0,0.9,0.9,0.22,+0.1,+0.1,Matches
Oscar Vilhelmsson,se SWE,"FW,MF",Darmstadt 98,20-086,2003,4.9,1,10,3,30.0,2.02,0.61,0.10,0.33,16.0,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
Kevin Vogt,de GER,DF,Hoffenheim,32-095,1991,14.7,0,2,1,50.0,0.14,0.07,0.00,0.00,18.8,0,0,0,0.7,0.7,0.34,-0.7,-0.7,Matches
Kevin Volland,de GER,"MF,FW",Union Berlin,31-150,1992,5.5,2,12,4,33.3,2.18,0.73,0.08,0.25,19.1,0,1,1,1.9,1.1,0.09,+0.1,-0.1,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,21-084,2002,7.1,0,2,1,50.0,0.28,0.14,0.00,0.00,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Luca Waldschmidt,de GER,"MF,FW",Köln,27-222,1996,9.4,2,33,11,33.3,3.50,1.17,0.06,0.18,21.9,2,0,0,1.7,1.7,0.05,+0.3,+0.3,Matches
Wout Weghorst,nl NED,FW,Hoffenheim,31-142,1992,10.8,4,15,7,46.7,1.39,0.65,0.20,0.43,12.4,0,1,1,3.8,3.0,0.20,+0.2,0.0,Matches
Julian Weigl,de GER,MF,M'Gladbach,28-110,1995,14.9,1,7,1,14.3,0.47,0.07,0.00,0.00,25.3,1,1,1,1.2,0.4,0.05,-0.2,-0.4,Matches
Nelson Weiper,de GER,"FW,MF",Mainz 05,18-285,2005,1.2,0,1,0,0.0,0.87,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,29-250,1994,15.4,1,17,3,17.6,1.11,0.20,0.06,0.33,16.4,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
Noah Weißhaupt,de GER,"DF,MF",Freiburg,22-098,2001,5.0,1,3,1,33.3,0.60,0.20,0.33,1.00,13.9,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,27-296,1996,2.3,2,8,5,62.5,3.48,2.17,0.13,0.20,17.8,0,1,1,2.4,1.6,0.20,-0.4,-0.6,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,30-297,1993,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrick Wimmer,at AUT,FW,Wolfsburg,22-211,2001,3.1,0,2,0,0.0,0.64,0.00,0.00,,16.2,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,24-323,1999,15.6,9,37,19,51.4,2.38,1.22,0.24,0.47,15.3,0,0,1,6.3,5.4,0.15,+2.7,+3.6,Matches
Florian Wirtz,de GER,MF,Leverkusen,20-238,2003,14.0,5,32,17,53.1,2.28,1.21,0.16,0.29,18.2,0,0,0,3.9,3.9,0.12,+1.1,+1.1,Matches
Maximilian Wittek,de GER,"DF,MF",Bochum,28-128,1995,5.5,0,14,3,21.4,2.54,0.54,0.00,0.00,30.7,1,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
Maximilian Wöber,at AUT,DF,M'Gladbach,25-326,1998,14.7,1,9,2,22.2,0.61,0.14,0.11,0.50,12.3,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Marius Wolf,de GER,DF,Dortmund,28-214,1995,7.0,0,3,0,0.0,0.43,0.00,0.00,,11.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,21-316,2002,2.9,0,2,1,50.0,0.70,0.35,0.00,0.00,15.7,0,0,0,0.6,0.6,0.31,-0.6,-0.6,Matches
Jeong Woo-yeong,kr KOR,MF,Stuttgart,24-098,1999,4.2,0,7,3,42.9,1.66,0.71,0.00,0.00,17.6,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
Granit Xhaka,ch SUI,MF,Leverkusen,31-091,1992,15.7,0,18,4,22.2,1.14,0.25,0.00,0.00,26.1,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24-207,1999,13.1,1,9,2,22.2,0.68,0.15,0.11,0.50,9.0,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
