player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Jonas Hector,de GER,DF,Köln,31,1990,28.4,67,2.36,54,7,1,4,0,1,7,0.25,7,0,0,0,0,0,Matches
Hwang Hee-chan,kr KOR,FW,RB Leipzig,25,1996,0.5,1,1.84,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Dominique Heintz,de GER,DF,Union Berlin,27,1993,5.2,4,0.77,3,0,0,0,1,0,1,0.19,1,0,0,0,0,0,Matches
Dominique Heintz,de GER,DF,Freiburg,27,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Henrichs,de GER,DF,RB Leipzig,24,1997,12.7,23,1.81,19,0,0,1,2,1,5,0.39,3,0,0,1,1,0,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,25,1996,22.6,27,1.20,23,0,1,0,2,1,4,0.18,4,0,0,0,0,0,Matches
Patrick Herrmann,de GER,"DF,FW",M'Gladbach,30,1991,8.4,36,4.29,23,9,1,2,1,0,6,0.71,5,1,0,0,0,0,Matches
Piero Hincapié,ec ECU,DF,Leverkusen,19,2002,19.5,17,0.87,16,0,0,1,0,0,4,0.21,3,0,0,1,0,0,Matches
Martin Hinteregger,at AUT,DF,Eint Frankfurt,28,1992,24.7,19,0.77,12,0,0,5,1,1,3,0.12,1,0,0,1,1,0,Matches
Marwin Hitz,ch SUI,GK,Dortmund,33,1987,4.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,31,1990,28.9,45,1.56,35,0,0,3,4,3,8,0.28,4,0,0,1,2,1,Matches
Jonas Hofmann,de GER,"MF,FW",M'Gladbach,29,1992,23.1,143,6.19,84,46,5,4,3,1,12,0.52,10,0,2,0,0,0,Matches
Lucas Höler,de GER,FW,Freiburg,27,1994,28.7,94,3.27,71,0,3,10,10,0,10,0.35,7,0,1,1,1,0,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Bochum,26,1995,20.4,61,3.13,43,0,10,3,3,2,8,0.41,5,0,2,1,0,0,Matches
Justin Hoogma,nl NED,DF,Greuther Fürth,23,1998,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jannes Horn,de GER,DF,Köln,24,1997,5.3,14,2.64,11,1,1,0,1,0,1,0.19,1,0,0,0,0,0,Matches
Timo Horn,de GER,GK,Köln,28,1993,13.0,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32.0,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Branimir Hrgota,se SWE,FW,Greuther Fürth,28,1993,30.9,80,2.59,50,6,7,9,5,3,11,0.36,8,0,0,1,2,0,Matches
Ajdin Hrustic,au AUS,MF,Eint Frankfurt,25,1996,10.7,29,2.71,14,7,3,4,1,0,0,0.00,0,0,0,0,0,0,Matches
Timo Hübers,de GER,DF,Köln,25,1996,19.3,12,0.62,10,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Hübner,de GER,DF,Hoffenheim,32,1989,4.2,5,1.20,4,0,0,1,0,0,2,0.48,2,0,0,0,0,0,Matches
Mats Hummels,de GER,DF,Dortmund,32,1988,19.6,14,0.71,10,1,0,2,1,0,4,0.20,3,0,0,1,0,0,Matches
Iago,br BRA,DF,Augsburg,24,1997,24.2,57,2.36,49,5,1,1,1,0,9,0.37,7,1,1,0,0,0,Matches
Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,32,1989,3.0,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Burak İnce,tr TUR,FW,Arminia,17,2004,1.5,4,2.59,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Marcus Ingvartsen,dk DEN,MF,Union Berlin,25,1996,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,25,1996,7.6,18,2.38,10,3,1,1,3,0,3,0.40,1,0,1,0,1,0,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,22,1999,26.1,26,1.00,20,3,0,2,0,1,3,0.11,3,0,0,0,0,0,Matches
Cedric Itten,ch SUI,FW,Greuther Fürth,24,1996,7.1,7,0.99,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Gian-Luca Itter,de GER,DF,Greuther Fürth,22,1999,16.2,29,1.79,16,8,3,1,0,1,1,0.06,0,1,0,0,0,0,Matches
Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,28,1992,16.0,57,3.57,46,1,2,6,1,1,5,0.31,5,0,0,0,0,0,Matches
Paul Jaeckel,de GER,DF,Union Berlin,23,1998,22.7,16,0.70,13,0,1,0,0,2,2,0.09,2,0,0,0,0,0,Matches
Kristijan Jakić,hr CRO,MF,Eint Frankfurt,24,1997,20.9,30,1.44,21,0,0,4,4,1,3,0.14,1,0,0,1,1,0,Matches
Tony Jantschke,de GER,DF,M'Gladbach,31,1990,2.5,1,0.40,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,21,2000,2.5,6,2.39,4,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Fredrik Jensen,fi FIN,"MF,FW",Augsburg,23,1997,4.6,11,2.37,9,1,0,0,1,0,1,0.22,1,0,0,0,0,0,Matches
Marco John,de GER,DF,Hoffenheim,19,2002,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,11.3,42,3.72,32,1,2,5,2,0,2,0.18,1,1,0,0,0,0,Matches
Gideon Jung,de GER,DF,Greuther Fürth,26,1994,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Anton Kade,de GER,"FW,MF",Hertha BSC,17,2004,0.9,1,1.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,29,1992,13.3,31,2.33,29,0,1,1,0,0,3,0.23,3,0,0,0,0,0,Matches
Florian Kainz,at AUT,"MF,FW",Köln,28,1992,25.8,97,3.76,59,28,3,4,2,1,14,0.54,10,2,0,2,0,0,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,13.6,34,2.51,26,0,0,6,2,0,3,0.22,1,0,0,2,0,0,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,24,1996,23.8,82,3.45,63,4,4,5,4,2,7,0.29,6,0,1,0,0,0,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,21.1,40,1.89,37,1,0,0,1,1,4,0.19,4,0,0,0,0,0,Matches
Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Atakan Karazor,de GER,MF,Stuttgart,24,1996,21.1,38,1.80,32,1,1,0,1,3,2,0.09,2,0,0,0,0,0,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,22,1998,3.1,2,0.66,1,0,0,0,1,0,1,0.33,0,0,0,0,1,0,Matches
Noah Katterbach,de GER,DF,Köln,20,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Yannik Keitel,de GER,MF,Freiburg,21,2000,5.6,8,1.43,6,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,11.7,13,1.11,11,1,0,1,0,0,2,0.17,2,0,0,0,0,0,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,9.3,17,1.82,15,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Rani Khedira,de GER,MF,Union Berlin,27,1994,30.6,34,1.11,26,1,1,2,2,2,2,0.07,2,0,0,0,0,0,Matches
Luca Kilian,de GER,FW,Mainz 05,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Kilian,de GER,DF,Köln,21,1999,25.3,13,0.51,11,1,0,0,1,0,3,0.12,2,1,0,0,0,0,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,26,1995,27.5,155,5.64,81,63,1,3,3,4,24,0.87,9,13,0,0,1,1,Matches
Philipp Klement,de GER,MF,Stuttgart,28,1992,3.8,19,5.06,13,6,0,0,0,0,1,0.27,0,1,0,0,0,0,Matches
Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,6.7,19,2.83,11,0,2,2,4,0,1,0.15,1,0,0,0,0,0,Matches
Fabian Klos,de GER,FW,Arminia,33,1987,15.8,27,1.71,25,0,1,1,0,0,2,0.13,2,0,0,0,0,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,25,1996,18.3,12,0.66,12,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
Lukas Klünter,de GER,DF,Hertha BSC,25,1996,2.2,4,1.86,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ansgar Knauff,de GER,"FW,MF",Dortmund,19,2002,1.3,3,2.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,19,2002,8.4,23,2.73,16,1,2,1,3,0,3,0.36,2,0,1,0,0,0,Matches
Robin Knoche,de GER,DF,Union Berlin,29,1992,33.0,19,0.58,17,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Gregor Kobel,ch SUI,GK,Dortmund,23,1997,28.5,4,0.14,2,2,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Dominik Kohr,de GER,MF,Mainz 05,27,1994,17.9,46,2.57,36,1,1,4,2,2,10,0.56,8,0,0,1,1,0,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,24.3,49,2.11,38,0,5,1,5,0,4,0.17,2,0,0,0,2,0,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,19.9,16,0.80,14,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,28.0,141,5.03,74,48,5,12,2,0,13,0.46,8,4,0,1,0,0,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,30.1,98,3.26,74,5,5,8,6,0,14,0.47,14,0,0,0,0,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,30,1991,8.3,10,1.20,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Krüger,de GER,"FW,MF",Arminia,22,1999,12.5,25,2.02,22,0,2,1,0,0,2,0.16,2,0,0,0,0,0,Matches
Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,12.5,34,2.71,28,0,0,4,2,0,7,0.56,6,0,0,0,1,0,Matches
Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,14.1,64,4.54,47,7,2,7,1,0,10,0.71,7,0,0,3,0,0,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,25.9,38,1.47,31,3,0,2,2,0,2,0.08,1,1,0,0,0,0,Matches
Fabian Kunze,de GER,MF,Arminia,23,1998,14.0,18,1.29,12,0,2,0,4,0,0,0.00,0,0,0,0,0,0,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,27.7,26,0.94,20,1,1,3,0,1,0,0.00,0,0,0,0,0,0,Matches
Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,13.8,34,2.47,28,0,3,2,1,0,7,0.51,5,0,1,1,0,0,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,16.3,37,2.41,30,1,1,0,5,0,6,0.39,4,0,1,0,1,0,Matches
Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13.0,8,0.62,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,5.7,10,1.74,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Bryan Lasme,fr FRA,FW,Arminia,22,1998,9.7,19,1.95,13,0,3,1,2,0,1,0.10,1,0,0,0,0,0,Matches
Maxim Leitsch,de GER,DF,Bochum,23,1998,17.1,10,0.59,9,0,0,1,0,0,2,0.12,2,0,0,0,0,0,Matches
Tim Lemperle,de GER,"FW,MF",Köln,19,2002,1.7,12,7.25,10,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,7.4,24,3.25,15,7,0,1,1,0,2,0.27,1,1,0,0,0,0,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,32.7,109,3.33,63,1,18,16,10,1,15,0.46,8,0,3,3,1,0,Matches
Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,21.8,45,2.07,22,0,10,3,8,2,5,0.23,2,0,2,0,1,0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,25,1996,31.9,26,0.82,19,2,0,4,1,0,1,0.03,0,0,0,1,0,0,Matches
Andreas Linde,se SWE,GK,Greuther Fürth,28,1993,12.0,3,0.25,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,21,2000,22.0,89,4.05,58,11,10,7,3,0,8,0.36,5,2,0,1,0,0,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,23,1997,21.9,76,3.48,64,1,3,5,3,0,7,0.32,6,0,0,1,0,0,Matches
Jürgen Locadia,nl NED,"FW,MF",Bochum,27,1993,4.9,18,3.64,11,0,0,5,2,0,3,0.61,2,0,0,1,0,0,Matches
Anthony Losilla,fr FRA,MF,Bochum,35,1986,32.6,45,1.42,37,0,1,3,2,2,2,0.06,1,0,1,0,0,0,Matches
Marcel Lotka,pl POL,GK,Hertha BSC,20,2001,9.8,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Eduard Löwen,de GER,MF,Bochum,24,1997,15.7,68,4.55,40,20,0,5,3,0,3,0.20,0,2,0,1,0,0,Matches
Anderson Lucoqui,ao ANG,DF,Mainz 05,24,1997,8.3,14,1.70,9,1,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Dodi Lukebakio,be BEL,FW,Hertha BSC,23,1997,2.0,3,1.53,1,0,0,0,2,0,1,0.51,0,0,0,0,1,0,Matches
Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,23,1997,9.8,34,3.47,21,0,9,1,3,0,7,0.72,5,0,2,0,0,0,Matches
Andrey Lunyov,ru RUS,GK,Leverkusen,29,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Andreas Luthe,de GER,GK,Union Berlin,34,1987,27.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matej Maglica,hr CRO,MF,Stuttgart,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Augsburg,22,1999,20.7,66,3.19,39,17,4,2,4,0,8,0.39,3,2,1,2,0,0,Matches
Donyell Malen,nl NED,FW,Dortmund,22,1999,18.7,63,3.37,39,0,8,8,8,0,12,0.64,6,0,1,3,2,0,Matches
Lennard Maloney,us USA,DF,Dortmund,21,1999,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Orel Mangala,be BEL,MF,Stuttgart,23,1998,20.6,58,2.82,45,0,7,3,1,2,7,0.34,6,0,1,0,0,0,Matches
Myziane Maolida,km COM,"FW,MF",Hertha BSC,22,1999,8.6,15,1.74,11,0,1,2,1,0,2,0.23,2,0,0,0,0,0,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,22,1999,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Omar Marmoush,eg EGY,FW,Stuttgart,22,1999,17.5,70,4.01,34,17,9,8,2,0,10,0.57,3,3,1,2,1,0,Matches
Aarón Martín,es ESP,DF,Mainz 05,24,1997,25.5,68,2.67,37,26,0,3,1,1,3,0.12,1,2,0,0,0,0,Matches
Josep Martinez,es ESP,GK,RB Leipzig,23,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Erhan Mašović,rs SRB,DF,Bochum,22,1998,17.2,3,0.18,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,20,2000,9.7,22,2.26,16,0,3,3,0,0,2,0.21,0,0,1,1,0,0,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23,1997,30.1,31,1.03,19,1,1,7,1,2,3,0.10,2,0,0,1,0,0,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,32,1989,4.2,13,3.10,9,0,1,3,0,0,4,0.95,2,0,0,2,0,0,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,26,1995,15.5,42,2.72,27,7,2,1,5,0,1,0.06,1,0,0,0,0,0,Matches
Nathan de Medina,be BEL,DF,Arminia,23,1997,8.6,1,0.12,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Admir Mehmedi,ch SUI,DF,Wolfsburg,30,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jorge Meré,es ESP,DF,Köln,24,1997,5.4,5,0.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Meunier,be BEL,DF,Dortmund,29,1991,15.6,31,1.99,27,0,0,2,2,0,8,0.51,7,0,0,0,1,0,Matches
Marco Meyerhöfer,de GER,DF,Greuther Fürth,25,1995,25.3,44,1.74,32,3,3,1,2,3,2,0.08,1,1,0,0,0,0,Matches
Sven Michel,de GER,FW,Union Berlin,31,1990,3.8,12,3.20,11,0,0,1,0,0,2,0.53,1,0,0,1,0,0,Matches
Enzo Millot,fr FRA,MF,Stuttgart,19,2002,0.6,3,5.09,3,0,0,0,0,0,1,1.70,1,0,0,0,0,0,Matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,24,1997,16.6,46,2.77,30,6,2,1,5,2,10,0.60,7,0,0,1,2,0,Matches
Anthony Modeste,fr FRA,FW,Köln,33,1988,29.0,39,1.35,23,0,1,11,4,0,5,0.17,1,0,1,2,1,0,Matches
Kevin Möhwald,de GER,MF,Union Berlin,28,1993,3.9,16,4.07,13,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Clinton Mola,eng ENG,DF,Stuttgart,20,2001,1.3,1,0.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jan Morávek,cz CZE,MF,Augsburg,31,1989,5.2,19,3.63,18,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Ilaix Moriba,gn GUI,MF,RB Leipzig,18,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16,2004,2.5,5,2.01,4,0,0,1,0,0,1,0.40,0,0,0,1,0,0,Matches
Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,23,1997,20.5,29,1.42,25,1,1,1,1,0,5,0.24,4,0,0,0,1,0,Matches
Florian Müller,de GER,GK,Stuttgart,23,1997,30.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,31,1989,28.4,152,5.35,135,2,1,9,3,2,27,0.95,26,0,0,0,0,1,Matches
Torben Müsel,de GER,MF,M'Gladbach,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,18,2003,16.3,77,4.73,59,0,9,5,2,2,10,0.61,8,0,2,0,0,0,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,21,1999,31.7,28,0.88,24,1,1,2,0,0,7,0.22,5,0,0,2,0,0,Matches
Nikolas Nartey,dk DEN,"MF,DF",Stuttgart,21,2000,4.5,9,2.01,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,18,2002,2.5,6,2.37,4,2,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
David Nemeth,at AUT,DF,Mainz 05,20,2001,3.5,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Netz,de GER,"DF,FW",M'Gladbach,18,2003,15.5,33,2.27,20,9,1,3,0,0,6,0.41,3,2,1,0,0,0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,35,1986,27.9,6,0.22,6,0,0,0,0,0,2,0.07,2,0,0,0,0,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,24,1997,23.6,61,2.70,53,0,2,2,3,1,6,0.27,6,0,0,0,0,0,Matches
Jessic Ngankam,de GER,FW,Greuther Fürth,21,2000,3.8,3,0.79,1,0,1,1,0,0,2,0.53,1,0,0,1,0,0,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,25,1996,28.5,39,1.37,31,6,1,0,1,0,1,0.04,1,0,0,0,0,0,Matches
Tanguy Nianzou,fr FRA,DF,Bayern Munich,19,2002,6.5,8,1.24,7,0,0,1,0,0,2,0.31,2,0,0,0,0,0,Matches
Florian Niederlechner,de GER,FW,Augsburg,30,1990,12.9,32,2.50,25,0,2,2,3,0,6,0.47,4,0,0,0,2,0,Matches
Håvard Nielsen,no NOR,"MF,FW",Greuther Fürth,28,1993,15.2,22,1.45,14,0,3,1,3,1,3,0.20,3,0,0,0,0,0,Matches
Joakim Nilsson,se SWE,DF,Arminia,27,1994,30.4,16,0.53,13,1,1,0,0,1,1,0.03,1,0,0,0,0,0,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,23,1997,30.3,145,4.79,92,9,17,12,13,2,31,1.02,19,0,5,2,4,1,Matches
Felix Nmecha,de GER,"MF,FW",Wolfsburg,20,2000,3.6,12,3.35,6,0,1,3,2,0,1,0.28,0,0,0,1,0,0,Matches
Lukas Nmecha,de GER,"FW,MF",Wolfsburg,22,1998,18.1,54,2.99,34,0,7,7,6,0,6,0.33,4,0,0,1,1,0,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,31,1990,3.4,2,0.59,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Connor Noß,ie IRL,MF,M'Gladbach,20,2001,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,1.5,3,1.99,2,0,0,0,1,0,1,0.66,0,0,0,0,1,0,Matches
Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,0.9,2,2.28,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,0.1,1,18.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,7.1,5,0.70,3,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
Bastian Oczipka,de GER,DF,Union Berlin,32,1989,10.4,36,3.48,21,12,1,0,2,0,3,0.29,3,0,0,0,0,0,Matches
Masaya Okugawa,jp JPN,"MF,FW",Arminia,25,1996,28.1,43,1.53,34,0,3,2,3,1,3,0.11,2,0,0,1,0,0,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,20,2001,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,23,1998,8.3,32,3.87,22,1,3,1,5,0,6,0.73,5,0,0,0,1,0,Matches
Karim Onisiwo,at AUT,FW,Mainz 05,29,1992,26.2,92,3.51,63,1,14,5,9,0,12,0.46,10,0,1,1,0,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,28,1992,29.4,18,0.61,15,0,0,2,1,0,2,0.07,2,0,0,0,0,0,Matches
Stefan Ortega,de GER,GK,Arminia,28,1992,33.0,16,0.48,14,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Patrick Osterhage,de GER,MF,Bochum,21,2000,6.7,10,1.57,7,1,0,0,1,1,3,0.47,2,0,0,0,0,1,Matches
Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,0.3,3,8.71,3,0,0,0,0,0,1,2.90,1,0,0,0,0,0,Matches
Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,4.0,6,1.49,4,0,0,1,1,0,1,0.25,1,0,0,0,0,0,Matches
Reece Oxford,eng ENG,DF,Augsburg,22,1998,29.9,17,0.57,14,0,0,2,1,0,2,0.07,1,0,0,1,0,0,Matches
Salih Özcan,tr TUR,MF,Köln,23,1998,25.7,54,2.10,41,2,1,4,4,2,6,0.23,4,0,0,2,0,0,Matches
Levin Öztunalı,de GER,MF,Union Berlin,25,1996,6.4,13,2.05,10,0,0,0,3,0,0,0.00,0,0,0,0,0,0,Matches
Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,5.7,14,2.44,9,0,0,1,3,1,1,0.17,0,0,0,0,1,0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,12.2,26,2.14,24,0,1,0,0,1,4,0.33,4,0,0,0,0,0,Matches
Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,17.0,54,3.17,35,12,0,3,3,1,7,0.41,6,0,0,1,0,0,Matches
Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matondo-Merveille Papela,de GER,MF,Mainz 05,20,2001,0.9,1,1.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,23,1998,5.2,7,1.33,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,13.5,51,3.77,33,4,3,5,5,1,8,0.59,5,0,2,1,0,0,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,23.1,51,2.21,42,2,0,4,1,2,4,0.17,4,0,0,0,0,0,Matches
Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,15.5,34,2.20,17,7,2,2,3,3,2,0.13,0,2,0,0,0,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,24.8,28,1.13,24,1,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,5.3,10,1.88,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,32,1988,6.4,12,1.86,9,0,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
