player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Thorgan Hazard,be BEL,"FW,DF",Dortmund,29,1993,5.2,23,4.45,16,4,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
Jonas Hector,de GER,DF,Köln,32,1990,31.4,74,2.36,49,12,5,1,4,3,6,0.19,4,1,0,0,1,0,Matches
Dominique Heintz,de GER,DF,Bochum,28,1993,8.8,8,0.91,7,0,0,0,0,1,1,0.11,1,0,0,0,0,0,Matches
Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,24.3,55,2.26,41,1,3,6,4,0,5,0.21,5,0,0,0,0,0,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,5.3,4,0.76,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Patrick Herrmann,de GER,"FW,MF",M'Gladbach,31,1991,1.8,6,3.31,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Piero Hincapié,ec ECU,DF,Leverkusen,20,2002,27.3,21,0.77,17,0,1,1,1,1,3,0.11,3,0,0,0,0,0,Matches
Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,14.3,39,2.73,30,3,1,4,1,0,8,0.56,6,0,0,2,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,32,1990,31.3,40,1.28,31,2,0,3,2,2,9,0.29,6,0,0,2,1,0,Matches
Jonas Hofmann,de GER,"FW,MF",M'Gladbach,30,1992,29.8,163,5.47,83,64,2,7,6,1,16,0.54,9,4,1,1,1,0,Matches
Philipp Hofmann,de GER,FW,Bochum,29,1993,29.2,59,2.02,46,0,2,3,7,1,7,0.24,6,0,1,0,0,0,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,16.7,41,2.45,27,0,2,6,6,0,3,0.18,3,0,0,0,0,0,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Bochum,27,1995,10.5,22,2.10,16,0,2,3,1,0,1,0.10,1,0,0,0,0,0,Matches
Jannes Horn,de GER,"DF,FW",Bochum,25,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Timo Hübers,de GER,DF,Köln,26,1996,28.4,13,0.46,13,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Callum Hudson-Odoi,eng ENG,"FW,MF",Leverkusen,21,2000,6.7,26,3.86,19,4,1,2,0,0,2,0.30,2,0,0,0,0,0,Matches
Mats Hummels,de GER,DF,Dortmund,33,1988,22.4,41,1.83,35,1,0,4,0,1,3,0.13,2,0,0,0,0,1,Matches
Denis Huseinbasic,de GER,"MF,FW",Köln,21,2001,8.8,15,1.70,8,1,2,1,3,0,1,0.11,1,0,0,0,0,0,Matches
Iago,br BRA,"DF,MF",Augsburg,25,1997,17.8,40,2.25,27,8,4,0,1,0,6,0.34,6,0,0,0,0,0,Matches
Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,0.2,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,26,1996,14.6,21,1.44,14,0,3,2,2,0,3,0.21,3,0,0,0,0,0,Matches
Ko Itakura,jp JPN,DF,M'Gladbach,25,1997,22.0,18,0.82,13,0,1,3,1,0,4,0.18,3,0,0,1,0,0,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,28.5,49,1.72,32,15,0,1,0,1,4,0.14,4,0,0,0,0,0,Matches
Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,21.0,58,2.76,47,0,2,6,2,1,11,0.52,8,0,0,2,0,1,Matches
Paul Jaeckel,de GER,DF,Union Berlin,24,1998,13.3,11,0.83,8,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kristijan Jakić,hr CRO,"DF,MF",Eint Frankfurt,25,1997,16.2,18,1.11,15,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Saidy Janko,gm GAM,DF,Bochum,26,1995,12.6,5,0.40,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Tony Jantschke,de GER,"DF,MF",M'Gladbach,32,1990,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,10.3,20,1.95,17,3,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
Moritz Jenz,de GER,DF,Schalke 04,23,1999,10.5,12,1.14,8,2,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,32,1989,9.9,32,3.23,24,0,4,1,3,0,6,0.61,5,0,1,0,0,0,Matches
Anthony Jung,de GER,"DF,FW",Werder Bremen,30,1991,29.1,40,1.38,37,1,1,0,1,0,7,0.24,7,0,0,0,0,0,Matches
Josip Juranović,hr CRO,DF,Union Berlin,26,1995,10.4,30,2.89,14,14,0,2,0,0,3,0.29,1,2,0,0,0,0,Matches
Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,26.5,15,0.57,7,0,1,3,1,3,4,0.15,1,0,1,1,0,1,Matches
Pavel Kadeřábek,cz CZE,DF,Hoffenheim,30,1992,18.5,38,2.05,33,3,1,0,1,0,3,0.16,3,0,0,0,0,0,Matches
Florian Kainz,at AUT,"MF,FW",Köln,29,1992,26.0,127,4.87,67,44,6,4,5,1,17,0.65,13,2,0,1,1,0,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,2.6,9,3.48,9,0,0,0,0,0,3,1.16,3,0,0,0,0,0,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,25,1996,25.2,85,3.38,67,4,5,3,5,1,17,0.68,13,1,0,1,2,0,Matches
Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,20,2002,22.9,69,3.02,61,0,4,1,1,2,14,0.61,14,0,0,0,0,0,Matches
Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,7.0,12,1.71,11,0,1,0,0,0,1,0.14,1,0,0,0,0,0,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,15.2,41,2.69,39,0,0,1,0,1,5,0.33,5,0,0,0,0,0,Matches
Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,15.7,34,2.16,28,0,3,1,2,0,1,0.06,1,0,0,0,0,0,Matches
Kenan Karaman,tr TUR,FW,Schalke 04,28,1994,10.8,21,1.94,15,0,1,2,3,0,5,0.46,3,0,1,0,1,0,Matches
Atakan Karazor,de GER,MF,Stuttgart,25,1996,21.8,25,1.15,21,1,0,1,1,1,3,0.14,3,0,0,0,0,0,Matches
Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,19,2003,0.8,2,2.50,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,22.1,62,2.80,35,0,13,10,4,0,6,0.27,3,0,2,0,1,0,Matches
Yannik Keitel,de GER,MF,Freiburg,22,2000,7.6,11,1.45,11,0,0,0,0,0,3,0.40,3,0,0,0,0,0,Matches
Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,30.1,27,0.90,22,1,1,2,0,1,0,0.00,0,0,0,0,0,0,Matches
Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,24.9,44,1.76,34,5,0,2,1,2,3,0.12,2,0,0,0,1,0,Matches
Rani Khedira,de GER,MF,Union Berlin,28,1994,32.0,34,1.06,27,0,1,0,1,5,3,0.09,2,0,0,0,0,1,Matches
Luca Kilian,de GER,DF,Köln,22,1999,12.5,10,0.80,10,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,31.2,142,4.55,82,55,1,2,1,1,15,0.48,12,2,0,1,0,0,Matches
Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,10.1,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ansgar Knauff,de GER,DF,Eint Frankfurt,20,2002,14.3,24,1.68,18,0,1,0,5,0,4,0.28,2,0,0,0,2,0,Matches
Robin Knoche,de GER,DF,Union Berlin,30,1992,31.9,23,0.72,18,2,0,3,0,0,4,0.13,3,0,0,1,0,0,Matches
Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27.0,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dominik Kohr,de GER,MF,Mainz 05,28,1994,25.5,54,2.12,42,0,2,6,4,0,4,0.16,2,0,0,1,1,0,Matches
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,23,1998,29.2,105,3.59,60,0,20,12,13,0,22,0.75,13,0,4,2,3,0,Matches
Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,21,2001,29.0,61,2.10,44,0,5,3,6,3,5,0.17,5,0,0,0,0,0,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,21,2001,16.9,16,0.95,14,1,0,0,0,1,3,0.18,3,0,0,0,0,0,Matches
Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,29,1992,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11.0,4,0.36,3,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,21,2000,4.2,10,2.37,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Alex Král,cz CZE,MF,Schalke 04,24,1998,26.2,53,2.02,45,0,2,2,3,1,2,0.08,2,0,0,0,0,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,26.5,89,3.35,71,3,3,7,5,0,12,0.45,9,0,0,2,1,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,31,1991,24.7,39,1.58,34,0,2,1,2,0,2,0.08,2,0,0,0,0,0,Matches
Tom Krauß,de GER,MF,Schalke 04,21,2001,27.9,44,1.58,37,0,3,1,2,1,4,0.14,3,0,0,0,1,0,Matches
Max Kruse,de GER,"MF,FW",Wolfsburg,34,1988,3.0,10,3.31,8,0,1,1,0,0,1,0.33,1,0,0,0,0,0,Matches
Lukas Kübler,de GER,DF,Freiburg,29,1992,18.2,18,0.99,13,4,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
Pierre Kunde,cm CMR,"MF,FW",Bochum,27,1995,4.2,7,1.67,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Alou Kuol,au AUS,FW,Stuttgart,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,6.2,10,1.60,9,0,0,0,1,0,1,0.16,1,0,0,0,0,0,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,18.1,13,0.72,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,9.7,20,2.07,9,0,1,2,8,0,3,0.31,0,0,0,0,3,0,Matches
Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,16.3,41,2.52,34,0,2,1,1,3,5,0.31,4,0,0,0,0,1,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,29,1992,9.1,13,1.43,11,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,7.0,5,0.72,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Jordan Larsson,se SWE,"FW,MF",Schalke 04,25,1997,5.1,11,2.13,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Danny Latza,de GER,MF,Schalke 04,32,1989,9.5,15,1.58,6,4,0,3,2,0,0,0.00,0,0,0,0,0,0,Matches
Diogo Leite,pt POR,DF,Union Berlin,23,1999,25.0,20,0.80,15,0,0,1,3,1,4,0.16,3,0,0,0,1,0,Matches
Maxim Leitsch,de GER,DF,Mainz 05,24,1998,7.4,5,0.68,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
Tim Lemperle,de GER,"FW,MF",Köln,20,2002,1.5,7,4.81,4,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,27,1994,14.3,41,2.86,25,14,1,1,0,0,5,0.35,4,1,0,0,0,0,Matches
Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,2.9,10,3.42,5,0,2,2,1,0,2,0.68,1,0,0,1,0,0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,26,1996,27.8,20,0.72,16,0,1,3,0,0,2,0.07,2,0,0,0,0,0,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,26.7,25,0.94,21,0,0,4,0,0,3,0.11,0,0,0,3,0,0,Matches
Dimitris Limnios,gr GRE,FW,Köln,24,1998,0.4,2,4.62,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,22,2000,18.7,55,2.94,25,7,8,10,4,1,10,0.54,2,0,4,3,1,0,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,24,1997,19.0,56,2.95,47,1,2,5,1,0,6,0.32,6,0,0,0,0,0,Matches
Anthony Losilla,fr FRA,MF,Bochum,36,1986,30.2,41,1.36,32,0,0,4,2,3,6,0.20,5,0,0,1,0,0,Matches
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,26.6,85,3.19,48,10,16,2,7,2,9,0.34,5,1,1,1,1,0,Matches
Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Augsburg,23,1999,21.8,42,1.93,25,8,0,3,3,3,5,0.23,2,0,0,2,0,1,Matches
Linton Maina,de GER,"FW,MF",Köln,23,1999,24.9,71,2.85,54,5,5,5,1,1,12,0.48,9,0,2,0,1,0,Matches
Donyell Malen,nl NED,FW,Dortmund,23,1999,19.0,80,4.22,50,9,12,4,5,0,14,0.74,9,0,3,1,1,0,Matches
Sadio Mané,sn SEN,"FW,MF",Bayern Munich,30,1992,15.8,61,3.85,44,0,4,9,4,0,11,0.69,8,0,1,2,0,0,Matches
Myziane Maolida,km COM,"FW,MF",Hertha BSC,23,1999,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,23,1999,16.4,43,2.62,26,1,9,3,4,0,5,0.30,3,0,2,0,0,0,Matches
Eric Martel,de GER,MF,Köln,20,2002,22.4,30,1.34,23,0,3,3,1,0,1,0.04,1,0,0,0,0,0,Matches
Aarón Martín,es ESP,DF,Mainz 05,25,1997,20.5,59,2.87,39,18,1,1,0,0,5,0.24,4,1,0,0,0,0,Matches
Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,24.2,18,0.74,15,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
Henning Matriciani,de GER,DF,Schalke 04,22,2000,20.7,21,1.01,16,2,1,1,0,1,4,0.19,3,0,0,0,0,1,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,25.4,37,1.46,26,2,2,5,1,1,4,0.16,3,0,0,0,0,1,Matches
Philipp Max,de GER,DF,Eint Frankfurt,28,1993,7.7,31,4.02,17,11,1,2,0,0,1,0.13,1,0,0,0,0,0,Matches
Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,12.4,42,3.40,33,0,4,4,0,1,5,0.40,5,0,0,0,0,0,Matches
Keke Maximilian Topp,de GER,FW,Schalke 04,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ibrahim Maza,de GER,"MF,FW",Hertha BSC,16,2005,0.8,1,1.27,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,11.9,33,2.77,29,0,0,2,1,1,5,0.42,4,0,0,0,0,1,Matches
Noah Mbamba,be BEL,MF,Leverkusen,17,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jean-Manuel Mbom,de GER,MF,Werder Bremen,22,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nathanael Mbuku,fr FRA,"MF,FW",Augsburg,20,2002,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Meunier,be BEL,DF,Dortmund,30,1991,6.5,17,2.62,15,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Alexander Meyer,de GER,GK,Dortmund,31,1991,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Sven Michel,de GER,"FW,MF",Union Berlin,32,1990,5.5,13,2.36,12,0,1,0,0,0,2,0.36,2,0,0,0,0,0,Matches
Enzo Millot,fr FRA,MF,Stuttgart,20,2002,9.9,34,3.43,21,2,4,2,3,2,3,0.30,2,0,1,0,0,0,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,25,1997,9.4,23,2.44,15,2,2,2,1,1,0,0.00,0,0,0,0,0,0,Matches
Anthony Modeste,fr FRA,FW,Dortmund,34,1988,9.0,12,1.33,10,0,0,2,0,0,1,0.11,1,0,0,0,0,0,Matches
Tobias Mohr,de GER,"DF,MF",Schalke 04,26,1995,9.3,29,3.11,17,8,1,2,1,0,4,0.43,3,1,0,0,0,0,Matches
Clinton Mola,eng ENG,DF,Stuttgart,21,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florent Mollet,fr FRA,MF,Schalke 04,30,1991,4.6,14,3.07,11,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,12.7,29,2.29,19,0,7,2,1,0,7,0.55,5,0,2,0,0,0,Matches
Florian Müller,de GER,GK,Stuttgart,24,1997,19.0,4,0.21,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Müller,de GER,"FW,MF",Bayern Munich,32,1989,18.5,86,4.65,74,2,4,5,0,1,12,0.65,10,0,0,2,0,0,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,19,2003,24.4,120,4.91,90,0,17,8,3,2,26,1.06,18,0,3,2,1,2,Matches
Marlon Mustapha,at AUT,"FW,MF",Mainz 05,21,2001,0.8,3,3.91,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,22,1999,29.9,13,0.43,12,0,1,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Nathan N'Goumou,fr FRA,FW,M'Gladbach,22,2000,7.7,9,1.17,8,1,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,14.3,15,1.05,12,1,0,1,1,0,1,0.07,0,1,0,0,0,0,Matches
Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,5.3,9,1.72,8,0,1,0,0,0,1,0.19,1,0,0,0,0,0,Matches
Luca Netz,de GER,DF,M'Gladbach,19,2003,7.8,15,1.92,12,2,0,0,1,0,3,0.38,2,1,0,0,0,0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12.0,2,0.17,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,25,1997,15.6,46,2.95,40,0,1,2,2,1,4,0.26,4,0,0,0,0,0,Matches
Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,9.2,19,2.07,10,0,1,3,4,1,3,0.33,1,0,0,1,1,0,Matches
Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,10.1,15,1.48,11,0,1,3,0,0,2,0.20,2,0,0,0,0,0,Matches
Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,8.7,18,2.07,10,0,2,2,2,2,3,0.35,2,0,0,0,1,0,Matches
Justin Njinmah,de GER,FW,Dortmund,21,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,21.1,98,4.65,62,3,16,10,7,0,14,0.66,7,0,3,1,3,0,Matches
Felix Nmecha,de GER,MF,Wolfsburg,21,2000,20.4,50,2.45,38,0,3,3,4,2,7,0.34,6,0,0,0,1,0,Matches
Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,10.0,27,2.70,15,1,1,3,7,0,2,0.20,0,0,0,1,1,0,Matches
Hugo Novoa,es ESP,"DF,FW",RB Leipzig,19,2003,2.0,2,0.97,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2.0,2,1.00,2,0,0,0,0,0,2,1.00,2,0,0,0,0,0,Matches
Tim Oermann,de GER,DF,Bochum,18,2003,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,5.7,11,1.93,8,1,0,1,1,0,2,0.35,2,0,0,0,0,0,Matches
Mathias Olesen,lu LUX,MF,Köln,21,2001,5.3,4,0.75,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,24,1998,14.2,64,4.50,51,3,4,4,2,0,11,0.77,5,0,2,3,1,0,Matches
Jan Olschowsky,de GER,GK,M'Gladbach,20,2001,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,28,1994,14.3,3,0.21,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,28.2,85,3.01,58,0,9,9,8,1,11,0.39,4,0,1,3,3,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,29,1992,32.8,24,0.73,16,0,0,5,3,0,2,0.06,1,0,0,0,1,0,Matches
Ivan Ordets,ua UKR,DF,Bochum,30,1992,27.2,22,0.81,15,0,1,4,2,0,2,0.07,0,0,0,1,1,0,Matches
Jordi Osei-Tutu,eng ENG,"DF,FW",Bochum,23,1998,8.3,16,1.91,7,2,2,2,3,0,1,0.12,0,0,0,1,0,0,Matches
Patrick Osterhage,de GER,MF,Bochum,22,2000,11.4,11,0.96,7,1,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,22.7,39,1.72,33,2,1,3,0,0,7,0.31,7,0,0,0,0,0,Matches
Thomas Ouwejan,nl NED,DF,Schalke 04,25,1996,10.0,29,2.89,12,16,0,0,0,1,2,0.20,0,2,0,0,0,0,Matches
Reece Oxford,eng ENG,DF,Augsburg,23,1998,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Salih Özcan,tr TUR,MF,Dortmund,24,1998,17.5,24,1.37,21,2,0,0,0,1,1,0.06,1,0,0,0,0,0,Matches
Levin Öztunalı,de GER,MF,Union Berlin,26,1996,0.1,1,10.00,1,0,0,0,0,0,1,10.00,1,0,0,0,0,0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,18.4,51,2.78,44,0,1,1,3,2,5,0.27,5,0,0,0,0,0,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,26,1996,2.3,3,1.32,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Antonios Papadopoulos,de GER,DF,Dortmund,22,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Paredes,us USA,"FW,MF",Wolfsburg,19,2003,5.9,25,4.24,22,0,1,0,2,0,4,0.68,4,0,0,0,0,0,Matches
Marco Pašalić,hr CRO,MF,Dortmund,21,2000,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,24,1998,0.7,6,8.44,4,0,0,0,1,1,1,1.41,1,0,0,0,0,0,Matches
Paulinho,br BRA,FW,Leverkusen,22,2000,0.9,1,1.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,27.0,45,1.67,37,0,0,4,0,4,3,0.11,2,0,0,0,0,1,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,32.3,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Kristian Pedersen,dk DEN,DF,Köln,27,1994,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,20.4,43,2.11,27,7,3,3,3,0,4,0.20,2,0,0,1,1,0,Matches
Jordan Pefok,us USA,FW,Union Berlin,26,1996,15.1,29,1.92,24,0,0,3,2,0,5,0.33,5,0,0,0,0,0,Matches
Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,2.3,1,0.44,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Pellegrini,it ITA,DF,Eint Frankfurt,23,1999,6.2,14,2.27,6,5,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Ricardo Pepi,us USA,FW,Augsburg,19,2003,1.1,2,1.89,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Juan Perea,co COL,FW,Stuttgart,22,2000,4.6,9,1.93,5,0,1,0,3,0,1,0.21,1,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,33,1988,3.1,5,1.62,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukas Petkov,bg BUL,"MF,FW",Augsburg,21,2000,1.6,3,1.86,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,7.8,24,3.09,20,0,0,2,2,0,0,0.00,0,0,0,0,0,0,Matches
Maximilian Philipp,de GER,FW,Wolfsburg,28,1994,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Maximilian Philipp,de GER,"FW,MF",Werder Bremen,28,1994,4.9,13,2.64,7,1,1,2,2,0,3,0.61,2,1,0,0,0,0,Matches
Amos Pieper,de GER,DF,Werder Bremen,24,1998,21.7,19,0.87,17,0,0,1,1,0,2,0.09,2,0,0,0,0,0,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,30,1992,26.7,59,2.21,25,30,1,0,3,0,6,0.22,3,1,1,0,1,0,Matches
