,ID,Name,Team,Position,Marktwert,Trend,Bild,Status,Punkteschnitt,Punktetotal,UserID,TeamID,TeamCover
267,2287,Gonçalo Mendes Paciência,Bochum,4,4315117.0,2,https://kickbase.b-cdn.net/pool/playersbig/2287.png,2,57,571,None,24,None
268,2148,Alexander Meyer,Dortmund,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2148.png,0,71,71,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
269,387,Tony Jantschke,M-Gladbach,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/387.png,0,20,40,None,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
270,3130,Enzo Millot,Stuttgart,3,22027457.0,1,https://kickbase.b-cdn.net/pool/playersbig/3130.png,0,111,1556,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
271,1664,Maximilian Mittelstädt,Stuttgart,2,16991695.0,1,https://kickbase.b-cdn.net/pool/playersbig/1664.png,0,89,1249,88352,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
272,3143,Kristijan Jakić,Frankfurt,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3143.png,0,32,97,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
273,6171,Jovan Milosevic,Stuttgart,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/6171.png,0,9,34,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
274,2927,Marco John,Hoffenheim,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2927.png,1,0,0,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
275,1858,Anthony Jung,Bremen,2,5951988.0,1,https://kickbase.b-cdn.net/pool/playersbig/1858.png,0,52,777,2221997,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
276,4611,Moritz Jenz,Wolfsburg,2,8027506.0,1,https://kickbase.b-cdn.net/pool/playersbig/4611.png,0,78,706,1948818,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
277,2302,Woo-Yeong Jeong,Stuttgart,3,588581.0,2,https://kickbase.b-cdn.net/pool/playersbig/2302.png,256,41,497,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
278,2263,Fredrik Jensen,Augsburg,3,2941054.0,2,https://kickbase.b-cdn.net/pool/playersbig/2263.png,0,61,733,None,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
279,4598,Josip Juranovic,Union,2,8613210.0,2,https://kickbase.b-cdn.net/pool/playersbig/4598.png,0,73,653,88352,40,None
280,2793,Julian Justvan,Hoffenheim,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2793.png,0,-3,-10,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
281,3475,Jakub Kaminski,Wolfsburg,3,911709.0,1,https://kickbase.b-cdn.net/pool/playersbig/3475.png,0,7,81,None,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
282,1726,Pavel Kaderábek,Hoffenheim,2,11022718.0,2,https://kickbase.b-cdn.net/pool/playersbig/1726.png,0,84,1005,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
283,2373,Ozan Kabak,Hoffenheim,2,10224807.0,2,https://kickbase.b-cdn.net/pool/playersbig/2373.png,0,77,922,2073012,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
284,1903,Florian Kainz,Köln,3,8488977.0,1,https://kickbase.b-cdn.net/pool/playersbig/1903.png,0,61,983,1948818,28,None
285,2819,Sasa Kalajdzic,Frankfurt,4,18476223.0,0,https://kickbase.b-cdn.net/pool/playersbig/2819.png,0,0,0,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
286,1653,Kevin Kampl,Leipzig,3,13731831.0,1,https://kickbase.b-cdn.net/pool/playersbig/1653.png,0,80,1046,None,43,None
287,3068,Abdoulaye Kamara,Dortmund,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3068.png,0,0,0,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
288,7226,Harry Kane,Bayern,4,57968755.0,1,https://kickbase.b-cdn.net/pool/playersbig/7226.png,0,241,3616,2073012,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
289,2214,Atakan Karazor,Stuttgart,3,22497579.0,1,https://kickbase.b-cdn.net/pool/playersbig/2214.png,0,111,1772,2222409,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
290,3236,Emir Karic,Darmstadt,2,500000.0,2,https://kickbase.b-cdn.net/pool/playersbig/3236.png,0,44,437,None,42,None
291,3289,Mikkel Kaufmann,Union,4,672798.0,2,https://kickbase.b-cdn.net/pool/playersbig/3289.png,0,7,53,None,40,None
292,2553,Noah Katterbach,Köln,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2553.png,0,0,0,None,28,None
293,1868,Naby Keita,Bremen,3,2151374.0,2,https://kickbase.b-cdn.net/pool/playersbig/1868.png,256,12,37,None,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
294,3339,Thomas Leon Keller,Heidenheim,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3339.png,1,15,29,None,50,None
295,1464,Tobias Kempe,Darmstadt,3,2226034.0,2,https://kickbase.b-cdn.net/pool/playersbig/1464.png,0,62,803,2627255,42,None
296,2764,Yannik Keitel,Freiburg,3,3382747.0,1,https://kickbase.b-cdn.net/pool/playersbig/2764.png,0,56,167,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
297,1405,Manuel Riemann,Bochum,1,18430747.0,2,https://kickbase.b-cdn.net/pool/playersbig/1405.png,0,117,1868,2627255,24,None
298,392,Sebastian Rode,Frankfurt,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/392.png,4,30,60,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
299,7163,Rogerio Oliveira da Silva,Wolfsburg,2,2405105.0,2,https://kickbase.b-cdn.net/pool/playersbig/7163.png,2,47,331,None,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
300,3013,Lasse Finn Rieß,Mainz 05,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3013.png,0,0,0,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
301,7301,Anthony Rouault,Stuttgart,2,2582166.0,2,https://kickbase.b-cdn.net/pool/playersbig/7301.png,0,50,553,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
302,2279,Frederik Rönnow,Union,1,10371504.0,1,https://kickbase.b-cdn.net/pool/playersbig/2279.png,0,75,1126,None,40,None
303,3345,Merlin Röhl,Freiburg,3,10496510.0,1,https://kickbase.b-cdn.net/pool/playersbig/3345.png,0,59,705,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
304,2321,Jérôme Roussillon,Union,2,3670183.0,2,https://kickbase.b-cdn.net/pool/playersbig/2321.png,0,29,346,None,40,None
305,2124,Fabian Rüdlin,Freiburg,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2124.png,0,-14,-14,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
306,2395,Julian Ryerson,Dortmund,2,13822758.0,2,https://kickbase.b-cdn.net/pool/playersbig/2395.png,4,126,1262,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
307,2343,Roland Sallai,Freiburg,3,10855094.0,1,https://kickbase.b-cdn.net/pool/playersbig/2343.png,0,72,861,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
308,1856,Marcel Sabitzer,Dortmund,3,18338163.0,1,https://kickbase.b-cdn.net/pool/playersbig/1856.png,0,90,986,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
309,7281,Amin Sarr,Wolfsburg,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/7281.png,4,-8,-38,None,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
310,2746,Patrik Schick,Bayer 04,4,18247916.0,1,https://kickbase.b-cdn.net/pool/playersbig/2746.png,0,95,476,2631100,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
311,2809,Stefan Schimmer,Heidenheim,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2809.png,0,6,45,None,50,None
312,2737,Diadie Samassékou,Hoffenheim,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2737.png,256,21,21,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
313,3187,András Schäfer,Union,3,500000.0,2,https://kickbase.b-cdn.net/pool/playersbig/3187.png,0,33,132,None,40,None
314,2915,Bouna Sarr,Bayern,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2915.png,1,54,107,None,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
315,2941,Joseph Scally,M-Gladbach,2,6342647.0,2,https://kickbase.b-cdn.net/pool/playersbig/2941.png,0,56,890,None,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
316,1222,Leroy Sané,Bayern,3,50106053.0,1,https://kickbase.b-cdn.net/pool/playersbig/1222.png,0,233,3489,None,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
317,2274,Keven Schlotterbeck,Bochum,2,7658870.0,1,https://kickbase.b-cdn.net/pool/playersbig/2274.png,0,70,769,None,24,None
318,2649,Xaver Schlager,Leipzig,3,23189512.0,1,https://kickbase.b-cdn.net/pool/playersbig/2649.png,0,108,1513,2566773,43,None
319,7264,Daniel Peretz,Bayern,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/7264.png,1,0,0,None,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
320,3208,Kenneth Schmidt,Freiburg,2,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3208.png,1,3,14,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
321,2383,Nico Schlotterbeck,Dortmund,2,26928649.0,2,https://kickbase.b-cdn.net/pool/playersbig/2383.png,0,112,1673,2631100,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
322,2367,Romano Schmid,Bremen,3,8589449.0,1,https://kickbase.b-cdn.net/pool/playersbig/2367.png,0,64,1020,2222233,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
323,2532,Philipp Pentke,Köln,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2532.png,0,0,0,2222233,28,None
324,2278,Pavao Pervan,Wolfsburg,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2278.png,0,53,160,2073012,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
325,2572,Patric Pfeiffer,Augsburg,2,3299146.0,1,https://kickbase.b-cdn.net/pool/playersbig/2572.png,0,53,320,None,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
326,3232,Luca Pfeiffer,Darmstadt,4,5711810.0,1,https://kickbase.b-cdn.net/pool/playersbig/3232.png,0,50,795,2222233,42,None
327,1226,Maximilian Philipp,Freiburg,4,2224528.0,1,https://kickbase.b-cdn.net/pool/playersbig/1226.png,0,34,203,2633134,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
328,3344,Florian Pick,Heidenheim,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3344.png,0,11,116,None,50,None
329,2852,Luca Philipp,Hoffenheim,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2852.png,0,0,0,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
330,2294,Amos Pieper,Bremen,2,1421706.0,2,https://kickbase.b-cdn.net/pool/playersbig/2294.png,1,89,536,None,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
331,3548,Elidon Qenaj,Heidenheim,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3548.png,1,0,0,None,50,None
332,1865,Yussuf Poulsen,Leipzig,4,9885002.0,2,https://kickbase.b-cdn.net/pool/playersbig/1865.png,0,68,1023,None,43,None
333,3027,Marvin Pieringer,Heidenheim,4,2746685.0,2,https://kickbase.b-cdn.net/pool/playersbig/3027.png,0,44,620,2073012,50,None
334,3085,Grant-Leon Ranos,M-Gladbach,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3085.png,0,2,14,None,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
335,7316,Luca Raimund,Stuttgart,3,500000.0,0,https://kickbase.b-cdn.net/pool/teamsdummies/9.png,0,6,6,2566773,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
336,2288,Alassane Plea,M-Gladbach,4,21834922.0,1,https://kickbase.b-cdn.net/pool/playersbig/2288.png,0,101,1621,2222409,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
337,4633,Gustavo Puerta,Bayer 04,3,5148744.0,2,https://kickbase.b-cdn.net/pool/playersbig/4633.png,0,26,104,None,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
338,2522,David Raum,Leipzig,2,24815059.0,1,https://kickbase.b-cdn.net/pool/playersbig/2522.png,0,123,1968,2073012,43,None
339,1671,Grischa Prömel,Hoffenheim,3,14431946.0,2,https://kickbase.b-cdn.net/pool/playersbig/1671.png,0,86,1294,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
340,1659,Nicolai Rapp,Bremen,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/1659.png,4,15,29,None,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
341,2897,Rocco Reitz,M-Gladbach,3,16682368.0,1,https://kickbase.b-cdn.net/pool/playersbig/2897.png,0,76,1219,2626903,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
342,399,Marco Reus,Dortmund,3,16169253.0,2,https://kickbase.b-cdn.net/pool/playersbig/399.png,0,94,1220,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
343,2692,Giovanni Reyna,Dortmund,3,5918720.0,1,https://kickbase.b-cdn.net/pool/playersbig/2692.png,0,42,339,2627255,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
344,2091,Elvis Rexhbecaj,Augsburg,3,3284346.0,2,https://kickbase.b-cdn.net/pool/playersbig/2091.png,2,58,934,None,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
345,2092,Marco Richter,Mainz 05,3,2665381.0,2,https://kickbase.b-cdn.net/pool/playersbig/2092.png,0,37,446,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
346,2582,Maximilian Bauer,Augsburg,2,5107019.0,1,https://kickbase.b-cdn.net/pool/playersbig/2582.png,0,56,444,2631100,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
347,3233,Clemens Riedel,Darmstadt,2,500000.0,2,https://kickbase.b-cdn.net/pool/playersbig/3233.png,0,49,342,None,42,None
348,524,Oliver Baumann,Hoffenheim,1,18075467.0,1,https://kickbase.b-cdn.net/pool/playersbig/524.png,0,122,1958,2221997,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
349,1308,Ihlas Bebou,Hoffenheim,4,7882648.0,1,https://kickbase.b-cdn.net/pool/playersbig/1308.png,0,44,622,2222233,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
350,3515,Adrian Beck,Heidenheim,3,3975647.0,1,https://kickbase.b-cdn.net/pool/playersbig/3515.png,0,28,370,None,50,None
351,2596,Finn Becker,Hoffenheim,3,500000.0,2,https://kickbase.b-cdn.net/pool/playersbig/2596.png,0,23,278,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
352,2275,Christoph Baumgartner,Leipzig,3,14918544.0,2,https://kickbase.b-cdn.net/pool/playersbig/2275.png,0,68,1020,2566773,43,None
353,2496,Kevin Behrens,Union,4,9639757.0,2,https://kickbase.b-cdn.net/pool/playersbig/2496.png,0,67,1010,None,40,None
354,2646,Sheraldo Becker,Union,4,4673542.0,2,https://kickbase.b-cdn.net/pool/playersbig/2646.png,0,31,345,None,40,None
355,2714,Maximilian Beier,Hoffenheim,4,11619635.0,1,https://kickbase.b-cdn.net/pool/playersbig/2714.png,0,76,1137,2626903,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
356,550,Stefan Bell,Mainz 05,2,1436973.0,2,https://kickbase.b-cdn.net/pool/playersbig/550.png,2,32,317,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
357,4580,Dion Beljo,Augsburg,4,5401201.0,1,https://kickbase.b-cdn.net/pool/playersbig/4580.png,2,27,346,None,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
358,2521,Morten Behrens,Darmstadt,1,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/2521.png,0,0,0,None,42,None
359,4421,Mërgim Berisha,Hoffenheim,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/4421.png,1,13,106,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
360,3120,Tom Bischof,Hoffenheim,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3120.png,0,23,184,None,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
361,2736,Ramy Bensebaini,Dortmund,2,15225395.0,2,https://kickbase.b-cdn.net/pool/playersbig/2736.png,256,82,1072,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
362,6288,Matús Bero,Bochum,3,692832.0,2,https://kickbase.b-cdn.net/pool/playersbig/6288.png,0,19,170,None,24,None
363,6667,El Chadaille Bitshiabu,Leipzig,2,4015011.0,2,https://kickbase.b-cdn.net/pool/playersbig/6667.png,0,0,0,None,43,None
364,624,Leonardo Bittencourt,Bremen,3,1877875.0,2,https://kickbase.b-cdn.net/pool/playersbig/624.png,0,44,571,None,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
365,1954,Bernardo Fernandes da Silva Junior,Bochum,2,12003933.0,1,https://kickbase.b-cdn.net/pool/playersbig/1954.png,0,81,1291,None,24,None
366,2125,Jan-Niklas Beste,Heidenheim,3,21092173.0,1,https://kickbase.b-cdn.net/pool/playersbig/2125.png,0,119,1671,None,50,None
367,4,Janis Blaswich,Leipzig,1,10281806.0,1,https://kickbase.b-cdn.net/pool/playersbig/4.png,0,90,1444,None,43,None
368,7288,Leonardo Bonucci,Union,2,500000.0,2,https://kickbase.b-cdn.net/pool/playersbig/7288.png,0,37,261,None,40,None
369,6745,Victor Boniface,Bayer 04,4,35164042.0,2,https://kickbase.b-cdn.net/pool/playersbig/6745.png,1,170,2715,2633134,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
370,2725,Sebastiaan Bornauw,Wolfsburg,2,4722154.0,2,https://kickbase.b-cdn.net/pool/playersbig/2725.png,0,28,256,None,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
371,3090,Yvandro Borges Sanches,M-Gladbach,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3090.png,0,8,24,None,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
372,7242,Robin Gosens,Union,2,13468758.0,1,https://kickbase.b-cdn.net/pool/playersbig/7242.png,2,82,1062,None,40,None
373,660,Leon Goretzka,Bayern,3,29016338.0,1,https://kickbase.b-cdn.net/pool/playersbig/660.png,0,136,1497,None,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
374,1961,Serge Gnabry,Bayern,3,10668830.0,2,https://kickbase.b-cdn.net/pool/playersbig/1961.png,1,49,245,None,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
375,513,Mario Götze,Frankfurt,3,10115075.0,2,https://kickbase.b-cdn.net/pool/playersbig/513.png,0,39,551,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
376,493,Michael Gregoritsch,Freiburg,4,13589928.0,1,https://kickbase.b-cdn.net/pool/playersbig/493.png,0,65,915,2566773,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
377,118,Vincenzo Grifo,Freiburg,3,29605098.0,1,https://kickbase.b-cdn.net/pool/playersbig/118.png,0,113,1581,1948818,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
378,357,Jens Grahl,Frankfurt,1,1701360.0,2,https://kickbase.b-cdn.net/pool/playersbig/357.png,0,174,174,None,4,https://kickbase.b-cdn.net/team/2013/07/30/80fe7ac3b0f643e2af669f6f77f4a5a6.jpg
379,1811,Jeffrey Gouweleeuw,Augsburg,2,6662800.0,2,https://kickbase.b-cdn.net/pool/playersbig/1811.png,0,74,966,None,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
380,1703,Florian Grillitsch,Hoffenheim,3,4787051.0,2,https://kickbase.b-cdn.net/pool/playersbig/1703.png,0,62,803,2073012,14,https://kickbase.b-cdn.net/team/2013/07/30/e2f816c2f6de4273945bcf96c70fcff7.jpg
381,2735,Christian Groß,Bremen,3,500000.0,2,https://kickbase.b-cdn.net/pool/playersbig/2735.png,0,23,187,None,10,https://kickbase.b-cdn.net/team/2013/07/30/f5ee82a13bc74c728dbd61672eafb76c.jpg
382,4596,Brajan Gruda,Mainz 05,3,7687497.0,2,https://kickbase.b-cdn.net/pool/playersbig/4596.png,0,45,628,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
383,1862,Raphaël Guerreiro,Bayern,2,19861253.0,1,https://kickbase.b-cdn.net/pool/playersbig/1862.png,0,84,421,None,2,https://kickbase.b-cdn.net/team/2013/07/30/3ebe44c53c3f4c87bd605da69e743fb8.jpg
384,1618,Josuha Guilavogui,Mainz 05,2,2474906.0,1,https://kickbase.b-cdn.net/pool/playersbig/1618.png,0,29,58,2221997,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
385,6173,Alejandro Grimaldo,Bayer 04,2,36980379.0,1,https://kickbase.b-cdn.net/pool/playersbig/6173.png,0,186,2982,None,7,https://kickbase.b-cdn.net/team/2013/07/30/1429106832154f969e039ca54cf2662c.jpg
386,1920,Serhou Guirassy,Stuttgart,4,35008249.0,2,https://kickbase.b-cdn.net/pool/playersbig/1920.png,2,201,2809,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
387,2885,Robert Gumny,Augsburg,2,3248625.0,1,https://kickbase.b-cdn.net/pool/playersbig/2885.png,0,24,260,2633134,13,https://kickbase.b-cdn.net/team/2013/07/30/c7c9b0bd44694939a43e5bd3fb3c6364.jpg
388,1896,Péter Gulácsi,Leipzig,1,3573882.0,2,https://kickbase.b-cdn.net/pool/playersbig/1896.png,0,0,0,None,43,None
389,89,Christian Günter,Freiburg,2,8248933.0,1,https://kickbase.b-cdn.net/pool/playersbig/89.png,4,132,132,2222409,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
390,1138,Manuel Gulde,Freiburg,2,3272806.0,2,https://kickbase.b-cdn.net/pool/playersbig/1138.png,0,61,666,None,5,https://kickbase.b-cdn.net/team/2013/07/30/087b1e89dc5d440681b4467e659ffb06.jpg
391,1553,Janik Haberer,Union,3,3956586.0,2,https://kickbase.b-cdn.net/pool/playersbig/1553.png,0,32,381,None,40,None
392,4576,Andreas Hanche-Olsen,Mainz 05,2,2040295.0,1,https://kickbase.b-cdn.net/pool/playersbig/4576.png,0,-27,-53,None,18,https://kickbase.b-cdn.net/team/2013/07/30/7ddbe10cc9ba45d0902ab5fedfa3e817.jpg
393,2365,Amadou Haidara,Leipzig,3,10553473.0,2,https://kickbase.b-cdn.net/pool/playersbig/2365.png,256,88,876,2222409,43,None
394,2037,Sébastien Haller,Dortmund,4,2809176.0,2,https://kickbase.b-cdn.net/pool/playersbig/2037.png,256,22,241,None,3,https://kickbase.b-cdn.net/team/2013/07/30/0abbc3334029438b9ffc564f2923886b.jpg
395,2074,Robin Hack,M-Gladbach,3,4342792.0,2,https://kickbase.b-cdn.net/pool/playersbig/2074.png,0,27,321,None,15,https://kickbase.b-cdn.net/team/2013/07/30/d91892b110704f76a6d787c5078f3030.jpg
396,1571,Genki Haraguchi,Stuttgart,3,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/1571.png,0,-10,-10,None,9,https://kickbase.b-cdn.net/team/2013/07/30/eea01bf0ab1145059d44f2585b352081.jpg
397,2561,Moritz-Broni Kwarteng,Bochum,3,697623.0,2,https://kickbase.b-cdn.net/pool/playersbig/2561.png,0,26,153,None,24,None
398,2878,Maxence Lacroix,Wolfsburg,2,8298645.0,2,https://kickbase.b-cdn.net/pool/playersbig/2878.png,8,81,1137,None,11,https://kickbase.b-cdn.net/team/2013/07/30/aaea46b304994c1694bda4880791b280.jpg
399,3250,Christian Kühlwetter,Heidenheim,4,500000.0,0,https://kickbase.b-cdn.net/pool/playersbig/3250.png,0,0,0,None,50,None
