player,nationality,position,team,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,matches
Mario Gómez,de GER,FW,Wolfsburg,32,1985,10.4,305,16,31,149,130,48,303,7,4,57.1,3,42.9,137,664,164,6,3,4,19,15,211,56,Matches
Mario Gómez,de GER,FW,Stuttgart,32,1985,15.4,500,17,31,232,242,68,500,20,8,40.0,12,60.0,273,1281,544,19,15,15,37,22,390,85,Matches
Sergio Gómez,es ESP,MF,Dortmund,16,2000,0.1,7,0,0,6,1,0,7,0,0,,0,,3,19,3,0,0,0,0,0,6,0,Matches
Jérôme Gondorf,de GER,"MF,FW",Werder Bremen,29,1988,8.9,369,11,54,170,146,24,369,9,1,11.1,8,88.9,204,1117,515,18,9,4,19,15,270,54,Matches
Leon Goretzka,de GER,MF,Schalke 04,22,1995,22.0,1150,32,193,733,252,54,1149,31,13,41.9,18,58.1,605,4046,2179,58,40,9,37,21,751,79,Matches
Mario Götze,de GER,MF,Dortmund,25,1992,17.8,1200,9,112,598,500,55,1200,42,16,38.1,26,61.9,674,3566,1626,44,45,21,32,31,927,142,Matches
Mohamed Gouaida,tn TUN,MF,Hamburger SV,24,1993,0.6,36,4,6,21,9,1,36,2,0,0.0,2,100.0,19,65,28,1,0,0,1,0,21,0,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,26,1991,26.5,1488,134,794,631,77,26,1488,17,9,52.9,8,47.1,732,4374,2326,25,15,3,16,14,807,7,Matches
Michael Gregoritsch,at AUT,"MF,FW",Augsburg,23,1994,28.1,1092,61,147,548,406,110,1091,39,12,30.8,27,69.2,518,2532,1089,41,23,18,39,33,757,141,Matches
Anto Grgić,ch SUI,MF,Stuttgart,20,1996,0.1,10,0,0,10,1,0,10,0,0,,0,,5,20,7,0,1,0,0,1,9,0,Matches
Vincenzo Grifo,it ITA,"MF,FW",M'Gladbach,24,1993,8.7,500,10,65,232,205,28,500,22,9,40.9,13,59.1,276,1524,705,19,13,8,8,9,331,48,Matches
Florian Grillitsch,at AUT,MF,Hoffenheim,21,1995,21.0,1258,45,245,850,187,16,1258,30,16,53.3,14,46.7,576,3066,1634,25,29,1,10,18,762,33,Matches
Karim Guédé,sk SVK,FW,Freiburg,32,1985,0.7,17,3,4,7,6,0,17,1,0,0.0,1,100.0,11,57,22,1,2,0,0,1,14,3,Matches
Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,23,1993,6.1,492,10,58,257,181,21,492,17,8,47.1,9,52.9,269,1342,538,9,14,5,11,7,341,61,Matches
Josuha Guilavogui,fr FRA,MF,Wolfsburg,26,1990,26.7,1642,83,428,1033,199,26,1642,22,11,50.0,11,50.0,681,2790,1237,18,9,4,23,38,1032,45,Matches
Serhou Guirassy,gn GUI,FW,Köln,21,1996,9.5,390,11,26,191,177,43,388,23,6,26.1,17,73.9,229,1125,367,14,7,7,27,20,335,72,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,27,1990,33.0,1184,930,1170,14,0,0,1184,0,0,,0,,564,2985,2072,0,0,0,1,0,523,0,Matches
Manuel Gulde,de GER,DF,Freiburg,26,1991,17.0,941,122,578,334,30,9,941,4,3,75.0,1,25.0,488,2535,1506,9,3,1,4,3,592,0,Matches
Christian Günter,de GER,"DF,MF",Freiburg,24,1993,34.0,2072,76,532,916,655,35,2071,69,34,49.3,35,50.7,1022,6015,2863,92,82,19,27,24,1131,177,Matches
Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,29,1987,12.1,739,12,91,467,193,8,739,20,10,50.0,10,50.0,372,2212,1171,28,28,1,10,17,471,30,Matches
Janik Haberer,de GER,"MF,FW",Freiburg,23,1994,30.5,1360,48,206,763,409,61,1358,41,26,63.4,15,36.6,640,3383,1199,25,30,6,46,56,904,129,Matches
Alexander Hack,de GER,DF,Mainz 05,23,1993,14.3,861,114,471,360,43,19,861,7,5,71.4,2,28.6,406,2062,1421,10,7,0,6,1,431,4,Matches
Robin Hack,de GER,"FW,MF",Hoffenheim,18,1998,0.8,32,1,8,6,18,2,32,0,0,,0,,14,66,31,1,1,1,3,3,18,4,Matches
André Hahn,de GER,FW,Hamburger SV,26,1990,15.1,602,26,89,266,257,56,602,31,4,12.9,27,87.1,302,1349,482,22,11,4,33,24,394,96,Matches
Izet Hajrović,ba BIH,"MF,FW",Werder Bremen,25,1991,2.1,107,1,11,45,57,5,107,13,6,46.2,7,53.8,62,542,229,7,7,4,2,8,74,20,Matches
Sébastien Haller,ci CIV,FW,Eint Frankfurt,23,1994,26.1,975,39,70,478,432,116,973,57,16,28.1,41,71.9,587,2281,791,28,22,18,64,62,783,203,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,25,1991,13.1,930,30,225,466,250,33,930,21,11,52.4,10,47.6,389,1748,999,21,26,2,18,12,472,53,Matches
Tim Handwerker,de GER,"MF,DF",Köln,19,1998,4.4,209,9,54,74,86,11,209,13,7,53.8,6,46.2,121,706,448,14,8,3,8,2,122,21,Matches
Genki Haraguchi,jp JPN,FW,Hertha BSC,26,1991,2.3,80,3,17,44,22,5,80,8,7,87.5,1,12.5,48,263,180,9,3,3,2,3,54,9,Matches
Amine Harit,ma MAR,"MF,FW",Schalke 04,20,1997,22.7,1037,7,88,587,397,54,1036,118,53,44.9,65,55.1,760,6047,3243,121,79,26,51,33,809,153,Matches
Martin Harnik,at AUT,"FW,MF",Hannover 96,30,1987,21.0,797,25,91,417,295,67,797,28,13,46.4,15,53.6,385,1914,780,24,10,8,40,32,573,146,Matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,33,1984,23.2,1341,99,529,770,53,1,1341,1,1,100.0,0,0.0,750,4121,2413,16,7,0,9,4,819,6,Matches
Kai Havertz,de GER,"MF,FW",Leverkusen,18,1999,23.8,1384,25,134,818,450,66,1384,60,27,45.0,33,55.0,896,5205,2326,64,60,20,33,40,1054,136,Matches
Thorgan Hazard,be BEL,"MF,FW",M'Gladbach,24,1993,32.7,1738,18,165,758,850,140,1732,120,52,43.3,68,56.7,938,6404,3681,138,76,59,49,59,1210,315,Matches
Jonas Hector,de GER,"DF,MF",Köln,27,1990,19.5,1407,72,343,687,394,43,1407,31,17,54.8,14,45.2,545,2825,1475,32,30,6,24,18,755,108,Matches
Dominique Heintz,de GER,DF,Köln,23,1993,31.0,1848,209,849,935,79,15,1848,17,9,52.9,8,47.1,911,5274,3101,32,19,3,10,9,1113,9,Matches
Marcel Heller,de GER,"FW,MF",Augsburg,31,1986,14.4,482,9,78,163,260,49,482,19,8,42.1,11,57.9,269,2368,1327,59,27,16,28,29,311,112,Matches
Benjamin Henrichs,de GER,DF,Leverkusen,20,1997,14.1,985,45,263,499,230,33,985,22,7,31.8,15,68.2,537,2862,1441,41,19,10,10,9,558,74,Matches
Patrick Herrmann,de GER,"MF,FW",M'Gladbach,26,1991,12.5,521,20,111,183,227,37,521,22,9,40.9,13,59.1,248,1405,658,22,9,11,12,17,330,87,Matches
Kaylen Hinds,eng ENG,FW,Wolfsburg,19,1998,1.0,23,0,7,8,8,0,23,3,0,0.0,3,100.0,9,22,5,0,0,0,1,0,14,2,Matches
Martin Hinteregger,at AUT,DF,Augsburg,24,1992,29.5,1685,163,967,664,72,27,1685,11,2,18.2,9,81.8,878,5191,3077,27,15,0,14,4,960,10,Matches
Marwin Hitz,ch SUI,GK,Augsburg,29,1987,32.0,1227,1043,1221,5,1,1,1227,0,0,,0,,572,3406,2128,0,0,0,0,0,515,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,27,1990,25.1,1501,91,349,1017,155,16,1501,22,17,77.3,5,22.7,763,3975,1841,16,19,1,13,34,963,14,Matches
Jonas Hofmann,de GER,"MF,FW",M'Gladbach,25,1992,11.5,571,19,96,250,235,43,571,39,12,30.8,27,69.2,308,2156,1053,41,24,16,24,10,367,92,Matches
Marco Höger,de GER,MF,Köln,27,1989,18.6,1383,46,314,967,117,11,1383,29,14,48.3,15,51.7,700,3653,1889,23,14,0,12,17,898,28,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,23,1994,10.1,370,4,47,160,169,24,370,30,15,50.0,15,50.0,205,1025,441,14,19,3,32,30,275,68,Matches
Lewis Holtby,de GER,"MF,FW",Hamburger SV,26,1990,13.3,755,14,120,385,258,33,755,29,11,37.9,18,62.1,390,1821,806,25,17,8,21,25,476,63,Matches
Gerrit Holtmann,ph PHI,"FW,DF",Mainz 05,22,1995,10.0,514,4,112,224,186,31,514,38,9,23.7,29,76.3,255,2174,1343,51,24,14,10,6,273,68,Matches
Jannes Horn,de GER,DF,Köln,20,1997,9.2,423,33,165,173,91,2,423,7,3,42.9,4,57.1,176,1069,716,20,15,1,3,2,208,31,Matches
Timo Horn,de GER,GK,Köln,24,1993,34.0,1209,993,1189,21,0,0,1209,1,1,100.0,0,0.0,477,3519,2679,0,0,0,0,0,391,0,Matches
Lukáš Hrádecký,fi FIN,GK,Eint Frankfurt,27,1989,34.0,1386,972,1374,12,0,0,1386,0,0,,0,,738,4715,2838,0,2,0,1,0,595,0,Matches
Branimir Hrgota,se SWE,"MF,FW",Eint Frankfurt,24,1993,2.2,68,1,3,32,33,9,68,4,2,50.0,2,50.0,49,229,67,3,0,3,2,9,49,17,Matches
Timo Hübers,de GER,DF,Hannover 96,21,1996,5.0,241,36,127,104,11,4,241,2,1,50.0,1,50.0,87,349,230,3,3,0,2,0,106,1,Matches
Benjamin Hübner,de GER,DF,Hoffenheim,28,1989,25.7,1781,140,880,827,79,30,1781,11,5,45.5,6,54.5,859,3791,2319,21,10,0,11,3,1149,9,Matches
Florian Hübner,de GER,DF,Hannover 96,26,1991,3.6,200,23,138,64,0,0,200,0,0,,0,,116,380,224,1,0,0,2,0,128,0,Matches
Mats Hummels,de GER,DF,Bayern Munich,28,1988,24.6,2255,144,899,1245,125,41,2255,22,12,54.5,10,45.5,1262,6578,4697,25,26,1,10,6,1584,13,Matches
Aaron Hunt,de GER,"MF,FW",Hamburger SV,30,1986,23.1,1413,20,118,709,612,50,1412,49,19,38.8,30,61.2,739,3542,1420,45,39,7,35,26,869,144,Matches
Vedad Ibišević,ba BIH,FW,Hertha BSC,32,1984,16.1,536,26,40,274,229,50,534,29,9,31.0,20,69.0,295,1124,326,7,9,3,42,27,407,92,Matches
Stefan Ilsanker,at AUT,"DF,MF",RB Leipzig,28,1989,14.3,1079,78,333,621,131,9,1079,6,4,66.7,2,33.3,465,2263,1323,10,8,1,10,4,658,21,Matches
Emiliano Insúa,ar ARG,DF,Stuttgart,28,1989,23.4,1308,72,377,591,363,15,1308,73,39,53.4,34,46.6,568,3593,1907,68,52,7,16,23,682,91,Matches
Pablo Insua,es ESP,DF,Schalke 04,23,1993,0.3,8,2,5,3,0,0,8,0,0,,0,,3,36,27,0,0,0,0,0,4,0,Matches
Alexander Isak,se SWE,"FW,MF",Dortmund,17,1999,1.3,39,0,1,8,30,9,39,2,1,50.0,1,50.0,22,132,44,3,3,1,2,3,32,10,Matches
Tatsuya Ito,jp JPN,"MF,FW",Hamburger SV,20,1997,11.2,530,1,46,248,243,50,530,57,23,40.4,34,59.6,400,2857,1630,60,26,28,20,21,430,111,Matches
Gian-Luca Itter,de GER,DF,Wolfsburg,18,1999,4.6,235,12,89,118,32,0,235,11,5,45.5,6,54.5,104,624,350,12,6,0,3,6,125,7,Matches
Koo Ja-cheol,kr KOR,MF,Augsburg,28,1989,22.7,1036,36,164,635,246,38,1036,32,12,37.5,20,62.5,549,2580,983,20,14,4,37,39,703,70,Matches
Paul Jaeckel,de GER,DF,Wolfsburg,19,1998,3.0,173,12,74,85,14,3,173,2,1,50.0,1,50.0,63,350,167,2,1,0,0,3,110,6,Matches
Kilian Jakob,de GER,FW,Augsburg,19,1998,0.6,16,0,3,4,9,1,16,0,0,,0,,7,57,30,1,0,0,0,1,10,4,Matches
Vasilije Janjicic,ch SUI,MF,Hamburger SV,18,1998,3.6,183,11,44,121,20,1,183,1,1,100.0,0,0.0,68,259,160,3,0,1,3,1,93,3,Matches
Christoph Janker,de GER,"DF,MF",Augsburg,32,1985,0.9,22,4,12,5,5,0,22,0,0,,0,,6,26,6,0,0,0,0,0,5,0,Matches
Tony Jantschke,de GER,DF,M'Gladbach,27,1990,8.1,502,19,126,296,81,3,502,7,2,28.6,5,71.4,214,971,530,14,7,0,4,2,287,18,Matches
Rune Jarstein,no NOR,GK,Hertha BSC,32,1984,31.0,1206,1029,1204,2,1,1,1206,0,0,,0,,588,3928,2320,0,1,1,1,0,501,0,Matches
Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,19,1998,3.3,164,4,21,75,73,17,164,12,2,16.7,10,83.3,93,757,269,11,6,5,10,7,99,31,Matches
Tin Jedvaj,hr CRO,DF,Leverkusen,21,1995,6.7,415,19,122,239,62,5,415,6,4,66.7,2,33.3,246,1450,852,12,9,1,1,3,258,8,Matches
Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,26,1990,3.1,140,3,21,70,51,14,140,13,4,30.8,9,69.2,66,384,149,5,4,2,4,4,99,24,Matches
Fabian Johnson,us USA,"MF,DF",M'Gladbach,29,1987,5.2,182,13,47,82,53,12,182,1,0,0.0,1,100.0,65,316,137,5,3,1,4,3,98,15,Matches
Miloš Jojić,rs SRB,MF,Köln,25,1992,16.2,898,14,143,429,346,22,898,41,13,31.7,28,68.3,390,2337,1153,34,31,4,32,23,532,76,Matches
Jonathas,br BRA,FW,Hannover 96,28,1989,7.0,226,10,19,116,94,24,225,13,4,30.8,9,69.2,140,622,204,8,6,3,11,19,172,34,Matches
Nigel de Jong,nl NED,MF,Mainz 05,32,1984,8.2,416,34,125,272,19,0,416,1,1,100.0,0,0.0,185,713,238,0,3,0,3,7,235,2,Matches
Luka Jović,rs SRB,FW,Eint Frankfurt,19,1997,10.4,349,4,12,175,167,54,349,26,11,42.3,15,57.7,191,922,329,8,6,7,21,17,287,71,Matches
Gideon Jung,de GER,"MF,DF",Hamburger SV,22,1994,28.6,1302,96,497,720,96,15,1302,22,12,54.5,10,45.5,686,3019,1652,19,10,2,23,14,753,27,Matches
Sebastian Jung,de GER,DF,Wolfsburg,27,1990,0.9,40,4,19,14,7,0,40,2,1,50.0,1,50.0,17,73,44,1,1,0,1,0,22,1,Matches
Zlatko Junuzović,at AUT,"MF,FW",Werder Bremen,29,1987,18.1,951,7,95,431,440,47,951,21,10,47.6,11,52.4,407,2056,1098,35,30,8,20,13,637,141,Matches
Gojko Kačar,rs SRB,DF,Augsburg,30,1987,2.5,102,11,56,42,5,3,102,1,1,100.0,0,0.0,42,219,135,2,1,0,2,2,46,2,Matches
Pavel Kadeřábek,cz CZE,"FW,DF",Hoffenheim,25,1992,24.4,1319,48,327,629,370,62,1319,22,9,40.9,13,59.1,552,3186,1778,64,36,6,6,13,742,138,Matches
Shinji Kagawa,jp JPN,MF,Dortmund,28,1989,13.0,877,6,61,538,289,40,877,24,9,37.5,15,62.5,525,3317,1468,33,32,5,24,12,697,68,Matches
Florian Kainz,at AUT,"MF,FW",Werder Bremen,24,1992,19.0,964,11,99,430,452,38,964,58,27,46.6,31,53.4,486,3404,1734,65,39,13,19,30,687,137,Matches
Dominik Kaiser,de GER,"MF,FW",RB Leipzig,28,1988,3.1,190,5,26,90,75,2,190,1,0,0.0,1,100.0,82,374,221,7,7,0,1,2,121,32,Matches
Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,31,1985,24.5,903,25,130,445,347,82,901,75,34,45.3,41,54.7,532,3533,1699,56,31,23,49,33,646,160,Matches
Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,20,1996,1.6,42,0,7,15,21,4,42,3,3,100.0,0,0.0,25,113,56,2,2,1,1,3,31,7,Matches
Marcin Kamiński,pl POL,DF,Stuttgart,25,1992,12.6,939,56,409,481,54,8,939,1,0,0.0,1,100.0,493,2272,1193,20,15,2,5,0,649,10,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,26,1990,22.4,1473,41,175,898,418,33,1473,42,21,50.0,21,50.0,834,5393,2598,61,41,11,30,25,985,79,Matches
Kevin Kampl,si SVN,MF,Leverkusen,26,1990,0.3,36,1,6,25,5,2,36,1,0,0.0,1,100.0,27,191,118,2,1,1,0,0,29,1,Matches
Bartosz Kapustka,pl POL,"FW,MF",Freiburg,20,1996,2.6,108,0,13,62,35,3,108,6,2,33.3,4,66.7,65,402,142,6,4,2,10,4,77,19,Matches
Kenan Karaman,tr TUR,"MF,FW",Hannover 96,23,1994,9.5,388,13,71,163,160,31,388,27,9,33.3,18,66.7,255,1434,603,20,18,2,22,28,294,50,Matches
Florian Kath,de GER,"FW,MF",Freiburg,22,1994,7.5,290,2,27,132,135,19,290,29,13,44.8,16,55.2,212,1340,598,17,18,4,7,29,236,59,Matches
Ole Käuper,de GER,MF,Werder Bremen,20,1997,0.8,44,0,11,27,6,0,44,0,0,,0,,14,52,8,0,0,0,1,1,24,1,Matches
Thilo Kehrer,de GER,DF,Schalke 04,20,1996,26.3,1527,120,693,761,88,24,1527,24,15,62.5,9,37.5,797,4182,2269,27,17,0,8,1,933,8,Matches
Naby Keïta,gn GUI,MF,RB Leipzig,22,1995,21.8,1539,27,192,992,398,49,1539,119,67,56.3,52,43.7,919,6471,3833,103,71,20,39,58,1094,74,Matches
Marc-Oliver Kempf,de GER,DF,Freiburg,22,1995,10.0,613,76,304,303,16,11,613,2,1,50.0,1,50.0,317,1466,831,4,2,1,6,5,352,2,Matches
Ryan Kent,eng ENG,"FW,MF",Freiburg,20,1996,2.7,107,1,10,54,47,8,107,12,4,33.3,8,66.7,74,683,243,9,13,2,6,4,78,20,Matches
Rani Khedira,de GER,"MF,DF",Augsburg,23,1994,25.3,1138,116,454,518,171,33,1138,11,5,45.5,6,54.5,444,2056,1007,12,9,3,16,12,561,32,Matches
Stefan Kießling,de GER,"DF,MF",Leverkusen,33,1984,0.9,38,1,2,15,21,5,38,1,0,0.0,0,0.0,16,47,23,0,0,0,1,1,31,14,Matches
Joshua Kimmich,de GER,DF,Bayern Munich,22,1995,25.9,2353,79,543,1063,759,47,2353,50,21,42.0,29,58.0,1466,7203,3512,79,58,15,21,5,1699,232,Matches
Felix Klaus,de GER,"MF,FW",Hannover 96,24,1992,22.0,980,23,144,423,431,54,980,47,14,29.8,33,70.2,523,3263,1573,48,42,17,33,32,629,136,Matches
Tim Kleindienst,de GER,"FW,DF",Freiburg,21,1995,12.6,550,18,63,240,253,61,550,22,6,27.3,16,72.7,264,1470,638,24,23,8,40,28,420,84,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,21,1996,24.3,1440,80,388,729,334,25,1440,14,9,64.3,5,35.7,558,2523,1242,32,28,3,15,14,739,124,Matches
Lukas Klünter,de GER,"DF,FW",Köln,21,1996,14.8,699,31,175,285,247,28,699,62,29,46.8,33,53.2,335,2143,998,38,19,12,15,12,393,93,Matches
Robin Knoche,de GER,DF,Wolfsburg,25,1992,23.4,1633,139,839,764,36,11,1633,5,3,60.0,2,40.0,790,4131,2363,17,6,1,3,4,1065,7,Matches
Törles Knöll,de GER,"MF,FW",Hamburger SV,19,1997,0.2,6,0,0,4,2,0,6,0,0,,0,,3,13,0,0,1,0,1,0,4,2,Matches
Robin Koch,de GER,"MF,DF",Freiburg,21,1996,21.3,1158,123,556,560,54,20,1158,7,4,57.1,3,42.9,596,3011,1342,13,6,0,10,10,671,16,Matches
Kenan Kodro,ba BIH,"FW,DF",Mainz 05,23,1993,2.6,85,1,4,46,37,6,85,4,0,0.0,4,100.0,50,250,76,2,2,0,4,4,68,12,Matches
Dominik Kohr,de GER,MF,Leverkusen,23,1994,18.5,1164,36,206,747,224,39,1164,19,11,57.9,8,42.1,655,3038,1513,31,40,4,17,19,778,52,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,18,1999,13.6,786,68,367,413,15,6,786,3,1,33.3,2,66.7,444,2486,1425,7,3,0,5,7,490,3,Matches
Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,27,1989,17.4,658,6,42,270,361,66,658,47,18,38.3,29,61.7,415,4353,2410,108,62,36,17,18,506,162,Matches
Julian Korb,de GER,"DF,MF",Hannover 96,25,1992,26.0,1418,74,472,633,325,19,1418,11,6,54.5,5,45.5,552,2440,1295,28,23,3,18,10,662,98,Matches
Filip Kostić,rs SRB,"FW,MF",Hamburger SV,24,1992,27.1,1150,11,117,423,632,110,1148,123,34,27.6,89,72.4,688,4128,2109,90,44,35,46,40,746,196,Matches
Vincent Koziello,fr FRA,MF,Köln,21,1995,8.8,581,11,89,434,64,4,581,5,3,60.0,2,40.0,309,1361,547,3,8,0,10,8,410,14,Matches
Thomas Kraft,de GER,GK,Hertha BSC,29,1988,3.0,147,120,146,1,0,0,147,0,0,,0,,69,489,237,0,0,0,0,0,77,0,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,26,1991,24.8,1163,4,89,509,574,106,1161,53,20,37.7,33,62.3,705,4747,2258,81,48,39,32,46,895,188,Matches
Christoph Kramer,de GER,MF,M'Gladbach,26,1991,23.9,1776,63,422,1166,204,16,1776,56,27,48.2,29,51.8,930,4518,2535,34,20,3,17,24,1238,33,Matches
Max Kruse,de GER,FW,Werder Bremen,29,1988,27.3,1583,6,90,875,632,65,1583,60,28,46.7,32,53.3,783,4821,1820,63,36,16,39,36,1197,222,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,24,1992,12.8,664,46,260,309,101,5,664,9,5,55.6,4,44.4,273,1490,599,10,17,1,12,5,273,30,Matches
Filip Kusić,rs SRB,"DF,MF",Köln,21,1996,0.2,3,2,2,1,0,0,3,0,0,,0,,1,7,3,0,0,0,1,0,1,0,Matches
Konrad Laimer,at AUT,"DF,MF",RB Leipzig,20,1997,14.9,936,29,190,551,201,19,936,27,9,33.3,18,66.7,371,1813,1015,23,21,3,21,16,485,56,Matches
Sebastian Langkamp,de GER,DF,Hertha BSC,29,1988,10.6,680,68,323,343,15,11,680,1,1,100.0,0,0.0,328,1400,731,1,2,0,3,3,416,1,Matches
Sebastian Langkamp,de GER,DF,Werder Bremen,29,1988,4.6,255,21,131,119,7,1,255,0,0,,0,,95,631,413,0,1,0,1,0,138,1,Matches
Danny Latza,de GER,MF,Mainz 05,27,1989,26.1,1559,56,303,988,283,26,1559,36,20,55.6,16,44.4,830,3469,1702,27,25,3,35,34,978,57,Matches
Valentino Lazaro,at AUT,"MF,FW",Hertha BSC,21,1996,20.7,899,33,124,396,393,34,899,62,22,35.5,40,64.5,471,2701,1064,33,32,11,23,25,568,136,Matches
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,26,1991,20.6,1028,31,158,506,378,53,1028,68,27,39.7,40,58.8,563,3374,1244,44,26,9,34,44,717,173,Matches
Matthias Lehmann,de GER,MF,Köln,34,1983,16.8,961,42,243,654,69,0,961,0,0,,0,,404,2051,1104,9,8,0,10,5,595,7,Matches
Bernd Leno,de GER,GK,Leverkusen,25,1992,33.0,1305,1079,1298,7,0,0,1305,0,0,,0,,768,4409,2547,0,0,0,1,0,641,0,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,28,1988,24.1,882,10,22,306,566,191,875,64,19,29.7,45,70.3,554,2775,1097,44,34,26,43,31,780,220,Matches
Philipp Lienhart,at AUT,DF,Freiburg,21,1996,9.6,516,73,328,182,6,3,516,3,2,66.7,1,33.3,257,1347,644,7,4,1,1,3,300,1,Matches
Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,19,1997,6.4,298,5,32,151,127,21,298,28,12,42.9,16,57.1,193,1472,843,29,18,9,10,10,223,42,Matches
Lars Lukas Mai,de GER,DF,Bayern Munich,17,2000,2.0,125,11,78,47,0,0,125,1,1,100.0,0,0.0,61,244,146,0,0,0,1,0,90,0,Matches
Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,29,1988,17.6,1048,89,394,612,47,4,1048,6,4,66.7,2,33.3,430,1438,572,0,3,0,4,4,567,3,Matches
Andreas Luthe,de GER,GK,Augsburg,30,1987,2.0,86,74,86,0,0,0,86,0,0,,0,,48,251,124,0,0,0,1,0,43,0,Matches
Arne Maier,de GER,MF,Hertha BSC,18,1999,13.6,768,22,182,456,140,8,768,12,6,50.0,6,50.0,394,1863,881,21,16,5,11,18,493,24,Matches
Sebastian Maier,de GER,MF,Hannover 96,23,1993,2.9,178,2,23,103,58,4,178,7,3,42.9,4,57.1,71,420,261,9,6,1,4,4,84,7,Matches
Linton Maina,de GER,MF,Hannover 96,18,1999,0.1,28,0,1,9,18,5,28,5,3,60.0,2,40.0,21,185,156,4,5,2,1,0,23,7,Matches
Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,25,1992,24.9,1104,10,142,560,428,66,1104,81,39,48.1,42,51.9,673,4834,2562,93,67,21,29,45,834,165,Matches
Orel Mangala,be BEL,MF,Stuttgart,19,1998,8.7,459,18,66,330,68,2,459,26,14,53.8,12,46.2,207,811,387,6,6,0,10,8,295,6,Matches
Dominic Maroh,si SVN,DF,Köln,30,1987,10.2,615,85,386,222,10,6,615,1,0,0.0,1,100.0,273,1065,494,1,2,1,0,2,341,0,Matches
Javi Martínez,es ESP,"MF,DF",Bayern Munich,28,1988,17.9,1357,54,278,931,152,26,1357,11,3,27.3,8,72.7,610,2418,1208,6,12,0,10,6,948,27,Matches
Omar Mascarell,es ESP,MF,Eint Frankfurt,24,1993,8.6,558,11,92,430,42,2,558,12,10,83.3,2,16.7,295,1425,575,6,6,0,4,9,344,12,Matches
Christian Mathenia,de GER,GK,Hamburger SV,25,1992,24.0,763,633,759,5,0,0,763,0,0,,0,,336,1970,1391,0,1,1,1,0,268,0,Matches
Ville Matti Steinmann,de GER,MF,Hamburger SV,22,1995,6.6,483,18,117,325,45,6,483,11,8,72.7,3,27.3,272,1181,561,9,3,2,4,10,301,3,Matches
Mërgim Mavraj,al ALB,DF,Hamburger SV,31,1986,16.1,927,98,489,425,26,14,927,4,4,100.0,0,0.0,423,2096,1212,4,2,0,5,5,429,0,Matches
Philipp Max,de GER,DF,Augsburg,23,1993,32.9,1924,73,482,781,678,21,1924,13,5,38.5,8,61.5,761,3925,2169,66,51,5,16,8,908,136,Matches
Alexandru Maxim,ro ROU,MF,Mainz 05,27,1990,10.6,603,10,76,291,243,23,603,24,10,41.7,14,58.3,369,2400,1134,32,21,8,24,29,406,59,Matches
Florian Mayer,de GER,DF,M'Gladbach,19,1998,0.2,10,1,3,6,1,0,10,0,0,,0,,7,42,15,0,0,0,0,0,7,0,Matches
Weston McKennie,us USA,MF,Schalke 04,18,1998,14.0,656,24,113,422,128,9,656,24,8,33.3,16,66.7,267,1349,479,10,12,0,15,13,346,29,Matches
Slobodan Medojević,rs SRB,MF,Eint Frankfurt,26,1990,0.3,15,0,4,9,2,0,15,0,0,,0,,4,10,4,0,0,0,0,0,4,1,Matches
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,26,1991,3.2,159,2,24,79,57,2,159,4,0,0.0,4,100.0,75,501,177,6,4,0,6,3,117,25,Matches
Admir Mehmedi,ch SUI,"DF,MF",Leverkusen,26,1991,7.8,519,6,76,246,201,26,519,12,2,16.7,10,83.3,279,1419,572,18,11,4,13,11,309,65,Matches
Alexander Meier,de GER,FW,Eint Frankfurt,34,1983,0.0,4,0,1,1,2,1,4,0,0,,0,,2,6,4,0,0,0,0,0,4,0,Matches
